sample_id	total	cellular_anatomical_entity	pericentriolar_material	cellular_bud_neck_septin_structure	phagophore_assembly_site	chromatin	lateral_element	transverse_filament	spindle_pole	mating_projection_base	fibrillar_center	photoreceptor_outer_segment	immunological_synapse	phagocytic_cup	photoreceptor_inner_segment	extracellular_region	extracellular_space	cellular_bud_scar	intracellular_anatomical_structure	nuclear_lamina	nucleoplasm	replication_fork	cytoplasm	microtubule_organizing_center	intermediate_layer_of_spindle_pole_body	inner_plaque_of_spindle_pole_body	central_plaque_of_spindle_pole_body	outer_plaque_of_spindle_pole_body	half_bridge_of_spindle_pole_body	cytosol	axoneme	cellular_bud	nucleoid	bacterial_type_flagellum_filament_cap	bacterial_type_flagellum_hook	bacterial_type_flagellum_basal_body	bacterial_type_flagellum_basal_body__distal_rod	bacterial_type_flagellum_basal_body__distal_rod__L_ring	bacterial_type_flagellum_basal_body__distal_rod__P_ring	bacterial_type_flagellum_basal_body__MS_ring	cell_plate	phragmoplast	plastid_stroma	preprophase_band	cell_surface	plastoglobule	stromule	endomembrane_system	membrane	lateral_plasma_membrane	nuclear_matrix	nuclear_body	host_cellular_component	extrinsic_component_of_membrane	kinetoplast	sarcomere	Z_disc	cell_junction	mitochondrial_crista	external_encapsulating_structure	site_of_polarized_growth	cell_septum	actin_cap	smooth_muscle_dense_body	midbody	bacterial_type_flagellum_basal_body__rod	nucleolar_chromatin	rDNA_protrusion	intrinsic_component_of_membrane	cell_leading_edge	cell_trailing_edge	leading_edge_membrane	cell_trailing_edge_membrane	M_band	A_band	I_band	membrane_enclosed_lumen	envelope	thylakoid_lumen	organelle_subcompartment	eisosome	cell_division_site	cleavage_apparatus_septin_structure	medial_membrane_band	actin_filament_bundle	filopodium_tip	cellular_bud_membrane	gas_vesicle_shell	nuclear_periphery	centriolar_satellite	microtubule_organizing_center_attachment_site	glycogen_granule	periplasmic_space	actomyosin	yolk_granule	intracellular_immature_spore	cell_projection	costamere	starch_grain	acrosomal_matrix	cell_septum_edging	perikaryon	myelin_sheath	Schmidt_Lanterman_incisure	organelle	exosporium	filiform_apparatus	other_organism_part	organelle_membrane_contact_site	dendrite_terminus	cell_body	neuron_projection_terminus	endoplasmic_reticulum_quality_control_compartment	fusome	intercellular_bridge	apical_part_of_cell	basal_part_of_cell	perinuclear_region_of_cytoplasm	presynaptic_active_zone	spindle_midzone	striated_muscle_dense_body	cell_pole	endocytic_patch	phagophore	spongiome	actin_wave	prospore_membrane_spindle_pole_body_attachment_site	respirasome	macropinocytic_cup_cytoskeleton	mucus_layer	investment_cone	contractile_ring	endoplasmic_reticulum_exit_site	medial_cortical_node	cellular_birth_scar	cell_periphery	ascus_epiplasm	cleavage_furrow_leading_edge	cortical_dynamic_polarity_patch	site_of_DNA_damage	mitochondrial_inner_boundary_membrane	perinuclear_endoplasmic_reticulum	DNA_replication_termination_region	phagocytic_cup_lip	phagocytic_cup_base	sperm_midpiece	sperm_mitochondrial_sheath	sperm_principal_piece	cytoophidium	tubular_endosome	dense_body	ciliary_base	lateral_part_of_cell	side_of_membrane	chromosomal_region	presynapse	postsynapse	cluster_of_actin_based_cell_projections	actin_body	supramolecular_complex	synaptonemal_structure	mitotic_actomyosin_contractile_ring__proximal_layer	mitotic_actomyosin_contractile_ring__intermediate_layer	mitotic_actomyosin_contractile_ring__distal_actin_filament_layer	microtubule_end	actin_fusion_focus	Remaining
0159_AB10_26152_20180803_ST	2910820	12903	0	0	1	0.666666666666667	0	0	0	0	0	0	0	0	0	13790.25	2904.83333333333	0	118.916666666667	0	4	26.0833333333333	550907.216666667	232.944444444444	0	0	0	0	0	4153.44444444445	0	0	981.916666666667	563.833333333333	780.333333333333	1572.83333333333	59	16	32.5	160.666666666667	0	0	9.58333333333333	0	1156.08333333333	0	2.66666666666667	6.66666666666667	487874.844444444	0	0	0	602	72.6	0	0	0.611111111111111	1.41666666666667	0	485.583333333333	2.33333333333333	0	0	0	0	250	0	0	1603997.76666667	0	0	0	0	0.5	0	0	51.2	17	0	0.333333333333333	0	1692.58333333333	0	0	0.0555555555555555	0	0	0	0.25	0	0	0	12880.1666666667	0.0555555555555555	0	17	5432.94444444444	0.111111111111111	0	0	0	0	0	0	52356.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	4.5	0	0	0	0	626.611111111111	1	0	0.0555555555555555	0	0	202.25	0	0	0	0	0	0	153862.288888889
0159_AB10_26154_20181106_ST	2204283	12899	0	0	3	0	0	0	0	0	0	0	0	0	0	15383.15	1759.83333333333	0	63.3333333333333	0	1.33333333333333	74.25	371283	178	0	0	0	0	0	4152.93333333333	0	0	636.75	175.833333333333	436.5	710.666666666667	18	1	2	43.5	0	0	2.41666666666667	0	782.816666666667	0	0	1.08333333333333	433440.95	0	0	0	504.666666666667	48.4	0	0	0	0.5	0	615.666666666667	0	2.5	0	0	0	114	0	0	1197915.11666667	0	0	0	0	0	0	0	23.1666666666667	34.5	0	0.5	0	1172.16666666667	0	0	0	0	0	0	0	0	0	0	12148.0666666667	0	0	5	3345.75	0	0	0	0	0	0	0	34086.0166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	452.666666666667	0	0	0	0	0	60.6666666666667	0	0	0	0	0	0	111695.3
0159_AB10_26156_20180815_ST	20352699	118110	0	2.12222222222222	64.3539682539682	20.1333333333333	0	0.5	1.36666666666667	0.533333333333333	0	0	0	0	0	133754.916666667	26315.8333333333	1.33333333333333	1172.5	0	8.83333333333333	484.2	3306135.77063492	1559.01111111111	0	0.75	0.666666666666667	0.75	3	34149.9694444444	0	5	5855.25	1622.33333333333	3317	5254.08333333333	3	1.5	2.5	891.083333333333	0	0	43	0	12589.2	0	25	34.1666666666667	4150126.53531747	0	2	1.7	2961.16666666667	1714.65	0	0	0.5	10.65	0.2	5184.08333333333	40.8642857142857	286.933333333333	0	0	0	1233.5	1	0	10942224.3785715	0	0	0	0	0.5	0	0	1092.68333333334	339.166666666667	0	50.0261904761905	3.33333333333333	12539.0357142857	2.12222222222222	0	0.333333333333333	0	0	0	9.66666666666667	0	0	0.75	149498.066666667	0	0	1	44212.0111111111	0	0	0	0	0	0	0	306502.31468254	0	0	0	3.72777777777778	0	0	0	1.5	0	0	0	0	2.95833333333333	0	2.2	0	5.22619047619047	13.4833333333333	0.285714285714286	0	0	0	467.5	0	0	0	6.25	0.5	0	0	2	0.166666666666667	0	0	3	0.2	2.75	0	0	0	0	0	0	118	0	0	2.5	0	5598	66.5833333333333	0	0.0555555555555555	0	0	1377.51904761905	2	0	0	0	1.16666666666667	0.25	1075552.34523809
0159_AB10_26157_20180911_ST	672744	3277	0	0	0	0	0	0	0	0	0	0	0	0	0	4207.75	511.333333333333	0	227.5	0	0.666666666666667	7.25	143604	23.5	0	0	0	0	0	1307.06666666667	0	0	276.25	108.666666666667	171.166666666667	336.5	4	3.5	8.5	29.6666666666667	0	0	1.08333333333333	0	645.833333333333	0	0	0.5	103057.166666667	0	0	0	160	56.5	0	0	0	3.83333333333333	0	183.333333333333	0	8	0	0	0	48	0	0	356911.716666666	0	0	0	0	0	0	0	36.1666666666667	30.5	0	0.25	0	417.666666666667	0	0	0	0	0	0	0	0	0	0	4225.16666666667	0	0	0	997.5	0	0	0	0	0	0	0	12624.9166666667	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	118.166666666667	1.5	0	0	0	0	20.3333333333333	0	0	0	0	0	0	39073.8
0159_AB10_26175_20181010_ST	1855703	10978	0	0	3	0	0	0	0	0	0	0	0	0	0	12605.8666666666	1210.33333333333	0	28.5	0	0.5	31	278332.5	258.5	0	0	0	0	0	3066.11666666667	0	0	337.375	13.6666666666667	47.1666666666667	99.6666666666667	0	0	0.5	3.66666666666667	0	0	2	0	829.95	0	1	3.48333333333333	387488.583333334	0.4	0	0	284.333333333333	33.6	0	0	0	0	0	359	0	0.5	0	0	0	19	0	0	1025743.58333333	0	0	0	0	0	0	0	21.7333333333333	18	0	0	0	1088.33333333333	0	0	0	0	0	0	0	0	0	0	9376.36666666667	0	0	0	4899.75	0	0	0	0	0	0	0	26903.0583333333	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	464	0	0	0	0	0	143.333333333333	0	0	0	0	0	0	91001.3833333333
0159_AB10_26199_20181001_ST	2444828	12472	0	0	0	0	0	0	0	0	0	0	0	0	0	15494.5	2090.33333333333	0	321	0	5.75	32.25	446636.069047619	186.5	0	0	0	0	0	4142.73333333333	0	0	856.5	141.333333333333	358.5	635	0	2.5	2	55.8333333333333	0	0	2	0	802.785714285714	0	2	1.58333333333333	432216.269047619	0	0	0	1211.07142857143	83.7	0	0	0.5	4.33333333333333	0	750.166666666667	0	9	0	0	0	123.5	0	0	1343730.75	0	0	0	0	0.5	0	0	52.5333333333334	15.5	0	0	0	1316.33333333333	0	0	0	0	0	0	0	0	0	0	11615.9166666667	0	0	2	4514.5	0	0	0	0	0	0	0	40084.5964285715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	3	0	0	0	0	417.833333333333	0.5	0.166666666666667	0	0	0	238.791666666667	0	0	0	0	0	0	124186.866666667
0159_AB10_26201_20180917_ST	1767105	9609	0	0	2	0.333333333333333	0	0	0	0	0	0	0	0	0	9835.41666666667	1033.33333333333	0	11	0	2.66666666666667	16.75	289893.666666667	162.666666666667	0	0	0	0	0	2897.33333333333	0	0	615	359.666666666667	539.666666666667	417.166666666667	14	6	11	32.8333333333333	0	0	13	0	758.333333333333	0	0	0	348157.2	0	0	0	499.5	204.7	0	0	0	0	0	584.166666666667	0	1	0	0	0.333333333333333	97	0	0	965455.833333333	0	0	0	0	0	0	0	57	51.5	0	0	0	1106.33333333333	0	0	0	0	0	0	0	0	0	0	10901.5833333333	0	0	5	2691.41666666667	0	0	0	0	0	0	0	27810.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0.5	0	499.833333333333	1	0	0	0	0	50.0416666666667	0	0	0	0	0	0	92696.95
0159_AB10_26204_20180827_ST	2634149	15448	0	0	1	0	0	0	0	0	0	0	0	0	0	18758.6666666667	1431.58333333333	0	69	0	0.7	15.5	482990.192857143	376.7	0	0	0	0	0	3921.06666666667	0	0	1264.625	259.5	571	904.916666666667	17	1.5	0.5	51.1666666666667	0	0	5	0	985.392857142857	0	3	2.25	467634.026190476	0	0.5	1	1021.78571428571	49.7	0	0	0	3.16666666666667	0	653.916666666667	0	0	0	0	0	196	0	0	1440357.15	0	0	0	0	0	0	0	25.7666666666667	21.5	0	4.33333333333333	0	1516.33333333333	0	0	0	0	0	0	0.25	0	0	0	12662.2166666667	0	0	2	2984.91666666667	0	0	0	0	0	0	0	45060.0523809523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	575.5	0	0	0	0	0	305.125	0	0	0	0	0	0	133990.166666667
0159_AB10_26205_20181105_ST	2799355	14624	0	0	0	0.5	0	0	0	0	0	0	0	0	0	12513.1666666666	1100	0	294.5	0	1	40	452922.5	221	0	0	0	0	0	4416.71666666667	0	0	674.416666666667	173.666666666667	362.166666666667	529.166666666667	2	0	0.5	27.1666666666667	0	0	2.25	0	886.666666666667	0	0	1.75	532006.8	0	0	0	680.5	57.7	0	0	0	2.33333333333333	0	733.583333333333	0	0	0	0	0	84	0	0	1575050.5	0	0	0	0	0	0	0	28.8333333333333	25	0	1.25	0	1333.83333333333	0	0	0	0	0	0	0	0	0	0	14317.75	0	0	2	3279.91666666667	0	0	0	0	0	0	0	40757.5416666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	468.333333333333	0	0	0	0	0	163.208333333333	0	0	0	0	0	0	141561.783333333
0159_AB10_26213_20181121_ST	1113117	5560	0	0	0	0	0	0	0	0	0	0	0	0	1	7252.81666666667	1036.83333333333	0	34.5	0	2	1.25	190942.3	134.5	0	0	0	0	0	2326.63333333333	0	0	270.5	145.5	334.666666666667	578.666666666667	0	2	2.5	43.3333333333333	0	0	1.66666666666667	0	591.816666666667	0	3	5.35	208447.783333333	0.6	0	0	234	54.5	0	0	0	2.58333333333333	0	299.916666666667	0.666666666666667	2	0	0	0	108	0	0	611589.083333334	0	0	0	0	0	0	0	29.2166666666667	10	0	0	0	518.333333333333	0	0	0	0	0	0	0	0	0	0	5709.65	0	0	0	3819.79166666666	0	0	0	0	0	0	0	18196.825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	167.833333333333	0.5	0	0	0	0	218.666666666667	0	0	0	0	0	0	54429.7166666667
0159_AB10_26216_20180827_ST	2909950	13961	0	0	1	0.2	0	0	0	0	0	0	0	0	0	16697.5333333334	1802	0	388.5	0	2	14.5	615874.083333333	115	0	0	0	0	0	4482.25	0	0	1186.08333333333	886.666666666667	1491.16666666667	2583	13	18.5	22.5	213.833333333333	0	0	3.66666666666667	0	1410.28333333333	0	0	3.75	409867.19090909	0	0	0.2	1011.16666666667	200.85	0	0	0	1	0	722.333333333334	0.227272727272727	30.5	0	0	0	377	0	0	1598670.2	0	0	0	0	0	0	0	130.166666666667	28.5	0	1	0	1689.83333333333	0	0	0.0909090909090909	0	0	0	0	0	0	0	16160.0833333334	0	0	0	5389.54166666666	0	0	0	0	0	0	0	55486.7992424243	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0.0454545454545454	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.5	0	0	0	0	551.833333333333	10.5	0	0	0	0	93.25	0	0	0	0	0	0	158289.471212121
0159_AB10_26220_20180907_ST	2911152	15429	0	0.333333333333333	2	0	0	0	0	0	0	0	0	0	0	17114.25	2023.5	0	69.5	0	2.66666666666667	33	481478.666666667	259	0	0	0	0	0	4172.78333333333	0	0	808.25	100.833333333333	303.833333333333	412.5	0	0	1.5	24.3333333333333	0	0	6.25	0	1075	0	0	1	548601.2	0	0	0	623.5	123.45	0	0	0	0	0	454.083333333333	0	0	0	0	0	72.5	0	0	1620084.41666667	0	0	0	0	0	0	0	95.9166666666667	42	0	0.333333333333333	0	1544.5	0.333333333333333	0	0	0	0	0	0	0	0	0	18407.5	0	0	4	4101.58333333333	0	0	0	0	0	0	0	45477.7833333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	604.5	0.5	0	0	0	0	110.833333333333	0	0	0	0	0	0	147483.866666667
0159_AB10_26221_20180907_ST	441987	2055	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	2659.06666666666	175.333333333333	0	34.6666666666667	0	0.333333333333333	3	83260.8333333333	23	0	0	0	0	0	783	0	0	156.75	37.6666666666667	80.6666666666667	157.166666666667	2	0	0	4.66666666666667	0	0	9.5	0	151.066666666667	0	0	0.25	71554.9	0	0	0	69.5	16.5	0	0	0	0	0	41.6666666666666	0	0	0	0	0	15	0	0	245692.6	0	0	0	0	0	0	0	9.5	3	0	0	0	213	0	0	0	0	0	0	0	0	0	0	2730.86666666666	0	0	0	866.75	0	0	0	0	0	0	0	7562.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	73	0	0	0	0	0	2.25	0	0	0	0	0	0	23540.5166666667
0159_AB10_26254_20181210_ST	1644450	7990.5	0	0	4	0	0	0	0	0	0	0	0	0	0	10224.6666666667	1395.5	0	167.5	0	0	31	274388.45	123.5	0	0	0	0	0	2462.66666666667	0	0	444	293.666666666667	398.166666666667	771.166666666667	0	0	0	65.6666666666667	0	0	2.5	0	478.5	0	0	2.5	303688.7	0	0	0	259	6	0	0	0.5	0.25	0	379.833333333334	0	0	0	0	0	91	0	0	920738.583333333	0	0	0	0	0.5	0	0	17.8666666666667	30	0	0.833333333333333	0	771.833333333333	0	0	0	0	0	0	0	0	0	0	7511.83333333333	0	0	0	2949.25	0	0	0	0	0	0	0	26800.0333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	258.5	0	0	0	0	0	20.4166666666667	0	0	0	0	0	0	81679.1166666667
0159_AB10_26264_20181015_ST	861368	3882.5	0	0	0	1.25	0	0	0	0	0	0	0	0	0	3702.61666666666	690.666666666667	0	227.833333333333	0	0.2	2.5	155766.233333333	54.7	0	0	0	0	0	1126.08333333333	0	0	269.625	93.8333333333333	158.333333333333	300.833333333333	0	0	0	24.3333333333333	0	0	4.33333333333333	0	333.95	0	2	5.25	157911.9	0	0	0	405.5	20	0	0	0	0.5	0	134	0.666666666666667	0	0	0	0	65	0	0	470394.9	0	0	0	0	0	0	0	10.3333333333333	10	0	3	0	469.833333333333	0	0	0	0	0	0	0	0	0	0	3924.45	0	0	0	815.416666666667	0	0	0	0	0	0	0	14505.6083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	187.5	0	0	0	0	0	4.5	0	0	0	0	0	0	45853.8166666667
0159_AB10_26267_20190116_ST	1453156	7622	0	0	0	0	0	0	0	0	0	0	0	0	0	7697.41666666667	827.5	0	5.5	0	0.333333333333333	6.5	247054.45	104.5	0	0	0	0	0	2210.88333333333	0	0	322.375	144.333333333333	265.5	453.666666666667	10	1	1	13.5833333333333	0	0	3.33333333333333	0	407.083333333333	0	0	0.833333333333333	272732.366666666	0	0	0	408	24	0	0	0	2.83333333333333	0	498.333333333334	0	0	0	0	0	62	0	0	803827.916666667	0	0	0	0	0	0	0	29.1166666666667	10.5	0	0.5	0	724.666666666667	0	0	0	0	0	0	0	0	0	0	8214.58333333333	0	0	0	3110.875	0	0	0	0	0	0	0	22775.6333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	271.25	0	0	0	0	0	89.8333333333333	0	0	0	0	0	0	73219.3
0159_AB10_26269_20181101_ST	1635025	7883	0	0	0.25	0	0	0	0	0	0	0	0	0	0	9023.48333333333	687	0	97.25	0	1	10	254930.866666667	141.5	0	0	0	0	0	2786.26666666667	0	0	353	1455.83333333333	481.333333333333	1555.16666666667	130	74.5	94	185.666666666667	0	0	21.6666666666667	0	989.4	0	1	2.83333333333333	307926.183333333	0	0	0	272.833333333333	8.25	0	0	0	0	0	443.083333333333	0	0.5	0	0	0	327	0	0	919771.883333334	0	0	0	0	0	0	0	38.8666666666667	14	0	0	0	781.833333333333	0	0	0	0	0	0	0	0	0	0	7290.15	0	0	0	3667.62500000001	0	0.5	0	0	0	0	0	25941.2916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	268.583333333333	0	0	0	0	0	38	0	0	0	0	0	0	87314.9
0159_AB10_26270_20181205_ST	656679.000000001	2264.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	2379.28333333333	125.666666666667	0	43.1666666666667	0	3.96666666666667	0	147648.716666667	12.6333333333333	0	0	0	0	0	739.333333333333	0	0	316.25	28.3333333333333	70.6666666666667	126.416666666667	0	0	1.5	6.66666666666667	0	0	0	0	557.783333333333	0	0	0.5	81530.1333333333	0	0	0	92.5	51.5	0	0	0	1.33333333333333	0	101.166666666667	0	0	0	0	0	31	0	0	362669.733333334	0	0	0	0	0	0	0	13.8333333333333	23	0	0	0	310.25	0	0	0	0	0	0	0	0	0	0	3625.78333333333	0	0	0	230.491666666666	0	0	0	0	0	0	0	13463.425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	55.5	0	0	0	0	0	6.25	0	0	0	0	0	0	40145.3833333333
0159_AB10_26271_20190304_ST	260657	940	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1059.58333333333	375	0	10.5	0	2.33333333333333	2	56226.8333333333	9.33333333333333	0	0	0	0	0	492.033333333333	0	0	88.75	8.16666666666667	22.6666666666667	48.1666666666667	6	0.5	3	5.16666666666667	0	0	0	0	79.9166666666667	0	0	0.5	38683.95	0	0	0	136.5	6.2	0	0	0	1.41666666666667	0	28.9166666666667	0.5	0	0	0	0	18	0	0	139704.916666667	0	0	0	0	0	0	0	13.8333333333333	18.5	0	1.33333333333333	0	149	0	0	0	0	0	0	0	0	0	0	1286.58333333333	0	0	0	140.166666666666	0	0	0	0	0	0	0	5356.20000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1	0	0	0	0	6.58333333333334	0	0	0	0	0	0	15680.95
0159_AB10_26273_20190318_ST	771383	3441	0	0	0	0	0	0	0	0	0	0	0	0	0	5238.28333333333	238.5	0	21.1666666666667	0	0.6	0.5	134825.1	45.0444444444444	0	0	0	0	0	1283.44444444444	0	0	340	172.166666666667	372.166666666667	660.666666666667	20	8	11	64.5	0	0	1.58333333333333	0	300.7	0	0.666666666666667	1.75	132640.3	0	0	0	779	65.6	0.5	0	0	0.583333333333333	0	145.833333333333	0.5	0	0	0	0	148	0	0	431901.95	0	0	0	0	0	0	0	12.6666666666667	6.5	0	0	0	395.166666666667	0	0	0	0	0	0	0	0	0	0	4602.2	0	0	0	1081.77777777778	0	0	0	0	0	0	0	12704.2166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	175	0	0	0.0555555555555555	0	0	16.3333333333333	0	0	0	0	0	0	39654.6444444444
0159_AB10_26288_20181210_ST	13975869	80992.5	0	0	15	0.333333333333333	0	0	0	0	0	0	0	0	0	72874.7333333333	13217	0	488.083333333333	0	27.25	165	2649298.85476191	900	0	0	0	0	0	29790.7666666667	0	0	8389.41666666666	1120.33333333333	2792.83333333333	5645.25	251	257.833333333333	438.5	601.75	0	0	50.5	0	10081.2214285714	0	0.5	29.8333333333333	2475181.0047619	0	0	0	9186.80952380952	3059.15	0	0	5.5	55.65	0	5088.08333333334	0	471	0	0	0	987.5	0	0	7383316.05	0	0	0	0	3	2.5	0	1707.58333333333	256.5	0	10.1666666666667	0	9033.58333333333	0	0	0	0	0	0	1.25	0	0	0	142539.1	0	0	0	35869.2083333333	0	0	0	0	0	0	0	244382.33452381	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	536.916666666667	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0.5	0	347	0	0	5.5	0	5532.83333333333	158.5	0	0	0	0	1492.33333333333	0	0	0	0	0	0	779210.2
0159_AB10_26295_20181017_ST	3925236	21436	0	0	2	0	0	0	0	0	0	0	0	0	0	25719.7	6065.66666666667	0	61	0	2	111.25	665268.666666667	291	0	0	0	0	0	9168.81666666667	0	0	952	192.666666666667	480.833333333333	822.083333333333	5	0	0.5	55.3333333333333	0	0	2.08333333333333	0	1597.96666666667	0	0	0.5	775542.716666667	0	0	7	1167	210.5	0	0	1	1.2	0	748.333333333333	0	0	0	0	0	157	0	0	2110480.56666667	0	0	0	0	1	0	0	118.233333333333	100	0	4.16666666666667	0	2266.08333333333	0	0	0	0	0	0	0	0	0	0	21945.7833333333	0	0	0	5872.975	0	0	0	0	0	0	0	61611.925	0	0	2.5	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	2.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	1	0	1005	0.5	0	0	0	0	134.333333333333	0	0	0	0	0	0	211619.2
0159_AB10_26296_20190103_ST	1059952	5159.5	0	0	0	0	0	0	0	0	0	0	0	0	0	5790.51666666667	865.5	0	12.8333333333333	0	2.9	7.25	205153.816666667	25.9	0	0	0	0	0	1684.73333333333	0	0	366.25	31.6666666666667	69.5	147.166666666667	1	0	0	10.3333333333333	0	0	1.33333333333333	0	309.766666666667	0	1	7.5	187164.35	0	0.5	0	294	20.5	0	0	0	3.15	0	210	0	0.5	0	0	0	44	0	0	570090.183333333	0	0	0	0	0	0	0	17.3166666666667	10.5	0	0	0	525.5	0	0	0	0	0	0	0	0	0	0	5775.51666666667	0	0	0	1682.41666666667	0	0	0	0	0	0	0	19210.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	3	0	0	0	0	153.9	0	0	0	0	0	32.5	0	0	0	0	0	0	55061.2333333333
0159_AB10_26298_20181218_ST	1432885	7818	0	0	2	0	0	0	0	0	0	0	0	0	0	8204.5	937.166666666667	0	113.5	0	1.16666666666667	15.8333333333333	260776.142857143	97.1666666666667	0	0	0	0	0	2380.76666666667	0	0	549.625	91	203.666666666667	310.416666666667	5	2.5	5	22.1666666666667	0	0	0.25	0	528.642857142857	0	0	2.5	247789.576190476	0	0	0	420.535714285714	151	0	0	0	0.5	0	278.083333333333	0	29	0	0	0	53	0	0	790830.066666666	0	0	0	0	0	0	0	88.6666666666667	25	0	0.25	0	825.416666666667	0	0	0	0	0	0	0	0	0	0	8933.91666666667	0	0	0	2211.20833333334	0	0	0	0	0	0	0	23461.4190476191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	344.166666666667	5	0	0	0	0	22.6666666666667	0	0	0	0	0	0	75305.1833333333
