sample_id	total	GO:0044423	GO:0019013	GO:0019028	GO:0019033	GO:0036338	GO:0046727	GO:0046729	GO:0055036	GO:0098015	GO:0098021	GO:0098024	GO:0098025	GO:0098026	GO:0098027	Remaining
0159_AY44_33257_20191029_ST	847004	155	0	21	0	1	0	0	0	0	0	273	0	0	12	846542
0159_AY44_33259_20191007_ST	1821793	68.3333333333333	18.5	136.5	0	0	0	0	0	0	0	205	0	0	65	1821299.66666667
0159_AY44_33260_20191106_ST	1333069	198	0	62.5	0	0	0	0	0	0	0	10	0	0	8	1332790.5
0159_AY44_33261_20191002_ST	1573935	83	0	4	0	0	0	0	0	0	0	14	0	0	7	1573827
0159_AY44_33263_20191106_ST	7791004	567	0	125.5	0	0	0	0	0	0	0	1846	0	1.5	40	7788424
0159_AY44_33265_20191106_ST	1584695	390	0.5	166.25	0	1	0	5.25	0	1	25	74	0	0	33	1583999
0159_AY44_33270_20191025_ST	3644488	160	0	72	0	0	0	0	0	0	0	128	0	0	30	3644098
0159_AY44_33271_20191119_ST	1167268	90	0	29.5	0	0.5	0	0	0	0	0	6	0	0	15	1167127
0159_AY44_33272_20191114_ST	1494415	278.5	0.5	30.5	0	0	1	0	0	0	0	173	0	0	22	1493909.5
0159_AY44_33273_20191111_ST	2522267	159	0	45	0	2.5	0	0	0	0	0	9	4	0.5	22	2522025
0159_AY44_33274_20191126_ST	2171615	112	0	63.5	0	0	0	0	0	0	0	904	0	0	20	2170515.5
0159_AY44_33277_20191212_ST	180682	8	0	11	0	0	0	0	0	0	0	0	0	0	1	180662
0159_AY44_33278_20191106_ST	2361463	89	0	26.5	0	3	0	0	0	0	0	20	1	0	20	2361303.5
0159_AY44_33280_20191213_ST	1634008	206	0	101	0	0	0	0	0	0.5	0	38	0	0	17	1633645.5
0159_AY44_33281_20191203_ST	1151585	60	0	38	0	1	0	0	0	0	0	16	1	0	20	1151449
0159_AY44_33282_20191127_ST	1741374	83	0	27	0	0	0	0	0	0	0	28	0	0	5	1741231
0159_AY44_33283_20191212_ST	1628962	111	0	82.5	0	0	0	0	0	0	0	159	0	0	19	1628590.5
0159_AY44_33285_20191118_ST	1506391	142	0	42	0	0	0	0	0	0	0	3	0	0.5	29	1506174.5
0159_AY44_33288_20191212_ST	418489	14	0	3	0	0	0	0	0	1	0	0	0	0	3	418468
0159_AY44_33289_20191216_ST	3863217	412	0	68	0	0	0	0	0	6	0	23	0	1	22	3862685
0159_AY44_33293_20191206_ST	921364	116	0	17	0	0.5	0	0	0	0	0	9	0	0	11	921210.5
0159_AY44_33295_20200114_ST	2538887	389	0	109	0	0	0	0	0	0	0	18	0	0	32	2538339
0159_AY44_33298_20200114_ST	215586	14.3333333333333	0.5	6	0	0	0	0	0	0	0	2	0	1	3	215559.166666667
0159_AY44_33303_20200127_ST	1731978	127	0	53.5	0	0	0	0	0	0	0	7	0	0	40	1731750.5
0159_AY44_33305_20200110_ST	1515212	166	0	156.5	0	0	0	0	0	0.5	0	10	0	0	17	1514862
0159_AY44_33308_20200110_ST	1936726	141	1.5	42	0	0	0	0	0	0.5	0	68	0	0	117	1936356
0159_AY44_33309_20200130_ST	2772530	223	0	78	0	0.5	0	0	0	0	0	5	0	0	7	2772216.5
0159_AY44_33310_20200114_ST	3195577	255.5	0	113.5	0	0	0	0	0	0	0	55	0	0.5	31	3195121.5
0159_AY44_33313_20200205_ST	2426667	154.5	0	88	0	0	0	0	0	0	0	24	0	0	31	2426369.5
0159_AY44_33315_20200121_ST	4795054	545	0	98	0	0	0	0	0	18	0	556	0	0	204	4793633
0159_AZ03_32000_20171102_ST	1826198	284	0	54	0	2.5	0	0	0	0	0	29	0	0	37	1825791.5
0159_AZ03_32001_20171108_ST	8123135	1648.66666666667	0	418	0	2	0	0	0	4	0	63.5	0	5.5	117	8120876.33333333
0159_AZ03_32003_20171013_ST	7239293	1455.33333333333	0	182.5	0	2	0	0	0	26.5	0	1129	1	0	624	7235872.66666667
0159_AZ03_32004_20171027_ST	8195085	991	0	439.5	0	0.5	0	0	0	1	0	32	0	0	70	8193551
0159_AZ03_32005_20200930_ST	9084897	616	0	533.5	0	0	0	0	0	1.5	0	2243	0	0	209	9081294
0159_AZ03_32008_20180124_ST	7190055.99999999	833	0	121.5	0	3	0	0	0	0	0	165	0	0	122	7188811.49999999
0159_AZ03_32011_20180226_ST	95222	15	0	7	0	0	0	0	0	0	0	3	0	0	5	95192
0159_AZ03_32012_20180518_ST	1919305	403	0	155	0	0	0	0	0	0	0	67	1	0.5	17	1918661.5
0159_AZ03_32013_20200922_ST	21886688.9999999	2625.5	0	395	0	16.5	0	0	0	0	0	191	0	0	176	21883284.9999999
0159_AZ03_32014_20180605_ST	8538916	1124	1.5	186	0	0	0	0	0	2.5	0	629.5	3	0	58	8536911.5
0159_AZ03_32015_20201210_ST	18411108	2893	0	566	0	1	0	0	0	3	0	4301	10	3.5	4805	18398525.5
0159_AZ03_32016_20180619_ST	17356229	872.5	0	506.5	0	4	0	0	0	0	0	1169.5	10	1	234	17353431.5
0159_AZ03_32016_20180619_STHS	3400208	195.5	0	104	0	0.5	0	0	0	0	0	232	3	1	44	3399628
0159_AZ03_32016_20180619_STLS	9508913.00000001	483.5	0	258	0	2	0	0	0	0	0	455	6	1.5	101	9507606.00000001
0159_AZ03_32017_20180615_ST	8203774	394	0	340.5	0	4	0	0	0	0	0	85	0	0	120	8202830.5
0159_AZ03_32017_20180615_STHS	1854317	67	0	58	0	1	0	0	0	0	0	11	0	0	24	1854156
0159_AZ03_32017_20180615_STLS	2047162	107	0	95.5	0	0.5	0	0	0	0	0	31.5	0	1	25	2046901.5
0159_AZ03_32018_20180723_ST	7866376.99999999	1045	2	377.5	0	0	0	0	0	28	0	102	0	0	207	7864615.49999999
0159_AZ03_32018_20180723_STHS	1263769	173	1	51.5	0	0	0	0	0	11	0	16	0	0	28	1263488.5
0159_AZ03_32018_20180723_STLS	1727214	223	0	85	0	0	0	0	0	5	0	32	0	0	47	1726822
0159_AZ03_32019_20180325_ST	21736838.9999999	3934	1.5	566	0	2.5	0	0	0	1	0	144	0	0.5	356	21731833.4999999
0159_AZ03_32019_20180325_STLS	7278795	1327	1.5	188.5	0	0	0	0	0	0.5	0	55	0	0.5	134	7277088
0159_AZ03_32020_20180611_ST	8429434	636.833333333333	0	210.5	0	2.5	0	0	0	19.5	0	2096	0	0	107	8426361.66666667
0159_AZ03_32022_20201016_ST	11465951	758	0	337.5	0	2	0	0	0	0	0	243	2	0.5	117	11464491
0159_AZ03_32023_20180717_ST	12503275	1565.5	0	181	0	3	0	0	0	2	0	1684	2	2	172	12499663.5
0159_AZ03_32024_20180718_ST	5941800	663	0	108.5	0	0	0	0	0	0	0	28	0	0	85	5940915.5
0159_AZ03_32025_20200904_ST	4894730.99999999	307	0	151	0	1	0	0	0	4	0	27	0	0.5	203	4894037.49999999
0159_AZ03_32026_20180802_ST	3503986.00000001	703	0	1237	0	3.5	0	0	0	136	287	1436	1523.5	0	548	3498112.00000001
0159_AZ03_32027_20180806_ST	11834480	1260	0	243	0	0	0	0	0	81.5	0	1157	0	0	230	11831508.5
0159_AZ03_32028_20180808_ST	6741971.99999999	725.666666666667	0	119	0	0	0	0	0	55	0	758	0	0	126	6740188.33333333
0159_AZ03_32029_20180906_ST	9809383.00000001	332	0	335	0	0	0	0	0	0	0	169	0	0	107	9808440.00000001
0159_AZ03_32032_20180919_ST	7119943.99999999	623	0	179.5	0	1	0	0	0	0	0	46	1	0	130	7118963.49999999
0159_AZ03_32033_20180922_ST	14086507	1129.83333333333	0	483	0	3	0	0	0	100	6	2057	81	3	229	14082415.1666667
0159_AZ03_32034_20181015_ST	9170412.00000002	990	0	381.5	0	0.5	0	0	0	2	0	903	0	0	129	9168006.00000002
0159_AZ03_32035_20181025_ST	8635159.00000001	683	0	280.5	0	0.5	0	0	0	0	0	214	0	0	125	8633856.00000001
0159_AZ03_32037_20201020_ST	6657593	1120	0	310	0	1	0	0	0	0	0	113.5	0	0	178	6655870.5
0159_AZ03_32038_20181018_ST	15424570	339	0	164.5	0	1	0	0	0	0	0	60	0	0	107	15423898.5
0159_AZ03_32039_20181029_ST	18202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18201
0159_AZ03_32040_20181023_ST	5326964	443	0	256	0	0	0	0	0	0	0	34	3	0.5	250	5325977.5
0159_AZ03_32043_20181121_ST	4732058	331	0	109	0	0	0	0	0	5	0	149	0	0	41	4731423
0159_AZ03_32044_20181207_ST	8474973	518.5	0	159.5	0	3	0	0	0	5	0	337	1	0.5	85	8473863.5
0159_AZ03_32047_20190415_ST	5107557.99999999	321	0	162.5	0	0	0	0	0	0	0	929	1	0	104	5106040.49999999
0159_AZ03_32048_20190111_ST	7223977	1460.5	0	151	0	0.5	0	0	0	0	0	44	0	0	383	7221938
0159_AZ03_32049_20190124_ST	9766994	437	0	22.5	0	0.5	0	0	0	487	0	89	0	3	260	9765695
0159_AZ03_32050_20190123_ST	9573201.00000002	1556	0	577	0	0.5	0	0	0	0	0	1384	0	0.5	169	9569514.00000002
0159_AZ03_32051_20190819_ST	13638199	1197	0	261	0	0	0	0	0	0	0	73	13	9	122	13636524
0159_AZ03_32051_20190819_STHS	1419821	127	0	42.5	0	0	0	0	0	0	0	3	0	2.5	12	1419634
0159_AZ03_32051_20190819_STLS	1277296	107	0	21.5	0	0	0	0	0	0	0	10	1	1.5	13	1277142
0159_AZ03_32052_20190827_STHS	1498628	282	0	83.5	0	0.5	0	0	0	53	0	27	0	0	19	1498163
0159_AZ03_32052_20190827_STLS	1228323	250	0	60	0	0	0	0	0	34	0	25.5	0	0	17	1227936.5
0159_AZ03_32054_20190917_ST	9820545.00000001	502	0	26227.5	0	0	0	0	0	5.5	0	77	0	0	73	9793660.00000001
0159_AZ03_32054_20190917_STHS	1048185	58	0	3073	0	0	0	0	0	0	0	9	0	0	10	1045035
0159_AZ03_32054_20190917_STLS	1484017	69	0	4522	0	0	0	0	0	1	0	12	0	0	15	1479398
0159_AZ03_32055_20190830_ST	7778030	1367	0	333	0	0	0	0	0	0	0	308	0	0	97	7775925
0159_AZ03_32055_20190830_STHS	1201025	178	0	49	0	0	0	0	0	0	0	74	0	0	7	1200717
0159_AZ03_32055_20190830_STLS	6966641	1170	0.5	322.5	0	0	0	0	0	4.5	0	336	0	0	89	6964718.5
0159_AZ03_32056_20190914_ST	10681784	1826.83333333333	0	278.5	0	0.5	0	0	0	30	0	884	2	1	543	10678218.1666667
0159_AZ03_32057_20190910_ST	16831551	1999	0	936	0	0.5	0	0	0	0	0	192	4	3	119	16828297.5
0159_AZ03_32059_20190918_ST	6382042	317	0	36	0	0	0	0	0	0	0	89	0	0	24	6381576
0159_AZ03_32060_20190920_ST	5740340.99999999	1124	0	724	0	0.5	0	0	0	0	0	42.5	7	5	61	5738376.99999999
0159_AZ03_32062_20191002_ST	2805517	297	0	146	0	1	0	0	0	0	0	12	0	0	41	2805020
0159_AZ03_32065_20190126_ST	11160247	567.5	0	299	0	3.5	0	0	0	0	0	1169.5	0	0	236	11157971.5
0159_AZ03_32068_20190211_ST	10659697	1319.5	0	757	0	3.5	0	0	0	2.5	0	229	0	0.5	181	10657204
0159_AZ03_32068_20190211_STHS	430106	66	0	6	0	0.5	0	0	0	0	0	319	0	0	15	429699.5
0159_AZ03_32068_20190211_STLS	3352121	475	0	284	0	0	0	0	0	0	0	108	0	0	62	3351192
0159_AZ03_32071_20190315_ST	7613351	669	0	90	0	0	0	0	0	2	0	135.5	0	0	92	7612362.5
0159_AZ03_32072_20190318_ST	9215110.00000001	945.333333333333	2.5	95	0	0	0	0	0	26	0	523	1	0	94	9213423.16666667
0159_AZ03_32073_20190317_ST	792783.999999999	41	0	29	0	0	0	0	0	0	0	9	1	0	16	792687.999999999
0159_AZ03_32076_20190429_ST	6571711.99999999	660	0	586.5	0	1.5	0	0	0	0	0	144	0	0.5	60	6570259.49999999
0159_AZ03_32077_20190530_ST	7248061.99999999	529.5	0	471	1.66666666666667	0.75	0	0	0	11	0	1122	0	1.5	97	7245827.58333332
0159_AZ03_32078_20190616_ST	4484401	528.333333333333	0	88	0	0	0	0	0	0	0	428	0	6	55	4483295.66666666
0159_AZ03_32079_20190619_ST	1941596	136	0	13	0	0	0	0	0	13.5	0	21	0	1	28	1941383.5
0159_AZ03_32083_20190809_ST	5853768	272	0	275	0	1	0	0	0	1	0	99	0	0	55	5853065
0159_AZ03_32084_20190614_ST	1656997	608	0	161	0	1	0	0	0	0	0	3	0	0.5	27	1656196.5
0159_AZ03_32085_20191015_ST	1993114	117	0	126.5	0	0	0	0	0	0	0	47	0	0	35	1992788.5
0159_AZ03_32086_20191018_ST	3061589	679.5	1.5	324.5	0	0	0	0	0	120	0	399.5	0	0	60	3060004
0159_AZ03_32087_20191111_ST	8767270	1426.5	0	123	0	0	0	0	0	0	0	5740	3	0	332	8759645.5
0159_AZ03_32087_20191111_STHS	1961226	317	0	20	0	0	0	0	0	0	0	1418	0	0	56	1959415
0159_AZ03_32087_20191111_STLS	2696538	316	0	237.5	0	0.5	0	0	0	0	0	74	0	0	37	2695873
0159_AZ03_32089_20191030_ST	4320701	363	0.5	171.5	0	1.5	0	0	0	0	0	314	0	0	79	4319771.5
0159_AZ03_32092_20191205_ST	3563522	89.5	0	76.5	0	0	0	0	0	0	0	122	0	0	48	3563186
0159_AZ03_32093_20191209_ST	1500172	116	0	113	0	0.5	0	0	0	0	0	6	0	0	35	1499901.5
0159_AZ03_32095_20191213_ST	5014783.99999999	273	0	137	0	0	0	0	0	0	0	4459	0	0	96	5009818.99999999
0159_AZ03_32096_20191217_ST	4424352	575	0	36.5	0	0	0	0	0	0	0	132	0	0	37	4423571.5
0159_AZ03_32098_20200124_ST	1730289	44	0	35	0	0	0	0	0	0	0	27	0	0	14	1730169
0159_AZ03_32099_20200206_ST	10368394	909	0	207.5	0	2	0	0	0	4	0	63	2	9	180	10367017.5
0159_BA21_18000_20170917_ST	4948238	529	1	296	0	0	0	0	0	10	0	8324	1	0.5	182	4938894.5
0159_BA21_18002_20170929_ST	236198	22	0	8	0	0	0	0	0	0	0	0	0	0	1	236167
0159_BA21_18004_20171027_ST	83707	2	0	5	0	0	0	0	0	0	0	0	0	0	0	83700
0159_BA21_18005_20171227_ST	398164	36	0	18.5	0	0	0	0	0	0	0	14	0	0	1	398094.5
0159_BA21_18006_20171110_ST	165574	7	0	5	0	0	0	0	0	0	0	1	0	0	0	165561
0159_BA21_18007_20171111_ST	3469544	131	0	101.5	0	0.5	0	0	0	0	0	353	0	0	12	3468946
0159_BA21_18014_20171018_ST	787469.000000001	63	0	41.5	0	0	0	0	0	0	0	3	0	0	20	787341.500000001
0159_BA21_18015_20710113_ST	183848	17	0	13	0	0	0	0	0	2.5	0	10	0	0	3	183802.5
0159_BA21_18016_20171020_ST	94982	5	0	2	0	0	0	0	0	0	0	1	0	0	1	94973
0159_BA21_18017_20171206_ST	774411	99	0	7	0	0	0	0	0	2	0	40	0	0.5	25	774237.5
0159_BA21_18019_20171025_ST	386569	11	0	2	0	0	0	0	0	0	0	16	0	0	7	386533
0159_BA21_18021_20171130_ST	543330	23	0	91	0	0	0	0	0	0	0	0	0	0	5	543211
0159_BA21_18022_20171205_ST	1294819	82	0	28	0	0	0	0	0	0	0	43	0	0.5	28	1294637.5
0159_BA21_18023_20180102_ST	177626	28.5	0	7.5	0	0	0	0	0	0	0	26	1	0	17	177546
0159_BA21_18028_20180102_ST	2584228	423	0	4424.5	0	0.5	0	0	0	0	0	162	1.5	0	59	2579157.5
0159_BB02_45000_20180208_ST	48070	2	0	1	0	0	0	0	0	0	0	31	0	0	5	48031
0159_BB02_45001_20181029_ST	9855219	8024	0	186.5	0	0	0	0	0	0	0	1694	44	0	5068	9840202.5
0159_BB02_45001_20190108_ST	2450	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	2449.66666666666
0159_BB02_45001_20190227_ST	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
0159_BB02_45001_20190502_ST	7072.99999999999	2	0	0	0	0	0	0	0	1	0	0	0	0	0	7069.99999999999
0159_BB02_45001_20190821_ST	528	1	0	0	0	0	0	0	0	0	0	0	0	0	0	527
0159_BB02_45014_20190625_ST	153582	30	0.333333333333333	5.5	0	1	0	0	0	27.5	0	65	0	0	1	153451.666666667
0159_BB02_45014_20191006_ST	71122	13	0	3	0	0	0	0	0	1	0	18	0	0	0	71087
0159_BB02_45014_20191203_ST	11912180	3310	0	9052.25	0	0	0	0	0	186	2472	10836	13831.5	0	3336	11869156.25
0159_BC12_41001_20171018_ST	1316868	49	0	85.5	0	0	0	0	0	0	0	65	0	0	28	1316640.5
0159_BC12_41004_20171127_ST	1396914	41	0	5.5	0	0	0	0	0	0	0	4	0	0	18	1396845.5
0159_BC12_41006_20171116_ST	398000	512	0	14	0	0	0	0	0	0	0	8	0	0	9	397457
0159_BC12_41010_20171203_ST	25020998	4164	0	369.5	0	4.5	0	0	0	0	0	515	1	37	229	25015678
0159_BC12_41014_20171205_ST	11174	2	0	0	0	0	0	0	0	0	0	1	0	0	0	11171
0159_BC12_41014_20171212_ST	379962	23	0	3	0	0	0	0	0	0	0	2	0	0	4	379930
0159_BC12_41015_20171213_ST	13064425	1308.5	0	208.5	0	1	0	0	0	1	0	83	0	0.5	56	13062766.5
0159_BC12_41016_20171220_ST	118341	4	0	8	0	0	0	0	0	0	0	1	0	1	0	118327
0159_BC12_41018_20180118_ST	9326.00000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9326.00000000001
0159_BC12_41019_20171213_ST	10805	1	0	1	0	0	0	0	0	0	0	8	0	0	0	10795
0159_BC12_41021_20171220_ST	13002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13001
0159_BC12_41022_20180228_ST	3149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3149
0159_BC25_41007_20171117_ST	140025	22	0	8	0	0	0	0	0	0	0	3	0	0	14	139978
0159_BC25_41011_20171120_ST	112477	9	0	0	0	0	0	0	0	0	0	0	0	0	1	112467
0159_BC25_41013_20171214_ST	15903	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15902
0159_BC25_41017_20171214_ST	425598	74	0	20	0	0	0	0	0	0	0	3	0	0	3	425498
0159_BC45_41009_20171103_ST	902972.000000001	4	0	3	0	0	0	0	0	0	0	0	0	0	0	902965.000000001
0159_BD46_77000_20190523_ST	42880	17	0	3.5	0	0	0	0	0	0	0	1	0	0	1	42857.5
0159_BD46_77001_20190606_ST	156246	21	1	12	0	0	0	0	0	1.5	0	109	0	0	21	156080.5
0159_BD46_77002_20190112_ST	518048	41	0	25	0	0	0	0	0	0	0	0	0	0	3	517979
0159_BD46_77003_20190628_ST	6959.00000000001	6	0	0	0	0	0	0	0	0	0	2	0	0	0	6951.00000000001
0159_BD46_77004_20190215_ST	144056	6	0	9	0	0	0	0	0	0	0	2	0	0	4	144035
0159_BD46_77007_20191005_ST	67127	9	0	2	0	0	0	0	0	0	0	0	0	0	4	67112
0159_BD46_77020_20190318_ST	79044	11	0	6	0	0	0	0	0	0	0	1	0	0	3	79023
0159_BD46_77021_20190227_ST	192696	19	0	43	0	0	0	0	0	0	0	5	0	0	1	192628
0159_BD46_77022_20190218_ST	85447	2	0	0	0	0	0	0	0	0	0	0	0	0	0	85445
0159_BD46_77023_20190108_ST	71598	10	0	2	0	0	0	0	0	0	0	11	0	0	0	71575
0159_BD46_77024_20190329_ST	18341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18340
0159_BD46_77025_20181126_ST	11104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11104
0159_BD46_77026_20181027_ST	154391	10	0	6	0	0	0	0	0	0	0	7	0	0	0	154368
0159_BD46_77027_20181113_ST	18950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18950
0159_BD46_77028_20180919_ST	22962	3	0	0	0	0	0	0	0	0	0	3	0	0	10	22946
0159_BD46_77029_20180921_ST	15825	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15824
0159_BD46_77034_20190430_ST	12402	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12401
0159_BD46_77037_20190607_ST	141993	9	0	3	0	0	0	0	0	0	0	6	0	0	1	141974
0159_BD46_77038_20191111_ST	139065	14	0	0	0	0	0	0	0	2	0	6	0	0	0	139043
0159_BD46_77047_20190801_ST	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298
0159_BD46_77049_20190901_ST	7237	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7236
0159_BD46_77051_20190920_ST	164889	5	0	3.5	0	0	0	0	0	0	0	8	0	0	2	164870.5
0159_BD46_77054_20190703_ST	30764	0	0	0	0	0	0	0	0	0	0	1	0	0	0	30763
0159_BD46_77066_20200102_ST	8446.00000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8446.00000000001
0159_BD46_77070_20191018_ST	170414	11	0	12.5	0	0	0	0	0	0	0	32	0	0	4	170354.5
0159_BD46_77071_20191018_ST	12873	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12872
0159_BE31_82018_20191106_ST	255195	18	0	2	0	0.5	0	0	0	0	0	2	0	0	3	255169.5
0159_BE31_82018_20191107_ST	224773	9	0	5	0	0	0	0	0	0	0	0	0	0	3	224756
0159_BE31_82018_20191205_ST	661268	31	0	21	0	0	0	0	0	0	0	2	0	0	12	661202
0159_BE31_82018_20200107_ST	373791	11	0	16	0	0	0	0	0	0	0	0	0	0	0	373764
0159_BE31_82019_20191113_ST	379016	21	0	14	0	0	0	0	0	0.5	0	2	0	0	2	378976.5
0159_BE31_82019_20191212_ST	41596	2	0	0	0	0	0	0	0	0	0	1	0	0	0	41593
0159_BE31_82020_20191126_ST	18715	3	0	0	0	0	0	0	0	0	0	1	0	0	0	18711
0159_BE31_82021_20191121_ST	780715	280	0	7	0	0	0	0	0	0	0	38	0	0	291	780099
0159_BE31_82021_20191230_ST	1575533	309	1	24	0	1	0	0	0	864.5	0	534	0	0	126	1573673.5
0159_BE31_82022_20191219_ST	125467	23	0	2.5	0	0	0	0	0	0	0	55	0	0	3	125383.5
0159_BE31_82023_20191203_ST	285027	25	0	7	0	0	0	0	0	2	0	7	0	0	2	284984
0159_BE31_82023_20200102_ST	415493	39	0	9	0	0	0	0	0	5.5	0	8	0	0	8	415423.5
0159_BE31_82023_20200120_ST	216922	16	0	8	0	0	0	0	0	2	0	9	0	0	6	216881
0159_BE31_82024_20191122_ST	148840	4	0	5	0	0	0	0	0	0	0	150	0	0	3	148678
0159_BE31_82024_20191218_ST	576405	15	0	18	0	0	0	0	0	0	0	142	0	0	6	576224
0159_BE31_82024_20200115_ST	594285	14	0	9	0	0	0	0	0	0	0	125	0	0	8	594129
0159_BE31_82025_20191107_ST	154446	14	0	12	0	0	0	0	0	0	0	1	0	0	0	154419
0159_BE31_82025_20191211_ST	63810	6	0	1	0	0	0	0	0	0	0	0	0	0	0	63803
0159_BE31_82025_20200108_ST	829035	57	0	75	0	0	0	0	0	0	0	1	0	0	4	828898
0159_BE31_82027_20191115_ST	2747385	245	0	87	0	0	0	0	0	0	0	3	0	0	20	2747030
0159_BE31_82027_20191217_ST	323756	26	0	5	0	0	0	0	0	0	0	4	0	0	3	323718
0159_BE31_82027_20200115_ST	238653	16	0	9.5	0	0	0	0	0	0	0	0	0	0	2	238625.5
0159_BE31_82028_20191119_ST	508772	30	0	6	0	0	0	0	0	0	0	7	0	0	0	508729
0159_BE31_82028_20191226_ST	1090547	119	0	14	0	0	0	0	0	0	0	81	0	0	43	1090290
0159_BE31_82028_20200116_ST	872819	56	0	14	0	0	0	0	0	0	0	15	0	0	12	872722
0159_BE31_82029_20191213_ST	53706.9999999999	1	0	2.5	0	0	0	0	0	0	0	15	0	0	5	53683.4999999999
0159_BE31_82029_20200116_ST	660161	10	0	68.5	0	0	0	0	0	1	0	142	0	0	61	659878.5
0159_BE31_82030_20191202_ST	66806	9	0	2	0	0	0	0	0	0	0	2	0	0	0	66793
0159_BE31_82030_20200104_ST	439651	82	0	45	0	0	0	0	0	0	0	0	0	0	5	439519
0159_BE31_82030_20200116_ST	22917	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22916
0159_BE31_82031_20191218_ST	559008	31	0	41	0	0	0	0	0	0	0	8	0	0	131	558797
0159_BE31_82031_20200116_ST	1002626	68	0	25	0	0	0	0	0	0	0	7	0	0	244	1002282
0159_BE31_82032_20191215_ST	56160	4	0	1	0	0	0	0	0	0	0	5	0	0	0	56150
0159_BE31_82032_20200109_ST	130649	8	0	5	0	0	0	0	0	0.5	0	2	0	0	2	130631.5
0159_BE31_82033_20191106_ST	1174569	55	0	18	0	0	0	0	0	0	0	21	0	0	17	1174458
0159_BE31_82033_20191210_ST	30076	6	0	0	0	0	0	0	0	0	0	1	0	0	0	30069
0159_BE31_82033_20200108_ST	590522	40	0	9	0	0	0	0	0	0	0	5	0	0	5	590463
0159_BE31_82034_20191205_ST	13341	4	0	0	0	0	0	0	0	0	0	8	0	0	0	13329
0159_BE31_82034_20200109_ST	21178	4	0	0	0	0	0	0	0	0	0	5	0	0	0	21169
0159_BE31_82035_20191112_ST	444931	30	0	5	0	0	0	0	0	0	0	48	0	0	2	444846
0159_BE31_82035_20200110_ST	277610	8	0	4	0	0	0	0	0	0	0	217	0	0	0	277381
