BENZALDEHYDE-DEHYDROGENASE-NADP+-RXN	EC-1.2.1.7	ENZRXN-2567	PWY-1501
RXN-11549			PWY-6553
RXN-12625	EC-3.2.1.52	ENZRXN-20897	PWY-6902
2.8.3.17-RXN	EC-2.8.3.17		
RXN-8442	EC-2.4.2		PWY-5381
RXN-14464		ENZRXN-21728	PWY-7275;RXN-14466
PGLYCEROLTRANSI-RXN	EC-2.7.8.20	PGLYCEROLTRANSI-ENZRXN	
UPPSYN-RXN	EC-2.5.1		
RXN-11550			PWY-6553
RXN0-2621	EC-3.1.25	ENZRXN-2010	
BENZENE-12-DIOXYGENASE-RXN	EC-1.14.12.3	ENZRXN-13724	PWY-5450
RXN-12626	EC-3.2.1.52	ENZRXNMETA-19611	PWY-6902
2.8.3.7-RXN	EC-2.8.3.7	ENZRXN-14525	
RXN-8443	EC-2.7.1.173	ENZRXN-19862	PWY-5381
RXN-14465			PWY-7275;RXN-14466
RXN-11551			PWY-6553
PGLYCEROLTRANSII-RXN	EC-2.7.8.21	PGLYCEROLTRANSII-ENZRXN	
URA-PHOSPH-RXN	EC-2.4.2.3;EC-2.4.2.2	URA-PHOSPH-ENZRXN;ENZRXN-21291;ENZRXN-21290;ENZRXN-21285	PWY-7181
RXN-12627	EC-2.4.1.280	ENZRXN-19637	PWY-6906
RXN0-2622	EC-3.1		
BENZOATE--COA-LIGASE-RXN	EC-6.2.1.25	ENZRXN-20421;ENZRXNQT-10481;ENZRXN-15576;ENZRXN-11902;ENZRXN-11708;ENZRXN-3262;ENZRXN-3223;ENZRXN-1123	PWY-6443;PWY-6763;BENZCOA-PWY;PWY-5001;PWY-283
2.8.3.9-RXN	EC-2.8.3.9	ENZRXN-12920;ENZRXN-12912;ENZRXN-121B	PWY-7003;PWY-6588;P163-PWY
RXN-11552	EC-5.4.99.30	ENZRXN-19282;ENZRXN-18005	
RXN-8444	EC-3.2.2	ENZRXN-13396	PWY-5316;PWY-5381
RXN-14467	EC-2.6.1.58		PWY-7275
PGPPHOSPHA-RXN	EC-3.1.3.27	PGPPHOSPHAA-ENZRXN;ENZRXN0-7431;PGPPHOSPHAB-ENZRXN;ENZRXN-12903	PWY0-1545;PWY4FS-7;PWY4FS-8;PWY-5269;PWY-5668
RXN-12628	EC-3.5.1		
URACIL-5-CARBOXYLATE-DECARBOXYLASE-RXN	EC-4.1.1.66		
RXN0-2625		ENZRXN-2016	
BENZOATE-12-DIOXYGENASE-RXN	EC-1.14.12.10	ENZRXN-15650;ENZRXN-3124	PWY-2503
RXN-11553	EC-3.2.1.166	ENZRXN-18009	
2.9.1.1-RXN	EC-2.9.1.1	ENZRXN0-1701	PWY0-901
RXN-8447			RXN-13179;PYRIDOXSYN-PWY
RXN-14468	|EC-2.1.1.dt|	ENZRXN-21738	
RXN-12629	EC-3.2.1		PWY-6906
PHEAMINOTRANS-RXN	EC-2.6.1.57	ENZRXN0-7331;PHEAMINOTRANS-ENZRXN;ENZRXN0-6321;ENZRXN-16217;ENZRXN-12332;ENZRXN-12331;ENZRXN-1861;ENZRXN-1561	PHESYN;PWY-5079;ANAPHENOXI-PWY
URACIL-DEHYDROGENASE-RXN	EC-1.17.99.4	ENZRXN-17436	PWY-6426
RXN0-2661			
BENZOATE-4-MONOOXYGENASE-RXN	EC-1.14.13.12	ENZRXN-17504	
RXN-11554	EC-3.2.1		
RXN-12631			
23-DIHYDROXYINDOLE-23-DIOXYGENASE-RXN	EC-1.13.11.23		
RXN-8448	EC-2.1.1.69		
RXN-14469	EC-2.6.1		
PHENACEOX-RXN	EC-1.17.99	ENZRXN-3208	PWY-1341
URACIL-PRIBOSYLTRANS-RXN	EC-2.4.2.9	URACIL-PRIBOSYLTRANS-ENZRXN;ENZRXNQT-5394;ENZRXN3O-1208	PWY-7183
RXN-11555	EC-2.8.2.35	ENZRXN-18008	PWY-6568
RXN0-268	EC-2.8.3	ENZRXN0-250;ENZRXN-13939	P108-PWY;PWY0-43
BENZOIN-ALDOLASE-RXN	EC-4.1.2.38		
RXN-12632	EC-4.4.1	ENZRXN-19546	PWY-6900
23-DIMETHYLMALATE-LYASE-RXN	EC-4.1.3.32	ENZRXN-12088	PWY-5055
RXN-8449	EC-2.4.1.159	ENZRXN-20985;ENZRXN-13417	PWY-5390
RXN-14471			HYDROXYPRODEG-PWY
RXN-11557	EC-3.1.1	ENZRXN-18015;ENZRXN-18016;ENZRXN-18017;ENZRXN-18018	PWY-6558
PHENDEHYD-RXN	EC-1.2.1.39	PHENDEHYD-ENZRXN;ENZRXN66-5923;ENZRXN-19752;ENZRXN-17924;ENZRXN-16869;ENZRXN-17544;ENZRXN-1863	PWY-6941;PWY-6534;PWY-6318;2PHENDEG-PWY;ANAPHENOXI-PWY
URACILYLALANINE-SYNTHASE-RXN	EC-2.5.1.53		
RXN-12633		ENZRXN-19547	PWY-6900
RXN0-271	EC-1.6.5.10	ENZRXN0-246	
BENZOYLFORMATE-DECARBOXYLASE-RXN	EC-4.1.1.7	ENZRXN-2565	PWY-1501
24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN	EC-1.4.1.12	ENZRXN-961	PWY-6344
RXN-11558	EC-2.8.2	ENZRXN-18021	PWY-6558
RXN-8450	EC-1.14.11.23		PWY-3101;PWY-5391
RXN-14472	EC-1.2.1	ENZRXN66-19673;ENZRXN-21739	HYDROXYPRODEG-PWY
PHENGLYOXRED-RXN	EC-1.2	ENZRXN-1865	PWY-1341
RXN-12634			
URATE-OXIDASE-RXN	EC-1.7.3.3	ENZRXN-3328;ENZRXN-1426	PWY-5691
RXN0-275	EC-3.5.2	ENZRXN0-281	
BENZYL-ALC-DEHYDROGENASE-RXN	EC-1.1.1.90	ENZRXN-3107	PWY-6766;PWY-6763;TOLUENE-DEG-CATECHOL-PWY
RXN-11559	EC-2.8.2	ENZRXN-18022	
24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN	EC-1.14.13.20	ENZRXN-15634;ENZRXN-15633	PWY-6085
RXN-8451	EC-2.1.1.267	ENZRXN-21149;ENZRXN-13418	PWY-7160;PWY-5391;2.1.1.149-RXN
RXN-14473		ENZRXN0-7699	
RXN-12639	EC-2.3.1.75	ENZRXN-19553	PWY-6873
PHENOL-2-MONOOXYGENASE-RXN	EC-1.14.13.7	ENZRXN-16193;ENZRXN-13627	PWY-5418
URATE-RIBONUCLEOTIDE-PHOSPHORYLASE-RXN	EC-2.4.2.16		
RXN0-276	EC-1		
BENZYL-ALCOHOL-DEHYDROGENASE-RXN	EC-1.1.1	ENZRXN-3111	M-CRESOL-DEGRADATION-PWY
RXN-11560	EC-2.8.2	ENZRXN-18024	PWY-6567
RXN-12641	EC-1.1.1	ENZRXN-19563	
25-DIAMINOVALERATE-AMINOTRANSFERASE-RXN	EC-2.6.1.8		PWY-4281
RXN-8452	EC-2.1.1.267	ENZRXN-21150;ENZRXN-13419	PWY-7160;PWY-5391;2.1.1.149-RXN
RXN-14475	|EC-3.1.3.l|		
PHENOL-BETA-GLUCOSYLTRANSFERASE-RXN	EC-2.4.1.35		
UREA-CARBOXYLASE-RXN	EC-6.3.4.6	ENZRXN3O-319	PWY-5703
RXN-11561	EC-2.8.2	ENZRXN-18023	PWY-6568
RXN0-279	EC-4.4.1	ENZRXN0-257;ENZRXN0-7643	
BETA-9-CYTOKININ-ALANINE-SYNTHASE-RXN	EC-2.5.1.50	ENZRXN-15105	PWY-5967
RXN-12642	EC-1.1.1.102	ENZRXN-19564	
25-DIOXOPIPERAZINE-HYDROLASE-RXN	EC-3.5.2.13		
RXN-8453	EC-2.4.1.286	ENZRXN-13427	PWY-1901
RXN-14476	EC-1.3.1.79		
RXN-11562	EC-2.8.2	ENZRXN-18028;ENZRXN-18027;ENZRXN-18025	PWY-6558
PHENOL-O-METHYLTRANSFERASE-RXN	EC-2.1.1.25		
UREASE-RXN	EC-3.5.1.5	ENZRXN-11878;ENZRXN-1448;ENZRXN-1447;ENZRXN-484	PWY-5704
RXN0-280	EC-1.14.14.5	ENZRXN0-278	ALKANEMONOX-PWY
RXN-12645	EC-1.1.1.102	ENZRXN-19566	
BETA-ALANOPINE-DEHYDROGENASE-RXN	EC-1.5.1.26		
25-DIOXOVALERATE-DEHYDROGENASE-RXN	EC-1.2.1.26	ENZRXN-18903;ENZRXN-17788;ENZRXN-17775;ENZRXN-14057;ENZRXN-12697	PWY-6760;PWY-5159;PWY-6499;PWY-6497;PWY-5519
RXN-11563	EC-2.8.2	ENZRXN-18032	PWY-6558
RXN-8454	EC-1.21.3.6	ENZRXN-13428	PWY-1901
RXN-14477	EC-3.1.1		RXN0-1661
PHENOLPHOS-RXN			PHENOLDEG-PWY
RXN-12646		ENZRXN-19578;ENZRXN-19575	PWY-6913
UREIDOGLYCOLATE-HYDROLASE-RXN	EC-3.5.3.19	ENZRXN-17368;ENZRXN-14395;ENZRXN-1449	PWY-5692
RXN0-2921	EC-6.3.2.17	ENZRXN0-4061;ENZRXN-4983;ENZRXN-4944	PWY-2161
BETA-ALANYL-COA-AMMONIA-LYASE-RXN	EC-4.3.1.6		
RXN-11564	EC-4.1.1	ENZRXN-20340;ENZRXN-18059;ENZRXN-18033	PWY-6559
26DICHDIOX-RXN		ENZRXN-2241	PCPDEG-PWY
RXN-8455	EC-2.4.1.286	ENZRXN-13430	PWY-1901
RXN-14478	EC-3.1.1		RXN0-1661
RXN-12649		ENZRXN-19598;ENZRXN-19581	RXN-13400;PWY-6919;PWY-6915
PHENPRODIOLDEHYDROG-RXN	EC-1.3.1.87	PHENPRODIOLDEHYDROG-ENZRXN	HCAMHPDEG-PWY
UREIDOGLYCOLATE-LYASE-RXN	EC-4.3.2.3	ENZRXN0-271;ENZRXN-14398;ENZRXN3O-375;ENZRXN-1451	PWY-5705;PWY-5694
RXN0-2941	EC-3.1.21	ENZRXN0-4101	
BETA-CYCLOPIAZONATE-DEHYDROGENASE-RXN	EC-1.21.99.1		
RXN-11565	EC-1.5.1.43	ENZRXN-18060;ENZRXN-18053	PWY-6562
RXN-12650		ENZRXN-19599;ENZRXN-19580	RXN-13400;PWY-6919;PWY-6915
2ASDOSALCAL-RXN	EC-1.14.12.14	ENZRXN-2166	2ASDEG-PWY
RXN-8456	EC-1.21.3.6	ENZRXN-13429	PWY-1901
RXN-14479	EC-3.1.1		RXN0-1661
PHENYLALANINE--TRNA-LIGASE-RXN	EC-6.1.1.20	PHES-ENZRXN	TRNA-CHARGING-PWY
UREIDOSUCCINASE-RXN	EC-3.5.1.7		
RXN-11566	EC-1.5.1.43	ENZRXN-20341;ENZRXN-18061;ENZRXN-18054	PWY-6559
RXN0-2942	EC-3.1.21	ENZRXN0-4102	
BETA-DIKETONE-HYDROLASE-RXN	EC-3.7.1.7		
RXN-12651	EC-1.14.11.35	ENZRXN-19602;ENZRXN-19583	PWY-6919;PWY-6915
2OXOGLUTARATEDEH-RXN		2OXOGLUTARATEDEH-ENZRXN;ENZRXN66-3501	PWY-7254;PWY66-398;TCA;PWY-5690
RXN-8457	EC-6.4.1.7	ENZRXN-13431	PWY-5392
RXN-14480	|EC-2.8.1.e|		RXN0-5063
RXN-11567	EC-2.4.1.174	ENZRXN-18035;ENZRXN-18034	
PHENYLALANINE-2-MONOOXYGENASE-RXN	EC-1.13.12.9		
URETHANASE-RXN	EC-3.5.1.75		
RXN0-2943		ENZRXN0-4103	
RXN-12652	EC-1.14.13	ENZRXN-19600;ENZRXN-19589	PWY-6919;PWY-6915
BETA-GLUCOSIDE-KINASE-RXN	EC-2.7.1.85		
2PGADEHYDRAT-RXN	EC-4.2.1.11	2PGADEHYDRAT-ENZRXN;ENZRXN66-2174;ENZRXN66-1764;ENZRXN66-302;ENZRXN-15981;ENZRXN-13952;ENZRXN-13911;ENZRXN-13697;ENZRXN-13696;ENZRXN-12261;ENZRXN-9283;ENZRXN-9282;ENZRXN-4304;ENZRXN-2870;ENZRXN-2741	PWY-6901;PWY-2221;NPGLUCAT-PWY;GLYCOLYSIS;PWY66-400;PWY66-399;PWY-7218;ANAGLYCOLYSIS-PWY;GLUCONEO-PWY;PWY-7124;PWY-7003;PWY-6142;PWY-6886;ANARESP1-PWY;PWY-1622;PWY-5484;PWY-5723;P124-PWY;P341-PWY;P122-PWY;PWY-1042
RXN-11568	EC-3.1.6.4	ENZRXN-18038	
RXN-8458	EC-2.3.1.212	ENZRXN-18155;ENZRXN-13442;ENZRXN-13441	PWY-5393
RXN-14481	|EC-2.1.1.du|		RXN0-5063
PHENYLALANINE-4-MONOOXYGENASE-RXN	EC-1.14.16.1	ENZRXN-12628;ENZRXN-12627	PWY-6134;PHENYLALANINE-DEG1-PWY
RXN-12653	EC-1.3.7.10	ENZRXN-19584	PWY-6915
URIDINE-NUCLEOSIDASE-RXN	EC-3.2.2.3	ENZRXN0-7410;ENZRXN0-7411;ENZRXN0-423;ENZRXN3O-1001;ENZRXN-18002	PWY-6556
RXN0-2945	EC-1.16.3	ENZRXN0-4104	
BETA-GLUCURONID-RXN	EC-3.2.1.31	BETA-GLUCURONID-ENZRXN	PWY-7247
RXN-11569	EC-3.1.6.13	ENZRXN-18043	PWY-6576
2TRANSKETO-RXN	EC-2.2.1.1	ENZRXN0-7468;ENZRXN0-1881;ENZRXN-2906;ENZRXN-167	PWY-6901;CALVIN-PWY;PWY-5723;NONOXIPENT-PWY;P185-PWY;PWY-1861;P21-PWY
RXN-8459	EC-1.3.1	ENZRXN-13443	PWY-5393
RXN-14484	EC-1.1.1.300	ENZRXN-21769	PWY-6433
RXN-12654	EC-1.14.13.170	ENZRXN-19594	PWY-6915
PHENYLALANINE-AMMONIA-LYASE-RXN	EC-4.3.1.24	ENZRXN-20074;ENZRXN-17686;ENZRXN-2022	PWY-6457;PWY1F-467;PWY-1121;PWY-6444;PWY-5883
URIDINEKIN-RXN	EC-2.7.1.48	ENZRXN-21367;ENZRXN3O-1500;ENZRXN66-488;ENZRXN66-1480;ENZRXNT9-2074	PWY-7193
RXN0-299	EC-1.14.11.17	ENZRXN-203	PWY0-981
BETA-L-ARABINOSIDASE-RXN	EC-3.2.1.88	ENZRXN-21327	
RXN-11570	EC-3.1.6.14	ENZRXN-18046;ENZRXN-18044	
RXN-12655	EC-1.14.11	ENZRXN-19596	RXN-13751;PWY-6915
3-5-XYLENOL-METHYLHYDROXYLASE-RXN	EC-1.14.13	ENZRXN-3110	M-CRESOL-DEGRADATION-PWY
RXN-8460	EC-1.13.11.29	ENZRXN-13517	PWY-5394
RXN-14485	EC-4.2.1	ENZRXN-21770	PWY-6433
PHENYLALANINE-DECARBOXYLASE-RXN	EC-4.1.1.53	ENZRXN-16867;ENZRXN-14539;ENZRXN-14538;ENZRXN-14537	PWY-5751;PWY-6318
URKI-RXN	EC-2.7.1.48	URKI-ENZRXN	
RXN-11571	EC-3.1.6.18	ENZRXN-18048	
RXN0-301	EC-1.5.3.2	SARCOX-ENZRXN	
BETA-LACTAMASE-RXN	EC-3.5.2.6	ENZRXN0-2709;ENZRXN0-6609;ENZRXN-17568;ENZRXN-14294;ENZRXN-14293	
RXN-12656	EC-1.14.13		PWY-6888
3-ACI-NITROPROPANOATE-OXIDASE-RXN	EC-1.7.3.5		
RXN-8461			PWY-5394
RXN-14486	EC-1.3.1.93	ENZRXN-21771	PWY-6433
RXN-11572	EC-4.2.2.5	ENZRXN-18051	PWY-6572
PHENYLALANINE-DEHYDROGENASE-RXN	EC-1.4.1.20		
UROCANATE-HYDRATASE-RXN	EC-4.2.1.49	ENZRXN-11939;ENZRXN-1142	HISHP-PWY;PWY-5030;PWY-5028;HISDEG-PWY
RXN0-302	EC-4.6.1.12	ENZRXN0-1002;ENZRXN-12478	NONMEVIPP-PWY
RXN-12657	EC-1.14.13		PWY-6888
BETA-LYSINE-56-AMINOMUTASE-RXN	EC-5.4.3.3	ENZRXN-12917;ENZRXN-12900	P163-PWY
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	EC-2.1.2.11	3-METHYL-2-OXOBUT-OHCH3XFER-ENZRXN;ENZRXN3O-91;ENZRXN-9663;ENZRXN-9662	PWY-6654;PANTO-PWY
RXN-11573	EC-2.1.1.187	ENZRXN0-2661	
RXN-8469	EC-1.14.99.42	ENZRXN-13448	PWY-6806;PWY-5397
RXN-14487	EC-1.14.13	ENZRXN-21774;ENZRXN-21772;ENZRXN-21764;ENZRXN-21763	PWY-6433
PHENYLALANINE-N-ACETYLTRANSFERASE-RXN	EC-2.3.1.53		
RXN-12658	EC-1.1.1.340	ENZRXN-19601;ENZRXN-19590	PWY-6919;PWY-6915
UROGENDECARBOX-RXN	EC-4.1.1.37	UROGENDECARBOX-ENZRXN;ENZRXN-16637;ENZRXN-12205;ENZRXN-11921	PWY-5531;PWY-7159;PWY0-1415;HEMESYN2-PWY;CHLOROPHYLL-SYN;HEME-BIOSYNTHESIS-II
RXN0-303	EC-5.3.1	ENZRXN0-260	PWY0-44
BETA-NITROACRYLATE-REDUCTASE-RXN	EC-1.3.1.16		
RXN-11574	EC-2.1.1.173	ENZRXN0-6270	
3-CHLORO-D-ALANINE-DEHYDROCHLORINASE-RXN	EC-4.5.1.2		
RXN-8470	EC-1.2.99.3		PWY-5397
RXN-14488	EC-1.14.13	ENZRXN-21766;ENZRXN-21765	PWY-6433
RXN-12659	EC-1.11.2	ENZRXN-19653;ENZRXN-19608	PWY-6917
PHENYLPCARB-RXN		ENZRXN-1882	PHENOLDEG-PWY
UROGENIIISYN-RXN	EC-4.2.1.75	UROGENIIISYN-ENZRXN;ENZRXN-17257;ENZRXN-12210;ENZRXN-11920	PWY-5189;PWY-5188
RXN0-304	EC-5.1.3	ENZRXN0-261	PWY0-44
BETA-PHOSPHOGLUCOMUTASE-RXN	EC-5.4.2.6	ENZRXN0-6261;ENZRXN-13879;ENZRXN-13876;ENZRXN-6261;ENZRXN-5981	PWY-6317;PWY-2721;PWY-2722;MALTOSECAT-PWY
RXN-11575	EC-4.2.3.49	ENZRXN-13657	PWY-5434
RXN-12660	EC-1.14.11	ENZRXN-19595	RXN-13751;PWY-6915
3-CYANOALANINE-HYDRATASE-RXN	EC-4.2.1.65	ENZRXN-20790;ENZRXN-20788;ENZRXN-11718	3.5.5.4-RXN;ASPSYNII-PWY
RXN-8471	EC-2.4.1.271	ENZRXN-13452;ENZRXN-13449	PWY-5398
RXN-14489	EC-1.14.19	ENZRXN-21775;ENZRXN-21773	PWY-6433
PHENYLPYRUVATE-DECARBOXYLASE-RXN	EC-4.1.1.43	ENZRXN-21747;ENZRXN3O-175;ENZRXN3O-176;ENZRXN-12325;ENZRXN-1862	PWY-5079;ANAPHENOXI-PWY
URONATE-DEHYDROGENASE-RXN	EC-1.1.1.203	ENZRXN-17753;ENZRXN-17749	PWY-6486
RXN-11576	EC-2.1.1.172	ENZRXN-6175	
RXN0-305	EC-5.3.1.22	ENZRXN0-274	
BETA-UREIDOPROPIONASE-RXN	EC-3.5.1.6	ENZRXN-17447;ENZRXN-17443;ENZRXN-9743;ENZRXN-9742	PWY-3982
RXN-12661	EC-1.14.13.171	ENZRXNMETA-19604	PWY-6919
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN	EC-1.1.1.130		
RXN-8472	EC-2.4.1		PWY-5398
RXN-14490			PWY-6433
RXN-11577	EC-4.2.2.21	ENZRXN-18062	PWY-6572
PHENYLPYRUVATE-TAUTOMERASE-RXN	EC-5.3.2.1		
URONOLACTONASE-RXN	EC-3.1.1.19		
RXN0-308	EC-2.8.1.7	ENZRXN0-251;ENZRXN3O-10841;ENZRXN8J2-840;ENZRXN66-2952	PWY-7250;PWY-6892;RXN-9787;PWY-6891;PWY0-1021;PWY-6823;RXN-12588
RXN-12662	EC-1.14.11	ENZRXNMETA-19605	PWY-6919
BETAGALACTOSID-RXN	EC-3.2.1.23	BETAGALACTOSID-ENZRXN;ENZRXN-19183;ENZRXN-19179;ENZRXN-4522	BGALACT-PWY
3-DEHYDROQUINATE-DEHYDRATASE-RXN	EC-4.2.1.10	3-DEHYDROQUINATE-DEHYDRATASE-ENZRXN;ENZRXN-18401;ENZRXN-17386;ENZRXN-17378;ENZRXN3O-1026;ENZRXN-16059;ENZRXN-02;ENZRXN-35;ENZRXN-1442	PWY-6707;PWY-6416;PWY-6163;QUINATEDEG-PWY
RXN-11578	EC-2.1.1.170	ENZRXN0-6407	
RXN-8473	EC-2.4.1.271	ENZRXN-13453;ENZRXN-13450	PWY-5398
RXN-14491			PWY-6433
PHENYLSERINE-ALDOLASE-RXN	EC-4.1.2.26	ENZRXN0-6310	
RXN-12663	EC-1.14.11	ENZRXNMETA-19606	PWY-6919
UROPORIIIMETHYLTRANSA-RXN		UROPORIIIMETHYLTRANSA-ENZRXN;ENZRXN3O-11126;ENZRXN-14018;ENZRXN-12796;ENZRXN-402	PWY-5507;P381-PWY;RXN-13403;PWY-5194;PWY-5196
RXN0-310	EC-4.1.1.41	ENZRXN0-249	PWY0-43
BILE-SALT-SULFOTRANSFERASE-RXN	EC-2.8.2.14		
RXN-11580	EC-2.1.1.168		
3-DEHYDROQUINATE-SYNTHASE-RXN	EC-4.2.3.4	3-DEHYDROQUINATE-SYNTHASE-ENZRXN;ENZRXN3O-16;ENZRXN-1441	PWY-6164
RXN-8474	EC-2.4.1		PWY-5398
RXN-14492	EC-2.3.1.199		PWY-6433
RXN-12664			PWY-6919
PHLORETIN-HYDROLASE-RXN	EC-3.7.1.4		
URPHOS-RXN	EC-2.4.2.2;EC-2.4.2.3	URPHOS-ENZRXN;ENZRXN-21287;ENZRXN66-2808	PWY0-1295
RXN0-313	EC-4.1.2	ENZRXN0-285;ENZRXN0-286	
BILIRUBIN-OXIDASE-RXN	EC-1.3.3.5		
RXN-11581	EC-2.1.1.167		
RXN-12667	EC-2.3.1	ENZRXN-19641	PWY-6922
3-DEHYDROSPHINGANINE-REDUCTASE-RXN	EC-1.1.1.102	ENZRXN66-5214;ENZRXN-19565;ENZRXN-19561;ENZRXN-12497;ENZRXN3O-1361	SPHINGOLIPID-SYN-PWY;PWY-5129;PWY3DJ-12
RXN-8475	EC-2.4.1.271	ENZRXN-13454	PWY-5398
RXN-14493	EC-1.1.1.300		PWY-6433
PHORBOL-DIESTER-HYDROLASE-RXN	EC-3.1.1.51		
URUR-RXN	EC-3.5.3	ENZRXN0-7320;ENZRXN-17369	PWY-5698;PWY-5692
RXN-11582	EC-2.1.1	ENZRXN-18210	RXN-13196;RXN-11585;PWY-6631
RXN0-3182	EC-3.4.21	ENZRXN0-4301;ENZRXN0-4581	
BILIVERDIN-REDUCTASE-RXN	EC-1.3.1.24	ENZRXN-14820	PWY-5874
RXN-12668	EC-2.3.1	ENZRXN-19624	PWY-6920
3-ETHYLMALATE-SYNTHASE-RXN	EC-2.3.3.7		
RXN-8476	EC-2.4.1		PWY-5398
RXN-14494	EC-4.2.1		PWY-6433
RXN-11583	EC-2.1.1	ENZRXN-18213	RXN-13196;RXN-11585;PWY-6631
PHOSACETYLGLUCOSAMINEMUT-RXN	EC-5.4.2.3	ENZRXN-19976;ENZRXN-14036;ENZRXN-14027;ENZRXN-14026	PWY-6906;PWY-5514;UDPNACETYLGALSYN-PWY
UTPHEXPURIDYLYLTRANS-RXN	EC-2.7.7.10	ENZRXN-17928;ENZRXN-11488;ENZRXN-9162;ENZRXN-9121;ENZRXN-2826	PWY-6527;PWY-3821
RXN0-3201	EC-3.4.21	ENZRXN0-4343	
RXN-12669	EC-1.3.3.6	ENZRXN-19622	PWY-6920
BIOCHANIN-A-REDUCTASE-RXN	EC-1.3.1.46		
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	EC-4.2.1.55		PWY-5741;PWY-5676
RXN-11584		ENZRXN-18214	RXN-11585;PWY-6631
RXN-8477	EC-2.4.1		PWY-5397
RXN-14495	EC-1.3.1.93		PWY-6433
PHOSACETYLTRANS-RXN	EC-2.3.1.8	PHOSACETYLTRANS-ENZRXN;ENZRXN0-7425;ENZRXNIO2-3212;ENZRXN-20183;ENZRXN-18226;ENZRXN-14347;ENZRXN-14170;ENZRXN-14161;ENZRXN-13986;ENZRXN-13920;ENZRXN-12915;ENZRXN-3741;ENZRXN-330;ENZRXN-2922;ENZRXN-2744;ENZRXN-1783;ENZRXN-482;ENZRXN-263;ENZRXN-101	PWY4LZ-257;METH-ACETATE-PWY;P3-PWY;PWY-6637;PWY-5497;FERMENTATION-PWY;PWY-1281;P163-PWY;PWY-5485;PWY0-1312;P161-PWY;P122-PWY;PWY-5482
RXN-12670		ENZRXN-19623	PWY-6920
VAGL-RXN	EC-2.6.1.48	ENZRXN-16872;ENZRXN-12957;ENZRXN-8304	PWY-6328;PWY-5280;LYSDEGII-PWY
RXN0-3221	EC-3.4.24	ENZRXN0-4361;ENZRXN0-7557	
BIOTIN--COA-LIGASE-RXN	EC-6.2.1.11		
RXN-11586	EC-2.1.1.192	ENZRXN0-6495	
3-HYDROXY-KYNURENINASE-RXN	EC-3.7.1.3	ENZRXN-16788;ENZRXN-8323	PWY-6309;PWY-5651
RXN-8478			PWY-5399
RXN-14496	EC-2.3.1	ENZRXN-21776	PWY-7280
RXN-12673	EC-1.1.1.317	ENZRXNMETA-19628	
PHOSCHOL-RXN	EC-3.1.4.4	ENZRXN-8507;ENZRXN-1793;ENZRXN-1792;ENZRXN-1791;ENZRXN-1790;ENZRXN-1789	PWY-7039;LIPASYN-PWY;PWY-3561
VALGLU-RXN	EC-2.6.1		
RXN0-3241	EC-3.4.19	ENZRXN0-4401;ENZRXN0-7483	
BIOTINIDASE-RXN	EC-3.5.1.12		
RXN-11587	EC-2.1.1	ENZRXN-18283;ENZRXN-18280;ENZRXN-18064	PWY-6575
RXN-12674	EC-1.1.3.42		
3-HYDROXYANTHRANILATE-OXIDASE-RXN	EC-1.10.3.5		
RXN-8479	EC-2.4.1	ENZRXN-13581	PWY-5399
RXN-14497	EC-1.8.4.4		
PHOSGLYPHOS-RXN	EC-2.7.2.3	PHOSGLYCPHOS-ENZRXN;ENZRXN66-2652;ENZRXN66-1138;ENZRXN-14012;ENZRXN-13910;ENZRXN-13440;ENZRXN-13439;ENZRXN-2868;ENZRXN-2703;ENZRXN-123	PWY-6901;GLYCOLYSIS;PWY66-400;PWY66-399;ANAGLYCOLYSIS-PWY;GLUCONEO-PWY;PWY-7003;PWY-6886;CALVIN-PWY;SUCSYN-PWY;PWY-5484;P124-PWY;P185-PWY;P122-PWY;PWY-1042
VALINE--TRNA-LIGASE-RXN	EC-6.1.1.9	VALS-ENZRXN	TRNA-CHARGING-PWY
RXN-11588	EC-2.1.1.185	ENZRXN0-1683	
RXN0-3261	EC-3.4.11	ENZRXN0-4501	
BIPHENYL-23-DIOL-12-DIOXYGENASE-RXN	EC-1.13.11.39	ENZRXN-20157;ENZRXN5F9-2376	PWY-7008;PWY5F9-12
RXN-12675	EC-5.5.1.20		
3-HYDROXYASPARTATE-ALDOLASE-RXN	EC-4.1.3.41	ENZRXN-18262	
RXN-8480	EC-2.4.1	ENZRXN-13582	PWY-5399
RXN-14500			PWY-3861
PHOSMANMUT-RXN	EC-5.4.2.8	PHOSMANMUT-ENZRXN;ENZRXNQT-4910;ENZRXN-14242;ENZRXN-2427;ENZRXN-2941	PWY-882;PWY-5659
RXN-11589	EC-2.1.1.186	ENZRXN0-6624	
VALINE-DECARBOXYLASE-RXN	EC-4.1.1.14	ENZRXN-20838	
RXN0-3281	EC-1.1.99.33	ENZRXN0-4521	
RXN-12676			PWY-6926
BIS2-ETHYLHEXYLPHTHALATE-ESTERASE-RXN	EC-3.1.1.60		
3-HYDROXYBENZOATE-2-MONOOXYGENASE-RXN	EC-1.14.99.23		
RXN-11591	EC-2.1.1.176	ENZRXN0-3921	
