#id	len	geom_mean	median	min	max
7df99c35-38a8-4ff7-b0f5-99a6ef17215b	854	31.5	37.5	4	50
7c282387-0316-4e01-94bb-251ccbc9cdbc	105	14.6	13	3	50
ee449ab0-6c40-4b75-801e-ee43135573bf	207	23.7	31	3	50
2fdb9c17-1973-4fef-b2dd-a90f2e03080f	140	11.4	14	2	43
d537c683-6d75-4111-bdbb-2daf3292348e	114	14.8	16	4	38
0087a656-5474-437f-8249-4be317f13bc9	153	21.7	33	3	50
eab0da38-97a8-434c-a195-a5885bb898cc	59	18.8	22	5	44
4e5eb9e0-1e3e-4877-b03b-4b5b5cc1794f	149	17.1	25	2	50
269849d6-6d64-4dcd-9a42-d0d4c2942379	69	24.3	35	4	50
6d56d803-f0fa-4e25-9e04-489400b6eacc	185	16.4	23	1	50
cc65cce6-6f25-4d74-9d21-02d0fa685d32	62	27.1	36	7	48
5b76076f-49de-45c7-8561-f45c09efa31b	67	13.9	16	3	43
9d3ce001-24da-41b3-817b-eceffb9e7cab	68	27.9	35	4	50
563d3aa1-e2c7-4be9-a677-c7dc057f903b	59	20.0	26	5	46
d084f054-9c79-4164-9c06-e3de6c36dc66	115	26.2	34	6	50
8ae2ba16-2c3a-46a1-b587-1f8761a2b4ef	157	12.8	11	2	50
6ca697f8-cebc-4248-8b14-b826eaff411c	702	26.9	32.5	4	50
aebfd3d3-efec-4910-a1d7-ef7348974c8a	266	24.4	32.5	3	50
72049bdb-11cd-4e27-801e-556a5ae6ec90	304	16.5	18	5	28
a1dfd6b3-ba3e-440c-b089-862824babc1b	62	24.1	28	6	50
b9b2a081-420f-4474-b7d2-d96cea478a40	102	10.2	10	3	37
75949b38-c5fb-4153-a694-b6c7afa0195e	124	18.6	25	4	50
854a06f3-08d1-4b9f-ba79-2e9a650fc84d	117	23.0	32	5	50
d7932c16-32f6-4dfc-b2b2-fc3365b5f8b4	592	32.8	38	6	50
6bfbb82c-e414-41b7-8938-d3481b24541f	199	16.8	20	4	46
1c1e66b4-2e79-4ea6-9499-ab9dac2d14b6	123	17.7	25	4	50
1dfc24af-a53b-4b44-82ba-4dc75a3e0ce8	142	21.8	31	4	43
d0add8e3-b46e-4f27-89d8-b5c4463be12a	47	5.7	6	2	17
0ec29551-3a88-48e7-9c48-23ac3e919c70	549	30.9	38	4	50
5ee3e1e4-c5f7-4f1d-902c-88b3aa30fb33	216	19.0	25	3	50
dd2d9cd8-f3fa-45b8-8c9f-5b0fabfd1959	65	13.5	13	5	33
025478ab-a89b-43c3-b093-6bc2f61dde96	247	16.0	17	2	50
124f2304-531b-49c7-a9a0-a460bd3fab78	71	16.9	18	8	46
85bfdef4-8e69-453a-b6f1-b92d1b6b8d80	154	15.5	22	2	50
6b029886-92de-4da9-9da2-0e3437aff386	168	11.9	12.5	3	50
458b966e-223c-453c-bef1-9fe946c71591	609	28.6	37	4	50
1d59b0f2-32b8-482e-a64b-0905f1bf6008	55	22.7	26	3	44
2454fadb-5a05-4dec-88fd-ca7e9567dc27	65	14.5	13	4	50
41a3fb02-abd1-4593-b9d0-da6e7a457370	198	32.1	34	6	50
69f2101a-b274-4466-b46c-70f5a74df444	79	20.5	31	6	49
a2dd3b93-3748-4137-975b-7fc5af3db562	123	19.3	28	4	50
7ec4d34f-0a13-4572-b6b3-9d4412e531c8	387	25.4	26	8	37
058986e6-3325-4032-b7ff-0500f67b3851	131	15.4	15	3	50
19f238b8-285c-4355-9c58-74abff171574	141	31.7	34	6	50
5b8a74d3-59ff-4648-a406-7aeb1e9a8f51	159	12.8	11	4	50
d831b6e7-8720-4e0d-a227-452673ed7932	21	6.9	7	4	11
8f57b133-dd06-45b4-9b97-8166c0721c4a	121	19.0	24	4	50
fbf64222-c9ae-4457-b61b-d465f851d51b	103	10.4	10	3	50
c7a6034e-fc43-4f33-b5aa-1ce9222be770	1215	32.8	39	3	50
467968c9-9cab-48f0-bd56-d687da800925	120	15.4	17	2	50
4487e50a-4ce3-4350-a5f6-b5db51fed4d6	598	15.3	16	3	29
ff3a81cc-9c42-4881-b459-a5172a83572f	109	17.3	24	4	50
d93df0ba-a2dd-4afd-8981-9bbd2aa5c688	123	20.8	28	4	50
8015fab1-06c3-4fa0-9653-42daa49408e6	134	25.2	30	4	50
bae83fd3-19f2-4300-9362-eb33aa54594f	165	18.6	22	4	41
223c001f-0a56-4bd7-95b5-6a6f1f8a8d33	146	14.3	15	3	50
76af557d-f3e5-4c81-bf58-f8a0bc4f5f25	56	20.6	29	7	48
0fce42d8-edaf-4ab6-8903-d5ee71f6a225	124	23.3	33	4	50
45669746-8129-4a01-b5f6-065472a9d629	117	26.6	31	4	50
6bb8ab53-9c74-442a-9348-61124fb3feb9	30	3.8	4	2	8
7bb16c5a-36fa-4f03-b34e-b8ce9edccb00	2	5.9	6	5	7
a920464d-2fe4-4d51-b06a-8030003d7e03	94	25.8	34	6	50
0f546a9b-08f7-4e39-a091-c566967473ff	614	34.1	40	4	50
3191fb82-56e9-4dcc-8290-50b682644526	179	26.8	32	6	50
8e0d1bb4-3b3d-4328-8139-16c2f3b11efc	1	6.0	6	6	6
301267e6-8bed-4f89-b08a-567b8af9090f	133	13.1	14	3	46
1f7fb223-938d-427d-b2e5-95e2fc8d60df	58	29.2	37	8	50
28cd2b13-4ef3-423f-81e9-01474b046c0b	117	19.0	26	4	50
0daa5cab-dafe-4033-8855-189d367b6bc0	425	26.6	36	3	50
6b0a7407-db6c-48b9-9cb7-6e15d0ce2bd8	1	6.0	6	6	6
c9bf3316-4823-40f2-b79b-f4165d80bc74	130	17.9	21	5	50
73c4a9ee-055c-4ad4-828d-5bd5afba19d7	141	15.9	23	4	50
9133761d-5b98-40e4-86b3-29ba0fc9affe	144	17.3	25	3	50
3a939f8e-a6a9-4c7e-966c-8c6c01ff38ba	164	18.0	25	4	40
2e4fca25-1fd7-49a2-958a-e9631b0a9cda	38	9.1	6	4	34
aa351fe4-b3c7-4e5e-8a60-639577995537	12	22.4	25	14	28
d7442572-aef8-40c5-bdfd-12c053e75674	153	27.5	32	5	50
1b5879e0-1444-49ee-bd52-1c883d1c96a6	884	26.2	35	2	50
4e5d603f-1f7d-47df-8663-ae2d242650b4	159	20.6	25	3	50
a2e13853-2f6d-4cfc-b781-15d18a7daaa2	68	16.0	15	4	43
ba0e8219-20ca-46dc-947e-7f8d0ef1ab24	902	19.4	23	2	50
ead747ca-2dcd-49da-a462-6fc2c6c12991	51	24.7	40	4	50
fab61178-c6cd-4f36-adf2-01de91db2352	143	28.0	33	6	50
7fe4f640-c57d-4857-8027-e7977a69f219	112	28.0	35	4	50
c8b95215-d6be-4b79-a1ba-a88637f5a96e	1505	34.0	39	5	50
db628272-4b41-4b54-8ea4-1f3d6183bd2c	18	6.7	7.5	4	11
27db7f9b-74e3-4af1-9ac5-72136a1aac8c	78	13.8	14	5	39
85986f74-0137-4746-adbb-1ec66cc6bca8	177	33.2	39	3	50
42156ca3-3053-4837-b7e7-67ab38749994	132	22.6	31	3	50
fd8cd2db-8934-403a-9ddd-cad9f8b4be6a	1	4.0	4	4	4
ffb897a1-3867-4b59-b3e0-98ccb5b38936	344	32.5	38.5	5	50
6af7d21e-4a11-41b7-a6a7-40e80f1b2696	328	35.5	39	5	50
a6c8f1d8-557f-4655-8182-d5c824b53a89	345	35.5	40	5	50
00de1e5e-9e15-440d-ba8d-708aaf014faa	197	12.8	15	2	50
7409af89-051e-4e06-8830-b04b810805fb	688	16.6	17	6	30
76ddd1cb-f881-4343-808c-be78f79a5c79	237	19.0	21	4	50
ad6d2460-48a1-47f2-bfee-bb7f2fdc46f2	160	16.2	19	4	50
78e68e5f-7579-442e-bbd6-fd317acd542d	14	18.6	20	6	29
b6d53939-943b-4c1e-85a3-048989b8474f	52	24.1	32	9	44
66e449f4-305e-4aa6-b2c1-d3945677c257	146	19.8	31.5	4	50
def0beba-228d-42ba-9acf-d38f4846b73f	206	18.5	24.5	3	41
a9c97ab2-b090-48ba-b942-28d4642d2ac0	129	17.5	27	4	50
2ebac36a-af35-462f-a50b-f2170d90ee2b	61	21.4	29	4	42
4aa97efe-f867-4263-a398-16985102aa78	43	10.2	8	3	37
31c67a92-2f42-4c80-beef-a81ad259613e	26	15.9	16	6	32
56e1c368-85a5-400d-b984-721ed633d007	1	8.0	8	8	8
1ddceab6-a8a7-49dc-b8a5-216619ab0597	263	24.4	32	4	50
27fd2da6-deb6-4a68-b457-92b78a0bea6a	82	23.2	25	5	50
21cce7d0-0ccd-4915-b72a-f8fc993f09d8	183	16.5	17	5	42
6d24ac6c-6aeb-4bd6-aad7-af3e1767a8f2	58	18.4	26	4	36
4b039268-c2d9-4309-a8c3-b7b82d76633f	427	22.2	32	2	50
24f01330-adc1-44d0-94f8-cc6f9e391ec3	1196	34.0	40	3	50
680033aa-3ce7-4b9d-8992-8bc3b5bdb9e9	83	21.9	25	4	46
47bb2e5a-826d-4d3c-8def-22622c8825e0	525	37.8	41	5	50
c45634ed-c9fd-4fd1-aafe-bb8792100389	195	30.5	36	7	50
83c38d13-8dfc-443c-a109-baf0b93a878a	285	35.8	39	8	50
4d626d7f-a090-4105-9459-454d3bbd3c1a	120	14.5	16.5	3	39
e61591e2-a42f-484e-996f-9c201b279d20	132	24.7	32.5	6	50
7f99114f-0b5d-4e63-a55e-40071d2b6ce1	224	23.5	28	3	38
36844425-c610-4da5-862e-a148442f959e	303	31.2	38	4	50
992b0650-7d2b-4724-99f2-7e63375d81a8	45	11.3	14	4	31
e6d9a0a2-4360-42f8-b252-808b1ef062fb	133	20.9	26	5	50
d609a962-5faa-4a23-9c67-036d3f011030	114	21.6	29	5	50
7f26cf2c-2572-4b2a-8f11-987b2234d5b4	162	12.1	17	1	50
2a75b11f-870a-40d8-b158-40d483fc3e92	311	20.1	23	4	31
c635c2bf-c17f-43c9-9b98-1d35c7c20f3b	212	31.1	36	8	50
a32eb4d9-b20b-448f-8cf6-1bcfa0ba0136	317	26.4	35	3	50
14af624d-556c-4d1a-9159-bd6c01c1f7bc	101	16.1	20	3	50
6bc17eff-2671-4e40-8012-219b2b357ac1	125	14.6	13	4	50
b73d78e8-42a9-4579-8288-402a0015f58f	66	31.4	37.5	5	50
6c233f64-d499-4ea3-aa10-1394d9282fe5	168	14.7	18	3	50
37655089-afef-48d9-b9ce-76cccf80cd63	154	18.9	22	3	50
72719927-bb75-4ac9-9877-b198dc5d668d	111	16.0	17	5	50
becf654b-1551-476e-a998-b80d5eeb2eed	57	28.2	37	6	46
5acfd7fe-b06e-4437-9565-d1240fd8d0ae	108	26.0	38	3	50
37ba567f-6d41-42a9-89ff-c9b388fbdeab	141	15.4	19	3	50
32598e9a-2be0-4f2d-af87-7d9ed49b4e99	1	26.0	26	26	26
ebf6fc35-d59d-4c29-8231-d629484ec3a9	54	20.0	18	5	50
b5ba02b9-9753-4600-8098-aa444eeffea0	121	23.9	30	6	50
de0adcaa-9cbd-421a-96f8-396d9ca1d403	66	31.3	32	20	50
ff8720e6-4c0f-48a0-97a0-7c20bdd82549	57	16.1	24	4	49
1b747918-59ae-4e26-ab37-31557f479d98	153	15.9	18	3	50
e37b3af8-cf5d-4d33-bb63-7ac1f00a5f94	135	24.1	31	5	45
871e1a32-b9b1-4c6c-b20a-98b0bc970827	807	19.8	19	3	50
ccccb4c9-39a3-4622-8919-e7e520f4d9dd	667	36.7	40	5	50
fa2f4b8d-3ee5-480a-9391-8571a5f51af5	161	28.4	38	4	50
81076a3c-edd1-4b4d-9ed3-697f7851dfc7	53	21.2	29	4	50
c4dc5e22-2d25-45ee-a1cd-98ad84d55ec3	139	21.6	33	3	50
2381790c-e1e5-463c-8748-be0b085db576	202	24.3	31	4	50
8bc1d29a-7791-4db0-9927-8e2e0e2ef757	141	12.1	10	4	32
24011b0e-a316-4dfb-9b87-d8aeb97ff861	37	7.7	6	3	18
7b842776-ae92-4c9f-8c5f-8f3d47fcc0d8	131	18.6	32	4	50
2261c415-894c-4466-a4ce-19b339a0ea16	107	11.7	10	3	44
1433fdef-e349-4287-ad51-a02ecb7c75b9	87	13.7	14	3	50
601fcc43-472f-49d7-9a91-207ba459c21a	221	24.9	35	6	50
a1997999-96d2-4b2d-92c6-a6880b37917b	58	12.4	11	3	46
818be93e-30bd-4618-916e-37b472a0a328	198	34.7	40	7	50
e03ab668-8d12-4bf0-9683-782ef65786c4	234	29.4	35.5	5	50
cd4dce21-05b4-4c1b-8c6c-9930f6476de6	55	13.8	21	4	36
e1ceb324-be04-4d2a-84c5-2ed58fbb0883	124	17.2	19	4	42
e4fc4435-dcd7-4952-bed4-88120a1f298c	237	33.5	39	10	50
f495ce46-b22c-4021-b1a3-10a587ccc9c5	113	27.4	32	5	50
9a27c9b8-4cc8-41d6-8eca-1efa8c62f1dc	69	22.6	32	3	48
7e6be8cd-d6b0-4bb3-a366-3123b279b867	116	12.7	18	2	50
bdaeb01f-083c-4c1a-a4fc-24c55bf64c7b	68	24.6	30	7	50
c85cdf25-26d6-41cb-8690-99f85c42ea23	8	5.2	5	5	7
cf300094-d473-4dbf-98bc-8dce0d4bb598	107	15.6	27	2	45
df288b82-47ee-4b55-a7f2-7f9c388578b3	127	21.0	33	4	50
07eb96fd-877d-468e-af1c-0d0426caa045	50	20.5	27	5	50
bc01d471-f462-40e0-ad5c-bb0d1739774a	58	24.1	24	10	50
9754163b-e4e7-46a8-9a01-693c5951914e	98	21.9	30	3	50
5144e8fe-e509-46bf-8f51-90c074690b24	136	23.7	32	3	50
ee9005a8-4e62-426a-84e9-55e8090f3f70	122	14.0	17	3	31
e77e887f-64ae-4a19-a5f6-0da7f182259b	55	12.9	10	4	43
3583ae51-bca3-429e-bb19-d3b7c87351b8	1	4.0	4	4	4
31263ecd-7715-493f-ab79-73b9a7a6ba3a	1525	34.7	39	5	50
429bbb71-ab27-4c33-903c-83f4aa87527a	116	18.9	27.5	3	50
4db92165-392c-44ee-a047-215ca924589f	54	10.6	12	2	37
d6ac290d-f241-498a-b771-732a76c5ddab	188	22.5	33	2	50
7be777e0-8977-4963-b4db-74ebef047c1e	117	26.3	31	4	50
e635adb9-542d-4f1a-ab58-95c223f955f5	94	9.2	9.5	3	40
bb017c62-169b-4688-a8b8-7f29a09d759b	72	15.5	15	5	44
1a778e01-3dd9-43b0-a7b3-d19360fd17d0	13	10.6	8	7	24
a9bb3de9-bade-44e5-a770-667635971ba0	155	13.9	13	2	50
91373cb4-727c-4b57-b7fd-f9b2b4f3515e	270	19.6	23	3	41
f2dc6284-15c9-467d-b011-3dddd42cfbea	281	22.0	27	4	50
6565d348-7eb9-4e30-9f86-00426bdd21e3	132	19.7	25	3	43
5aa121bf-4910-4cfb-a4ac-d222ab323efb	150	15.7	18	2	50
e1eed02b-da86-47b2-b910-7d3cbb19479f	177	15.7	19	2	50
5a2b81b7-6ba3-4114-be80-71162ee1fd50	164	33.9	36	9	50
16d9e4e1-1589-4475-88a3-e5fe38b8540c	134	26.9	33	7	50
eef9ae1c-0fa6-48f5-b967-fad8088c0aed	65	22.3	26	4	50
e902cc78-fc4f-4deb-be63-fa5f32075ee5	508	35.7	39	4	50
a8d0e700-060f-41f6-bf6a-0485adee9d0f	45	13.8	19	3	37
c00fd84b-f524-45f4-a564-d799da946ca1	145	17.6	23	4	50
32e8a638-ef2a-4c8b-95ba-3f6402068f72	135	25.1	34	3	50
ae5a650c-7eee-46ab-b1d4-0aa889127bdd	142	19.7	21.5	6	42
bcef2484-34c4-4760-b361-4913b396ab09	131	29.1	33	9	50
f0b8dfa6-13b9-40b4-a998-23aae8738399	1	18.0	18	18	18
57e8df7c-5368-4a43-a6b6-f82aedebc1a4	116	21.5	31	3	50
1a914a93-f13c-4bc3-abe6-0dd91b1899a3	324	19.8	22	6	38
b2252e56-d0d2-4a5b-bbc7-2d50224f99b0	192	18.5	26	4	50
2f81c8c8-9418-4e00-8820-e763559310ae	11	5.8	7	3	9
74de423b-c69b-436b-8f57-6b177ab22b81	214	14.6	15	3	50
e41127e8-0176-4e87-a529-eff1e383b870	3	12.3	12	12	13
224b800b-319c-4ae5-8517-3463bfcfa00e	124	24.0	34.5	4	50
39f61d87-2abd-499d-aff7-3711160f43c7	2	4.0	4	4	4
25c2577e-e118-4bf3-b569-77a03f0eda04	389	35.5	40	3	50
93a4fd8c-3f5d-4c0f-b08f-67fe4d7bf2f8	131	15.9	21	3	50
05049eba-d9ac-416b-b26e-349a05252161	35	14.9	17	5	31
b30d7bc1-b931-48c4-9093-9b335fbc1854	208	24.1	34	3	50
ed1fbeea-b651-4b66-8c03-3afd99260e10	142	21.6	26	5	50
9b08dbfd-59d2-453e-8b78-2cae704f59f1	79	12.1	11	3	50
f5382a7d-bc4c-46a2-884a-e3a273b85445	125	23.6	36	3	50
f7cca0b4-9458-4bbc-8d27-576ff1f3d3b2	55	27.9	35	5	50
15e2d1b9-5048-4b70-80db-473cae64e24d	63	18.3	26	4	44
3df609d2-68b4-4d74-b709-9199559df31c	91	16.3	19	2	46
0b6aecf5-2399-480b-a25f-70d8d0b16ca6	114	18.7	21	5	50
fd80359d-ed97-4b15-a645-433e0227b08c	37	8.2	9	4	18
8a4bee12-1bfb-40ab-b273-6d3cefd2055c	10	15.4	14	10	26
8f78ecd6-c351-4501-a7d1-6276f9ed55f1	598	28.9	38	3	50
58921b02-5a15-4a5a-9cd4-fb75157243eb	319	17.6	23	2	50
77badad1-1d3f-4edd-a209-2f2056a38c4f	3	10.6	11	9	12
a091628f-19ef-4d76-abd1-b1e0027bdb5f	86	13.7	19	3	41
ee8836f9-f3c3-4b9f-87ad-ea23dab0120b	23	3.8	4	2	9
47da97cc-2220-4c00-a67a-23789f0b23a2	132	18.3	24.5	4	50
8356bffa-e1bc-4484-9098-3d82601ef27d	157	23.3	26	6	42
54bfaf39-90af-46e5-8fce-1c5100da3430	70	19.4	31	5	50
8087878a-1cc2-42f3-b003-3a4bf7bc7184	1	23.0	23	23	23
cf10dc01-ebe0-4eb6-83dd-cb73325727a9	73	19.5	29	4	50
8b74c0a2-2efc-49de-bac5-7be103ed9484	139	11.3	11	2	40
d0673d3f-c6b7-4ffa-95bf-a24dbaff4f6a	199	12.0	12	2	48
b7227013-da4c-4c58-8c43-383cbbb9d119	38	15.9	13	7	50
23ad1097-425f-4845-8c81-737be053d067	117	32.2	36	6	50
0020396f-f2da-4352-aa7b-0239c7439310	334	23.0	26	4	50
dbc4b0e4-0f4b-4771-8af0-6eee1a910000	53	29.7	31	11	50
c041212e-7102-4b09-8417-457d82eb8331	136	30.9	36	2	50
b56357ea-7ce4-47ab-8e68-85975f8859d5	101	12.9	15	2	50
0c737e9b-ab86-4727-b689-f434db552cc4	179	21.9	33	4	50
48609d1c-c994-4460-a66e-87e23ffc15d1	64	38.1	39	13	50
3222cfb3-512a-4356-b28c-ef8a05b05b4b	438	26.8	34	3	50
9c534803-ac7c-49eb-9219-3267b90ea1a4	542	26.5	28	4	50
9c88c85b-7415-49d3-9541-a36a591a5bc4	117	13.4	12	3	42
23ff6ad2-1624-4855-955f-5ceeed652eb9	192	23.4	30	5	50
f98aa08c-d41e-4e28-b89e-384bc742f1ab	584	37.3	40	7	50
05811d05-2437-4901-bc64-34016d47a397	147	19.4	28	2	50
8c04503e-800f-4c29-8e0b-4b65eb73368f	347	23.2	28	6	50
1469a1d1-41e7-46b8-ba1f-b7936f9b68a4	116	17.4	21	3	43
37a6a3b6-976f-434a-baa0-82b21600f3bc	82	19.4	26	4	50
609aa7a4-a2cc-4138-8e76-34155886dd27	74	18.3	34	3	44
45dc5d59-b30f-4c8e-bde7-b5447f69133b	124	21.0	26.5	4	50
21461fca-3372-4635-8f66-235de96265b8	161	25.7	31	4	50
3d925623-5a75-4b18-9fb7-fb93e3735d5a	69	15.6	20	3	48
494efe31-c097-49aa-bad7-0da5829fb81b	1	12.0	12	12	12
60059cba-8f99-40b5-adc8-c6e313004b48	1	9.0	9	9	9
1bce57ab-778a-4662-b9a8-c6429067ae3f	121	22.7	28	5	49
65ccefaa-3ff8-4cf8-87a4-7d260aecd909	1429	35.1	40	4	50
485267b0-0f7f-4c3c-a3d9-df94c8fc64b6	17	3.5	4	2	6
e5b83860-659d-4c68-b686-564961f532fd	14	23.7	26.5	12	31
fc5dcc5a-e5fd-4ab2-a2fa-28674713061c	184	13.6	11.5	2	50
bab67c99-fa70-4b8e-9d11-4f60586689a2	65	29.0	36	9	50
4a99d152-6205-4774-b122-6cbe8c46257b	69	22.5	28	4	50
a022d46c-20b2-4b27-8d22-0556c8378666	56	29.2	39	5	50
b1931eaa-8cb4-4896-89f8-73a4e3415092	177	23.7	38	3	50
d444ba05-831f-4a1a-a6ba-1fd9113005b0	417	37.8	41	5	50
ec0da33d-0c62-45ff-9944-1b1d304aee41	493	27.2	27	4	50
e760d7f0-9810-4ec2-a52d-522155cc8f72	334	29.9	36	3	50
3b6a6368-c414-4a1d-ac94-2321f69644d7	127	18.0	30	2	50
f7328902-b9b3-422c-837b-cb60f56cfd44	32	6.2	7.5	2	17
f845ed65-9372-4eb9-bff4-e215354e597b	1	19.0	19	19	19
5c5c6445-3bb9-4279-9908-d305089c21a8	214	16.9	20.5	4	50
2b9d1d54-cc05-4e66-aad6-66caf4d6a73a	36	12.0	11	6	28
18e2e425-51eb-425a-8e47-21fb3b312a46	51	23.4	35	3	45
d1377898-8a2f-41c8-8b57-ae5bd805e1bf	49	7.2	7	4	23
9e44ee43-292f-44fe-abff-d40f5264f2fa	111	21.4	27	4	50
de78a490-1387-47b7-b984-31741f8779df	363	28.5	33	5	50
7b002031-a0b6-42ad-83ce-e2b2a447d6d9	250	33.2	39	5	50
b3dc78fb-24d6-44f1-ac3b-6cd811320e70	157	10.6	9	2	42
fc32dffc-0cec-43cd-9954-15d09bf7105d	383	27.5	34	4	50
08b6c89f-9594-41d5-80d0-5f10f5a86d37	1199	30.1	37	3	50
2b802693-7668-4748-931b-a36549cf3be1	38	13.2	16.5	2	37
00aaee18-4923-4d0a-8d80-c8f51c56e832	167	24.8	30	3	50
0120bb8e-5270-474b-97f2-55c9fc357ee8	183	22.0	32	3	50
a7b23448-9a07-4396-9e45-52518a4c70d6	57	15.0	12	4	50
9a2c2d43-5309-4f54-94f5-2919f349d758	106	14.2	17	3	50
f4a3ea44-aa8e-4d86-966b-8a4993d1dfc8	70	16.1	24	4	39
7d6965c3-e335-4e24-b084-f4050582d364	142	27.7	33	6	50
28341927-abfc-4ebe-9cfd-3b2995435107	1	3.0	3	3	3
f313518c-d336-4534-bfe9-1308a2b4c8b0	135	15.2	18	3	50
280fc8f8-ce8d-49c8-9f69-cccdcaaf843f	257	13.0	15	3	35
0cd7ae35-44e8-4a56-8ce1-d7b1fdf7d0a5	109	13.3	19	2	32
a7c614a5-1b8e-441e-a586-64728578e997	1	7.0	7	7	7
e4ff4210-b657-4e73-9386-6ff96197f913	108	12.5	11.5	2	41
aaba89d9-de37-44c2-854b-ec337e2dddb5	1	7.0	7	7	7
8cfa3e73-9ada-4633-ab7f-fbcbef40da38	902	26.6	37	3	50
be0d3b1a-c7c8-4ecd-b998-6cfb47412234	132	30.2	36	7	50
aa2fc006-0731-4f3f-b675-9e9b5d576745	148	13.8	16	2	45
469fc6af-78cd-45c0-9920-16c52227212a	68	26.4	33	12	41
97423b2a-fceb-4285-b7de-2a0e56d95d77	69	16.3	23	4	38
fdb0a86d-e6e0-4092-bcc1-83acc9ac48aa	119	25.2	33	4	50
3d0c5632-1b17-43e8-a8c5-947126559e01	214	13.2	13	2	50
24ac1dc0-3c51-4cf0-8ca2-6756bbc16275	263	13.3	16	2	36
6752b51a-319c-4268-86ad-e900de6a376b	211	18.8	27	3	37
9e31d00d-fd7c-43fb-b1ba-12b135752100	1	7.0	7	7	7
a8e56355-c259-4f74-9be9-841b426f4cee	131	18.4	26	4	46
449f1d3d-d272-4cdf-8d07-ee9c21af537a	564	17.4	22	3	50
eb868b61-16f4-4cad-a83d-55ad893de55b	126	19.8	29.5	4	50
5dd95a52-00c4-403c-b7b6-b512d64d8f9c	182	14.8	15	3	50
adcaee01-dee1-49df-8b5b-ccd95982095d	42	7.4	9	3	16
b5026080-093a-47ed-920a-06962fee3dbc	127	28.5	32	11	50
940356f8-0d8b-4b23-9c97-15f86a841356	134	21.9	30.5	2	50
9cba5e71-00ef-4b4f-a33f-f25f0c5634e7	106	23.6	32.5	5	50
5e0ae3eb-1f54-4df5-92ab-93de562dbcc9	297	15.3	17	2	50
f708a323-8d58-41a9-a45a-f9a9fd56ec73	198	18.5	26	4	50
32a8fb66-6cc9-47d0-98df-0e5cb2075ba9	56	24.6	34	6	50
57092ae4-454e-4976-979c-4ccb81e38274	408	32.4	41	2	50
25017609-561c-4d4b-9aa0-85d46a6cc16f	156	14.5	13	3	50
303ac105-6d29-4637-9142-963dfcb1dc3b	931	25.0	32	3	50
0315800b-77fb-427d-b278-5f06d2ef9d14	913	14.1	15	3	50
5af0be90-f52a-4809-861e-f10bd4cd2d73	11	21.2	21	17	29
57e6ff96-46a7-43f6-9323-fede3156c317	523	25.6	30	6	50
4427b92e-f557-4403-a756-8e20c606adc7	133	25.4	36	3	50
5c562071-e21d-4752-947b-7035cd69a5e5	125	18.7	33	3	50
d713a609-c29d-496b-a6c0-83ab31fef3c7	130	28.2	32.5	4	50
6f97ea20-3f68-4259-bf04-a43b6f4ccf7d	162	20.1	23	4	50
89397374-6d6d-40f1-9808-27e7e5a277c6	146	18.5	23.5	3	50
2dcd05f7-19eb-4414-b8db-c701c09939ce	1517	27.8	38	2	50
d65d9912-3089-4a35-92a6-ce5a0cb1d538	1017	28.6	37	3	50
710b977b-6455-4893-8c62-f00380af6421	101	25.5	33	6	50
aa3b96b4-4691-4ba6-a856-cb8ad9aac749	124	23.0	33	3	48
13b976cf-8038-4b53-ab47-ef4569bc8816	125	24.8	35	3	50
d4e4f868-b2ef-4f45-828a-0647e9eed76c	176	17.7	22	2	50
7dfedcee-3f9e-4702-9920-d5fdb9dd2044	130	20.5	26	4	50
e1fff0b9-d69c-42a3-a2e1-1e34a8cb6f56	59	28.6	36	7	50
cf2cad78-7c37-409a-94c9-a4f2478a5e81	112	22.7	29.5	5	50
edfa6255-9163-45ee-bb6f-3b97933062d3	64	15.7	16	4	50
d6f172a2-31db-4e84-975b-b4297181a924	130	18.6	25.5	4	50
28eaad68-12f4-44c4-80fc-11fb2fafb6b6	70	21.7	27	6	50
95a1ba1e-3f73-4a90-a73f-78873540a091	560	36.2	41	6	50
0a78cde8-7873-4e6b-a81b-01ca0f393373	132	24.6	33	4	50
991c81ca-1d3d-4260-98a5-3206f31df373	151	19.7	29	3	45
6841532d-cdc3-4f2f-a396-5bf25f8e64ae	123	24.6	33	5	50
4c210326-6d5b-4a53-8aee-dee2ce3b085d	53	10.8	13	4	28
d706b213-81ce-485e-bcd1-4160cf66b2f4	125	22.4	28	6	50
bc8bd7ee-0a3a-49ee-99c7-48e46b2e35ba	140	26.7	36	5	50
93255a9b-14db-4621-8a2e-4f6f0fa43db3	56	21.4	27	6	50
0bb425a4-ad03-46be-a390-46eb3178e597	148	17.1	26	3	45
3a8929db-9168-4df0-9f1b-0bd585fdc834	59	20.5	24	2	47
78247b84-b8bd-4fa2-907c-25805dfc33f7	103	25.8	32	4	50
ea5a2262-9989-43ea-83d4-a693dbe33af1	38	16.9	13.5	4	44
6ae77f1e-8d51-4096-a5a0-4b4e2f87f599	7	7.0	7	4	13
4c03a6d8-3929-45d5-94d7-b581bca140d1	144	20.4	28	2	44
e5b5247c-24b6-462f-96d0-91c1f3c0aebf	54	31.5	37.5	8	50
c8961836-d631-4b8a-aa10-715b926357c5	99	14.0	12	2	50
31a47e48-d999-499b-86f5-8058ae1fefa5	27	7.3	7	3	25
