sample_id	total	small_molecule_metabolic_process	monosaccharide_metabolic_process	alcohol_metabolic_process	organic_acid_metabolic_process	one_carbon_metabolic_process	vitamin_metabolic_process	Entner_Doudoroff_pathway_through_6_phosphogluconate	ether_metabolic_process	urea_metabolic_process	cellular_ketone_metabolic_process	small_molecule_catabolic_process	small_molecule_biosynthetic_process	formaldehyde_metabolic_process	cellular_ketone_body_metabolic_process	nucleobase_containing_small_molecule_metabolic_process	cellular_lactam_metabolic_process	Remaining
m21382	10531861	377.666666666667	92994.2243055556	10632.7873842593	137364.762111295	10732.675	38005.3353593474	1.25	0	47.4166666666667	4909.4076388889	3019.70246489198	11804.640563639	8.4375	73.9	51651.7098830243	90.1037037037038	10170146.9807521
m21262	10518341	2842.66666666667	88319.8604166667	13350.6210648148	137794.574593823	8945.97500000001	37757.0789373898	234.25	0	176.645833333333	4450.99085648148	3786.37337626764	11425.913982446	65.0625	176.7	48034.4848457607	134.789814814815	10160845.0121115
m26769	10330926	310.833333333333	93067.9263888889	10692.9983796296	130645.649688024	9985.62499999997	35927.7838095238	0.666666666666665	0	95.3194444444444	4221.27384259259	3169.77345453042	10911.5313839975	7.3125	184.1	49957.1178182972	114.593518518518	9981633.49477155
m66143	10071325	1483	83710.9944444444	10219.6569444444	130134.919215768	9314.95833333335	33750.4144135802	69.0833333333335	0	58.71875	5895.56377314816	3314.77661425265	10928.0554473471	47.0625	227.2	48261.7413994831	292.575	9733616.27983086
m33208	10059185	457.309523809524	90829.3729166667	7982.44050925926	121007.810488499	8995.93750000003	37341.7317195767	0.166666666666666	0	28.1041666666667	4816.27083333333	2948.66130869709	10452.7238508598	3.875	109.1	46498.6207306976	149.506481481482	9727563.36830378
m21225	10053026	416.166666666667	86753.8305555555	11039.1927083333	130592.332116015	10175.2708333334	34441.532292769	2.25	0	105.826388888889	4303.40625000001	2924.68931018519	11150.5521456358	9	72.2333333333333	49595.2972249984	98.4287037037038	9711345.99147058
m32054	10036742	699	84076.6701388889	10319.3168981481	124252.604210501	8735.76666666666	36773.8848115079	8.5	0.166666666666667	89.8819444444443	3860.02037037037	2723.39150719246	11017.454863086	9.0375	95	48319.0107906297	128.235185185185	9705634.05844671
m21087	10022422	4279.83333333333	87665.7270833333	11272.0618055556	137715.315664612	8817.04166666668	35162.4147233245	436.333333333333	0	67.0416666666667	7890.08854166668	4310.42417899452	11308.3147640891	166.5625	477.783333333333	47810.9644675109	191.206481481482	9664850.8864561
m10051	9986833	666.333333333333	90250.2777777778	11882.4483796296	130522.572739813	9889.77083333332	36702.4661507936	1.5	0	180.8125	3192.15162037037	3021.88059683642	11666.9894996739	6.5	74.15	48898.0179039494	97.6694444444444	9639779.45922004
m21218	9879983	1284.16666666667	86712.8222222222	10712.0605324074	125179.550321263	9418.75416666667	35494.654420194	94.75	0	196.923611111111	4601.93483796295	3353.50553808422	10707.4605604699	34.9166666666666	109.2	46542.5540969364	142.939814814815	9545396.80654453
m21277	9832249	1454.16666666667	88442.3645833333	10989.6196759259	126951.977623199	8693.43194444445	37236.99079806	1.75	0.125	94.6527777777778	2962.14409722222	3119.74860790444	11346.3728316294	9.5625	237.6	47573.551083023	60.3462962962962	9493074.59551452
m66161	9707264	256.666666666667	78033.1020833333	8601.53472222223	114060.249439705	8736.54166666668	37624.536114418	0.25	0	61.9375	3999.86018518519	2731.9199369213	10174.7104753178	7.4375	61.8	43782.2607090192	274.086111111111	9398857.10688943
m32050	9682794	780.166666666667	78884.8625	10583.7559027778	123390.156754997	10251.8333333334	34790.8199371693	1	0.25	118.625	3831.84004629631	2826.22745891204	10797.2401319536	6.125	172.05	47087.9270724125	96.7398148148149	9359174.38038067
m21109	9630468	997.25	80093.8104166666	9973.90092592592	117891.044156746	8822.83333333332	35479.2367129629	69	0	98.6875	4564.73993055555	3048.36281746032	10261.051525022	33.0416666666666	139.3	46249.9906465764	137.583333333333	9312608.16703475
m66135	9609822	5957.5	80056.0319444445	10465.9467592593	119508.177247345	7648.54166666668	30954.1698544973	456.416666666667	0	92.4166666666667	8431.35590277778	4126.19064015653	9564.39347683807	179.9375	299.8	40152.7397724786	62.1583333333333	9291866.22356887
m26501	9548530	1014.58333333333	79372.1152777778	11142.7380621693	121263.362858366	8758.60416666666	35677.6250462963	1.25	0	148.458333333333	3164.90972222222	2814.82717808041	10863.2198750964	2.875	163.4	47029.7013326515	134.761111111111	9226977.56870289
m21337	9546657	906.666666666667	77755.6097222222	9542.3375	112049.160922184	8839.25694444445	36163.4816104497	0.25	0	62.6875	4117.44745370369	2792.54798363847	10223.8483526694	5.2125	138.7	45701.7937394874	179.463888888889	9238178.53521564
m10062	9543070	978.5	82002.61875	9967.9554398148	120908.494994966	9184.57916666668	35225.3730213844	4.08333333333333	0	103.002777777778	4081.62453703704	3087.24439216821	10603.4651174401	8.9375	164.7	45452.1978403839	150.9	9221146.32312903
m10061	9492717	713.166666666667	81237.5731481481	8399.4957175926	115060.379765085	9293.98611111113	33662.2535582011	0	0	84.3758169934641	5248.88148148148	2711.14430441436	9996.17516010803	3.9375	91.6	44067.2374711362	171.233333333333	9181975.55996573
m32049	9392609	1079	82873.1104166667	8305.92060185184	106429.756578151	8081.77083333333	34080.3876873898	120.75	0	105.020833333333	4242.90451388888	2899.25237296076	9236.80129781195	60.25	87.7	37013.3379674946	160.601851851852	9097832.43504527
m100835	9289175	467.666666666667	83157.8458333333	8011.4675925926	112729.100629822	8273.66666666668	33768.1608531746	0.333333333333333	0	30.2916666666667	4090.09375000001	2697.53225694444	9697.51514841913	5.8125	68.3	41487.7747701515	119.525925925926	8984569.91240631
m10028	9264592	449.333333333333	69257.7319444444	10546.8063657407	121732.145283265	9581.65416666667	32251.4274503968	0.666666666666665	0	35.3541666666667	3754.52812499999	2344.29869309414	10309.3245613793	2.5	95.75	48233.3489910218	73.2694444444444	8955923.86080788
m32072	9263386	2157.66666666667	83768.5298611111	9562.21712962963	118598.629151427	8634.60416666668	32042.4760934744	142.75	0	59.6527777777777	4774.60547839506	3257.99449526014	10063.9886371757	58.90625	194.4	43671.2321757014	140.705	8946257.64211672
m26829	9254662	1079.2380952381	76328.5451388889	10342.953125	117397.586565871	9811.11250000002	28992.3090961199	3.5	0.5	82.0833333333333	3650.79120370369	3136.89411921296	9578.87621355545	18.46875	256.1	43861.5819465878	392.962037037038	8949728.49787545
m32034	9247914	1061.16666666667	77833.5541666667	9845.47260802469	115808.542620986	10540.4791666666	31554.5025694445	9.66666666666665	0	117.5	4007.66643518518	2870.19227538029	9958.68261746307	13.625	124.7	45291.7769925371	86.0425925925927	8938790.42962172
m32005	9185767	859.666666666667	76957.4659722222	9761.53715277778	121231.252359246	8747.52083333334	37779.750489418	8.58333333333335	0	108.354166666667	4029.93981481481	2840.54763277116	10795.3536218355	7.6875	111.733333333333	45731.5226674464	109.410185185185	8866686.67427095
m21248	9153583	2726.33333333333	76659.8194444445	11245.7696759259	123352.778535451	8458.81527777777	36446.6597685185	199.25	0	107.583333333333	4521.9861111111	3266.46515955688	10643.8141840737	83.5	160.9	43759.9373745019	74.0342592592594	8831875.35354271
m32029	9136116	855	82513.9513888889	7635.81180555556	98065.5299657401	7848.06944444443	29362.2371814374	50.75	0	71.8333333333333	3913.16446759258	2841.89373905974	8468.64404488628	20.25	140.5	37544.6765983245	110.462962962963	8856673.22506777
m26805	9121268	1848.33333333333	78536.6743055555	9588.40231481481	125223.865117808	9247.15416666667	37776.7883046737	66.4166666666665	0	59.9791666666667	5628.50868055556	3470.29164351852	11102.5812980186	30.625	271.5	44796.4513353869	120.587037037037	8793499.8416293
m26824	9110040	852.166666666667	82009.3465277778	9809.65555555556	114503.065919974	8377.84583333333	33961.27625	16.1666666666667	0	83.5208333333333	3613.59328703705	2958.50517410714	10205.5231983943	25	85.4	42644.0118136799	160.55	8800734.37227347
m21062	9105290	385.833333333333	86854.2715277778	10413.9578703704	120830.50097258	9118.63333333332	35708.780271164	2	0.166666666666667	151.020833333333	3417.50601851851	2960.3155474537	10563.1489618469	4.1875	72.2	45213.1603088461	157.784259259259	8779436.53259552
m42413	9081212	592.166666666667	87993.4263888889	8816.75509259259	112714.234580412	8117.04166666668	34947.8439969135	35.75	0	63.1666666666667	3989.27037037038	2792.46660433201	10040.2820464525	10.0625	56.2833333333333	42837.9923745223	84.9787037037038	8768120.27900848
m21303	9080271	1822.66666666667	72291.9166666667	9284.71770833333	107380.488168247	7561.75	30126.2705456349	192.5	0	143.854166666667	4829.87604166667	3044.37149627976	9142.11359140763	49.9375	158.1	38136.704923656	116.512037037037	8795989.22048774
m21308	9053200	267.333333333333	76801.4375	8221.47361111111	108025.927787524	8518.92083333334	32190.3242427249	0.5	0	49.4791666666667	3532.67955246914	2631.10994347994	9448.51530076518	9.125	81.2333333333333	40242.4832208586	120.941666666667	8763058.51550773
m32087	9044833	1527.66666666667	71301.28125	10456.0969907407	123715.681118405	10405.0416666666	42511.8105820106	0.5	0	118.083333333333	5510.45393518519	3144.70958487654	11395.4305386078	9.5	129.7	46160.446234772	134.609259259259	8718311.98883948
m26687	9044362	568.666666666667	73048.1743055555	10188.499917328	111719.870479507	8334.02916666666	32599.5923611111	0.75	0	118.0625	2450.18148148148	2503.89003152557	10038.9129044266	4.0625	135.8	43874.0005742537	74.0824074074073	8748703.42470407
m21287	9005218	541.5	84005.5229166667	8314.70717592592	101676.717338762	7565.02083333334	30498.399883157	24.25	0	106.770833333333	3857.44050925926	3000.64147012787	8711.00148178001	26.375	186.4	37040.738168071	130.789814814815	8719531.72457477
m21365	9001049	292	84746.2388888889	7897.90000000001	114152.865103141	8149.42361111111	33248.0533399471	11.5	0	30.2291666666667	4307.76041666666	2918.68135582011	9685.68473740172	7.4375	134	43342.4540867096	165.271296296296	8691959.50049735
m42398	8998854	3710.16666666667	76748.96875	8332.68692129629	115484.307719007	7903.47916666667	32354.5124162258	200.25	0	58.8541666666667	5627.29332561727	3579.0894217464	9701.91478753307	85.875	387.6	40159.764809732	151.771296296296	8694367.46555254
m10050	8995301	2366.64285714286	70644.9270833333	12667.2645833333	117277.689337657	9572.13888888888	30023.9792460318	118.583333333333	0	109.833333333333	3508.87804783951	2887.52864251643	9849.33798066854	65.40625	175.7	42849.1206638456	74.1796296296295	8693109.79012245
m21323	8948822	668.166666666667	72766.2439814815	9815.49389880952	108888.25005077	8478.81250000001	35019.5613525132	1	0	64.5833333333333	2990.05335648148	2691.90922751323	9852.67423475621	2.375	155.4	43830.5960771441	120.262962962963	8653476.61735757
m71010	8937985	327	85329.1430555556	7638.65972222223	101482.733255071	7980.15833333334	32922.3927149471	0.5	0	52.75	2930.27777777778	2625.94704571759	9036.59352582121	2.6875	71.7	38506.6957525189	80.0916666666667	8648997.66965037
m26752	8913845	578.333333333333	77917.9923611111	8224.22916666667	108184.660825981	8822.10416666665	32454.6789285714	0.25	0	217.166666666667	4026.02430555556	2659.2669148078	9600.17117759315	8.6875	116.2	41569.8296843258	99.6703703703705	8619365.73459835
m21387	8911008	788.833333333333	74493.7243055556	9444.16383928571	110511.217664331	8462.14583333332	30440.088234127	27.5	0	58.9987745098039	4248.27650462962	2725.25132298254	9475.4986612884	12.5625	103.6	41541.4474840576	119.501851851852	8618555.18969072
m21377	8904612	1000.33333333333	77390.3036706349	7801.77546296297	108816.121130484	8512.68749999997	32297.2170601852	53.4166666666665	0	60.65625	4327.48229166666	2997.12008159722	9116.53091970256	20.3125	98.5833333333333	39354.1323577226	143.285185185185	8612622.04225652
m10058	8899684	485.916666666667	75806.4631944444	9457.93483796297	110911.897906632	8527.67499999999	34110.7625308642	1.58333333333334	0.25	156.736111111111	3168.84976851852	2685.67007163901	10002.7688780497	3.6875	107.8	43560.7314123432	90.0188888888889	8600605.25389954
m10065	8889359	592.833333333333	68887.2284722222	11638.0244212963	121999.310444729	8837.5	29576.6145767196	7.66666666666665	0	107.083333333333	4161.55034722223	2617.87287037037	10497.0254114537	3	179.5	46245.2050381312	115.333333333333	8583893.25175119
m21093	8878321	4574.16666666667	76991.0340277777	15268.737037037	125367.125319647	7488.01666666668	30073.8347861552	426.25	0.125	163.854166666667	5165.78287037037	4306.76911353616	10134.5794474298	143.125	484	42368.2612662078	61.7601851851851	8555303.57844666
m26664	8763293	626.5	76007.5791666667	9382.90057870371	112834.720395535	9216.42916666668	29865.9953428131	5.08333333333335	0	106.791666666667	3538.49814814815	2888.16791575728	9519.78445087449	15.25	156.8	42102.6054858253	122.440740740741	8466903.45360827
m66149	8761743	705.5	65707.5659722222	8462.6675925926	106276.033738674	8383.91666666666	31381.610515873	2.25	0.25	89.6458333333333	3995.89016203704	2369.49703009259	9279.38056357015	5.875	53.6	43603.8073795031	82.6525925925927	8481342.85695284
m26071	8746727	799.833333333333	77304.3944444444	10084.7824074074	107616.73954186	8587.30833333333	39016.443234127	1.66666666666666	0	64.3333333333333	3739.71527777778	3241.89694251543	9918.80160335373	11.5625	61.4	41421.9187402018	99.6148148148149	8444756.58882683
m100031	8655325	965.380952380952	72196.6701388889	11352.4477777778	114932.252613398	8415.95833333332	32929.1648765432	3	0	141.354166666667	2623.31076388889	2910.85420138889	10237.3467477541	9.5	178	43941.6203677779	90.6361111111111	8354397.50294909
m21082	8572328	1467.52380952381	76882.0895833334	13075.8703703704	126991.68534928	8784.47916666666	24116.5071097884	76.5	0	201.875	3933.15792824074	2860.75369449956	10271.3913714359	46.6875	32.9	45528.6011107845	344.519444444444	8257713.45856163
m21264	8553833	545.166666666667	77002.5125	8957.57175925925	106210.038021155	8428.02083333332	29309.0043187831	0.916666666666665	0	64.3541666666667	3181.2517361111	2603.00806134259	9282.91588681749	8.375	137.6	40968.4223155701	119.328703703704	8267014.51336392
m42416	8510918	6262.66666666667	85081.4069444444	19276.4127314815	133043.784454935	6125.84999999999	20897.1481040564	612.25	0	89.2708333333333	8599.84849537036	4529.3421780754	10290.1125642545	282.625	407.4	47083.6846815395	152.969444444444	8168183.2279014
m32035	8489016	513.785714285714	69759.7118055556	8474.37523148149	105726.103767315	8567.9375	30377.3936772487	1.5	0	186.520833333333	4037.81751543211	2614.39010416667	9258.2217153283	5.59375	88.4	40765.9262299954	71.950925925926	8208566.37122993
m66190	8488107	1020.33333333333	76918.8034722222	7345.50046296296	104517.654774811	7985.66666666667	31078.0003769841	4.33333333333333	0	35.1041666666667	3062.12519290123	2777.4859375	9096.60418630126	18.375	147.6	37942.9262801089	126.900925925926	8206029.58589028
m32001	8443810	450.642857142857	85177.4597222222	9291.55266203704	109395.031887655	8824.8861111111	26348.8910582011	4.25	0	86.3333333333333	3157.21593364198	3040.38577481662	8618.78346367945	9.5	126.25	40430.6169051089	91.4981481481483	8148756.7021429
m26823	8439580	3683.16666666667	75524.6569444445	11384.0219907407	109006.681489841	6969.33333333332	30489.2977336861	295	0	196.979166666667	5262.11631944444	3383.46874807099	9125.15999719834	61.8125	151.9	38604.4597633336	95.275	8145346.67034657
m21069	8426347	956.333333333333	70565.6981481481	7131.21203703704	100214.445882927	8512.58333333335	29242.7681547619	6.75	0	81.0833333333333	4528.2837962963	2756.62838310185	8555.88306549916	9.8125	246.25	42804.5393725301	118.366666666667	8150616.36199303
m32044	8425076	377.333333333333	69889.5923611111	7633.69027777778	103196.077964864	7896.62499999999	28798.8604728836	2.66666666666667	0.25	54.1666666666667	3551.51612654321	2455.41599614197	8655.73138275739	5.5	61.8333333333333	39293.9096880716	106.295370370371	8153096.53535948
m26644	8424109	1833	64644.9930555556	8429.09293981482	106572.850093453	8069.72916666667	29570.1480621693	110.75	0	113.5625	4513.74131944444	2811.3774076454	9008.75088477366	52.75	223.15	40170.2859242725	122.439814814815	8147862.37883139
m21351	8417150	1143.5	68245.9104166667	10103.435218254	106108.236594696	7358.22083333334	25655.5394268077	56.75	0	122.270833333333	4287.81597222222	2498.79902998236	9051.84016973012	31.625	100.2	41640.8939556593	91.5259259259261	8140653.43662339
m32014	8390596	959.333333333333	69783.9465277778	9004.10717592593	102956.07755539	7531.49583333333	29629.1261926808	23.25	0	135.5625	4013.77083333334	2963.81537422839	8785.75069393923	15.375	48	38395.8773151618	208.428703703704	8116142.08296119
m26737	8367500	590.5	75178.68125	8309.71273148148	98673.0983475621	7399.95833333332	31017.4485449735	0.5	0	86.7569444444444	3382.92905092592	2516.06609722222	8698.63277738739	20.5625	115.8	37694.6568574246	109.647222222222	8093705.04934302
m32004	8360874	652.5	74761.9930555555	10233.6474537037	111890.585506265	9160.95833333335	27011.598196649	0.5	0	108.298611111111	2817.66072530864	2675.84671983392	9271.54531098435	10.8125	172.3	41205.2545847622	83.9972222222222	8070816.50178027
