SampleID	log_POS_00183.9719660	log_POS_00085.0105960	POS_00172.0579960	log_POS_00821.5709660	log_POS_00313.1258560	sqrt_NEG_00313.0786040	POS_00137.0960460	log_POS_00102.0371560	log_POS_00239.0890560	log_POS_00147.0803860	log_NEG_00792.8592540	sqrt_NEG_01518.7387440	log_POS_00329.1747860	POS_00261.6368360	POS_00131.0702260	POS_00193.1070560	orig_POS_00337.1470860	log_POS_00103.0389160	log_POS_00679.4114760	log_NEG_01246.7890140	log_NEG_00468.8968340	sqrt_NEG_00165.0409140	log_NEG_00298.9654040	orig_POS_00155.9770360	log_NEG_00725.3738740	log_NEG_01588.7316040	log_NEG_00441.6821040	POS_00119.0855060	log_POS_00196.0447260	log_POS_00092.0674360	log_POS_00224.0760360	log_NEG_00620.8451040	sqrt_POS_00264.0762760	POS_00313.1799660	NEG_00161.0456240	log_POS_00187.0729260	log_POS_00283.1304860	POS_00195.1226860	log_POS_00083.0213860	log_NEG_00658.8890940	log_POS_00657.3671760	POS_00151.0964260	log_POS_00311.1642260	log_POS_00701.3935260	POS_00245.1383360	log_NEG_01586.7261640	log_NEG_00328.9862140	POS_00133.0858760	log_NEG_00313.1132340	log_POS_00696.4380160	log_NEG_01382.7640140	log_POS_00383.1031960	orig_POS_00165.0909860	log_NEG_00349.0243240	log_POS_00564.3589460	NEG_00101.0244940	POS_00235.1176160	log_POS_00323.0822660	log_POS_00547.3325360	log_POS_00162.0447460	log_POS_00325.2163460	log_NEG_01452.7574240	log_NEG_00250.9648340	sqrt_POS_00527.1452360	log_POS_00239.1278260	POS_00337.2042560	NEG_00073.0295040	log_POS_00340.2093760	NEG_00453.9262940	sqrt_NEG_00589.9007140	log_POS_00297.0091660	POS_00241.1046560	log_NEG_00725.8751040	log_POS_00213.1098360	NEG_00119.0350140	POS_00316.0549560	log_POS_00089.0596760	sqrt_POS_00355.2148160	log_POS_00613.3407560	log_POS_00292.0722360	log_POS_00315.1150060	POS_00233.0995660	log_NEG_01587.7294040	POS_00473.2899160	log_NEG_00308.9942340	log_POS_00635.3853560	log_POS_00337.7004760	log_POS_00351.2003660	log_NEG_00097.0296340	log_NEG_00552.8582640	log_NEG_00199.0338440	POS_00164.1070060	POS_00191.0914760	log_POS_00281.1595460	log_POS_00591.3590560	log_POS_00189.0467660	log_POS_00072.0807160	orig_POS_00149.0807960	log_POS_00399.2410360	log_POS_00296.1831360	log_POS_00205.0641360
FL10565.1	-7.97250496619188	-8.21691808849999	0.000793919221187519	-7.91025505604285	-9.64915829759414	0.00374558778982699	0.00145454389253269	-8.54012324511266	-9.07718762781793	-6.58245003948046	-5.61652042149588	0.0326170742423523	-6.04311331975544	0.00015348513262249	0.000566298128456526	0.00172294250717062	4.93365782015349e-05	-8.48261675315714	-5.47349861241231	-8.24872547523266	-5.86697511933757	0.00230497463274923	-8.16806893537296	0.00015332590414307	-8.12227028987987	-7.46127661290361	-6.05676693944166	0.0003375423514242	-7.86424029868109	-9.98887922104401	-7.3271222198214	-8.24356830101942	0.0240927314523822	0.00512300100285764	0.0185392235343053	-7.6105427559025	-8.38458796895042	0.000158974238345332	-7.94607890825793	-7.4058955752273	-7.77964563317896	0.000784551789888349	-6.10415689819403	-8.19451090721491	0.000177995181600972	-6.14893801513385	-7.6953215984085	0.000701170445718525	-6.17541666525735	-5.30811583026524	-6.96583438691247	-4.91261102379445	0.00131990666874676	-9.02296499112356	-5.91211621046376	0.0384166934589156	7.90603436357474e-05	-7.18871748916243	-5.73680589267798	-6.81212562891578	-7.81270155036826	-6.92061409848945	-6.21794891631256	0.0240927314523822	-9.55478205060031	0.000325782349364728	0.015375773654224	-5.74956596560129	0.00417485774556381	0.0516316918602037	-10.930450217322	9.47135064227478e-05	-6.92061409848945	-8.74647810087527	0.0348264052715681	0.000171542950944056	-8.34588231698177	0.0256652174782735	-8.94727988659051	-9.39122188323053	-8.40171313764539	0.000305469935184545	-7.37562839953373	0.00225712699841635	-6.64283675729319	-5.89195351305539	-9.07839312164973	-8.28717678035489	-4.1164704084579	-8.07671887768074	-7.6417154263787	0.000416439943756016	2.96394365867242e-05	-5.65428412669202	-6.03180191195966	-6.03949892334947	-3.21406381696652	0.000410996455471994	-6.64782829248891	-6.02624639369447	-9.66792720491311
FL10566.1	-7.83584301221585	-7.95430938974769	0.00112800959355398	-7.92017412129794	-9.68467979061771	0.00439779088523512	0.00112778353342397	-8.37698805240272	-9.12128310741934	-6.67637168746336	-5.36918658792597	0.0438702545738568	-6.12462819573319	0.000129918806037652	0.000664627196849831	0.00210132266157577	5.07425493932445e-05	-8.26928866557559	-5.06341375210957	-8.16374187230483	-5.41824994114392	0.00521981268776965	-8.20599506915486	0.000148400517790019	-7.8111677984018	-7.20159807147749	-5.40855349090923	0.000264640021433439	-7.93653201581411	-10.0118679806604	-7.3392610540311	-8.13310562572939	0.0315059615690755	0.005222502529202	0.0212619445519423	-7.64280187255459	-8.63965141030725	0.000217173417498653	-7.06483577601939	-7.63745198051704	-7.38328888234461	0.000908576736314567	-6.19223801415002	-7.80748248491721	0.000184595265140004	-5.62260184127278	-7.64434382244002	0.000813661932333442	-5.73611799843596	-4.882709857984	-6.62451807418895	-4.51976451307095	0.0012734644990385	-8.33615616699807	-5.54251102337079	0.0438416669649328	9.62554636879135e-05	-6.81982310180403	-5.38309503058885	-6.45415940516304	-7.85362116526272	-6.76456999709754	-5.98425574563501	0.0314046360465484	-9.62827834277911	0.000439797999053805	0.0153202784176582	-5.33624048787696	0.0055797528713457	0.0688845889099163	-10.9169700048459	0.000101439299063471	-6.76456999709754	-8.8608344802614	0.0375147846492967	0.000193106370880045	-8.10474687506981	0.0306734525096326	-8.67481883488933	-8.8951520987543	-7.76290710088906	0.000395007441534732	-7.25964040245477	0.00207579800859234	-6.68122342977646	-5.5399712853475	-8.5558319731034	-7.81662392649439	-3.95715688423503	-7.83914814602908	-6.87276783570137	0.000373632771108143	3.70631774604058e-05	-5.46230184536889	-5.73521980722002	-5.87278968941972	-3.22799417563481	0.000666506932293104	-6.51382892614248	-5.73663236090585	-9.28423191111883
FL10567.1	-7.94742228039155	-7.79778299801672	0.000793457822112688	-7.812049083114	-9.56043626529559	0.00460842016490125	0.00140005620223295	-8.26881222484459	-8.88581892816163	-6.62805244565584	-5.69037882835462	0.0350366339315951	-6.08062069968756	0.000150796978509821	0.000571320542762802	0.00179642136728543	6.15424687095697e-05	-8.39967756983656	-5.33631052666594	-8.37315190479085	-5.69472145556005	0.00393200978852294	-8.06306574129938	0.000115045815386447	-8.00781175885878	-7.33953942613752	-5.85362886763066	0.000317636870003927	-7.83678135423839	-9.91579627518177	-7.23124565155572	-8.10389310056934	0.028792129187524	0.00476814289718383	0.0208363305945009	-7.6685692602884	-8.48744297827102	0.000170321932220793	-7.90252849088504	-7.68709225601132	-7.71121730388525	0.00077750159612543	-6.14398031356214	-8.20475483908604	0.000188822469716754	-5.59816730978644	-7.41018559422241	0.000696288836310556	-5.60779328776938	-5.18344431099303	-6.68272596083616	-4.71192678735535	0.00125586714198758	-8.66167148584541	-5.8493871067196	0.0429723183429439	8.8187849862517e-05	-7.1521734854587	-5.69240802418884	-6.72132084305225	-7.70907018560482	-6.88112386354403	-6.1518374570734	0.0306672659138351	-9.60764344065603	0.000381931749255719	0.0165017697653917	-5.61246567381636	0.00496677471750445	0.0545305472951194	-11.0352681596543	8.74013830708633e-05	-6.8015407459512	-8.75587740043705	0.0381796679698878	0.000190405365114649	-8.33684072437977	0.0270454469304374	-9.01049815177481	-10.0369687579366	-7.93675069436042	0.000370971428958777	-6.8632174897662	0.0023902814759359	-6.55872132629161	-5.82442299090085	-8.98396397774752	-8.07022054565112	-3.96977164617098	-8.04221829345536	-7.39581244863964	0.000414006805548077	3.36115246949815e-05	-5.59020013635688	-5.99714843399864	-6.02995471649441	-3.33049988295879	0.000531876666854224	-6.62819232080897	-5.99500181834199	-9.03346462097023
FL10198.1	-8.12102468734615	-7.76973705179768	0.000956605420253218	-7.83810124377685	-9.49656372504064	0.0042967824310581	0.00133344897014723	-8.20564024012367	-9.08375220499366	-6.73348786144696	-5.26498703404483	0.0416484775768763	-6.20590444917501	0.000112979927162022	0.000730202497045081	0.00228539631960838	6.4183083750506e-05	-8.16992824378729	-4.89632749769552	-8.11890374449787	-6.06400670203885	0.00244976062447505	-8.06040721049697	0.000110330413807235	-7.69653199884452	-7.33003671787102	-5.86893061939907	0.000326847367653428	-8.02655321356957	-9.92389960542448	-7.42834489736646	-8.46199138368694	0.0274565396948153	0.00476106314188658	0.0169917872406955	-7.65046627893895	-8.43485005238721	0.000191452650411055	-7.41002081495111	-7.75292717975702	-7.20585224379501	0.000983529169035269	-6.25081550968212	-7.58999831423991	0.000213904642798034	-5.52770633316431	-7.39832695354903	0.000881505345197501	-6.05711355878573	-4.71784039058187	-6.59601229512055	-4.53804486894063	0.0012647235626423	-8.28046118133538	-5.5085796045078	0.0343935674057395	0.00010869880953547	-6.92190624869007	-5.33834174262871	-6.52813158926878	-7.73294276805676	-6.82709174277711	-6.07481614061239	0.0293987856416323	-9.32794907549641	0.000457843927091089	0.0138681394013844	-5.16265267790693	0.0054970033860012	0.0638411016676784	-11.1820010401499	0.000112797096855562	-6.62790547138428	-9.02204906931857	0.0309231917779784	0.000261214124049359	-8.16624922584284	0.0311879193891963	-8.43265060806212	-8.99038358178653	-7.90320112027094	0.00039879663664799	-6.99003375297493	0.00229477470219175	-6.37023954019432	-5.38238252834755	-8.51558943020717	-7.51145484056327	-4.2322766614712	-8.09583372979006	-6.6962885524084	0.000413053575030245	4.22600531894862e-05	-5.39476473487128	-5.5779970033575	-5.68728184617284	-2.73139933569074	0.000611842831861778	-6.32875749909463	-5.57405032213027	-9.27298272704327
FL10471.1	-7.92079116591849	-8.26434590916342	0.000833061867504445	-7.96144468739824	-9.64299512037169	0.00356085369177263	0.00134330652129644	-8.67136778148539	-9.19471791127073	-6.62729502611473	-5.21164254924358	0.0470342919642409	-6.01913530487494	0.000146720377297913	0.000630028250761051	0.00199454709338493	5.96946123117803e-05	-8.72751071751703	-5.24896435637627	-8.03515540743692	-5.90843597852613	0.00303151066591007	-8.27200976092627	0.000131392678047735	-7.49020845418654	-7.19007537285474	-5.52751780458233	0.000295274744209778	-7.74116075762903	-9.979864804299	-7.28533170136496	-7.9669856194651	0.0267501622898923	0.00528336101942282	0.0211190575681975	-7.46396389833344	-8.31564284020654	0.000189577263417457	-7.71296410243357	-7.18933358746095	-7.59914889130482	0.000852556601072888	-6.11307653620212	-8.00301037322324	0.000173402907885966	-5.94713276154651	-7.20713062571823	0.000760250499251566	-5.58126793651688	-5.07724693163135	-6.05302033802916	-4.71045569090098	0.00129652048381877	-7.6714657768629	-5.82182253453176	0.0448084601433442	9.3420240189979e-05	-6.99073584201459	-5.66736884149459	-6.63106093488949	-7.80849622295759	-6.30964058802429	-5.87287281277296	0.0261568256618291	-9.48913107593677	0.000402328571392901	0.0167768513377964	-5.53869777693891	0.00630121816644688	0.0514552544940887	-11.601045257607	9.83096459384726e-05	-6.30964058802429	-8.71624969977576	0.0400343597980572	0.000211413978944471	-8.24019369951409	0.0279723759702385	-8.84509043792325	-9.01854303001144	-7.81640215586115	0.000400633827351676	-6.86955400712214	0.00228206770551457	-6.55988403855345	-5.762474653893	-8.92230913967906	-7.97232225894642	-3.92712417628525	-7.84215125076689	-6.70853592871092	0.000400772145705503	3.34122032461841e-05	-5.56067108022401	-5.92349846223212	-6.07064715965882	-3.03261477469788	0.000573902844333535	-6.52971041654999	-5.9259219187868	-9.47995534926792
FL10568.1	-7.99401910444868	-7.70338197985838	0.000818457331781059	-7.78656937561573	-9.74423312487577	0.00388992000860791	0.0012735903643071	-8.09640773057458	-8.95916501239411	-6.6280759059392	-5.53918638287998	0.0423909448371989	-6.05313596454556	0.00016177770348707	0.000553964975075692	0.00173827548009013	5.49547486458993e-05	-8.41363820157934	-5.32766082091992	-8.07099583914149	-5.68136909108168	0.00322864568546217	-8.04046092862169	0.000127677905020892	-7.94145385784372	-7.44584406477289	-5.93423715798301	0.000299490290815413	-7.65278768087779	-9.77668610325681	-7.27893785166651	-8.32679875085621	0.0239412923188831	0.00507948528448653	0.017961177723033	-7.4833104249533	-8.50052511919903	0.000151456813133043	-6.98755094462019	-7.72871478852902	-7.80513878611853	0.000833261991660732	-6.07793753279923	-8.05090095014336	0.000153832443335002	-5.63627830977518	-7.48988092617341	0.000747261530100945	-5.71146209270126	-5.17315449285584	-6.67200138339288	-4.98522210199678	0.00141518452965361	-8.30461091657694	-5.87599165123529	0.0377141777232315	7.51473180947818e-05	-7.43497006360005	-5.70930753128958	-7.03580479075602	-7.69033948523382	-6.92760706888485	-6.17873955063339	0.0224878606536406	-9.73771121621106	0.000381608570075898	0.0134864887326374	-5.64757845140628	0.00413738905446831	0.0559327065713582	-11.0748868542302	7.47126909185578e-05	-6.92760706888485	-8.64819921101896	0.032880720122259	0.000189002083024078	-8.40696314959393	0.0277182213191316	-8.99109883423511	-9.19292942067362	-8.20374811199428	0.000362836135184226	-7.09870942477305	0.00253600243075539	-6.5965545471779	-5.883973690025	-9.19308920493996	-8.14641776784944	-4.06683875271177	-8.23352939863605	-7.62639795373678	0.000428491237037237	2.99585587775763e-05	-5.64475908247653	-5.99180601571612	-6.08820133851848	-3.24471088941941	0.000616709144327153	-6.57844594898285	-5.99129313562834	-9.28368425045394
FL10505.1	-7.8013813443375	-7.90948986855323	0.000958126898391349	-7.85568384874263	-9.69115280140945	0.00365413128704208	0.0015715319195029	-8.40585952785247	-9.03305178051514	-6.60387592765745	-5.42299705049106	0.0364439577012478	-6.04670743464086	0.000143630239461666	0.000571295879994104	0.00167521133921169	5.26657576185669e-05	-8.5546800996827	-5.45320499392942	-8.12766939479448	-5.68723181301393	0.00361140542589688	-8.4153929901457	0.000130840719397626	-8.1179234696783	-7.64780870227741	-5.9364786402088	0.000360452000575102	-7.75303097794152	-9.88310563615656	-7.06503207047582	-8.31510111407752	0.025414195065156	0.00472987690201751	0.0207994787013402	-7.72544097004487	-8.41540156689659	0.000157250998561774	-7.54960016543319	-7.73808993707709	-7.89538751746153	0.000749157376375648	-6.02188331102559	-8.19528781904155	0.000144863795530303	-5.46515224188618	-7.46239911905106	0.000683346229026608	-5.6943567114878	-5.26218183914476	-6.78472806367956	-4.81678140789819	0.00128058979499613	-8.47084439600763	-5.91729122387081	0.0432316603379893	7.40116317853044e-05	-7.52005034506193	-5.76154457308126	-6.98775184600294	-7.68923747415804	-6.87161606245504	-6.25970032816181	0.026182015636047	-9.60619976398958	0.000280843269088819	0.0165054511106119	-5.72959127753349	0.00595762639744506	0.0620794562284039	-10.8834895727208	8.40831155515661e-05	-6.87161606245504	-8.7115625561218	0.0384507053553969	0.0001873385876363	-8.36362886072963	0.0234368441937255	-9.11812031747577	-8.54444831163165	-8.20599513101892	0.000348881583107055	-7.01347835606438	0.00242868612343343	-6.85080957442606	-5.94994837210218	-9.16476714789325	-8.0614411004363	-3.93950582002889	-8.44655644228001	-7.92658014942072	0.000353353301374348	2.40734995892206e-05	-5.71317258901483	-6.32285398848591	-6.04349946622431	-3.53825256751574	0.000467283571921617	-6.63865790994014	-6.32228303746555	-9.53591941746012
FL10597.1	-7.86280863792664	-8.0711982682442	0.00046253585756056	-7.9309070885291	-9.70226077435095	0.00406137314212461	0.00124135186198212	-8.49867940913667	-9.1207683952993	-6.75110317877871	-5.3308239402084	0.0338455543378834	-6.22091539348284	9.15654935117854e-05	0.000520187103318495	0.00161298162791858	5.03847972254075e-05	-8.44548050843949	-5.34794955061507	-8.32353942503645	-5.56568290500943	0.00273703615024512	-8.26029132556826	0.000168617174297298	-8.01533314628646	-7.34184778186304	-5.92962389804672	0.00028397593695159	-7.73056491334069	-9.88091129623285	-7.10658964777055	-8.36134101436385	0.018547223887078	0.00453657158705511	0.0183555492664974	-7.56678984480257	-8.43824868022909	0.000149184152053809	-7.91932097550136	-7.7263749056168	-7.93427447987779	0.000739262830979316	-6.2906032501215	-8.14553299487801	0.00015950705708249	-5.49524426719678	-7.55380843261331	0.000661535639511582	-5.70878082599389	-5.1695706050394	-6.823620812735	-5.1436136240643	0.00126328341906122	-7.90109634672221	-5.91535803685531	0.0391526713016535	8.77499317771044e-05	-7.84273473740402	-5.74399339630113	-7.36604640227824	-7.89250444557828	-6.82013951143754	-6.14383864435804	0.0188077401910337	-9.70075873027549	0.000283593819645059	0.0161288949165563	-5.62754572627825	0.00545113594868022	0.0566692459978039	-11.5135476536322	8.97812003051344e-05	-6.82013951143754	-8.74686431295625	0.0365051091680381	0.000172792939922382	-8.43908124395029	0.0238256823131301	-8.96136244136084	-9.49440349877034	-8.54849805006445	0.000332870144696784	-7.08975151261964	0.00225998107576297	-6.78017172284188	-5.90698961690405	-9.07869727542796	-8.19588093329703	-4.04152286065565	-7.78172318434658	-7.20321951889606	0.000387720827182524	2.90906097506046e-05	-5.69242217489472	-5.9605662778739	-6.46505469426568	-3.26477541997792	0.000350969599557422	-6.59815220831757	-5.966855860514	-9.15913427789403
FL10150.1	-7.92019479455919	-7.55005568396749	0.000773150533601472	-8.02847975505182	-9.77185958417023	0.00377140139303427	0.00135381434547885	-7.93705533295505	-9.07081817009829	-6.58304484141628	-5.39849613786104	0.0342941057440693	-6.01618740315493	6.63966617550575e-05	0.000568005064978735	0.00175582525431045	5.25183676221187e-05	-8.46191157341103	-5.26510644660722	-8.52571843522876	-5.59912924834044	0.0036479651191125	-8.15750951503621	0.000134147070880599	-7.7738546150184	-7.45853626357939	-5.88553476637295	0.000304141540192299	-7.94370423393593	-9.93731840353111	-7.29867146659683	-8.08552008077842	0.0332320710608114	0.0051015940521707	0.0258469092669351	-7.63787402167083	-8.57806728563875	0.000148286036974737	-7.59147817749289	-7.69952707603798	-7.82469401152975	0.000760271033646383	-5.95627541104006	-8.09621278729925	0.000154118079080922	-5.49947840413017	-7.65483958272594	0.00067687350725687	-6.24770218174217	-5.10009651810779	-6.83938151703777	-4.63671954275821	0.00130499619145513	-8.56796971256384	-5.87566671049716	0.0566343493228528	6.93357168334405e-05	-7.29972873202933	-5.70886977401971	-7.10083224977593	-7.65885066913419	-6.91383647036549	-6.2765177379347	0.0322118777374805	-9.71667836419138	0.00029455831755556	0.0212744839556524	-5.5511775082469	0.00454701718138054	0.0577340288193158	-10.1314716549751	8.41013694571561e-05	-6.91383647036549	-8.64273672571988	0.0513678375414524	0.000211277315780864	-8.41657235171155	0.025566255019583	-8.82359625688439	-9.0506054596696	-8.9085431017875	0.000319878884768211	-7.10439745605603	0.00246429025327059	-6.67727643114948	-5.896213496192	-9.03172219426068	-8.01478788266895	-3.65953914952029	-7.78594469145528	-7.71883597321827	0.000436749332750783	2.95810439505828e-05	-5.66351057121784	-5.93853465930052	-6.21901733310776	-3.17927496501775	0.000434969837262945	-6.58549822594796	-5.92887448861924	-9.0963584800933
FL10629.1	-7.9883979925246	-7.68466471412279	0.000514460274860628	-7.88609798523155	-9.96294670772691	0.00387237358062367	0.0014382005677087	-8.01504494277089	-9.122567069082	-6.70296743728774	-5.50137921484907	0.0271268430080208	-6.13723718106588	0.000155282568990663	0.000559960266097811	0.0016603659269384	5.08413859012904e-05	-8.54862343876421	-5.20039458928293	-8.8375783065943	-5.76731149170838	0.0037228320714327	-8.30470573874575	0.000132178718972176	-8.15773362472489	-7.38712225247297	-6.23337149182203	0.000355982830477842	-7.81524212234948	-9.97844240229679	-7.15302459456209	-8.40634505286403	0.0195115790942645	0.00536675193288144	0.0148744795511132	-7.59650624556859	-8.43561226523866	0.00017147900881389	-7.55446783839008	-8.03385031312413	-7.52304381589121	0.000757808964876994	-6.16859797473122	-7.93120297310624	0.000151539837844399	-5.61997642258562	-7.68947870483599	0.000680958752688683	-6.1602726520192	-5.01660305193847	-6.6423336823718	-5.2108205632475	0.00137654181427255	-8.83764976957348	-5.24762083477924	0.0305644748825397	8.02665126999672e-05	-7.52268484055583	-5.07832577912514	-7.10760934391861	-7.70284176630303	-7.17825266257743	-6.34983105005577	0.0184245440136571	-9.7212058712901	0.000390402126097927	0.0120584855702928	-5.48226726867203	0.00345110843614957	0.0474290521457575	-10.7673718931122	7.52974247398736e-05	-7.17825266257743	-8.72799586970855	0.0274609281698981	0.000191082448387781	-8.27190987912057	0.0276390202348914	-8.57557429466908	-9.00153096696629	-8.25635010208639	0.000315032413865069	-7.18364956241277	0.00236290180466351	-6.47692642505965	-5.62979701118236	-8.83050551295779	-7.91236151702216	-4.33185335872248	-8.48173102525906	-8.06349451747258	0.000424551196774822	2.66118200734323e-05	-5.6735419197113	-5.60972826528621	-5.71461967779893	-2.85773692400566	0.000458340032402052	-6.63061258956275	-5.61163736912691	-9.38336231424991
FL10649.1	-7.79847945817857	-7.64557998036698	0.000582028281955135	-7.75352835465477	-9.71581154512552	0.00392983421891054	0.00162038317775275	-8.1136429732811	-8.94881694560574	-6.58027762262452	-5.16430997849942	0.0359070670991635	-6.02203818305236	0.000130006205829407	0.00057038812610076	0.0018493424842047	5.2459875248899e-05	-8.41846366167409	-5.26569443927642	-8.36589794843342	-6.15850550717264	0.00396592438941394	-8.28153851627857	0.000125351305224006	-7.95555519027381	-6.8248775796574	-5.7549953560489	0.000331052161162558	-7.63912247989281	-9.94509143304358	-7.12058289460096	-8.23041019100331	0.0259696901790141	0.00591209993899218	0.0259009764020645	-7.49658121487286	-8.33162559965022	0.000168130009920403	-7.76076958630822	-7.74363613461275	-7.74134587688316	0.000820158500113884	-5.9941859527257	-8.01678757922408	0.000136442219420368	-5.56963188600806	-7.70597141153654	0.000721271415310141	-6.00835719703883	-5.06853766662939	-6.96459549126919	-4.71847030348287	0.0017444950071655	-8.27834933952793	-5.82849054106608	0.0554442657571462	7.62296907822757e-05	-7.10871324998753	-5.67115929051174	-6.84623245238096	-7.71311188595396	-6.77528874050992	-6.04880859263785	0.0259696901790141	-9.51406364919018	0.000338229570539958	0.0201699307510017	-5.52130562387685	0.00803912610221733	0.0590588545090162	-10.5794950797078	9.66380093668966e-05	-6.77528874050992	-8.5015048448262	0.0491270197378621	0.000221819024657735	-8.31331211299108	0.0262053167994248	-8.87532619183531	-8.89822327812004	-8.28198534465613	0.000355132517783303	-6.63966329993437	0.00262101950726171	-6.74868846442825	-6.00848622814466	-8.9838690801709	-8.28170541943383	-3.67807517712368	-8.12305029843571	-7.60216492464659	0.000442220531459119	3.34199750384494e-05	-5.57014627118155	-5.8944103397516	-5.79573601343528	-3.08642785499028	0.000624900116096534	-6.57557969377357	-5.89552936941615	-8.93676117586405
FL10546.1	-7.87927254442463	-7.71636111624009	0.000971728415676469	-7.82634531159729	-9.78116404527564	0.00352143330472636	0.00146028357429816	-8.1895609725912	-9.05537233434482	-6.62780693668976	-5.20136525298176	0.0311313492620451	-6.09829630334407	0.000132927742330179	0.000591335638827746	0.00183546428222135	6.05873864357644e-05	-8.4237773989596	-5.07326058952217	-8.49669425984477	-5.88462736285566	0.00278478621378058	-8.39792437480597	0.000129775273123001	-7.89847044668504	-7.33347841565249	-5.56210692892915	0.000334786724702001	-7.94206387506444	-9.93681071012738	-7.20092600771447	-8.10140116763658	0.0282338907636433	0.00558421556865587	0.0189730671769321	-7.23031361199222	-8.28383241704688	0.000165323932023184	-7.72679562657867	-7.54390423067166	-7.63077664900548	0.000863243512293679	-6.05955182400041	-7.86661479798099	0.000168106179592786	-5.53126458526304	-7.07300859010929	0.000774209832975494	-5.61854502667936	-4.8669822282499	-6.76290965056687	-4.74417141780852	0.00179991814264179	-8.12435385825935	-5.68609574868515	0.0409254286380836	7.98377471967394e-05	-7.09125625099459	-5.52434913665129	-6.72677533291965	-7.66867889174433	-6.75554564884043	-6.10220820985331	0.0295473445495347	-9.37645800516909	0.000479113391189034	0.0152956031836251	-5.30550560996343	0.00561178429944676	0.0600862648850676	-10.8594309557344	9.69399089841827e-05	-6.75554564884043	-8.73602110844144	0.0368306616822462	0.000251208147307501	-8.31809119156421	0.0300574695725418	-8.72627617199806	-8.96866328525835	-7.93689648565555	0.0003226942999514	-6.94680791174326	0.00260569798338452	-6.61664458129054	-5.62149293430335	-8.88664904435939	-7.82761340134085	-4.06710156374152	-8.10058651908935	-7.15567960308828	0.000485847636190402	3.21243840491401e-05	-5.58966531981905	-5.78966011745444	-5.98340173800958	-3.1280004106618	0.000512890722700809	-6.46234819637862	-5.79203507730916	-9.19143202752185
FL10520.1	-7.81097547212151	-7.78596315644485	0.000883515839687176	-7.80756588833117	-9.85808982150276	0.0041594860223486	0.0014900491930175	-8.28356984505587	-8.9883451867928	-6.6934653947269	-5.34626204483007	0.0380984717070118	-6.02294763089123	0.000132751943952495	0.00053304149948157	0.00173180176871764	5.05243867969272e-05	-8.52619491672167	-5.26675340024482	-8.25590837265206	-5.64179499500451	0.00388126656759779	-8.05432332501715	0.000132310103844765	-7.95011553771475	-7.24224343819041	-5.80008148197392	0.000317665190865234	-7.69833357605741	-10.0210441805411	-7.37342299584999	-8.06880817352108	0.0279845956498863	0.00560517602286326	0.0241847811453968	-7.47126259022825	-8.40541654730739	0.000161619670822512	-7.20245383554081	-7.73499658638028	-7.78024453558381	0.000765905079683534	-6.08110194043104	-7.98243739671186	0.000162990363642368	-5.47867831642045	-7.255321575535	0.000689700675839211	-5.73768810555056	-5.0887026576882	-6.65848081844576	-4.5743474301035	0.00162532976764245	-8.23710009216597	-5.90024392573684	0.0514406913507426	7.9346945299965e-05	-6.98380318406718	-5.73311509871429	-6.58662909221627	-7.60777000004505	-6.64784107081405	-6.00725928969431	0.0320685090387467	-9.64094384149158	0.000367906151679543	0.0197477161277566	-5.51340849842153	0.0068241364670327	0.0432959932489094	-10.4311139614647	8.97994811169553e-05	-6.64784107081405	-8.39573504807523	0.0464567414459407	0.000148693773746619	-8.36548860871983	0.0271786050572886	-8.97166821347363	-8.66374274444917	-7.90390514046853	0.000341350146387154	-7.01984535952591	0.00278439673350053	-6.54329115481089	-5.84950831151239	-9.03923073438284	-8.04212242541746	-3.7813184539815	-8.0267983364524	-7.73720231890472	0.000448773758017049	3.32824013830518e-05	-5.65868871772435	-5.96639244972726	-5.5762077577991	-3.15120919162434	0.000435513949445234	-6.54349446704897	-5.96590222584977	-9.58069715199223
