sample_id	total	intracellular_non_membrane_bounded_organelle	kinetochore	chromosome	nucleolus	lipid_droplet	centriole	spindle	ribosome	cytoskeleton	chromocenter	gas_vesicle	bacterial_microcompartment	proteasome_storage_granule	ribonucleoprotein_granule	nematocyst	mitochondrial_nucleoid	plastid_nucleoid	contractile_fiber	bacterial_nucleoid	dynein_axonemal_particle	protein_aggregate_center	encapsulin_nanocompartment	Remaining
0159_AP39_21225_20170910_ST_E21	9804572	0	0.875	40750.75	27.85	5.75	434	3.59285714285714	103847.533333333	697.666666666666	0	0	2060.5	0.5	2.41666666666667	0	11.25	1	0	314.25	0	1	0	9656413.06547619
0159_AZ03_32049_20190124_ST	9766994	0	0.625	22804.25	21.95	0	10	1.58333333333333	87743.2	208.416666666667	0	0	3177.5	0	10.75	73	6.75	0	0	276.625	0	0	0	9652659.35
0159_AQ29_10061_20180228_ST	9678475.99999999	0	0	26766.0833333333	9.28333333333333	0	989	0.5	99883.1166666666	163.944444444444	0	0	2089	0.25	0	28	16.9166666666667	0.5	0	191.625	0	0	1	9548336.78055555
0159_AQ29_10051_20180123_ST	9664884	0	0	47062.8333333333	7.2	0	90.5	4	108105.10952381	462.25	0	0	3572	0	0.5	0	4.25	0	0	396.625	0	0.25	0	9505178.48214286
0159_AB18_100835_20190130_ST	9595404	0	0.375	26403.25	13.9	26.5	326	1.45	96047.8333333333	244.833333333333	0	0	1896.5	0	0	23	5.29166666666665	0.5	0	207.375	0	1.2	0	9470205.99166667
0159_AZ03_32050_20190123_ST	9573201	0	0	38532.6666666667	11.3666666666667	4.83333333333333	662	2.86666666666667	115035.55	314.166666666667	0	0	3662	0	0	4	15.1666666666667	0	0	488.125	0	1	0	9414467.25833333
0159_AP39_21109_20181018_ST	9565190	0	0.5	26987.4166666667	12.45	0.333333333333333	24	3.16666666666667	93537.8166666667	152.583333333333	0	0	4781.5	0	51	0	10.7916666666667	0	0	268.375	0	0.75	0	9439359.31666666
0159_AP39_21277_20180817_ST_E21	9515983	0	0	52685.3333333333	34.9166666666667	36	193	1.7	102070	905.4	0	0	5061	0	0.25	0	15.125	0	0	435.125	0	0	0	9354545.15
0159_AP39_21337_20181107_ST_E21	9510221	0	2.625	36543.3333333333	8.3	3	345.5	6.31666666666667	92496.7166666666	231.166666666666	0	0	3329.5	0	0.5	0	10.125	0	0	314.25	0	0	0	9376929.66666666
0159_AZ03_32016_20180619_STLS	9508913	0	0.125	25279.75	7.75	1	523	1.08333333333333	94573.5833333333	189.083333333333	0	0	2549.5	0	1	0	5.625	0	0	216.75	0	1	0	9385563.75
0159_AP39_21218_20180614_ST_E21	9501117	0.5	2	33460.4166666667	19.8333333333333	5	523.333333333333	4.2	96541.1380952381	324.75	0	0	4445	0	25	0	6.75	1.5	0	327.458333333333	0	1.58333333333333	0	9365428.53690476
0159_AB18_26832_20201028_ST	9438237.99999999	0	0	33379.1666666667	44.1	26	458	4.86666666666667	100853.433333333	174.75	0	0	6501.5	0	225.1	48	7.04166666666665	0	0	572.5	0	0	0	9295943.54166666
0159_AQ29_10062_20180313_ST	9431683	0	4.875	34240.5	9.95	0.833333333333333	483.5	16.95	103130.716666666	350.666666666666	0	0	5442.5	0	2	0	8.41666666666665	1.25	0	317.958333333333	0	0	0	9287672.88333333
0159_AP39_21377_20180525_ST_E21	9313986	0	0.541666666666665	21088.6666666667	30.1	0	99	1.85	89799.0761904761	102.75	0	0	2968	0	17	1	5.875	0.25	0	195.375	0	0	0	9199676.51547619
0159_AB18_26829_20210204_ST	9254509	0	1.5	37577.75	14.85	10.1428571428571	268.5	9.16666666666667	105585.316666667	353.559523809523	0	0.5	3590	0	0.5	0	6.5	1	0	423.875	0	0	4	9106661.83928572
0159_AK37_71010_20180324_ST	9247369	0	0	25344.5	3.65	0.5	22.5	0	87198.65	207.333333333333	0	0	1952.5	0	0	60	2.375	0	0	245.5	0	0	0	9132331.49166667
0159_AP39_21308_20180925_ST_E21	9234245	0	0	30988.1666666667	8.8	0	239	0	92332.1095238095	299.916666666667	0	0	1672.5	0	0	0	3.875	0.5	0	309.625	0	0.25	0	9108390.25714286
0159_AB18_26501_20190507_ST	9224922	0	0	37318	8.7	0	672.5	0.5	109974.3	395.583333333334	0	0	6720	0	0	0	6.75	0	0	441.5	0	0	0	9069384.16666667
0159_AZ03_32072_20190318_ST	9215109.99999999	1	1.54166666666666	32496.1666666667	37.5666666666667	10	471.5	4.45	99725.2833333333	254.861111111111	0	0	3140	0	73.375	0	9.66666666666665	0	0	448.625	0	1	0	9078434.96388888
0159_AZ03_32034_20181015_ST	9170412	0	2.5	34968.9166666667	16.1	0.2	691.5	5.83333333333333	107945.25	390.555555555556	0	0	4807.5	0	3.91666666666667	0	4.5	0.75	0	448.75	0	1.25	0	9021124.47777778
0159_AP39_21287_20181015_ST_E21	9144745.99999999	0	0.5	25109.6666666667	13.1	10.5	242	1.66666666666667	79390.6	266.916666666666	0	0	4731.5	0	12.5	0	6.76666666666665	0.5	0	167.75	0	0.333333333333333	0	9034791.69999999
0159_AZ03_32005_20200930_ST	9084896.99999999	0	0.375	37509.1666666667	17.2666666666667	1	416.5	0.75	98709.8333333333	360.916666666667	0	0	3876	0	6	10.5	4.25	0	0	358	0	0	0	8943626.44166666
0159_AB18_26824_20201203_ST	9073064	0	2.125	33458.3333333333	5.7	1.5	104	4.91666666666667	92969.5261904762	353.833333333333	0	0	3929.5	0	5.25	0	6.875	0.5	0	319.5	0	0	0	8941902.44047619
0159_AA34_42398_20190408_ST	9054476.99999999	0	0.625	23812.0833333333	31.35	0	493.5	1.25	87347.4333333334	144.833333333333	0	0	3338.5	0	112.5	0	2.5	0	0	311.125	0	0	0	8938881.29999999
0159_AP39_21387_20180503_ST_E21	9052778.00000001	0	1	26821.1666666667	26.8	3	420.5	4.96666666666667	94279.2	192.333333333333	0	0	2877.5	0	5	2	22.625	0	0	276.25	0	0.333333333333333	0	8927845.32500001
0159_AB10_26805_20210211_ST	9009813	0	1.925	31543.6666666667	34.45	6	218	4.08333333333333	98227.7761904762	216.833333333334	0	0	3797.5	0	30.75	0	23.875	0	0	347.25	0	0.25	0	8875360.64047619
0159_AA34_42413_20190513_ST	8942364.00000001	0	0.75	31018	16	1	97.5	1.83333333333333	90032.3928571429	224.833333333333	0	0	2995	0	6.5	0	8.75	0	0	309.5	0	0	0	8817651.9404762
0159_AB18_26687_20200922_ST	8938402.99999999	0	0.5	41124.3333333333	7.75	21	299	3.03333333333333	101775.771428571	589.75	0	0	3171.5	0	1.25	0	2.375	0.5	0	457	0	1.66666666666667	0	8790947.57023809
0159_AB18_26752_20200508_ST	8908857	0	0.166666666666666	29534.8333333333	7.75	2	500.5	11.3333333333333	95546.1666666667	206.416666666666	0	0	3741	0	0	0	1.875	0	0	306.875	0	0.866666666666667	0	8778997.21666666
0159_AP39_21248_20181016_ST_E21	8883539.00000001	0	1.375	38239.3333333333	44.55	1.5	252	3.15	93974.8428571429	301.75	0	0	5269.83333333333	0	34	0	10.875	0	0	395.666666666667	0	0	0	8745010.12380953
0159_AP39_21323_20180726_ST_E21	8849165.00000001	0	0.25	33124	19.9	1	630	0.833333333333333	97490.3333333333	1058.66666666667	0	0	3100.5	0	0	0	6.75	0.5	0	328.25	0	0	0	8713404.01666668
0159_AP39_21303_20180522_ST_E21	8846138.99999999	0	0.25	30136.8333333333	60	7.5	204	6.3	84296.7833333333	326.5	0	0	4388	0	32.5	1	6.875	1.75	0	307.5	0	0.333333333333333	3	8726359.87499999
0159_AQ29_10058_20180228_ST	8817963	0	0.375	37681.8333333333	12.85	37.75	337	1.25	95722.85	411	0	0	3209	0	1	1	2.625	0.75	0	373	0	0.5	0	8680170.21666666
0159_AQ29_10028_20171018_ST	8795921.99999999	0	0	39522	12.7333333333333	0.2	1092	1	100375.766666667	360.083333333333	0	0	1786.5	0	0.5	130	47.2666666666667	0	0	344.375	0	0	0	8652249.57499999
0159_AB10_26071_20180518_ST	8791971	0	3.125	29873.25	59.5	0	123.7	7.25	93385.7333333333	157.916666666667	0	0	2694.5	0	0	19	10.125	0.5	0	314.75	0	0	0	8665321.65
0159_AP39_21062_20180306_ST	8785256.99999999	4	1.95021645021645	39558.6666666666	39.2409090909091	12.5333333333333	324	1.8504329004329	90831.2666666667	384.027777777778	0	0	3434	0	4.91666666666667	10	9.79166666666665	1.5	0	263.5	0	1.5	0	8650374.25566377
0159_AZ03_32087_20191111_ST	8767270	1	2	29147.3333333333	6.2	119	260	5.16666666666667	96071.5666666667	195.833333333333	0	0	5511.5	0	5.5	0	96.5	0	0	439.375	0	0	3	8635406.025
0159_AQ29_10050_20180111_ST	8766067	5.66666666666667	2.88293650793651	44625.3166666666	528.9	6.83333333333333	90.5	9.05	110960.8	602.55	0	0	4339.5	0	47.0833333333333	0	11.725	2.25	0	517.791666666665	0	12.3333333333333	0	8604303.81706349
0159_AV42_66190_20190924_ST	8737606.00000001	0	0.0714285714285715	23598.5	21.85	0	68.5	0.642857142857143	86103.0833333334	143.666666666666	0	0	3714	0	3	0	7.5	0	0	239.5	0	0	1	8623704.68571429
0159_AB18_26664_20200731_ST	8647918	0.5	3.625	31743	8.7	24	201	12.8166666666667	94612.3833333333	339.333333333334	0	0	4536.5	0	1.625	0	4.25	0.25	0	335.625	0	0.783333333333333	0	8516093.60833334
0159_AZ03_32035_20181025_ST	8635159	0.5	0	35075.1666666667	17.8666666666667	1.33333333333333	671	2.01666666666667	95933.3333333333	395.083333333333	0	0	3082.5	0	1.58333333333333	0	3.91666666666667	0	0	303.75	0	0	0	8499670.95
0159_AB18_26552_20201105_ST	8596488.00000001	0	2.875	20409.8333333333	4.31111111111111	2	5.5	6.28333333333333	79066.4166666667	249.916666666667	0	0	4041	0	1	3.5	5.25	0	0	166	0	0	0	8492524.1138889
0159_AV42_66149_20190809_ST	8561386	0	0.5	33766.3333333333	20.8333333333333	0.45	1766.9	2.2	99661.55	316.666666666667	0	0	1687.5	0	1.75	0	1.875	2	0	305.833333333333	0	0	0	8423851.60833333
0159_AB10_26032_20180430_ST	8559534	0	0.25	20514.6666666667	43.45	0	5	1	89189.25	244.5	0	0	3386	0	122	0	4.5	0	0	310.5	0	0	0	8445712.88333333
0159_AZ03_32014_20180605_ST	8538916	0	0	26528.4166666667	7.9	0	22.5	0	84396.3666666667	342.583333333333	0	1	4211.5	0	18	0	20.25	0	0	257.125	0	0	0	8423110.35833333
0159_AP39_21352_20180307_ST_E21	8488574	0	0	24710.6666666667	11.35	1	17	0.9	85163.7833333333	248.083333333333	0	0	3249	0	8	7	1.75	2	0	152.25	0	0	0	8375001.21666667
0159_AZ03_32044_20181207_ST	8474973	0	0.25	30191.3333333333	7.1	11	540.5	2.36666666666667	91297.75	245.916666666667	0	0	1485	0	1.75	0	2.125	1	0	272.25	0	0	0	8350914.65833333
0159_AB18_26737_20200831_ST	8459653.00000001	1	0	25685.4166666667	4.5	1.5	76.5	0.2	85472.8595238095	196.333333333333	0	1	4824	0	0	0	6.25	1	0	213.875	0	0	0	8343168.5654762
0159_AP39_21264_20180816_ST_E21	8453218	3	1.54166666666666	32940.75	12.45	1	180.5	2.95	88549.5666666667	639.5	0	0.5	2512.5	0	0	0.5	3.66666666666667	1.75	0	263.125	0	0	0	8328104.7
0159_AB18_26644_20200419_ST	8451857	0	0.5	33486.75	25.1	74.8333333333333	635.7	3	97381.7666666667	340.5	0	0	3044	0	55	0	4.25	0.5	0	346.458333333333	0	0	0	8316458.64166667
0159_AB18_26823_20210214_ST	8430180.00000001	0	1	28145.25	84.15	0.5	238.5	4	88195.4	349.083333333334	0	0	8895	0	71.5	22	2	0.5	0	442.875	0	0	0	8303728.24166668
0159_AZ03_32020_20180611_ST	8429434	0.5	0.125	25944.5	5.75	0	378	0.583333333333333	88700.3	337.833333333333	0	0	3589.5	0	23	0	7.75	1	0	234.75	0	0	4	8310206.40833334
0159_AQ11_10065_20180315_ST	8422571	0	0.25	37170	21.2666666666667	1	868.5	5.03333333333333	98747.65	519.083333333333	0	0	1953.5	0	0.85	0	40.25	0	0	299.5	0	0	0	8282944.11666667
0159_AP39_21069_20181105_ST	8414789	0	0.5	23598.0333333333	9.2	12	502	1.75	76234.6666666667	87.5666666666667	0	0	3121.5	0.5	2.16666666666667	0	14.1666666666667	3	0	125.25	0	0	5	8311071.7
0159_AP39_21093_20180310_ST	8408191.99999999	0	0.462121212121212	40519.1666666667	73.2670995670996	6.08333333333333	6	8.39090909090909	94808.9666666667	537.566666666667	0	0	9150	0.25	177.5	2	11.5833333333333	0	0	699.75	0	0.75	0	8262190.26320346
0159_AB18_26407_20190125_ST	8398960.99999999	0	1.75	19949.9166666667	3.5	2	196	2.33333333333333	79219.75	241.416666666666	0	0	2515	0	0.75	0	3.875	0	0	129.375	0	0	0	8296695.33333333
0159_AB18_26754_20201209_ST	8268473	0	0	33281.5833333333	25.5	3.5	405	1.16666666666667	91512.15	372.833333333334	0	0	5486.5	0	120.75	0	4.125	1	0	441.625	0	0.583333333333333	0	8136816.68333333
0159_AB18_100031_2019062_ST	8243681	0	0.666666666666665	40205.0833333333	21.5	0.333333333333333	285	7.16666666666667	100820.702380952	784.166666666667	0	0	4351	0	0	2	13.5	0	0	490.375	0	0.25	0	8096699.25595238
0159_AA34_42261_20181120_ST	8228824	0	3.75	18088.8333333333	5.3	0.5	210	6.5	82713.1833333333	79.3333333333333	0	0	3114	0	6	0.5	14	0.25	0	133.25	0	0	0	8124448.6
0159_AP39_21318_20180613_ST_E21	8204043.99999999	1	0.375	25844	8.03333333333333	6.83333333333333	908.5	0.75	83967.0166666666	433.583333333333	0	0	2871.5	0	2.08333333333333	0	5	0.5	0	212.25	0	0	1	8089781.57499999
0159_AZ03_32017_20180615_ST	8203774	0	0	32177.6666666667	1.5	36.5	217	0	81915.2666666667	324.083333333334	0	0	1500.5	0	0.25	7	2.25	0	0	336.25	0	0	0	8087255.73333333
0159_AZ03_32004_20171027_ST	8195085	0	0.25	35269.8333333333	31.7	52.5	491.5	6.33333333333333	96896.65	229.333333333333	0	0.5	4863.5	0	0	0	5.5	2.25	0	415	0	0.866666666666667	0	8056819.28333334
0159_AP39_21351_20180313_ST_E21	8166283.99999999	0	0	32285.1666666667	36.3	27.6666666666667	224.7	0	85682.1833333333	470.666666666666	0	0	3076	0	45	0	38.5	0.25	0	328	0	0	0	8044069.56666666
0159_AY44_33008_20170913_ST	8133304	0	0.625	38621.1666666667	24.5666666666667	9	703.5	2.83333333333333	95441.4166666667	309	0	0	1808.5	0.25	1	1	3.75	1	0	330.25	0	0	0	7996046.14166667
0159_AP39_21395_20180504_ST_E21	8129271	0	0	24109.5833333333	14.35	0	217	1.5	77905.0595238095	301.833333333334	0	0	2467.5	0	17.5	1	4	0.25	0	268.375	0	0.666666666666667	0	8023962.38214286
0159_AZ03_32001_20171108_ST	8123135.00000001	0	0.916666666666665	30523.1666666667	22.7666666666667	23.3333333333333	434.5	1.58333333333334	91225.1666666667	371.5	0	0	4747	0	5.39166666666667	0	6.66666666666665	2.5	0	310.375	0	1.33333333333333	1	7995457.80000001
0159_AB18_26703_20200728_ST	8099418	0	1.75	36048.5	9.60952380952381	32.5	706	4.08333333333333	101634.466666667	278.25	0	0	3392	0	2.5	0	2	0.5	0	430	0	0.2	0	7956875.64047619
0159_AP39_21365_20180226_ST_E21	8090997.00000001	0	0.25	21567	3.9	0	185	1	68549.15	37.5	0	0	1726	0	2.75	0	1.16666666666666	0	0	41.5	0	0	0	7998881.78333334
0159_AB10_26760_20200925_ST	8086137	0	0.0714285714285715	21883.25	36.0095238095238	1.7	5	1.5	82927.4	184.333333333334	0	0	5224.5	0	48.5	0	10.5416666666667	0	0	286.125	0	0.333333333333333	0	7975527.73571428
0159_AP39_21307_20180730_ST_E21	8059772	0	0.25	16055.25	16.6	3	22	5.73333333333333	58630.4	133.416666666667	0	0	2624	0	7	2	0.75	1.5	0	88.125	0	0	0	7982181.975
0159_AB18_26792_20210219_ST	8052339	0	0.125	36062.1666666667	17.0666666666667	28.8333333333333	73	1.58333333333333	94561.7666666667	251.916666666667	0	0	2877	0	0	1	36.5	7.16666666666665	0	375.875	0	0.916666666666667	0	7918044.08333333
0159_AY44_33214_20190806_ST	8008941	0	0.125	30470.1666666667	5.4	1	60	0.95	88523.8	362.666666666667	0	0	3950.5	0	4.5	1	5.375	0	0	376.375	0	0	0	7885179.14166667
0159_AB10_26746_20210311_ST	7979368	0	1.5	35649.5	13.6	30	432	5.03333333333333	89602.6	391.583333333334	0	0	2602	0	0	0	3.41666666666667	2	0	301.5	0	0	0	7850333.26666667
0159_AP39_21082_20180405_ST	7968827	0	0	48197.75	15.85	12.5	33.5	0.2	94181.5428571428	863.833333333333	0	0	2712	0	52.4166666666667	0	4.875	0	0	375.25	0	0	0	7822377.28214286
0159_AP39_21408_20180806_ST_E21	7942573	0	1.125	23492	21.8	2	138	3.11666666666667	75436.9261904762	183.333333333334	0	0	3653	0	93	0	8.125	1.5	0	318.125	0	0.333333333333333	0	7839220.61547619
0159_AB18_26649_20200730_ST	7938049	1	3.1	17848.4166666666	23.9166666666667	3.76666666666667	4.5	2.05555555555555	72942.7166666667	5.44841269841269	0	0	2511.5	1.16666666666667	1.48809523809524	0	52.375	0	0	89.75	0	1.33333333333333	0	7844556.46626984
0159_AA34_42464_20191002_ST	7927687	0	0	23275.1666666667	114.6	4	2	24.2	64620.9166666667	256.166666666667	0	0	9573.5	0	535.833333333333	0	0	0	0	1089.66666666666	0	0	0	7828190.95
0159_AZ03_32018_20180723_ST	7866377	0	0.25	38430.5833333333	8.15	2.5	237.5	2.25	92346.9166666667	381	0	0	2694.5	0	8	0	2.875	1	0	434.875	0	0	0	7731826.6
0159_AB18_26828_20210129_ST	7835159	0	0	35568.0833333333	10.7	1	300	1.53333333333333	90557.0095238095	477.5	0	0	2837.5	0	4.25	0	8	0	0	383.25	0	0.75	0	7705009.42380953
0159_AY44_33263_20191106_ST	7791004	0	1.26666666666667	20022.0833333333	3.91666666666667	2	189.5	0.2	76629.6	221.25	0	0	5874	0	0	0	8.25	0	0.166666666666666	160.625	0	0	0	7687891.14166667
0159_AP39_21362_20180306_ST_E21	7782667	0	0	24631.3333333333	3.23333333333333	1	270	0.7	70373.8666666667	231.666666666667	0	0	1315	0.25	3	0	2.5	0.5	0	172.75	0	0	0	7685661.2
0159_AZ03_32055_20190830_ST	7778030	0	0.166666666666666	37282.3333333333	17.4	88	224.5	0	95312.1166666667	289.583333333333	0	0.333333333333333	2066	0	6.35	3	1	0.5	0	427.166666666667	0	0	1	7642310.55
0159_AB10_26764_20201024_ST	7742251	0	0	24761.3333333333	75.6	7.25	9.5	2.33333333333333	80501.15	235.611111111111	0	300	8272	0.25	51.3333333333333	0	8.375	0	0	396.5	0	0	0	7627629.76388889
0159_AP39_21085_20180602_ST	7741084	0	1.125	14773.5833333333	5.9	1	3	1.95	62307.65	205.833333333333	0	0	2583	0	0.5	0	12.4166666666667	0	0	102.875	0	0.2	0	7661084.96666667
0159_AA34_42446_20190715_ST	7732392	0	0	38597.6666666667	3	2	13	4.2	88509.6166666667	335.083333333333	0	0	3653	0	0.5	0	4.375	0.5	0	354.625	0	0.333333333333333	0	7600914.1
0159_AB18_26823_20201001_ST	7665187	0	2.375	26705.8333333333	65.1	2	129.5	5.25	74228.65	263.333333333334	0	0	6645	0	52	14	3.5	0	0	363.75	0	0	0	7556706.70833334
0159_AA34_42416_20190508_ST	7655290.99999999	0	0	41492.5833333333	66.25	3.33333333333333	9	0	91112.8833333333	1649.86666666666	0	0	8523	0	369	0	5.5	0	0	667.5	0	0	0	7511392.08333333
0159_AZ03_32071_20190315_ST	7613351	0	0.75	29827.0833333333	16.15	0	258	4.5	93863.2095238095	602.583333333334	0	0	2917.5	0	6.5	0	11.0416666666667	0	0	368.125	0	0.2	1	7485474.35714286
0159_AP39_21088_20180323_ST	7609902	0	0.125	18398.9166666667	5.3	0	114.5	2.95	68583.3	168	0	0	2282.5	0	0	0	10.25	0	0	128.875	0	0	0	7520207.28333333
0159_AB18_102734_20190123_ST	7544313	0	1.375	33046.5	4.33333333333333	5.5	64	3.75	81988.0666666667	270.916666666666	0	0	1819.5	0	0.75	1	5.125	0.25	0	243.25	0	2	0	7426856.68333333
0159_AB18_100983_20190227_ST	7522512	2	1.25	36458.5	71.2333333333333	4.03333333333333	560	2.58333333333333	99624.8833333334	405.583333333333	0	0	2154	0.166666666666667	3.35	0	9.95833333333335	4.5	0	468	0	1	0	7382740.95833333
0159_AB10_26129_20181002_ST	7518034	1	0.875	24631.3333333333	8.78333333333333	48.5	259.7	0.25	82682.3333333333	227.75	0	0	1406	0.333333333333333	12.5	0	57.5	1	0	184.625	0	0.733333333333333	0	7408510.78333333
0159_AV42_66197_20191014_ST	7517740	0	0.625	21038.5	31.5833333333333	0.5	474.5	2.11666666666667	75312.1833333334	116.527777777778	0	0	2932.5	0	38	0	3.625	0.5	0	240.5	0	0	0	7417548.33888889
0159_AB18_26717_20201211_ST	7499668.00000001	0.5	1.625	28536	46.6	1	316	3.25	84498.65	466.75	0	1	5624.5	0	25.5	0	1.79166666666666	1	0	352.375	0	1.33333333333333	0	7379790.12500001
0159_AB18_26433_20190318_ST	7493914.00000001	0	0.25	26746.75	29.5	1.5	84.5	0.9	79796.4333333333	214.333333333334	0	0	4416	0	27	0	42	0.5	0	306.75	0	0	0	7382247.58333334
0159_AB18_26426_20190328_ST	7492261	0	0	22369.4166666667	8.18333333333333	0	141	2.7	72282.5	178.5	0	0	1708.5	0	0	0	7.75	0.5	0	205.625	0	0	0	7395356.325
0159_AB18_26678_20200321_ST	7491374	0	3	28214.5833333333	6	6.33333333333333	410	8.73333333333333	85023.0666666667	177.833333333333	0	0	4687	0	21	1	30.625	0.75	0	333.5	0	1	0	7372449.575
0159_AP39_21339_20181113_ST_E21	7480122	0	0.375	24490.6666666667	8.31666666666667	3	281.5	1.58333333333333	81395.6666666667	243.583333333334	0	0	2650	0	13.1	0	5.29166666666665	0	0	285.375	0	0	0	7370743.54166667
0159_AP39_21334_20181120_ST_E21	7441756	0	0.25	24669.0833333333	17.6785714285714	0	1024.5	2.56666666666667	82775.9166666667	204.083333333333	0	71	3265	0	8	0	9.33333333333335	0	0	278.875	0	0.2	0	7329429.51309523
0159_AB10_26778_20210112_ST	7417660.00000001	0	0	22104.6666666667	16	32.5	2249	0.866666666666667	77899.5333333333	250.083333333334	0	0	4873	0	73.25	8	5.70833333333335	0	0	281.125	0	0	0	7309866.26666667
0159_AP39_21336_20181130_ST_E21	7397808	0.5	2.79642857142857	28426.75	25.3277777777778	13.75	248	3.66666666666667	81936.4928571428	229.472222222222	0	0	2204	0.583333333333333	4.91666666666667	0	2.625	0	0	311.291666666667	0	0	0	7284397.82738095
0159_AB18_26647_20210115_ST	7312862.99999999	0	2.16666666666667	25056.6666666667	9.58333333333333	2	168.5	4.4	78351.7166666667	211.25	0	0	3045.5	0	0	0	2.125	0	0	238.416666666666	0	0.916666666666667	0	7205769.75833333
0159_AP39_21113_20190110_ST	7309451	0	0.166666666666666	17780.25	8.61666666666667	0.833333333333333	167	1	65242.9666666667	105.166666666667	0	0	3811	0	1.5	0	21.125	0.5	0	131.375	0	0	0	7222179.5
0159_AA34_42409_20190428_ST	7305031	0	0	23516.5	5.5	8	719.5	8.4	75245.2	171.416666666667	0	0	1875.5	0	4	0	2.75	0	0	159	0	0.2	0	7203315.03333334
0159_AB18_26717_20201005_ST	7291645	0	0.125	30478.5	170.033333333333	1.7	216.2	1.11666666666667	80320.0333333333	222	0	5	8719	0	87	0	1.41666666666666	10.5	0	521.25	0	0.25	0	7170890.875
0159_AZ03_32019_20180325_STLS	7278795	0	0.125	42300	18.5833333333333	35.75	239.5	1.5	97169.3333333333	371.611111111111	0	0	2907	1	3.91666666666667	0.5	2.125	1.5	0	547.625	0	7.5	3	7135184.43055556
0159_AZ03_32077_20190530_ST	7248061.99999999	0	0.94642857142857	19223.8333333333	10.1	1.5	557.5	4.35	76755.0333333333	268.333333333333	0	0	2425.5	0	2	0	5.41666666666665	0.25	0	197.25	0	0	0	7148609.98690476
0159_AB10_26740_20200927_ST	7245696	0	8.375	24939.5833333333	11.75	0	446.5	17.8166666666667	76426.8761904761	594.833333333333	0	0	4333	0	13	0	1.875	0.5	0	270.875	0	0.25	9	7138621.76547619
0159_AP39_21369_20180329_ST_E21	7244742.00000001	0	0	24634.75	0.5	0	48	0.2	72053.6428571429	91.3333333333333	0	0	1251	0	0	0	83.25	0	0	124.375	0	0	0	7146454.94880953
0159_AZ03_32003_20171013_ST	7239293	0.5	0.375	28617.3333333333	24.65	3.5	667.2	3.28333333333333	83567.3666666666	160.333333333333	0	0	3308	0	102.083333333333	4	2	0	0	454.625	0	1.58333333333333	4	7122372.16666667
