sample_id	total	transmembrane_transporter_activity	amine_transmembrane_transporter_activity	organic_acid_transmembrane_transporter_activity	ion_transmembrane_transporter_activity	carbohydrate_transmembrane_transporter_activity	polyamine_transmembrane_transporter_activity	nucleobase_transmembrane_transporter_activity	heme_transmembrane_transporter_activity	inorganic_molecular_entity_transmembrane_transporter_activity	siderophore_transmembrane_transporter_activity	efflux_transmembrane_transporter_activity	organophosphate_ester_transmembrane_transporter_activity	nucleobase_containing_compound_transmembrane_transporter_activity	oxidative_phosphorylation_uncoupler_activity	toxin_transmembrane_transporter_activity	passive_transmembrane_transporter_activity	active_transmembrane_transporter_activity	macromolecule_transmembrane_transporter_activity	amide_transmembrane_transporter_activity	xenobiotic_transmembrane_transporter_activity	modified_amino_acid_transmembrane_transporter_activity	auxin_transmembrane_transporter_activity	vitamin_transmembrane_transporter_activity	azole_transmembrane_transporter_activity	carbohydrate_derivative_transmembrane_transporter_activity	poly_beta_1_6_N_acetyl_D_glucosamine_transmembrane_transporter_activity	organic_hydroxy_compound_transmembrane_transporter_activity	sulfur_compound_transmembrane_transporter_activity	Remaining
0159_AQ29_10022_20170920_ST	29966568	554764.380952381	467.333333333333	82016.0574404762	316307.60135582	42121.7111111111	2066.03472222222	59402.25	1825.5	185491.444262566	4731	68577.6666666667	65.1550925925926	4536.60416666667	0	270.5	53686.3834325397	571645.109589948	21567.7083333333	21723.8444444444	156617.586111111	631.791666666667	0	10904.3583333333	1233.625	7165.84259259259	3.5	4331.70555555556	6449.82063492063	27787963.4852017
0159_AB10_26156_20180815_ST	29238094	771246.133333333	365.222222222223	57084.6762698412	317763.069828043	54642.9291666666	2053.29166666667	34350.5	2758.68333333333	147627.412946429	23880.3333333333	251291.683333333	255.511574074074	7046.375	0	739	105632.399107143	431152.857324735	34659.75	36850.9888888889	114164.744444445	1871.19444444445	0	6885.35	295.357142857143	10072.6365740741	780	5177.01111111111	4183.59206349206	26815263.2968915
0159_AZ03_32015_20201210_ST	28328007	589086.938095238	912.333333333333	64496.9550595238	266125.330955387	38943.7013888889	1993.95138888889	40872.8333333333	1040.08333333333	161734.272949735	5663.66666666667	103404.333333333	27.9131944444444	3342.90208333333	0	149.5	48058.24375	487016.167377646	18388.5	20544.7472222222	125309.355555556	809.733333333334	0	8826.15	1245.875	5422.69027777778	3	5055.69444444444	4119.73214285714	26325412.3957807
0159_AP39_21090_20180504_ST	28053925	726663.633333333	303	41232.4625	313840.61073082	48405.75	1605.6875	23797.8333333333	995.333333333333	151991.610863095	12743.5	235281.7	144.75462962963	7307.175	0	122.666666666667	84667.8923611111	420686.887367724	31079.8125	45942.1555555555	116742.988888889	1490.25	0	8446.04444444443	431.583333333333	9619.15185185185	0	5890.11666666667	4026.54444444444	25760465.8546958
0159_AP39_21314_20180719_ST_E21	27214217	669171.333333333	350.88888888889	48481.5933333334	273729.820869709	48826.2736111111	1502.35416666667	26813.5833333333	1428.08333333333	135981.697652116	17473.6666666667	199255.05	199.225694444444	5982.53541666667	0	453.666666666667	72506.425	396801.788078704	27846.575	34791.6305555556	109244.822222222	1206.70833333333	0	6839.99166666667	606	8269.88611111111	593.5	4502.41111111112	3981.38650793651	25117376.1024471
0159_AP39_21330_20190102_ST_E21	27151093	573131.05	378	70064.9498611111	278257.170674603	53568.4458333333	1739.63194444444	49327.1666666667	3429.66666666667	154288.208812831	6712.00000000001	96450.8833333333	207.155092592593	4496.78333333333	0	382.833333333333	59068.2923611111	486663.15324074	20485.6006944444	23838.4972222222	131013.825	1145.30555555555	0	9597.53888888889	830.166666666667	6857.74398148148	372	6090.13333333333	5500.91686507937	25107195.8806382
0159_AK37_71031_20180929_ST	26677816	585399.6	326	41267.5052218614	268063.13718284	43958.3465909091	1653.52651515152	29365.303030303	1204.76666666667	142407.986855159	12260	153120.408333333	56.9039351851852	5206.09375	0	287	60423.4923611111	424106.49806247	23799.2916666667	30191.7694444445	111987.327777778	838.583333333333	0	8039.20631313131	749.815476190476	7528.62268518519	255	4474.16666666667	4471.06408730159	24716374.5840443
0159_AV42_66163_20190718_ST	25997855	650244.816666667	417.444444444443	55473.30375	295943.952714947	44693.9798611111	1454.17361111111	40357.3333333333	2167.58333333333	149839.541484788	9457.83333333333	166070.666666666	77.1412037037037	4447.25416666667	0	334	68433.6715277778	419776.538293651	23924.2708333333	31738.6944444444	103468.827777778	2441.91666666667	0	7875.69444444444	464.833333333333	6680.70092592593	6	6051.60555555555	4782.89583333333	23901230.3257937
0159_AK37_71023_20180813_ST	25813498	568517.633333333	294.333333333333	54456.1613888889	264074.189272487	42834.3111111111	1583.625	36447.3333333333	1368.66666666666	138326.803323413	12461.3333333333	131072.8625	91.1990740740741	4668.55833333333	0	547.333333333333	62029.5326388889	439156.954546957	21094.8125	23578.2972222222	124864.502777778	559.402777777778	0	8971.825	1035.25	6602.59074074074	740.5	2432.27222222222	5331.73373015873	23860355.9825066
0159_AP39_21289_20190125_ST_E21	25806206	540351.883333333	423.444444444443	49376.0968253968	270175.959738757	37643.4458333333	1525.20138888889	39530.25	849.066666666666	143567.82255291	11307.7777777778	140682.416666667	295.371527777778	5553.08125	0	211	57462.3888888889	410679.443667328	23927.0972222222	29493.6055555555	99846.2388888889	1061.75	0	6165.60555555556	584.916666666667	7371.21666666667	50.5	5888.13888888889	4936.41706349206	23917245.8629299
0159_AK37_71048_20190125_ST	25529990	659340.466666667	888	65986.8346031746	273683.281666667	49317.3645833333	2045.51388888889	52302.75	1193.5	154404.451322751	18457.5	74325.8833333334	393.349537037037	6602.04583333333	0	920	102250.633333333	448390.234275793	16637.6583333333	18878.8222222222	112149.463888889	635.916666666667	0	9922.73888888889	996.166666666667	9418.11759259259	3217	3730.38333333333	5702.2	23438199.7233631
0159_AK37_71052_20190226_ST	25502511	662433.55	74.6666666666667	41237.7241666667	254473.284199735	51437.7138888889	1466.72222222222	28247.3333333333	2386.25	122895.626405423	14269.3333333333	233486.5	477.440972222222	5903.53541666667	0	320	65716.95625	371399.469725529	30409.3333333333	32957.35	98556.6111111111	957.388888888888	0	6715.96666666667	295.75	8582.2125	5	5168.92777777778	4359.80833333333	23458276.5448082
0159_AZ03_32016_20180619_ST	25155806	589833.633333333	374.444444444443	38503.7569444444	250336.24537037	45548.50625	1391.80555555556	19904.6666666667	1688.25	126679.796527778	15672	206169.75	219.106481481481	6023.39166666667	0	386.5	61171.7319444445	364247.50011574	29012.2777777778	30810.1138888889	99361	1033.59722222222	0	5609.89166666667	275	8845.16481481481	20	4504.09444444444	3462.01666666667	23244721.7582176
0159_AK37_71024_20181010_ST	24832720	580788.776190476	301.555555555556	45708.2638888888	247903.646362434	41039.7236111111	1427.61805555556	30760.0833333333	2429.61666666666	134154.233878968	13688	156360.416666666	255.609953703704	5313.64791666667	0	513.833333333333	67887.4993055556	381214.661259921	22513.75	27779.1944444444	101405.577777777	719.541666666667	0	7245.26388888889	633.416666666667	7515.02175925926	751	4327.99444444445	4089.14880952381	22945992.9045635
0159_AP39_21282_20180907_ST_E21	24826056	698503.95	591.222222222223	43151.125	267232.302099868	53322.8006944444	1309.0625	37966	2735.45	135594.653488757	15353.3333333333	164660.5	365.412037037037	6517.85833333334	0	474.666666666667	80688.5652777778	374004.168287037	24501.5277777778	29290.025	82160.9638888889	825.736111111112	0	6383.25555555556	366.541666666667	10300.1037037037	769	6157.76666666667	3479.70158730159	22779350.3081019
0159_AZ03_32057_20190910_ST	24532951	481193.733333333	278.333333333333	43483.4548611111	236137.122106482	38044.15	1270.31944444444	26392.75	2132.58333333333	122184.06712963	11338.6666666667	132266.125	29.5208333333333	4406.4125	0	404	50799.4305555555	390843.466203704	23367.6666666667	22494.95	109646.133333333	690.5	0	6706.825	685.625	6506.68333333333	0	2033.77777777778	4321.69305555556	22815293.0105324
0159_AP39_21294_20181026_ST_E21	23821878	543946.008333333	282.555555555556	40633.5849206349	243295.928852513	43310.9138888889	1376.16666666667	32068.5833333333	1448.31666666667	124241.161326058	12070.8333333333	154879.808333333	118.548611111111	4485.99583333333	0	350	59055.6256944445	370267.481316137	23344.5138888889	27510.7833333333	100721.888888889	864.611111111112	0	6764.67222222222	452.166666666667	6377.43333333333	169	3776.14444444445	4018.70992063492	22016046.5635251
0159_AP39_21220_20180215_ST_E21	22977537	508068.05	215.666666666667	37365.76875	239584.238194445	37610.0152777778	1416.54861111111	26507.3333333333	639.533333333333	123379.554398148	9343.99999999999	150620.125	85.0752314814815	4596.81875	0	105	52325.8944444444	363712.032523148	22108.7083333333	27228.9083333333	98961.85	945.625	0	6946.15833333334	604.75	6406.32453703704	6.5	4278.15	3886.87361111111	21250587.497338
0159_AP39_21368_20180504_ST_E21	22709004	542663.683333333	400.666666666667	37150.3255555556	238321.366111111	43598.7708333333	1180.95138888889	26765.8333333333	1676.25	114471.921180556	13855.1666666667	179011.416666667	53.84375	4160.04375	0	338.166666666667	52695.2909722222	358800.546114418	26600.2916666667	24930.2111111111	95162.2277777778	1108.91666666667	0	4915.55833333334	450.875	6655.2625	3	3249.58333333333	2846.1	20927937.7306217
0159_AP39_21111_20190126_ST	22636937	479658	137.333333333333	37185.9444444444	243450.11400463	40990.3680555556	1317.04166666667	27168.3333333333	953.75	121145.520023148	12972.8333333333	188943.166666667	83.6354166666667	3999.80208333333	0	213	49685.4868055556	354928.024900793	24233.8333333333	28602.3416666666	101624.75	916.625	0	5837.925	418	6212.95138888889	0	4745.36111111111	3779.35555555555	20897733.502877
0159_AP39_21311_20180613_ST_E21	22512648	490495.95	237	37331.7902777778	235095.389814815	39157.7652777778	1287.81944444444	28587.25	2347.66666666667	120083.384027778	13227.1666666667	150459.033333333	62.4502314814815	3640.81875	0	227.333333333333	49585.3	357301.475	22174.6180555556	23990.2055555556	92465.1722222222	836	0	6011.28888888889	486.166666666667	5568.33842592592	7.5	3663.47222222222	3563.62222222222	20824754.0229167
0159_AQ11_10150_20181221_ST	22233710	407273.635714286	219.333333333333	44057.9704166666	225135.526367394	33037.8666666667	1401.07638888889	39131.3333333333	459.833333333334	127204.072379299	5650.33333333333	80039.75	81.9525462962963	6729.57291666667	0	100.666666666667	46352.3767361112	383407.966517857	17951.3125	24175.2611111111	91917.5444444444	387.875	0	5489.275	786	8253.70601851852	5	4431.36111111111	3795.42083333333	20676233.9773313
0159_AZ03_32038_20181018_ST	22169581	536558.1	39.3333333333333	32854.8666666667	234162.175380291	41724.1777777777	998.430555555557	20052.8333333333	1351.83333333333	108877.283349868	15480	187102.833333333	79.3854166666667	5774.51041666666	0	336.5	62099.0618055556	302128.037533069	26021.4583333333	30128.1305555556	78465.4722222223	1387.95833333333	0	4303.74166666666	277.25	7775.52083333333	9	4544.33333333333	3128.00555555556	20463920.7669312
0159_AK37_71066_20190709_ST	21461338	430013.783333333	384	41403.1410714286	211868.246246693	28852.8090277778	1371.13194444444	27435	1203.33333333333	122633.728290344	7115.66666666667	100859.5	30.1273148148148	2488	0	131	43743.74375	361839.649718915	17617.7222222222	15710.3	94530.8083333334	459.083333333333	0	7008.85555555555	676.166666666667	4625.21064814815	64	3257.60555555555	3781.07777777778	19932234.3092097
0159_AP39_21371_20180409_ST_E21	21434995	464230.416666667	238.833333333333	32498.1805555556	213070.853587963	33009.0361111111	1412.47222222222	20728.6666666667	823.833333333333	110476.898726852	10429.6666666667	144642.166666667	84.3981481481481	4237.09166666667	0	196.5	47767.5798611111	329126.589814815	21496.5	25349.6638888889	92738.7138888889	672.458333333333	0	5735.42777777778	742.708333333333	5778.40648148148	3	3175.08333333333	3209.31666666667	19863120.5372685
0159_AQ11_10126_20181116_ST	21368550	456528.45	401.11111111111	29990.6169444444	213331.180591931	34593.4284722222	1105.06944444444	19537.4166666667	1290.5	108151.067625661	10964.3333333333	142859.083333334	92.4814814814815	3981.7	0	254.333333333333	43657.8069444444	335894.213723545	19518.1166666667	24413.1555555556	84642.9777777778	714.527777777778	0	5643.12777777778	491.083333333333	5417.63148148148	29	3394.5	3025.45714285714	19818627.6294808
0159_AV42_66160_20190805_ST	21275702	472674.383333333	221.777777777778	33986.3141666666	208550.869348545	31853.9409722222	1454.96527777778	18773	751.416666666667	112226.133829365	10159.8333333333	128390.333333333	134.585648148148	4162.04583333333	0	112	52074.2222222222	309615.515343915	19712.4444444445	26118.4166666667	91989.6833333333	1123.83333333333	0	5607.125	728.25	5386.6037037037	18	2802.85555555555	2901.29166666667	19734172.1592097
0159_AP39_21231_20180727_ST_E21	21114155	460787.554761905	247.666666666667	40440.2590277778	219568.465062831	33189.0826388889	1618.76388888889	31731.3333333333	1362.25	114329.906762566	8360.5	110493.275	87.2847222222222	3754.96666666667	0	206	44427.2354166667	348060.820998677	18112.7569444444	22305.8861111111	89514.4694444444	607.791666666667	0	6526.38611111111	777.583333333333	5435.22361111111	151.5	3787.29444444444	3688.80178571428	19544581.9416005
0159_AP39_21215_20180801_ST_E21	20666946	508577.983333333	734.777777777777	48871.3330248918	218077.482171717	38658.499810606	1442.40656565656	33346.5909090909	1533.86666666667	116462.75026455	10917.5	92062.0333333333	225.12962962963	5000.59166666667	0	595.666666666667	60116.5097222223	369876.157350289	15863.2791666667	21008.9888888889	97691.2861111111	703.486111111112	0	7558.45606060606	678.125	6827.36018518519	1391	4208.76111111111	4054.16845238095	19000461.8100198
0159_AP39_21325_20180920_ST_E21	20574440	434894.966666667	252.777777777778	31641.5875	202411.972619048	32126.9520833334	1302.40972222222	24937.0833333333	728.583333333333	103741.691633598	7272	126973.125	125.744212962963	4131.68958333333	0	34	42443.7555555555	313268.536226852	17713.5208333333	24736.7722222223	83643.6722222223	796	0	6130.25833333333	614.375	5592.8087962963	15.5	3665.13888888889	3176.68888888889	19102068.3895668
0159_AP39_21086_20180503_ST	20516172	490005.583333333	247	32511.1819444444	214033.494080688	36242.9513888889	1007.70833333333	18670.6666666667	1312	103537.353406085	14575.8333333333	168416.5	53.462962962963	4234.45	0	68	49859.6611111111	307903.015839947	18296.6666666667	28732.6611111111	83734.7277777778	871.416666666667	0	4620.05	365.75	5739.57962962963	2	3703.16666666667	2572.73055555556	18924854.3885251
0159_AY44_33022_20170915_ST	20492098	469922.35	287.333333333333	39470.8763888889	221531.597337963	36494.28125	1173.07638888889	26326.6666666667	1386.41666666667	115647.313773148	8238	127313.083333334	22	4001.61666666666	0	357	49668.1152777777	346543.04077381	20211.2083333333	23525.0638888889	96076.2555555556	712.541666666667	0	6773.425	476.25	5349.36666666666	1.5	3263.69444444444	2992.53611111111	18884333.3904762
0159_AV42_66184_20190930_ST	20318581	446104.797619048	128.666666666667	41865.4255050505	210157.922280844	33860.0921717172	1157.27462121212	24577.2575757576	1403.66666666667	112555.384259259	10003	122508.166666666	53.9259259259259	3035.225	0	315.5	42617.2712301587	347268.63679804	20482.8958333333	17851.1416666667	97416.5666666667	480.541666666667	0	6357.83106060606	646	4401.15092592593	0	2636.33333333333	3634.07222222222	18767062.2536376
0159_AP39_21056_20180125_ST	20222469	556021.233333333	195.888888888889	27276.4579365079	231035.525	40929.8798611111	1077.38888888889	18072.3333333333	1780.91666666667	106294.882572751	15933	197017.291666667	196.484953703704	5286.13541666667	0	249	58565.2138888888	302676.913640873	26952.4305555556	30317.8333333333	75919.8055555556	1132.19444444444	0	4694.16666666667	179.25	7554.49537037037	75.5	4661.47222222222	2654.88888888889	18505718.4169147
0159_AB10_26288_20181210_ST	20151645	538169.05	415.333333333333	42004.8968055556	213510.867281746	41893.1215277778	1304.38194444444	34382	7299.56666666667	110454.642046958	17354.3333333333	123994.575	607.297453703704	6137.89791666667	0	791.333333333333	81481.3881944444	320272.634176587	18488.9222222222	22609.4972222223	75113.8305555556	1101.20833333333	0	5533.075	485.5	8668.01481481481	1358	4523.67777777778	3826.55575396825	18469863.3993056
0159_AZ03_32033_20180922_ST	20110177	598919.15	728.777777777777	41055.0638888889	214312.13354828	47926.8159722222	1667.13194444444	39776.3333333333	14310.2833333334	107830.408581349	18114.4166666667	116108.916666667	718.827546296296	8985.51874999998	0	962.333333333333	91824.2458333333	301872.996263228	18837.3055555556	26465.6305555556	76057.8916666667	867.097222222222	0	5620.58888888889	463.166666666667	12091.1101851852	2428.5	6236.34444444444	3818.73968253968	18352177.2716931
0159_AK37_71057_20190430_ST	19997723	546590.8	883.11111111111	47041.1381944444	213324.299024471	42252.3034722222	1494.02083333333	21171.3333333333	6723.66666666667	110541.488955026	21056.5555555556	125170.666666667	583.721064814815	7137.85625	0	690.333333333333	94389.1340277778	308813.668220899	16085.8888888889	22529.1555555555	69253.9722222223	516.166666666667	0	5416.05833333333	543.375	10390.3412037037	0	6056.62222222222	3503.80337301587	18315563.5198247
0159_AP39_21278_20180823_ST_E21	19955915	387867.166666667	835.555555555557	47568.0023611111	189740.166719577	26359.2972222222	1311.05555555556	36930	2069.9	101948.780820106	2810.83333333333	33464.9583333333	33.0694444444444	1868.06666666667	0	97.3333333333333	26627.4406746032	373011.435863095	7548.41666666667	10137.4138888889	118755.972222222	776.125	0	7133.4	728.875	2984.41388888889	136.5	3713.76666666667	2559.5001984127	18568897.5539187
0159_AP39_21284_20190102_ST_E21	19897187	414550.016666667	187.666666666667	38120.6548611111	217482.815509259	32513.5208333333	1498.09722222222	37033	1157	118117.434490741	10153.5	105842.083333333	248.486111111111	6422.075	0	219	53485.5472222222	334821.519791667	23345.125	26341.0333333333	77986.2333333333	904.5	0	3696.72777777778	259.333333333333	8022.47777777778	3	7730.38888888889	3246.5125	18373799.2503472
0159_AP39_21216_20180227_ST_E21	19850787	449322.457142857	240.333333333333	33731.6683531746	203974.270552249	35551.1381944444	1163.625	25789.1666666667	1112.66666666667	104091.87582672	9928	132966.291666666	58.5451388888889	3545.93958333334	0	266	48757.225	308265.062549603	19748.6805555556	23562.2361111111	85261.4194444444	714.541666666667	0	5711.52777777778	378.458333333333	5007.41527777778	14.5	2938.09444444444	3418.37797619048	18345267.4827381
0159_AZ03_32051_20190819_ST	19702488	417970.233333333	310.888888888889	33544.101010101	186449.78350018	29749.9357323232	1584.75063131313	22275.3484848485	987.333333333333	100508.489335317	9744.5	110626.291666667	274.545138888889	4076.80625	0	284	46021.94375	302006.538179413	15764.8263888889	19531.525	78969.95	585.291666666667	0	5403.60656565656	771.458333333333	5603.28194444445	390	2405.76666666667	3278.36666666667	18303368.4375331
0159_AP39_21310_20180719_ST_E21	19247900	430274.333333333	169.666666666667	31334.7381944444	195739.813888889	32901.3652777778	1268.875	22969.3333333333	599.95	102098.592361111	8516.00000000001	122231.770833334	89.9131944444444	4208.33541666666	0	119.5	42420.3375	305274.130439815	18389.9583333333	22520.9805555556	81620.2222222222	744.708333333333	0	5201.56388888889	637.916666666667	5443.45694444444	3.5	3143.63888888889	2776.41805555555	17807200.9806713
0159_BC12_41015_20171213_ST	19142883	410287.30952381	111	37829.9002777777	198462.598482143	28637.2819444445	1070.54861111111	24306.6666666667	808.166666666667	111027.875479497	6811.5	92828.2	51.0092592592593	2853.18333333333	0	134	42370.33125	319889.352017196	16258.375	20337.9222222222	84679.4111111111	550.944444444445	0	6427.25555555555	596.416666666667	4103.77592592592	6.5	2298.77777777778	2977.45	17727167.2477844
0159_AA34_42476_20191015_ST	19083819	451380.666666667	246.666666666667	25203.2143939394	186826.81232714	30678.6588383838	921.809343434344	17925.9242424242	473.583333333333	95361.0200231482	7616.99999999999	143631	382.086805555556	3727.37291666667	0	171	44850.6409722222	286794.747297379	18408.375	24454.3944444444	72541.2055555556	877.805555555555	0	4810.27828282828	270.916666666667	5626.41805555556	11	3375.91666666667	2171.29325396825	17655079.1926918
0159_AP39_21141_20180213_ST	18773165	341902.114285714	192.333333333333	38796.2358225108	190263.939757696	24063.4699494949	1416.46906565656	27850.9242424242	837.583333333333	108126.527943122	4206.99999999999	70103.0833333334	86.4988425925926	2924.40625	0	166.5	36599.64375	327984.131589706	15184	14580.9944444444	86266.6777777777	406.75	0	6212.40606060606	766.25	4625.33564814815	14	2597.11111111111	4336.89920634921	17462653.7142526
0159_AP39_21331_20190102_ST_E21	18743250	454154.216666667	511.555555555557	43911.8398611111	195204.117662037	38134.4826388889	1156.40972222222	28002	1412.38333333333	104998.579728836	9551.16666666666	106261.266666667	135.586805555556	2860.11875	0	547.333333333333	53699.9479166666	315151.03422619	17442.6826388889	15745.5388888889	88271.4944444444	623.069444444445	0	6451.59444444444	656.208333333333	4605.38611111111	814.5	4019.62222222222	3454.56567460317	17245473.2982639
0159_AP39_21224_20180730_ST_E21	18648432	453885.65	400.333333333333	30225.8395833333	196295.810532407	36428.6444444445	992.38888888889	22226.25	1288.58333333333	95489.045353836	12663.6666666667	148347.5	42.287037037037	3328.45	0	322	45268.0604166666	305167.474487434	22125.375	19539.3333333333	82823.2666666667	550.333333333333	0	4242.25	386	5414.48703703704	2	2584.19444444444	2339.69345238095	17156053.0826554
0159_AP39_21061_20180816_ST	18643713	417104.9	452.333333333333	31986.21625	194102.647357804	28022.7868055556	1150.40972222222	23802.8333333333	1415.16666666667	99124.3302414021	10221.6666666667	144664.25	120.635416666667	3770.78541666667	0	321	39939.1347222222	294460.446726191	17397.1527777778	23723.0583333333	83415.2	742.875	0	4822.65555555556	378.791666666667	5620.79583333333	21.5	3037.82777777777	2952.6625	17210940.9378968
0159_AZ03_32023_20180717_ST	18389472	402493.016666667	476.88888888889	43883.6998611111	192746.686729497	30679.9375	1410.95833333333	34247.8333333333	2608	109143.889847884	8094.16666666667	57191.525	253.902777777778	4585.70416666666	0	459.166666666667	54358.2847222222	319307.654877645	14611.6180555556	15693.0611111111	81870.4777777778	357.25	0	6861.79722222222	768.291666666667	7082.49583333333	9	3984.28888888889	4109.24067460317	16992183.1627315
0159_AP39_21057_20180521_ST	18296289	399906.116666667	152.222222222222	30022.7971031746	176516.182642196	21081.4243055556	1101.07638888889	21337.8333333333	723.333333333333	100698.387632275	5593.27777777777	115079.741666667	203.587962962963	3078.36666666667	0	157.5	36766.7958333334	293473.353505291	14759.1319444444	18757.4861111111	71173.3166666667	395.902777777778	0	5524.875	589	5125.01018518519	13	2250.03888888889	3056.25	16968752.9913856
0159_AA34_42100_20180523_ST	18138798	433547.416666667	219.111111111111	40798.8427777778	174720.031941138	39572.7291666667	900.159722222223	54063.1666666667	3656.95	86516.2403439153	6043.33333333333	54117.5708333334	826.686342592593	4563.21458333333	0	225.166666666667	41730.5166666667	312848.937781085	14431.3368055556	15267.7194444444	75870.4555555555	751.638888888888	0	5785.08333333333	245.5	7471.3037037037	794	7544.81111111111	2844.8880952381	16753441.188459
0159_AP39_21052_20180510_ST	18125164	396544.133333333	192.333333333333	29340.0308333333	187263.962205688	30304.0958333333	1060.91666666667	20966.3333333333	1153.58333333333	96717.2796130952	6109.16666666666	132064.416666667	327.58912037037	4573.96875	0	222.333333333333	38760.8649801587	288206.066898148	17364.6381944445	21498.5972222222	77011.9722222223	533.25	0	4659.26666666667	453.875	6337.46064814815	20	2425.19444444444	3201.02777777778	16757851.6429233
0159_AV42_66162_20190810_ST	17949681	379987.883333333	189	32974.184731241	184044.910409151	27621.1824494949	1031.16351010101	23497.7575757576	934.166666666667	100201.856266534	6228.66666666667	102066.666666666	66.9965277777778	3031.96875	0	261	41009.9923611111	304009.474496453	16953.0069444444	19265.3722222222	89074.7472222223	584.75	0	6433.58939393939	541.125	4524.20138888889	91	2587.75	3977.43472222222	16598491.1526951
0159_AP39_21317_20180801_ST_E21	17947935	405659.566666667	243.666666666667	28122.4843055555	184678.718587963	27914.4590277778	1030.74305555556	22507.4166666667	1411.66666666667	96909.133912037	7135.49999999999	110718.708333333	65.9722222222222	3651.61666666666	0	200	44254.4840277778	286276.121990741	15023.625	22145.4305555556	76338.0388888889	634.458333333333	1	5628.77777777778	378.708333333333	4891.92222222222	13.5	3036.47222222222	2961.70138888889	16596101.1064815
0159_AQ29_10020_20170913_ST	17918037	316945.648809524	148	36187.7691269842	181830.455119048	25201.40625	1125.05555555556	35949.6666666667	704.75	104227.316339286	3917.66666666666	51907.3333333333	68.2916666666667	3140.625	0	116	37990.8479166666	315193.035228175	14752.8263888889	16288.7	79085.8	273.9	0	4633.61666666667	700.25	4379	0	3189.58333333333	3402.72857142857	16676676.7273611
0159_AY44_33160_20190423_ST	17904187	511063.416666667	483.333333333333	49889.8539772728	198452.404357564	32501.3852272727	1786.71212121212	32856.6742424242	2033.83333333334	106828.340145503	12264.3333333333	72232.1833333333	278.947916666667	5051.50208333333	0	666.666666666667	75604.9708333333	304494.005564574	12665.0083333333	16302.625	71933.8944444444	541.930555555555	0	6394.38383838384	587.833333333333	7188.24166666666	2488	3436.01111111111	3536.60218253968	16372623.9063988
0159_AB10_26038_20180403_ST	17884544	368925.3	487.88888888889	43977.9625	182456.211524471	27179.9152777778	1066.64583333333	32728.9166666667	946.666666666667	107614.416121032	3201.16666666666	49686.4083333334	87.2650462962963	1351.21041666667	0	149	34852.8923611111	322928.918518519	10401.1527777778	10596.2916666667	76525.2277777778	976.097222222222	0	6273.16666666667	652.375	2640.12824074074	144	2656.52222222222	2925.93055555556	16593112.3230489
0159_AB18_26455_20190227_ST	17816582	431894.816666667	341.666666666667	31192.2243055556	192562.415277778	29639.4527777778	1042.34722222222	18983.3333333333	1023.66666666667	96592.9465277778	10256	129870.166666667	55.6388888888889	3725.33333333333	0	179	44086.3361111111	276757.288541667	17608.525	23211.3805555556	74864.9555555556	792.375	0	4592.40833333333	394.25	5564.76111111111	0	3155.5	2791.65138888889	16415403.5600694
0159_AB18_26347_20190211_ST	17591558	344304.742857143	144.333333333333	33494.3152777778	168695.534275794	26179.0555555556	1009.61111111111	21088.8333333333	922.25	95498.5288194445	5937.33333333333	81104.7916666667	141.354166666667	2948.1125	0	218	36369.3455357143	299554.079133598	14754.75	14168.975	83585.4833333333	388.458333333333	0	5830.40555555556	710.791666666667	4125.88333333333	50	2154.58333333333	3304.98888888889	16344873.4596561
0159_AV42_66136_20190805_ST	17467826	389757.283333333	172.666666666667	25010.9634722222	170243.765810185	37587.1319444444	829.98611111111	17298	1789.25	76456.9846064815	12207.8333333333	128429.083333333	89.3888888888889	3713.5	0	245	40658.78125	242736.40474537	20654.5	17384.875	68829.25	610.041666666667	0	3043.375	288	5296.55555555556	0	3354.83333333333	1627.24305555556	16199511.3028935
0159_AK37_71072_20191003_ST	17424045	446495.45	315.666666666667	31586.2175	187081.289708995	32388.4736111111	935.541666666667	18525.3333333333	3170.33333333334	88954.5064318783	13057.1666666667	137737.483333334	197.694444444444	4344.22083333333	0	654.333333333333	59251.8479166666	250794.335102513	20269.9722222222	21683.95	60451.6166666667	860.916666666667	0	3570.98055555555	227.291666666667	6629.05416666667	18.5	3551.42777777778	2576.15436507936	16028715.2420304
0159_AP39_21393_20180418_ST_E21	17422714	380146.116666667	212	32605.2580555556	185644.889467593	26694.3180555556	1006.28472222222	25012.8333333333	791.25	96757.8926851851	7528.16666666666	106966.25	179.520833333333	3799.89166666667	0	196	41642.6833333334	281526.035578704	16572.75	21456.7111111111	73339.7944444445	889.166666666667	0	4621.23888888889	390.666666666667	5039.27361111111	31	3776.66666666667	3139.82222222222	16102747.5186574
0159_AP39_21316_20180604_ST_E21	17409023	360460.983333333	215.666666666667	26893.9864087302	163084.818419312	23953.4618055555	936.777777777777	19655.5	825.916666666667	90444.9797453704	7282.66666666667	112621	260.770833333333	2544.8375	0	78	34813.2604166667	263588.638773148	16022.9583333333	14613.0972222222	66144.0805555555	449.291666666667	0	4437.70833333333	558.25	4802.525	2	1901.87222222222	3077.46527777778	16189352.4863757
