sample_id	total	kinase_activity	inositol_1_3_4_5_6_pentakisphosphate_kinase_activity	inositol_hexakisphosphate_kinase_activity	inositol_heptakisphosphate_kinase_activity	lipid_kinase_activity	NAD__kinase_activity	acetylglutamate_kinase_activity	adenylylsulfate_kinase_activity	choline_kinase_activity	creatine_kinase_activity	dephospho_CoA_kinase_activity	diacylglycerol_kinase_activity	dolichol_kinase_activity	ethanolamine_kinase_activity	glycerol_kinase_activity	glycerone_kinase_activity	hydroxyethylthiazole_kinase_activity	mevalonate_kinase_activity	pantothenate_kinase_activity	phosphoglycerate_kinase_activity	phosphomevalonate_kinase_activity	protein_kinase_activity	selenide__water_dikinase_activity	shikimate_kinase_activity	pyridoxal_kinase_activity	riboflavin_kinase_activity	acetate_kinase_activity	carbamate_kinase_activity	glycerate_kinase_activity	hydroxymethylpyrimidine_kinase_activity	inosine_kinase_activity	phosphomethylpyrimidine_kinase_activity	phosphoribulokinase_activity	polyphosphate_kinase_activity	propionate_kinase_activity	pyruvate__water_dikinase_activity	tagatose_6_phosphate_kinase_activity	tetraacyldisaccharide_4__kinase_activity	thiamine_phosphate_kinase_activity	undecaprenol_kinase_activity	phytol_kinase_activity	phosphatidylinositol_phosphate_kinase_activity	D_erythro_sphingosine_kinase_activity	inositol_3_kinase_activity	thiamine_kinase_activity	carbohydrate_kinase_activity	amino_acid_kinase_activity	nucleobase_containing_compound_kinase_activity	diphosphoinositol_pentakisphosphate_kinase_activity	aminoglycoside_phosphotransferase_activity	phosphatidylinositol_3_kinase_activity	inositol_pentakisphosphate_2_kinase_activity	NADH_kinase_activity	adenosylcobinamide_kinase_activity	glycerate_2_kinase_activity	ADP_specific_glucokinase_activity	ADP_specific_phosphofructokinase_activity	gluconokinase_activity	S_methyl_5_thioribose_kinase_activity	phosphoenolpyruvate_glycerone_phosphotransferase_activity	polyphosphate_glucose_phosphotransferase_activity	X5_dehydro_2_deoxygluconokinase_activity	beta_glucoside_kinase_activity	butyrate_kinase_activity	dehydrogluconokinase_activity	erythritol_kinase_activity	glucosamine_kinase_activity	glucose_1_6_bisphosphate_synthase_activity	glucose_1_phosphate_phosphodismutase_activity	macrolide_2__kinase_activity	fucokinase_activity	pseudouridine_kinase_activity	ribosylnicotinamide_kinase_activity	sedoheptulokinase_activity	tagatose_kinase_activity	triokinase_activity	X4__cytidine_5__diphospho__2_C_methyl_D_erythritol_kinase_activity	alpha_glucan__water_dikinase_activity	inositol_tetrakisphosphate_kinase_activity	inositol_trisphosphate_kinase_activity	phosphatidylinositol_kinase_activity	phosphatidylinositol_bisphosphate_kinase_activity	autoinducer_2_kinase_activity	guanosine_kinase_activity	Remaining
0159_AB18_26410_20190215_ST	10012570	103876.883333333	0	0	0	0	517.875	706.35	242.95	17.0833333333333	75.4166666666665	876.583333333335	722.266666666665	0	0	1631.25	3150.66666666667	272.825	187.166666666666	914.85	1261.75	201.5	29658.6549603175	212.166666666666	610.1	1550.58333333334	568.833333333335	850.916666666665	1546.5	2026.95833333334	519.55	82.5	976.258333333335	75.5833333333335	1675.04166666666	22.3333333333333	455.166666666667	900.583333333335	499.333333333333	558.88888888889	117.666666666667	0	56.5	0	0	66	15566.1833333333	4109.75	5678.96666666667	0	115.583333333333	0	0	0	300.65	145.25	0	0	62.4166666666665	226	315.5	77.5	1496.25	1080	516.75	0	0	1.5	0	0.5	3.5	79.1666666666665	258.5	310.208333333333	0	0	0	636.5	0	0	0	0	0	23.5	82.5	9823797.78948413
0159_AA34_42092_20180525_ST	9998403	99963.1833333333	0	0	0	0	408.208333333333	757.291666666665	215.121428571429	4.5	123	593.166666666665	753.916666666665	0	0	1440.48809523809	2653.16666666667	151.25	0.5	938.166666666665	1004.33333333333	1.25	28938.0535714286	239.833333333334	487.875	1426.5	600.083333333335	799.333333333335	831.5	1577.5	625.083333333335	0	884.958333333335	0	2004.08333333334	0	36.5833333333333	342.916666666667	457.5	479	66.25	0	0.5	0	0	2	14012.4011904762	3507.125	4520.81666666666	0	0.375	0	0	0	477.2	424.25	0	0	0.75	226.5	63.1666666666665	0	1566.25	334	527.25	0	0	17	0	0	0	0	181.5	226.916666666666	0	0	0	800.75	0	0	0	0	0	48	0	9822661.65238095
0159_AV42_66212_20191007_ST	9991459	100505.3	0	0	0	0	533.841666666665	781.166666666665	294.671428571429	1	93.6666666666665	764.258333333335	1230.36666666666	0	0	1257.66666666666	1399	252.208333333334	1.5	1111.66666666666	1121.16666666666	1.75	26443.0708333334	197.833333333334	518.45	1298	687.25	713.916666666665	664.75	1880.5	725.516666666665	1.5	1290.85	3	1717.375	0.5	183.916666666666	461.833333333333	691.5	682.47222222222	81.0833333333335	0	0.5	0	0	5.5	14222.1432539683	3926.78333333333	5865.67424242424	0	0.5	0	0	0	413.891666666667	181.5	0	0	15.5	68	50.5	17	1234.5	220	789.25	0	0	13	0	0	0	183.916666666666	43.25	146.916666666666	0	0	0	892.125	0	0	0	0	0	64	1.5	9815510.50135281
0159_AB10_26748_20201110_ST	9970740	100977.016666667	0	0	0	0	422.25	791.833333333335	239.1	0.5	78.9166666666665	686.5	887.75	0	0	1780.75	2674.83333333333	339.95	1.5	1032	1090.58333333334	4	27557.8861111111	292.5	593.333333333335	1655.875	584.916666666665	769.666666666665	962.5	1892.5	674.041666666665	0	1047.15833333333	0	1865.5	0	82.9166666666665	410.833333333333	282.375	322	87.5	0	0	0	0	3.5	14692.5	3564.225	5842.90779220779	0	6.875	0	0	0	379.266666666666	112.75	0	0	2.75	107.5	88.75	2	2315.25	496.5	494.375	0	0	26.5	0	0	0	90.3333333333335	230	162.5	0	0	0	913.75	0	0	0	0	0	29	0	9791089.78109668
0159_AB18_26691_20200831_ST	9909580	101272.018686869	0	0	0	5.33333333333333	495.416666666667	633.7	316.15	0	95.1666666666665	512.358333333335	840.95	0	0	1566.91666666666	1814	147.666666666666	1.75	865.5	935.166666666665	0	30544.5375	156.083333333334	415.033333333333	1377.08333333334	559.583333333335	590.5	852.25	1821.66666666666	571.25	14	839.916666666665	14.25	1660	4.83333333333333	265.666666666667	260.291666666667	579.916666666665	520.694444444445	96.1666666666665	0	0.5	0	0	7.75	14920.6833333333	3783.83333333333	4895.81666666666	0	7.25	0	0	0	337.891666666667	207.75	0	0	30.5	311.25	123.083333333333	11	1131.5	408.25	679.5	0	0	17	0	0.5	0	278.083333333333	91	197.916666666666	0	0	0	685.75	0	0	0	0	0	52.5	14	9730740.87436869
0159_AB18_26784_20201230_ST	9871672	102261.545238095	0	0	0	0	555.975	854.308333333335	152.583333333334	0.666666666666665	135.166666666666	773.966666666665	628.75	0	0	1849.14285714286	2897.83333333333	299.958333333333	13.3333333333333	1122.75	1374.41666666666	2.5	24350.4111111111	294.416666666667	585.808333333335	1823.375	786.833333333335	818.208333333335	966	1915.33333333334	592.375	1.75	1214	1.41666666666666	1706	0.333333333333333	109.916666666667	505.75	418.083333333333	466.416666666667	55.1666666666665	1	4.75	0.4	0	8.5	14480.0349206349	3797.20833333334	6558.58095238095	0	41.8333333333333	0	0	0	400.808333333334	110.5	0	0	2.75	87.5	49	4.5	1566	465.75	712.291666666665	0	0.25	31.5	0.166666666666666	1.25	0	151.416666666666	214.25	130.541666666666	0	0	0	970.25	0	0	0	0	0	35.5	1.75	9692309.2265873
0159_AP39_21364_20180504_ST_E21	9863312	95539.1	0	0	0	3.33333333333333	480.041666666667	816.708333333335	222.483333333333	0.166666666666666	70.0833333333335	633.141666666665	1025.16666666666	0	0	1897.16666666666	1601.5	276.366666666667	0	1205.61666666666	1288.5	11	26234.8967592592	241.833333333334	539.133333333335	1775.54166666666	720.708333333335	856.666666666665	556.75	1712.95833333334	668.35	9.5	903.7	10.5	1772.5	4.66666666666667	114.583333333333	325.625	614.5	515.944444444445	50.5	0	0.0714285714285715	0	0	12	15942.1130952381	3863.29166666667	6343.31309523809	0	2.41666666666667	0	0	0	332.866666666667	378.5	0	0	8.5	77.75	36.4166666666667	4.5	2319.5	656	583.25	0	1	6	0	0	0	167.75	199	407.25	0.25	0	0	774.75	0	0	0	0	0	16.5	9.5	9688470.27784392
0159_AY44_33148_20190508_ST	9840115	101979.063492063	0.5	1.5	0.5	0.5	504.791666666665	1009.70833333333	191.1	202	181.333333333334	1120.01666666667	376.25	0	0	1649.25	3324.66666666667	517.883333333335	7.5	1109.83333333334	1471.5	3	22873.6156746031	327.208333333333	829.888095238095	2143.375	785.333333333335	1031.08333333334	925.75	2327	770.025	0	1513.11666666666	0	2122.25	0	65.1666666666665	743.125	211	222.666666666666	61	0	3.83333333333333	1	0	0	13477.2416666667	3913.76666666667	6993.90119047619	0.5	4	0.5	0	0	443.166666666667	78.25	0	0	25.3333333333333	38.5	42.9166666666667	38	2460	410	398	0	2.5	26.25	0.333333333333333	1.25	0	12.25	213.25	57	0	0	0	1183.5	0	0.2	0.4	0.25	0	26	0	9659660.40654762
0159_AP39_21361_20180308_ST_E21	9785854	86696.8095238095	0	0	0	0	558.75	901.35	214.35	0.25	204	649.233333333335	671.866666666665	0	0	1591.91666666666	1988.41666666666	363.4	0.5	1008.25	1223.41666666666	0.5	28769.6920634921	165.25	518.933333333335	1679.5	769.833333333335	756.458333333335	687.25	1442	767.166666666665	0.25	977.65	2	2336.5	0.333333333333333	124	448.916666666667	548	516.166666666665	86.8333333333335	0	0	0	0	4.5	15497.4892857143	3716.20833333333	6143.78809523809	0	4.75	0	0	0	291.083333333333	123.5	0	0	3.83333333333333	65	26.9166666666667	1.5	1458.75	256.25	563.5	0	0.5	6.5	0	0.166666666666666	0	300.25	74.75	92.375	0	0	0	891.75	0	0	0	0	0	23.5	0.25	9619637.14603175
0159_AB18_102958_20200826_ST	9785695	102603.733333333	0	0	0	1	479.958333333333	858.683333333335	189.063095238095	1	153.333333333334	719.383333333335	604.75	0	0	1646.91666666666	2218.5	366.75	2.5	971.916666666665	1127.0625	1.25	28940.9708333333	254.041666666666	593.566666666665	1346.79166666666	659.666666666665	690	812.75	1602.58333333334	506.833333333335	2.75	1229.625	2	2070.91666666667	1.58333333333334	50.5833333333335	488.541666666667	540.5	437.833333333333	63	0	0	0	0	4.5	14189.8567460317	3597.70833333333	5531.03333333333	0	69.5833333333335	0	0	0	499.533333333333	193.75	0	0	7.91666666666665	165.25	53.5833333333335	0.5	2021	525.75	480.75	0.5	0	51	0	0.25	0	64.9166666666665	226	175.666666666666	0	0	0	857.375	0	0	0	0	0	7	2.75	9604728.48849206
0159_AB10_26768_20200809_ST	9749901	108235.020634921	0	0	0	1.33333333333333	453.583333333333	872.925	154.92619047619	1	160.166666666666	831.3	651.266666666665	0	0	1851.16666666666	2481.75	299.35	6.33333333333335	1017.41666666667	1302.89583333334	1.25	24048.0293650793	258.833333333333	583.441666666665	1541.41666666666	872.416666666665	856.666666666665	916.25	1444.70833333334	465.058333333334	24.75	873.933333333335	30.0714285714286	1895.58333333334	18.4166666666667	133.166666666666	612.25	431.083333333333	511.805555555555	42.0833333333333	0	0	0	0	23.75	12670.1527777778	3616.59642857143	6109.55833333334	0	1.25	0	0	0	383.433333333334	154.5	0	0	16.1666666666667	155.75	135.333333333334	0	1555	762.25	618.25	0	0.75	75.5	0	0	0	3.08333333333333	168	193.5	0.5	0	0	952.75	0	0	0	0	0	23	24.75	9568375.52678571
0159_AZ03_32028_20180808_ST	9749477	97110.9166666667	0	0	0	0	548.625	659.85	286.404761904762	0.5	65.8333333333335	672.458333333335	724.666666666665	0	0	1526.83333333334	2432.08333333333	168.041666666666	5.25	1043.83333333334	1094.83333333334	5.75	28091.2736111111	157.291666666666	471.783333333333	1413.125	576.291666666665	680.666666666665	802.25	1918.91666666666	573.916666666665	12	986.125	8.5	1409.75	2.5	192.833333333334	377.666666666667	590.083333333335	461.555555555555	111.25	0	1	0	0	18	14382.428968254	3529.425	5427.5196969697	0	7.5	0	0	0	340.558333333334	72	0	0.5	17.4166666666667	156.5	93.3333333333335	0	1219.5	312	516.625	0.25	0	38.5	0	0	0	321.333333333333	66.5	73.2083333333335	0	0	0	769.25	0	0	0	0	0	42	12	9576875.9924062
0159_AV42_66200_20191011_ST	9738602	114381.266666667	0	0	0	0.333333333333333	579.916666666665	860.541666666665	261.45	0.5	88.3333333333335	895.283333333335	413.25	0	0	1442.41666666666	2167.33333333333	414.1	2.75	1056.41666666666	1315.16666666666	4.25	21835.2956349207	200.916666666666	573.341666666665	1751	749.333333333335	955.875	712	2061.5	490.058333333334	11.75	1276.14166666667	12.75	1691.95833333334	4.16666666666667	178.375	416	547.375	514.666666666665	40.0833333333333	0	0.5	1.66666666666667	0	8.5	11876.525	3678.47142857143	6713.50833333333	0	17.0833333333333	0	0	0	441.441666666666	44.5	0	0	14	98	51.8333333333335	16.5	1103.25	316	615.625	0	0.5	36	0.166666666666666	0	0	33.1666666666667	167.75	86.75	0.5	0	0	913	0	0	0	0	0	22	11.75	9554427.11626984
0159_AB18_26755_20201020_ST	9707826	105069.761904762	0	0	0	1	547.333333333335	845.658333333335	221.783333333334	7	116.166666666667	796.1	723.433333333335	0	0	1537.91666666666	2583	309.841666666667	55.75	1111.58333333334	1293.25	51.5	24877.0694444445	229.666666666666	621.733333333335	1837.875	701.75	814.916666666665	808	1884.75	721.05	10.75	1242.20833333334	10	1717.25	2.16666666666667	162.75	560.166666666665	423.333333333333	375	83.6666666666665	0	11.5	0	0	11.25	13705.3408730159	3640.69166666667	6009.39166666666	0	13.75	0	0	0	412.583333333333	148.25	0	0	17.5	79	138.333333333334	21.5	1534	651.75	489.5	0	2	56.25	0	1.25	0	42.1666666666667	144.25	205.375	0.5	0	0	867.125	0	0	0	0	0	11	10.75	9527245.81111111
0159_AB18_26712_20200926_ST	9621143	103590.211111111	0	0	0	44.3333333333333	528.416666666665	662.666666666665	214.05	2	48.25	891.766666666665	378.366666666667	0	0	2157.83333333333	1888.91666666666	304.208333333333	8.33333333333335	1019.25	1191	11.5	21549.3226190476	239.375	668.058333333335	1919.41666666666	689.916666666665	1000.66666666667	478.5	2710.91666666667	575.416666666665	155	1570.26666666667	145.333333333334	1839.875	68.1666666666665	450.583333333333	285.416666666667	732.041666666665	651.555555555555	38.4166666666667	0	5.25	0	0	164.75	14145.4305555555	3735.38333333333	6893.98354978355	0	0.25	0	0	0	416.941666666666	136	0	0	115.083333333333	347	279.166666666667	25	1762	504.75	1074	0.5	0	0	0	1	0	90.1666666666665	107.5	135.083333333334	0	0	0	881.5	0	0	0	0	0	31	155	9441426.91327561
0159_AQ29_10060_20180211_ST	9604680	106285.295238095	0	0	0	0	412.375	822.891666666665	289.941666666666	8.5	99.3333333333335	797.091666666665	716.566666666665	0	0	2048.82142857143	2844.5	406.041666666667	15.25	888.083333333335	1149.66666666666	7.25	24110.1924603174	412.333333333333	610.475	1754.66666666666	603.916666666665	766.583333333335	1485.25	1889.33333333334	611.875	15	1068.83333333334	14	2056.29166666667	7.33333333333335	102.083333333333	669.291666666665	376.5	339.861111111111	60.9166666666665	0	1	2.33333333333333	0	17.5	15010.5694444444	3690.33333333333	5522.75476190476	0	4.91666666666667	0	0	0	481.816666666666	265.75	0	0	25	144	169.75	2.5	2153.25	542.25	383.25	0	0	14	0	2.5	0	0	170.75	289.125	0	0	0	898.75	0	0	0	0	0	125.5	15	9421001.05555556
0159_AA34_42438_20190621_ST	9579860	101469.576190476	0	0	0	0	494.791666666667	770.416666666665	183.6	0.25	75.3333333333335	712.358333333335	641.25	0	0	1673.58333333334	2224	297.591666666667	0.75	1096.83333333334	1185.45833333334	0.5	23655.9680555556	182.791666666666	541.166666666665	1741.75	824.5	834.458333333335	549.5	1560.5	734.8	1	1344.64166666667	0.75	1550.41666666666	0.166666666666666	83.75	437.25	424.75	451.75	47.3333333333333	0	1	0	0	1.5	13434.6873015873	3754	5856.92424242424	0	4.16666666666667	0	0	0	371.416666666667	231	0	0	16.625	107	27	32.5	1592.5	316.25	647.625	0	0	5.5	0	0	0	111.5	98	252.583333333334	0.5	0	0	865	0	0	0	0	0	30.5	1	9406307.68587662
0159_AQ29_10078_20180508_ST	9543681	99243.0785714286	0.0625	0.1875	0.0625	0	580.875	819.75	138.733333333333	2	302.333333333333	930.67619047619	281.916666666667	0	0	1796.98809523809	3903.83333333333	235.408333333334	7.83333333333335	945.583333333335	1613.47916666666	1.5	17532.4920634921	382.333333333333	666.09642857143	1588	809.241666666665	1055.45833333334	845.5	2420.08333333333	317.5	0	1030.45	1.5	1158.83333333334	0	360.416666666667	451.375	433	383.666666666667	37.8333333333333	0	0	0	0	0	11840.9916666667	3554.39166666667	6637.67521645022	0.0625	29.5416666666667	0	0	0	375.283333333333	52.5	0	0	1	68.25	83.8333333333335	1	665	176.25	769.75	0.25	1.25	13	0	0	0	78.1666666666665	46.25	40.1666666666667	2	0	0	1094.5	0	0	0	0	0	22.5	0	9377849.30593434
0159_AA34_42415_20190506_ST	9541025	94656.3666666667	0	0	0	0	478.583333333333	754.6	211.717857142857	0	126.25	766.983333333335	609.75	0	0	1352.5	1976.08333333334	309.05	0.5	1036.91666666666	1184	0.5	25192.1474206349	223.583333333334	564.97142857143	1647.41666666666	676.333333333335	769	698.75	1507.58333333334	620.416666666665	0.5	982.633333333335	1.25	1879.75	0	83.6666666666665	381.375	469	382.5	41.9166666666667	0	0.25	0	0	1.5	13568.0611111111	3570.16666666666	5641.66515151515	0	40	0	0	0	387.291666666667	303.75	0	0	1	70	32.25	0.5	1968	386.75	493.125	0	0.5	6	0	0	0	88.5	208.75	279.666666666667	0	0	0	846.5	0	0	0	0	0	8.5	0.5	9373535.17869769
0159_AA34_42150_20180907_ST	9519040	94326.2023809524	0.0625	0.1875	0.5625	0	553.708333333335	814.083333333335	199.533333333334	0.5	147.75	756.188095238095	561.333333333335	1.5	0	1522.23809523809	2491.875	255.258333333333	1.5	1007.83333333333	1265.54166666666	1.25	22485.4813492063	192.666666666666	518.667857142855	1627.16666666666	774.741666666665	839.125	571.5	1899.16666666666	453.85	0	1075.48333333333	0.5	1808.25	0	117	338.666666666667	471.5	437.833333333333	53.3333333333335	0	2	0	0	0	12735.3222222222	3827.18333333333	6053.70473484848	0.0625	2.25	0	0	0	297.9	115.75	0	0	0.75	62.5	38.3333333333333	3	1768	293.5	535.5	0	0.25	26	0	0	0	151.75	124.25	166.583333333334	0	0	0	959.625	0	0.1	0.2	0	0	24	0	9354279.44526515
0159_AB18_26718_20200909_ST	9490447	98531.3690476191	0	0	0	1.66666666666667	502.1	809.458333333335	120.308333333333	0	94.8333333333335	1002.80833333333	482.283333333333	0	0	1596	3309.5	420.45	90.3333333333335	1058.75	1413.58333333334	95.5	21620.8839285714	335.5	669.083333333335	1902.04166666666	747.658333333335	952.083333333335	1240.5	2259.58333333333	609.341666666665	7.25	1165.45	5.25	1944.08333333334	1.33333333333334	133.416666666666	672.708333333335	276.333333333333	324.333333333333	87.4166666666665	0	6.5	0	0	4.5	12269.6753968254	3573.49166666667	6886.26666666666	0	63.8333333333335	0	0	0	427.491666666666	66.25	0	0	25.25	67.1666666666665	120.416666666667	40	1570.25	504.5	605.375	0	0.25	26.5	0	0.5	0	60.0833333333335	115.75	106	0	0	0	1072.875	0	0	0	0	0	27.5	7.25	9318316.12996032
0159_AV42_66196_20191011_ST	9487359	97352.4452380952	0	0	0	0.333333333333333	457.708333333333	947.125	158.116666666667	31.5	123.916666666667	871.766666666665	724.916666666665	0	0	1629.41666666666	2582.25	467.483333333334	2.58333333333333	1198.83333333334	1275.58333333334	0.5	23133.9176587302	328.958333333333	675.55	1996.91666666666	755.166666666665	838.125	625.75	2015.41666666666	707.958333333335	0.75	1192.69166666667	1	1974.41666666666	0	117.333333333333	576.875	293.625	284.5	61.4166666666665	0	0.25	0	0	1	13602.3825396825	3656.55833333333	6766.60021645022	0	2.75	0.25	0	0	447.758333333333	118.75	0	0	12.25	58.5	28.5	28.5	2574.25	638.5	455.75	0.25	1.25	21	0.666666666666665	0.25	0	70.6666666666665	275.25	128.666666666666	1	0	0	1009.75	0	0	0	0.125	0	11.5	0.75	9314040.47934704
0159_AB18_26646_20200815_ST	9479385	99258.0794372294	0	0	0	0.333333333333333	381.408333333333	628.8	216.166666666666	1.58333333333334	60.3333333333335	588.5	712.816666666665	0	0	1705.16666666666	2304.66666666667	216.7	75.0833333333335	1006.33333333333	1003.08333333333	78.25	29375.0416666666	206.625	456.283333333333	1415.16666666666	507.583333333335	716.583333333335	1550.25	1824	583.35	53.5	984.366666666665	55.3333333333335	1501.16666666666	17	187.583333333334	853.666666666665	444.583333333333	506.36111111111	55	0	13.75	0.2	0	49	14740.0916666667	3998.41666666667	4916.54761904762	0	7.41666666666665	0	0	0	254.433333333334	129	0	0	36.4166666666667	235.5	159.166666666666	15.5	1457.75	659.75	515.5	0	0.166666666666666	38.5	0	49.25	0	22.6666666666667	289.5	396.041666666667	0	0	0	687.125	0	0	0	0	0	32	53.5	9301097.06183261
0159_AV42_66147_20190812_ST	9477955	105869.042857143	0	0	0	4	438.416666666667	502.35	175.95	0	48.5	787.6	493.766666666666	0	0	884	1500	145.825	3	944	1065.66666666666	3.75	22624.8916666667	124.5	391.408333333333	964.833333333335	644.5	914.583333333335	384	1916.75	734.633333333335	15.25	945.883333333335	17	1637.5	8.66666666666665	93.5833333333335	200.166666666666	752.583333333335	748.61111111111	32.0833333333333	0	1	0	0	13.25	11830.3583333333	3518.20833333333	6022.80833333333	0	25.3333333333333	0	0	0	194.383333333333	213.5	0	0	20	100	38.75	9.5	1046.25	323.75	797.75	0	1.16666666666666	18.5	0.166666666666666	0	2	17.0833333333333	110	262.333333333333	0	0	0	748.75	0	0	0	0	0	9.5	15.25	9306598.11269841
0159_AY44_33005_20170925_ST	9469968	94419.4801587302	0	0	0	0.666666666666667	446.391666666666	709.891666666665	238.45	1.75	89.6666666666665	569.75	675.766666666665	0	0	1116.88095238096	1564.25	196.166666666666	3.25	771.166666666665	932.083333333335	2.5	28531.3555555556	168.25	438.008333333333	1546.25	551.5	650.583333333335	679	1632.16666666666	728.333333333335	11.25	1039.41666666666	13	2114.83333333333	3.16666666666667	198.916666666666	278.916666666667	579.75	572.916666666665	85.25	0	0.75	0	0	15.75	14029.0333333333	3806.0625	4321.60643939394	0	0.416666666666667	0	0	0	373.366666666667	318	0	0	9	22	103.5	2	1180	343	634.5	0	0	8	0	0.5	0	217.333333333334	127	229.791666666666	0	0	0	660.75	0	0	0	0	0	139	11.25	9301854.41439394
0159_AZ03_32076_20190429_ST	9467921	95124.7666666666	0	0	0	0	434.458333333333	699.666666666665	225.666666666666	0.5	102	660.65	634.916666666665	0	0	1362.71428571429	2728.08333333333	194.916666666666	1	995.75	1162.0625	6.25	25576.6436507937	191.75	515.975	1493.5	673.916666666665	788.208333333335	636	1556.375	476.725	0	933.183333333335	0	1457.20833333334	0	45.9166666666667	371	385.25	424.833333333333	89.9166666666665	0	0.25	0.833333333333333	0	12.5	13013.9087301587	3520.13333333334	5619.95757575757	0	5.29166666666667	0	0	0	303.091666666667	121.5	0	0	1.5	145.5	54.8333333333335	0.5	1682	556.5	549.75	0	0	20	0	0	0	87.75	123.5	110.833333333333	0	0	0	813.25	0	0	0	0	0	95	0	9301132.81325758
0159_AB18_26663_20200725_ST	9411067	103798.511111111	0	0	0	0.333333333333333	496.583333333333	816.375	177.766666666667	1.25	58.9166666666665	674.266666666665	414.666666666667	0	0	1759.41666666666	3349.33333333333	351.1	8.16666666666665	1054.5	1162.75	3.75	26566.1448412698	150.958333333334	561.442857142855	1665.91666666666	599.291666666665	716.25	578.75	2577.75	361.125	0.25	1325.475	2.5	1734.08333333334	0	88.0833333333335	514.041666666665	235.625	258.5	70.1666666666665	0	0	0	0	16	14707	3853.5	5513.25	0	46.5	0	0	0	347.925	90.25	0	0	7.16666666666665	139	62.9166666666665	2	835.25	257.5	621.75	0	1	66.75	0	1.5	0	282.75	58.25	9.625	0	0	0.166666666666666	883.375	0	0	0	0	0	35.5	0.25	9231093.78452381
0159_AP39_21213_20180420_ST_E21	9357969	94091.85	0	0	0	0	535.708333333335	770.458333333335	139.971428571429	0.5	149.5	850.616666666665	467.166666666667	0	0	2189.90476190476	3804.5	277.766666666666	9.91666666666665	1062	1413.29166666666	4.75	21822.1820767196	388.416666666667	686.488095238095	1981	744.041666666665	918.625	1309.5	2134.58333333333	468.5	0	1050.55833333333	0	1276.41666666666	0	84.4166666666665	659.708333333335	333.916666666667	273.5	34.0833333333333	0	3.5	0.666666666666667	0	0	12101.5464285714	3563.25476190476	5559.85119047618	0	10.25	0	0	0	460.233333333333	120.75	0	0	3.33333333333333	163.5	55.6666666666665	1	924.5	336	1095.41666666666	0.25	11.75	18.5	0	0	0	23.5	79.5	164.5	0	0	0	922.75	0	0	0	0	0	15.5	0	9192399.44292328
0159_AB18_106054_20190207_ST	9355166	99688.2666666667	0	0	0	0	510.416666666665	844.958333333335	320.27619047619	1	129	750.058333333335	499.666666666667	0	0	1455.25	2015.66666666666	263.416666666667	5.5	1084.5	1180.45833333334	7.25	25143.1710317461	131.875	465.783333333333	1465.04166666666	661.916666666665	686	579.5	1627.875	506.166666666665	0	1033.04166666666	0.75	1493.04166666666	0	90.6666666666665	270.375	582.666666666665	497.666666666667	62	0	3.75	0.5	0	0	13228.7972222222	4303.41666666666	5653.8	0	33.25	0	0	0	460.033333333333	271	0	0	2	78.5	43.8333333333333	1	1251.5	309.75	658	0	0.25	7	0	0.25	0	127.25	77.25	192.833333333334	0	0	0	854.25	0	0	0	0	0	17	0	9183537.56388889
0159_AB10_26786_20210216_ST	9351919	94887.1666666667	0	0	0	0	545.333333333335	869	79.5833333333335	0.166666666666666	193.5	855.025	509.083333333335	0	0.166666666666666	1645.15476190476	3514	377.908333333333	9.41666666666665	1086.5	1511.66666666666	2.75	21203.5049603174	292.958333333333	674.216666666665	1823.29166666666	899.833333333335	964.041666666665	1041	1826.5	389.2	1.75	1135.35833333333	0.75	1632	0.583333333333335	132.916666666666	690.083333333335	298.083333333333	301.25	53.1666666666665	0	0	3	0	2.5	11748.1297619048	3363.24166666667	6380.77313311689	0	17.875	0	0	0	365.983333333334	39.25	1.25	1.25	7	129.5	84	14.5	1247.25	393.75	621.375	0.5	1.25	42	0	2.75	0	23.9166666666667	208	58.0833333333335	0	0.5	0	1004.25	0	0	0	0	0	60	1.75	9186648.46238276
