sample_id	total	carbohydrate_derivative_metabolic_process	fructose_6_phosphate_metabolic_process	fructose_2_6_bisphosphate_metabolic_process	aminoglycan_metabolic_process	amino_sugar_metabolic_process	pentose_phosphate_shunt__non_oxidative_branch	glycoprotein_metabolic_process	nucleotide_sugar_metabolic_process	deoxyribonucleotide_metabolic_process	glucose_1_phosphate_metabolic_process	glyceraldehyde_3_phosphate_metabolic_process	deoxyribose_phosphate_metabolic_process	ribose_phosphate_metabolic_process	fructose_1_6_bisphosphate_metabolic_process	vancomycin_metabolic_process	teichoic_acid_metabolic_process	colanic_acid_metabolic_process	enterobacterial_common_antigen_metabolic_process	glucose_6_phosphate_metabolic_process	xylulose_5_phosphate_metabolic_process	alditol_phosphate_metabolic_process	amino_disaccharide_metabolic_process	X1_deoxy_D_xylulose_5_phosphate_metabolic_process	protein_O_GlcNAcylation_via_threonine	carbohydrate_derivative_catabolic_process	carbohydrate_derivative_biosynthetic_process	lipooligosaccharide_metabolic_process	glycosyl_compound_metabolic_process	X6_sulfoquinovose_1___metabolic_process	liposaccharide_metabolic_process	ATP_generation_from_poly_ADP_D_ribose	amylopectin_metabolic_process	D_tagatose_6_phosphate_metabolic_process	D_glycero_D_manno_heptose_7_phosphate_metabolic_process	Remaining
0159_AY44_33039_20170920_ST	892877	1355.08333333333	729.333333333333	2.83333333333333	2403.5082010582	1194.97592592593	46	39.6041666666667	1137.45	148.856738683127	0	114.961111111111	47.3304183813443	533.001338183421	71.8333333333333	0.458333333333334	49.8854166666666	0	13.5	111.055555555556	25.7222222222222	111.657407407407	0	49.4444444444444	0	383.293634259259	1286.57145245444	143.877777777778	1003.77592592593	0.25	188.038657407408	0	0	12.6481481481481	4.94444444444444	881667.10534661
0159_AA34_42184_20180725_ST	890156	2012.73333333333	125.333333333333	1.33333333333333	1993.36063161375	1839.93287037037	119.5	0	1349.10787037037	172.176587301587	0	58.2777777777778	39.2103174603175	422.211113683128	3.16666666666667	0	7.11458333333334	0	445.75	161.888888888889	32.5	389.39074074074	0.25	9.37037037037037	0	342.38949239418	2204.33266644621	179.102777777778	959.383487654321	21.7916666666667	353.801388888889	0	0	34.9444444444444	6.94444444444444	876870.701212706
0159_AB10_103292_20190425_ST	879316	1724.73333333333	665.066666666667	3.66666666666667	2137.39927248677	1063.42696759259	31	39.71875	981.063888888889	142.921977880658	0	116.458333333333	46.9035408093278	578.852448559671	94.8333333333333	0.25	108.864583333333	0	44.4166666666667	94.6388888888888	21.25	172.903703703704	0	46.3240740740741	0	346.530131172839	1290.36353248089	102.546527777777	948.457561728395	0.458333333333333	150.805864197531	0	0	20.537037037037	2.22222222222222	868339.385693832
0159_AB18_26429_20190327_ST	874053	1033.58333333333	610	4.83333333333333	2256.59548611111	951.122569444444	38.6666666666667	44.9895833333333	1117.17037037037	155.483989197531	0	120.383333333333	53.4522890946502	585.410089101999	77.6666666666667	4.54166666666666	98.9375	0	6.58333333333333	86.1111111111112	12.0555555555556	142.188888888889	0	48	0	343.355960648148	1370.52544780644	111.202777777778	1086.05333719136	0	186.273881172839	0	0	14.6851851851852	2.33333333333333	863490.794311343
0159_AA34_42203_20180814_ST	872639	1062	599	1.5	2342.82194113756	1203.64733796296	57.3333333333335	111.854166666667	1334.63981481481	118.699138374486	0	92.7916666666667	35.9105366941015	462.123487654321	63.111111111111	0.0416666666666666	39.46875	0	11.4166666666667	111.166666666667	29.3055555555556	88.9287037037038	0	46.3703703703703	0	382.351974022634	1363.01874081423	146.897222222222	923.399691358025	0	219.8610468107	0	0	7.37037037037037	4.66666666666667	861779.30337369
0159_BE31_82028_20200116_ST	871916	800.5	647.61111111111	2.33333333333333	2162.76610449735	1142.52893518519	46.5	50.0104166666667	1317.025	137.509259259259	0	114.946825396825	38.4876543209876	510.680827617741	66.8333333333333	0.458333333333334	49.2395833333333	0	16.25	112.472222222222	23.8333333333333	119.038888888889	0	50.4444444444444	0	352.200385802469	1361.36062212179	154.795833333334	1062.39486882716	0.0833333333333333	208.012114197531	0	0	10.1296296296296	3.38888888888889	861354.164717588
0159_AS41_40102_20191114_ST	871126	1310.16666666667	611.666666666667	3.33333333333333	2423.2515542328	1051.04236111111	64.5	18.3125	853.468518518519	117.309284979424	0	88.6111111111108	37.8821159122085	466.489581189986	57.5	0	49.8645833333333	0	36.75	81.9444444444445	16.5	71.0370370370369	0	44.125	0	367.405767746914	1154.2173776455	110.371527777778	801.915316358025	0.0416666666666667	210.624614197531	0	0	12.5740740740741	9.44444444444444	861055.650452552
0159_AB10_26264_20181015_ST	870698	1095.16666666667	676	3	2105.12053571428	1107.03599537037	11.5	51.5833333333333	1078.08981481481	324.82600308642	0	109.444444444444	164.069187242798	523.83502872085	91.5	0.0416666666666666	69.4375	0	2.25	90.3055555555555	17.6944444444444	142.040740740741	0	49.1481481481481	0	383.610069444444	1355.59077197237	120.302777777777	970.277006172838	0	178.55	0	0	11.6111111111111	0.833333333333333	859965.135865238
0159_AQ22_10442_20191101_ST	866691	952.666666666667	759.777777777777	0	2081.36370701058	1335.80277777778	36	49.8541666666667	1301.26157407407	191.726594650206	0	117.472222222222	71.1418038408779	522.763297325103	79.8333333333333	0.416666666666666	25	0	8.66666666666667	129.305555555555	26.3888888888889	124.505555555556	0	63.7777777777778	0	382.515914351852	1486.41156396972	166.097222222222	1157.22164351852	0	216.827546296296	0	0	9.2037037037037	1.44444444444444	855393.552929037
0159_AY44_33030_20170915_ST	864032	1076	641.333333333333	2.5	2184.21919642857	1062.49050925926	36	47.3854166666667	1101.98611111111	463.288258744856	0	102.888888888889	259.386616941015	489.164540466392	66	1.70833333333334	44.9479166666667	0	13.0833333333333	106.194444444444	17.4722222222222	104.946296296296	0	46	0	396.745036008231	1206.39458866108	135.603472222222	975.086419753086	0.166666666666667	188.356005658436	0	0	11.9444444444444	3	853247.70794845
0159_AY44_33257_20191029_ST	863679	1042.2	636.555555555557	2.5	2258.85128968254	1065.99918981481	18.5	69.8125	1287.88333333333	157.144868827161	0	124.333333333333	51.0410236625515	555.780207904664	89.1666666666667	0.125	71.78125	0	5.5	94.25	23.6111111111111	123.55	0	55.962962962963	0	371.740142746914	1330.98764237948	129.351388888889	1024.65663580247	0	180.783989197531	0	0	17.5185185185186	1.72222222222222	852887.691167389
0159_BE31_82025_20200108_ST	859781	1086.33333333333	602.333333333333	3	2221.99867724868	863.782638888889	25	31.6736111111111	935.702777777778	137.099408436214	0	131.194444444444	46.1959019204389	566.201444615912	71	0.333333333333334	99.4583333333334	0	9.33333333333333	74.8055555555555	18.0833333333333	115.062962962963	0	55.8148148148148	0	328.206134259259	1325.75074680335	105.0625	973.854359567901	0	173.68587962963	0	0	13.4074074074074	1.77777777777778	849764.847956778
0159_AB10_26304_20190107_ST	854250	982.166666666667	575.333333333333	1.33333333333333	2148.95494378307	1046.22083333333	43	55.34375	1240.72916666667	145.110082304527	0	102.222222222222	42.1289437585734	470.355724879973	73.888888888889	0.458333333333334	46.8333333333333	0	5.25	107.333333333333	21.1666666666667	112.335185185185	0	44.1481481481481	0	358.327835648148	1308.39268077601	140.569444444444	1001.64197530864	0	206.048263888889	0	0	12.7407407407408	4.66666666666667	843953.299503356
0159_AN38_59011_20171127_ST	831492	1118.25	562.666666666667	3.5	2149.39246031746	961.518634259259	23.5	26.0208333333333	881.659722222222	264.542309670782	0	115.666666666667	130.713391632373	517.616534636488	84.8333333333333	1.125	111.739583333333	0	5	62.3888888888888	11.6388888888889	121.274074074074	0	41.2407407407408	0	343.713271604938	1201.71847442681	78.5333333333333	894.792052469136	0	150.918325617284	0	0	11.037037037037	0.888888888888889	821616.110887958
0159_BE31_82021_20191121_ST	828618	1688.9	462.333333333333	1.83333333333333	2014.86335978836	1320.47268518519	56	11.4166666666667	1031.02824074074	152.830267122281	0	93.7083333333333	41.5109188222614	514.423170867627	53	0.0833333333333334	44.2604166666667	0	180.416666666667	121.236111111111	24.1111111111111	220.92962962963	1.5	35.1759259259259	0	324.159022266314	1602.62679352219	129.358333333333	910.148823302469	9.5	236.295524691358	0	0	24.0185185185186	1.94444444444444	817309.915036284
0159_AB10_26007_20180504_ST	825471	1288.83333333333	616.833333333333	3.83333333333333	2113.95790343915	893.335416666667	27.5	7.07291666666667	973.215740740741	124.789673353909	0	118.466666666667	43.2857081618656	567.216493484225	78	0.0833333333333334	132.385416666667	0	3.5	84.8888888888888	18.7222222222222	112.568518518518	0	47.1111111111111	0	304.948707561728	1190.87658913874	42.3388888888889	789.064236111111	0	129.348456790123	0	0	21.3888888888889	0.833333333333333	815736.600889367
0159_AN08_59020_20180815_ST	823008	792.5	549	3.66666666666667	2107.85868055555	989.035763888889	26	53.15625	1107.63425925926	143.335956790123	0	114.097222222222	42.9184156378601	516.377781492912	77.6666666666667	0.583333333333334	71.2708333333333	0	12.8333333333333	80.25	17.1388888888889	130.764814814815	0	43.6759259259259	0	345.292881944444	1287.29189921982	121.148611111111	963.857542438271	0	196.869830246914	0	0	12.3888888888889	2.88888888888889	813198.496664452
0159_AQ22_10413_20190523_ST	822650	1200.66666666667	735.666666666667	0.166666666666667	1919.4818287037	1107.72916666667	27.5	16.7708333333333	1249.53564814815	142.658867945326	0	125.569444444444	39.9207267783657	571.090745027435	94.5	0.75	84.9583333333334	0	8.91666666666667	82.3055555555555	15.6111111111111	134.359259259259	0	56.8888888888889	0	330.359813161376	1281.01045616549	86.9965277777778	962.798804012345	0.25	164.522569444444	0	0	24.6111111111111	2.22222222222222	812182.181420243
0159_AB10_100704_20181210_ST	820608	1477.83333333333	535.333333333333	2	1985.19431216931	1022.1875	46	32.5625	965.138425925926	130.234722222222	0	88.9166666666667	42.6527777777778	425.108668062904	63.8333333333333	0.25	82.2083333333334	0	4.25	100.166666666667	26.1944444444444	98.4333333333333	0	35.3333333333333	0	333.300347222222	1169.44079861111	118.948611111111	853.859066358025	0.0833333333333333	183.175231481481	0	0	12.537037037037	5.55555555555555	810767.268335354
0159_AA34_42272_20181010_ST	810001	1183.16666666667	525	0.166666666666667	1953.50252976191	974.135648148148	77.5	0.541666666666667	1707.78425925926	186.353514476778	0	106.416666666667	47.689380021556	580.047145061728	102.555555555556	10.25	13.625	0	16.0833333333333	99.3611111111112	1.38888888888889	167.712962962963	0.5	40.5185185185186	0	307.629125330688	1491.40559046149	208.375	1603.2762345679	1.08333333333333	279.959490740741	0	0	8.27777777777778	5	798301.693934022
0159_BA21_18014_20171018_ST	807111	1026.66666666667	578.333333333333	1.16666666666667	2016.97815806878	922.528356481481	24	33.9791666666667	995.546296296296	131.195133377425	0	111.041666666667	38.6856444738389	513.082185785322	73.4444444444443	0.416666666666666	59.9791666666667	0	13.5	83.2777777777778	15.3888888888889	137.440740740741	0	47.1759259259259	0	316.610276124338	1218.16875734862	103.286805555555	982.258487654322	0	154.085185185185	0	0	15.6111111111111	1.5	797495.652491427
0159_BA21_18017_20171206_ST	799592	1410.53333333333	463.222222222223	3.83333333333333	1771.95338955026	1271.19861111111	31.5	71.75	961.974537037037	130.50350712816	0	114.180555555556	38.4153010484029	504.29827111503	79.5	0.666666666666666	48.3125	0	21.8333333333333	78.5694444444445	15.6111111111111	217.814814814815	0	37.7777777777778	0	315.22778053351	1165.98793999853	123.844444444445	954.713541666667	1.04166666666667	175.159529320988	0	0	9.25925925925925	1	789572.317128527
0159_AQ29_10095_20180619_ST	795116	2001.33333333333	659	1.5	1906.79036044973	1036.37824074074	10.5	14.8958333333333	1170.32453703704	154.099472736626	0	129.305555555556	49.0107596021948	613.593870027434	93.5	0.458333333333334	95.28125	0	2.08333333333333	57.1666666666667	15.4444444444444	132.55	0	60.4814814814814	0	321.854764660494	1298.21858098178	114.638888888889	1039.9899691358	0	147.270061728395	0	0	18	1.33333333333333	783970.996929196
0159_AY44_33041_20170920_ST	788652	1426.66666666667	609	3.16666666666667	1918.04837962963	1115.10844907407	45.5	52.6666666666667	909.752314814815	146.115252057613	0	72.7361111111111	38.7768347050755	405.999378429355	44.3333333333333	2.91666666666666	39.75	0	87.25	109.861111111111	22	127.461111111111	0.5	38.9814814814814	0	336.321604938272	1279.78925402337	138.929861111111	813.037133487653	0.125	194.60675154321	0	0	9.38888888888889	3.05555555555556	778660.155526927
0159_BC45_41009_20171103_ST	786306	331	544.166666666667	0.5	2360.36148636991	804.159510869566	63	17.8356481481481	872.639351851852	132.227687757202	0.0555555555555557	69.7916666666667	30.3184585048011	355.909922410837	32.3333333333333	0	37	0	0.361111111111112	112.722222222222	20.3888888888889	21.8351851851852	0	42.037037037037	0	358.732421875	1071.09443817416	205.616666666667	1040.16613618827	0	255.955787037037	0	0	3.22222222222222	0.166666666666667	777522.401928591
0159_AA34_42462_20190813_ST	776962	1269.5	695.666666666667	0	2001.95790343915	954.797222222222	16.5	33.25	1112.32453703704	165.530221193416	0	88.2708333333333	39.8164437585734	537.710577846365	81.3333333333333	0	38.6041666666666	0	3.08333333333333	99.6666666666667	27.5	100.166666666667	0	46.5925925925926	0	358.960648148148	1167.65123364932	70.4208333333333	932.306134259259	0.291666666666667	137.446527777778	0	0	22.7592592592592	0.277777777777778	766959.614754372
0159_AB10_26454_20190330_ST	762176	900.333333333333	508.666666666667	3.5	1978.2443287037	948.316203703704	10.5	44.8333333333333	1065.49305555556	162.873521090535	0	111.958333333333	54.0453103566529	489.978018689986	65.6666666666667	0.125	71.8020833333334	0	8.08333333333333	60.7222222222222	12.9166666666667	91.0777777777779	0	45.1111111111111	0	320.098591820988	1227.21172012787	122.054166666667	942.025655864197	0	180.752276234568	0	0	11.7777777777778	2.11111111111111	752735.721734519
0159_AZ03_32073_20190317_ST	760799	955	526.11111111111	4	1723.54628527337	980.555902777778	27.5	29.40625	986.923611111111	107.20462962963	0	91.0555555555558	31.1549382716049	398.720285922496	54.6666666666667	0.0416666666666666	25.34375	0	9	89.1666666666667	12.9444444444444	115.024074074074	0.25	37.0740740740741	0	288.56004372428	1039.29984935332	121.136111111111	841.029320987654	0	172.390650720164	0	0	7.33333333333333	0.944444444444444	752123.61633408
0159_AB10_26273_20190318_ST	756593	1150	626.666666666667	6.16666666666667	2060.71388888889	883.461805555556	22	30.4583333333333	854.749074074074	165.288065843621	0	85.8861111111108	57.1920438957476	456.678801440329	64	0.125	30.2395833333334	0	6.58333333333333	73.7777777777778	13.8412698412698	105.451851851852	0	42.4444444444444	0	355.036265432099	976.104973177543	97.4361111111111	847.289737654321	0	141.443942901235	0	0	13.2037037037037	1.88888888888889	747424.871659073
0159_AQ22_10409_20190506_ST	754236	1488	629.666666666667	5.16666666666667	1916.67563381834	1278.67118055556	54.5	21.75	1433.22037037037	160.518904320988	0	82.7916666666667	42.4200102880659	474.277698473937	74.5	1.95833333333334	34.6354166666667	0	5.75	102.666666666667	22.1666666666667	137.931481481481	0	48.8888888888889	0	336.7296875	1236.66058155129	132.665277777778	1009.71884645062	0	162.527083333333	0	0	7.94444444444444	2.05555555555556	743331.542271856
0159_AS41_40097_20191022_ST	753994	1191.83333333333	485.333333333333	1.33333333333333	1833.52716600529	948.671643518518	16.5	31.7083333333333	783.491203703704	140.852276234568	0	102.291666666667	43.9978137860082	468.799050436018	72.5	0.208333333333334	81.90625	0	34.0833333333333	79.75	10.2777777777778	157.527777777778	0	43.9166666666667	0	286.057581018519	1228.2005989124	95.3486111111111	925.614197530864	0	174.079398148148	0	0	8.85185185185185	0.666666666666667	744746.671802188
0159_AP39_21198_20180807_ST	752585	1109	600	0.333333333333333	1766.38494268078	1070.25069444444	48	41.5	1347.03009259259	123.194765946502	0	78.9166666666667	34.7779921124829	387.615907278807	59.1666666666667	2.70833333333334	55.8541666666666	0	18.5	107.527777777778	27.0555555555556	62.0944444444444	0.999999999999997	45.3240740740741	0	315.279513888889	1142.77839873604	125.439583333334	859.005401234568	0	167.292708333333	0	0	9.01851851851852	2.22222222222222	742977.728240159
0159_AY44_33021_20170916_ST	751328	693.25	458.666666666667	1	1975.67169312169	972.914930555555	52.6666666666665	60.28125	1052.93287037037	125.599279835391	0	80.0555555555556	34.6958161865569	352.874869684499	46.6666666666667	3	20.96875	0	5.83333333333333	95.5555555555555	18.8055555555556	78.4037037037036	0	42.3333333333333	0	339.902597736625	1109.28094135802	135.301388888889	803.243827160494	0	192.280851337448	0	0	5.24074074074074	4.33333333333333	742566.239822653
0159_AA34_42378_20190328_ST	743099	614.333333333333	527.333333333333	0.333333333333333	1853.35719246032	1112.6212962963	62	63.78125	1195.03842592593	112.180041152263	0	75.2222222222222	31.39780521262	380.009602194787	41.8333333333333	6.625	16.28125	0	0.5	105.847222222222	18.8333333333333	52.7	0	49	0	307.165798611111	1138.64301789389	131.3	874.509452160494	0	181.791435185185	0	0	3.64814814814814	2.94444444444444	734139.769729204
0159_AA34_42216_201800907_ST	742173	1143.83333333333	478	6.16666666666667	1914.765625	1026.45115740741	52	21.5625	1172.79861111111	129.59754372428	0	92.4833333333333	44.4168810013718	431.071710390947	49.611111111111	0.583333333333334	46.875	0	19.6666666666667	91.5	16.8333333333333	100.674074074074	0	42.5925925925926	0	283.329726080247	1158.07089487801	116.953472222223	852.005208333333	0	175.353896604939	0	0	7.22222222222222	4.33333333333333	732694.247773246
0159_AP39_21128_20180209_ST	741282	997.5	538	1	1830.20753968254	1165.08946759259	21	65.1145833333333	1203.88055555556	123.886381172839	0	98.4027777777775	45.7946244855967	479.816543577308	82.1666666666667	0.458333333333334	48.3020833333334	0	1.25	102.222222222222	20.8333333333333	125.107407407408	0	51.7777777777778	0	295.622916666667	1086.9746031746	128.397222222222	936.19212962963	0.0833333333333333	139.468865740741	0	0	8.64814814814814	1.27777777777778	731683.524706055
0159_AP39_21138_20180113_ST	735968	967.25	603	0.333333333333333	1977.09203042328	1039.61435185185	13.5	19.5833333333333	998.052314814815	164.201903292181	0	113.736111111111	57.9494170096022	500.131839849109	64	0.416666666666666	64.28125	0	9.91666666666667	81.1944444444445	17.3333333333333	110.390740740741	0	47.7037037037037	0	320.289891975309	1210.25784556878	118.883333333333	894.331211419753	0	145.701311728395	0	0	13.7962962962963	2.33333333333333	726412.725335771
0159_AP39_21041_20171002_ST	730063	796.2	474	1.55555555555556	1829.403505291	1039.53842592593	21	38.1458333333333	977.792129629629	134.200534611993	0	101.916666666667	49.504060111699	458.589242969822	71.5555555555557	0	33.0729166666667	0	19.9166666666667	101.277777777778	11.8611111111111	128.375925925926	0	47.2962962962963	0	315.692741402116	1223.11177064962	148.682638888889	902.820987654321	1.25	193.984606481481	0	0	10.6111111111111	4.61111111111111	720927.032828606
