sample_id	total	incipient_cellular_bud_site	ubiquitin_ligase_complex	proteasome_complex	mRNA_cap_binding_complex	nuclear_cap_binding_complex	cAMP_dependent_protein_kinase_complex	CAAX_protein_geranylgeranyltransferase_complex	protein_kinase_CK2_complex	magnesium_dependent_protein_serine_threonine_phosphatase_complex	exodeoxyribonuclease_VII_complex	sulfite_reductase_complex__NADPH_	exodeoxyribonuclease_V_complex	ethanolamine_ammonia_lyase_complex	enterobactin_synthetase_complex	ferredoxin_hydrogenase_complex	nitrogenase_complex	protein_N_acetylglucosaminyltransferase_complex	TRAPP_complex	CCR4_NOT_complex	RNA_polymerase_complex	glutamyl_tRNA_Gln__amidotransferase_complex	protein_acetyltransferase_complex	ubiquitin_conjugating_enzyme_complex	Dbf4_dependent_protein_kinase_complex	mannosyltransferase_complex	nucleotide_activated_protein_kinase_complex	guanyl_nucleotide_exchange_factor_complex	ribonuclease_H2_complex	elongator_holoenzyme_complex	GID_complex	aryl_hydrocarbon_receptor_complex	Hedgehog_signaling_complex	TOR_complex	DNA_polymerase_complex	methionine_adenosyltransferase_complex	tRNA_specific_adenosine_34_deaminase_complex	nonhomologous_end_joining_complex	tRNA_splicing_ligase_complex	ubiquitin_activating_enzyme_complex	endonuclease_complex	UBR1_RAD6_ubiquitin_ligase_complex	MUB1_RAD6_UBR2_ubiquitin_ligase_complex	RAD6_UBR2_ubiquitin_ligase_complex	RSP5_BUL_ubiquitin_ligase_complex	RPB4_RPB7_complex	Remaining
0159_AP39_21210_20180228_ST	1407694	0	0.3375	106.5	0	0	0	0	1	0	376	6	8	6	40.5	9	0.5	3.08333333333333	0	0	5190.08333333335	495.333333333333	0	0	0	0	0	0	0	0	0	0	0	1	1471	0	0	0	0	0	0	0	0	0	0	0	1399979.6625
0159_AK37_71037_20181003_ST	1406536	0.666666666666667	0	221	0	0	0	0	0	0	420.5	18	20.5	8.75	13	27.5	1.5	20.75	0	0	6742.91666666665	726	1.75	0	0	0	0	0	0	0	0	0	0	1	1742.58333333334	0	0	0	0	0	0	0	0	0	0	0	1396569.58333333
0159_AP39_21356_20180515_ST_E21	1403239	0	0	222.75	0	0	0	0	0	0	343.5	12	54	14.75	18	42.25	0	15.3333333333333	0	0	6262.08333333335	634	0	0	0	0	0.25	0	0	0	0	0	0	0	1770.66666666666	0	0	0	0	0	0	0	0	0	0	0	1393849.41666667
0159_BC12_41004_20171127_ST	1396914	0	0.075	92	0	0	0.2	0	0	0	383.75	0	15	3.25	96	44	0	8	0	0	5865.08333333335	530.333333333333	0.25	0	0	0	0	0	0	0	0	0	0	0	1664.5	0	0	0	0	0	0	0	0	0	0	0	1388211.55833333
0159_AK37_71012_20180504_ST	1384613	0	0	137.25	0	0	0	0	0	0	439	22	55	11.75	2.5	29.5	0	21.75	0	0	6118.41666666665	363	0	0	0	0	0	0	0	0	0	0	0	0	1517.66666666666	0	0	0	0	0	0	0	0	0	0	0	1375895.16666667
0159_AY44_33252_20190930_ST	1381137	0	1.08333333333334	137	0	0	0	0	0	0	375.25	23.5	47.5	4.25	11	59	1.5	13.0833333333333	0.166666666666666	0	6141.18333333335	421.5	0	0	0	0	0.5	0	0	0	0	0	0	0	1676.91666666666	0	0	0	0	0	0	0	0	0	0	0	1372223.56666667
0159_AP39_21040_20171006_ST	1372572	2	0	404.75	0	0	0	0	0.166666666666667	0	394.75	412	552	9.75	36	128.5	6.5	5.08333333333335	0	0	5341.41666666665	309.333333333333	0.5	0	0	0	0	0	0.5	0	0	0	0	0	1443.91666666666	0	0	0	0	0	0	0	0	0	0	0	1363524.83333333
0159_AP39_21167_20171214_ST	1368652	0.285714285714286	1.62916666666667	363.5	0	0	0	0	0.25	0	434.25	212.25	483.5	48	76	257.25	4	2.33333333333333	0	0	5029.91666666665	455	0.145833333333333	0	0	0	0	0.333333333333333	0	0	1	0	0	0.833333333333333	1855.08333333334	0	0	0	0.5	0	0	0	0	0	0	0	1359425.93928571
0159_AB10_26118_20180813_ST	1361964	0	0	223.25	0	0	0	0	0	0	454.25	9	13.5	1.25	7	10.75	0.5	6.16666666666665	0	0	5847.95833333335	693	0.5	0	0	0	0	0	0	0	0	0	0	0	1826.5	0	0	0	0	0	0	0	0	0	0	0	1352870.375
0159_AS41_40088_20191004_ST	1357709	0.676190476190476	0.0555555555555555	52.5	0	0	0	0	0	0	401	3	187	3	13	30.5	0	15	0	0	6695.08333333335	420.666666666667	0.25	0	0	0	0	0.25	0	0	0	0	0	0	1526.75	0	0	0	0	0	0	0	0	0	0	0	1348360.26825397
0159_AA34_42117_20180619_ST	1339178	0.142857142857143	0.5	76.25	0	0	0	0	0	0	357.75	0	6.5	11.75	107	10.25	0	7.25	0	0	5041.91666666665	500.833333333333	0.25	0	0	0	0	0	0	0	1	0	0	0	1570.25	0	0	0	0	0	0	0	0	0	0	0	1331486.35714286
0159_AY44_33260_20191106_ST	1333069	0	0.666666666666665	230	0	0	0	0	0	4	463.916666666667	0	29	15	12.5	14.25	0	13.0833333333333	0.166666666666666	0	6445	432.333333333333	5	0	0	0	2.5	0	0	0	0	0	0	0	1637.25	0	0	0	1	0	0	0	0	0	0	0	1323763.33333333
0159_AQ29_10042_20171130_ST	1329470	0	0	19.25	0	0	0	0	0	0	305.5	0	3.5	5.5	0	141.25	0	7.33333333333335	0	0	5706.41666666665	487	0	0	0	0	0	0	0	0	0	0	0	0	1613.75	0	0	0	0	0	0	0	0	0	0	0	1321180.5
0159_AB10_106685_20190116_ST	1322929	0	2	267.5	0	0	0	0	0	0	373.75	2	6.5	3.5	40	4.75	0	0.666666666666665	0	0	5551.5	555.333333333333	0.25	0	0	0	0	0	0	0	0	0	0	2	1486.75	0	0	0	0	0	0	0	0	0	0	0	1314632.5
0159_AB10_101383_20190318_ST	1319102	0	0.5	170.75	0	0	0	0	0	9.5	282.75	2	0.5	12.5	4	11.25	0	0.916666666666665	0	0	5222.16666666665	476	0	0	0	0	0	0	0	0	0	0	0	2.5	1333.5	0	0	0	0	0	0	0	0	0	0	0	1311573.16666667
0159_BC12_41001_20171018_ST	1316868	0	0.666666666666665	64.75	0	0	0	0	1	0	370.25	0	31.5	4.5	9.5	34.5	0	0.166666666666666	0.333333333333333	0	5632.41666666665	408.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	1482	0	0	0	0	0	0	0	0	0	0	0	1308827.58333333
0159_AK37_71041_20181122_ST	1315430	0.666666666666667	0.166666666666666	330.5	0	0	0	0	0	0	434.833333333333	7	15	6.5	3	41.5	0	2.5	0	0	6153.75	708.5	3.58333333333333	0	0	0	0	0	0	0	0	0	0	0	1922.75	0.25	0	0	0	0	0	0	0	0	0	0	1305799.5
0159_AA34_42183_20180730_ST	1309744	0.926190476190476	1.62698412698413	256.5	0	0	0	0	0	0	322	268	519.5	54	136	207.25	0.5	2.16666666666667	0.416666666666667	0	6025.91666666665	503	1.04166666666667	0	0	0.0833333333333333	0	0	0	0.666666666666667	0	0	0	0.952380952380952	1822.16666666666	0	0	0	0	0	0	0	0	0	0.0714285714285715	0	1299621.21468254
0159_AB10_100707_20181102_ST	1307833	0	1.65	39.5	0	0	0	0	0	0	353.25	5	16.5	7.25	0	44.25	0	7.41666666666665	0	0	5724	486.5	0.25	0	0	0	0	0	0	0	0	0	0	0	1596.75	0	0	0	0	0	0	0	0	0	0	0	1299550.68333333
0159_BA21_18022_20171205_ST	1294819	0	0.1875	38.5	0	0	0	0	0	0	302	1	20	13.25	0	21	0	0.166666666666666	0	0	4836.16666666667	216.666666666667	1.75	0	0	0	0	0	0	0	0	0	0	0	1155.66666666666	0	0	0	0	0	0	0	0	0	0	0	1288212.64583333
0159_AA34_42460_20191014_ST	1284171	0	0	124.5	0	0	0	0	0	0	359	165	330.5	21.5	65.5	127.75	2	29.6666666666667	0	0	14920.75	360.333333333333	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	1747.75	0	0	0	0	0	0	0	0	0	0	0	1265916.41666667
0159_AK37_71025_20181010_ST	1281993	0	0	121.25	0	0	0	0	0	4.33333333333333	420.666666666667	126	26	5	59	73	0.5	0.75	0	0	6326.75	544.166666666667	1.5	0	0	0	0	0	0	0	0	0	0	0	1654.25	0	0	0	0	0	0	0	0	0	0	0	1272629.83333333
0159_AA34_42090_20180515_ST	1281859	0	0.825	80.25	0	0	0	0	0	0	258.25	11.5	16	10.75	5	21	0	0.75	0	0	5479	298.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	1343.16666666666	0	0	0	0	0	0	0	0	0	0	0	1274334.175
0159_AY44_33186_20190530_ST	1281049	0	0.437500000000001	99.25	0	0	0	0	0	0	368.75	118	6.5	8.5	2	65.5	0.5	12.9166666666667	0.166666666666666	0	5694	494.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	1578	0	0	0	0	0	0	0	0	0	0	0	1272599.64583333
0159_AZ03_32051_20190819_STLS	1277296	0	0.25	179.75	0	0	0	0	0	0	382.416666666667	29.5	73	12.75	13	24.5	1	8.83333333333335	0	0	5617.25	493.833333333333	2.5	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	1547	0	0	0	0	0	0	0	0	0	0.25	0	1268910.08333333
0159_AA34_42146_20180730_ST	1268089	0	0.541666666666667	190.5	0	0	0	0	0	0	338.5	6	23	4	1	20.5	0	36.3333333333333	0	0	5277.83333333335	917	0.75	0	0	0	0	0	0	0	0	0	0	0	1700.75	0	0	0	0	0	0	0	0	0	0	0	1259572.29166667
0159_AZ03_32018_20180723_STHS	1263769	0.666666666666667	0.558333333333333	212.25	0	0	0	0	0	0	385.75	11	33	5.5	13.5	25.75	0.5	13.5	0.166666666666666	0	5286.83333333335	478.833333333333	0.25	0	0	0	0	0	0	0	0	0	0	0	1576.66666666666	0	0	0	0	0	0	0	0	0	0	0	1255724.275
0159_AZ03_32052_20190827_STLS	1228323	0	0	165	0	0	0	0	0	0	375.25	205.25	260.5	10.5	35	9	1	3.33333333333333	0	0	4706.79166666667	249.5	0	0	0	0	0	0	0	0.333333333333333	0	0	0	1	1376.08333333334	0	0	0	0	0	0	0	0	0	0	0	1220924.45833333
0159_AA34_42423_20190503_ST	1225186	0	0	50.25	0	0	0	0	0	0	275	23	77.5	6.75	2.5	29.75	0	0.166666666666666	0.5	0	5933.41666666665	585	0	0	0	0	0	0	0	0	0	0	0	0	1547.5	0	0	0	0	0	0	0	0	0	0	0	1216654.66666667
0159_AZ03_32055_20190830_STHS	1201025	0	1.52083333333334	245.5	0	0	0	0	0	0	352.083333333333	4	17.5	5	3.5	18.75	0.5	0.25	0.166666666666666	0	5404.08333333335	536.833333333333	0.25	0	0	0	0	0	0	0	0	0	0	0	1556.41666666666	0	0	0	0.5	0	0	0	0	0	0	0	1192878.14583333
0159_AA34_42236_20181116_ST	1194742	0	0	207.25	0	0	0	0	0	0	231.5	87.25	101.5	8	11	30	9.5	0	0	0	5043.41666666665	326	0	0	0	0	0	0	0	0	0	0	0	0	1176.83333333334	0	0	0	0	0	0	0	0	0	0	0	1187509.75
0159_AB18_26471_20190911_ST	1192753	0	0.166666666666666	232.25	0	0	0	0	0	0	326	6	13	3.25	57.5	10.75	0.5	0.5	0	0	5217.25	438	0.25	0	0	0	0	0	0	0	0	0	0	0	1370.66666666666	0	0	0	0	0	0	0	0	0	0	0	1185076.91666667
0159_AN38_59050_20181119_ST	1182602	0	0.375	81	0	0	0	0	0	0	290.25	1	29	7	0	19.5	0	2.58333333333333	0	0	5186.83333333335	266.5	0	0	0	0	0	0	0	0	0	0	0	0	1299.25	0	0	0	0	0	0	0	0	0	0	0	1175418.70833333
0159_BE31_82033_20191106_ST	1174569	0	0.375	85.75	0	0	0	0	0	0	331.25	4	11	2	0	18.75	0	3.83333333333333	0	0	4853.16666666667	326.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	1301.75	0	0	0	0	0	0	0	0	0	0	0	1167630.79166667
0159_AV42_66207_20190915_ST	1174448	0	0	142	0	0	0	0	0	0	331.333333333333	17	36	7.25	28	19.25	0	6.16666666666665	0	0	4773.33333333333	242.333333333333	3.25	0	0	0	0	0	0	0	0	0	0	0	1388	0	0	0	0	0	0	0	0	0	0	0	1167454.08333333
0159_AB10_26098_20180626_ST	1169901	0	0.1875	117.25	0	0	0	0	0	0	285.75	0	6.5	11.5	90	11.25	0	0.25	0	0	4628.91666666667	157.5	0	0	0	0	0.5	0	0	0	0	0	0	0	1016.25	0	0	0	0	0	0	0	0	0	0	0	1163575.14583333
0159_AY44_33271_20191119_ST	1167268	0	0	176.25	0	0	0	0	0	0	363	1	5	6.25	14	20.25	0	4.58333333333333	0	0	5408.41666666665	703.5	2.75	0	0	0	0	0	0	0	0	0	0	0	1640.75	0	0	0	0	0	0	0	0	0	0	0	1158922.25
0159_AB18_26436_20191018_ST	1162795	0	0.375	109.916666666667	0	0	0	0	0	0	319.25	1	21	4.75	2	9.25	0	26.1666666666667	0	0	4743.91666666667	727.333333333333	0.4375	0	0	0	0	0	0	0	0	0	0	0	1528.5	0	0	0	0	0	0	0	0	0	0	0	1155301.10416667
0159_AJ09_750030_20190922_ST	1159288	0	0.166666666666666	123	0	0	0	0	0	0	332.5	1	5.5	4	4	20.25	0	27.5	0	0	5133.25	431.333333333333	0.5	0	0	0	0	0	0	0	0	0	0	0	1534	0	0	0	0	0	0	0	0	0	0	0	1151671
0159_AA34_42295_20181127_ST	1156205	0	0	53.25	0	0	0	0	0	0	198.75	0	8.5	2.25	14	5.75	0	27.5	0	0	5259.5	547	0	0	0	0	0	0	0	0	0	0	0	0	1748	0	0	0	0	0	0	0	0	0	0	0	1148340.5
0159_AY44_33281_20191203_ST	1151585	0	0.2625	44.5	0	0	0	0	0	0	302.75	1	3.5	3	3	17.5	1.5	13.25	0.166666666666666	0	5179.41666666665	316	0.25	0	0	0	0	0	0	0	0	0	0	0	1336	0	0	0	0	0	0	0	0	0	0	0	1144362.90416667
0159_AQ22_10435_20191009_ST	1150998	0	0	34.75	0	0	0	0	0	0	213.75	1	9	12.5	10	39	0	24.6666666666667	0	0	4905.66666666667	305	0	0	0	0	0	0	0	0	0	0	0	0	1278.25	0	0	0	0	0	0	0	0	0	0	0	1144164.41666667
0159_AB10_26721_20201210_ST	1142654	0	0	210.75	0	0.5	0	0	0	0	361.25	2	9.5	1.75	5	13.25	0	2.58333333333333	0	0	5414.08333333335	555.833333333333	0.25	0	0	0	0	0	0	0	0	0	0	2	1548.25	0	0	0	0	0	0	0	0	0	0	0	1134527
0159_AK37_71069_20190718_ST	1128552	3	0	163	0	0	0	0	0	0	373.833333333333	41	34	10.5	21	97	0	0.5	0	0	4990	614.5	8	0	0	0	0	0	0	0	0	0	0	0	1711.25	0	0	0	0	0	0	0	0	0	0	0	1120484.41666667
0159_AB18_102750_20191024_ST	1119710	0	0	102	0	0	0	0	0	0	285.25	2	10.5	6.25	10	9	1.5	69.5	0	0	4459.58333333333	564.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	1383.75	0	0	0	0	0	0	0	0	0	0	0	1112805.83333333
0159_AQ29_10072_20180330_ST	1116795	0	0	146.75	0	0	0	0	0	0	312.5	0	20	2	24	21.25	0	23.8333333333333	0	0	6006.75	577.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	1815	0	0	0	0	0	0	0	0	0	0	0	1107845.25
0159_AA34_42492_20191121_ST	1114648	0	0	647.5	0	0	0	0	0	0	391	90	224.5	30.75	26.5	350.5	22	22.5833333333333	0	0	6167.58333333335	1237	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	1460.33333333334	0	0	0	0	0	0	0	0	0	0	0	1103977.41666667
0159_AB10_26213_20181121_ST	1113117	0.666666666666667	0.5	246	0	0	0	0	0	0	276.75	5	20.5	7.75	3	58.75	0	0.916666666666665	0	0	4230.66666666667	604.666666666667	0.75	0	0	0	0	0	0	0	0	0	0	1	1244.33333333334	0	0	0	0	0	0	0	0	0	0	0	1106415.75
0159_AB10_26036_20180417_ST	1110092	0	0	87.5	0	0	0	0	0	0	334.5	18	38.5	6.75	5	29.75	0	3.91666666666667	0	0	5390.95833333335	506	0	0	0	0	0	0	0	0	0	0	0	0	1570.83333333334	0	0	0	0	0	0	0	0	0	0	0	1102100.29166667
0159_AB10_26364_20190311_ST	1106363	0	0	150	0	0	0	0	0	0	295	4	10.5	3.25	15	18.25	0	18.4166666666667	0	0	4631.91666666667	245.5	0	0	0	0	0	0	0	0	0	0	0	0	1104.75	0	0	0	0	0	0	0	0	0	0	0	1099866.41666667
0159_BE31_82028_20191226_ST	1090547	0	0.166666666666666	108.5	0	0	0	0	0	0	314	22	46.5	5.5	10.8333333333333	30.1666666666667	2	4.5	0	0	4675	237.833333333333	0.5	0	0	0	0	0	0	0	0	0	0	0	1299.16666666666	0	0	0	0	0	0	0	0	0	0	0	1083790.33333333
0159_AY44_33026_20171014_ST	1082178	0	2	104.25	0	0	0	0	0	0	308.416666666667	7	24	6.75	0	33.25	0	12.25	0	0	5134.83333333335	504.833333333333	1.75	0	0	0	0	0	2	0	0	0	0	0	1291.75	0	0	0	0	0	0	0	0	0	0	0	1074744.91666667
0159_AB10_100722_20190318_ST	1081854	0	0.166666666666666	137.25	0	0.5	0	0	0	0	338.75	2	20	9.5	0	14.75	0.5	8.41666666666665	0.166666666666666	0	5247.5	634.833333333333	0	0	0	0	0	0	0	0	0	0	0	1	1489	0	0	0	0	0	0	0	0	0	0	0	1073949.66666667
0159_AB10_26151_20180725_ST	1072273	0.2	0	80.25	0	0	0	0	0	0	298	0	24.5	1.75	4	17.25	0	8.5	0	0	4757.16666666667	343.666666666667	0	0	0	0	0	0.5	0	0	0	0	0	1	1280.25	0	0	0	0	0	0	0	0	0	0	0	1065455.96666667
0159_AQ29_10047_20180102_ST	1069681	0	0	62.75	0	0	0	0	0	0	225	46	81.5	17	149	114	0	13.1666666666667	0	0	4503.66666666667	258.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	1153.25	0	0	0	0	0	0	0	0	0	0	0	1063057.33333333
0159_AQ29_10093_20180612_ST	1067344	0	0	60.25	0	0	0	0	0	0	227.75	7	20	17.75	0.5	24.25	0	2.08333333333333	0	0	5163.25	342	0	0	0	0	0	0	0	0	0	0	0	0	1281.41666666666	0	0	0	0	0	0	0	0	0	0	0	1060197.75
0159_AA34_42157_20180706_ST	1062387	0	0	81.5	0	0	0	0	0	0	232.5	1	2	1.75	20	9.5	0	0	0	0	4554	373.5	0	0	0	0	1	0	0	0	0	0	0	0	1283.5	0	0	0	0	0	0	0	0	0	0	0	1055826.75
0159_AB10_26296_20190103_ST	1059952	0	0.15	145.5	0	0	0	0	1	0	289.416666666667	1	8.5	15	0	4.5	0.5	0.166666666666666	0	0	4883.41666666667	380	1.5	0	0	0	0	0	0	0	0	0	0	0	1205.5	0	0	0	0	0	0	0	0	0	0	0	1053015.85
0159_AB10_26080_20180706_ST	1054698	0	0	110	0	0	0	0	0	0	323.5	27.25	61.5	2.5	11.5	55.25	0	17.5	0	0	4969.33333333333	222.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	1152.91666666666	0	0	0	0	0	0	0	0	0	0	0	1047743.91666667
0159_AB10_26064_20180516_ST	1049055	0	0	173.5	0	0	0	0	2	2	366.833333333333	2	11.5	6.5	51	40.5	1	1.33333333333334	0	0	4458.58333333333	399.333333333333	4.25	0	0	0	0	0	0	0	0	0	0	1	1399.75	0	0	0	0	0	0	0	0	0	0	0	1042133.91666667
0159_AZ03_32054_20190917_STHS	1048185	0	0.166666666666666	109.25	0	0	0	0	0	0	317	1	21	6.75	0	13.5	0	10	0	0	4515.91666666667	405.166666666667	0	0	0	0	0	0	0	0	0	0	0	0	1295	0	0	0	0	0	0	0	0	0	0	0	1041490.25
0159_AA34_42504_20191031_ST	1044715	0	0	181.75	0	0	0	0	0	0	291.166666666667	2	10.5	2.25	3	11	0	2.91666666666667	0	0	5268.70833333335	641	0	0	0	0	0	0	0	0	0	0	0	0	1586.83333333334	0	0	0	0	0	0	0	0	0	0	0	1036713.875
0159_AK37_71026_20180902_ST	1039966	0.0909090909090909	0.875	150.25	0	0	0	0	0	0	306	47.25	84	9.75	31	32.5	0	8	0	0	4873.83333333333	500.333333333333	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	1270.5	0	0	0	0	0	0.5	0	0	0	0	0	1032650.78409091
0159_AB10_103281_20180518_ST	1036988	0.2	0.375	350.75	0	0	0	0	0	0	322.25	0	28	5.25	39	8	0	12.6666666666667	0	0	4340.25	557.333333333333	0	0	0	0	0	0	0	0	0	0	0	2	1360.75	0	0	0	0	0	0	0	0	0	0	0	1029961.175
0159_AQ29_10142_20190319_ST	1035122	0	0.5	135	0	1	0	0	2	0.5	290.5	0	4.5	1.25	3	9.75	0	7.66666666666665	0	2	5955.25	334	1.375	0	0	0	0	1.5	1	1.33333333333333	0	0	0	8	1469.5	0	0	0	2	0	0	0	0	0	0	0	1026890.375
0159_AB18_26832_20210112_ST	1023234	0.333333333333333	0	237.5	0	0.5	0	0	0	0	248.5	0	5	0.75	18	0.5	0	72.5833333333335	0	0	4265	847.5	0.25	0	0	0	0	0	0	0	0	0	0	0	1441.5	0	0	0	0	0	0	0	0	0	0	0	1016096.08333333
0159_AQ29_10088_20180605_ST	1019757	0	0	103.25	0	0	0	0	0	0	281.25	0	30	4	4	45.25	0	56.0833333333335	0	0	5561.08333333335	632.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	1729.25	0	0	0	0	0	0	0	0	0	0	0	1011310.5
0159_AA34_42441_20190629_ST	1017772	0	0	44.75	0	0	0	0	0	0	229.75	1	21	9.75	6	23.75	0	6.58333333333335	0	0	4856.83333333333	341.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	1306.75	0	0	0	0	0	0	0	0	0	0	0	1010924.5
0159_AQ29_10084_20180505_ST	1009709	0.25	0	64	0	0	0	0	0	0	286.25	41	74	11.5	23	63	0	0.5	0	0	5208.16666666665	252	0	0	0	0	0	0	0	0	0	0	0	0	1275.91666666666	0	0	0	0	0	0	0	0	0	0	0	1002409.41666667
0159_BE31_82031_20200116_ST	1002626	0	0.375	63.75	0	0	0	0	0	0	229.25	119	29	7.5	10.3333333333333	76.5	0	0.416666666666667	0	0	3929.5	343.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	1007.66666666667	0	0	0	0	0	0	0	0	0	0	0	996809.374999999
0159_AB10_30135_20181217_ST	1001224	0.111111111111111	1.49166666666667	89.25	0	1.5	0.25	0	3.66666666666667	3.61666666666667	267.25	6	10.5	6.75	0	19.75	0	4.08333333333333	0.958333333333335	8.5	4178.41666666667	299.166666666667	4.5	0	0	0	1.5	0	0	1.91666666666667	0	0	0	9	1088.25	0	0	0	1	0	0	0	0	0	0	0	995216.572222222
0159_AK37_71064_20190705_ST	989348	0.333333333333333	1.5	150	0	0	0	0	0	0	275	73.75	68.5	7.75	12	68	0	7.58333333333335	0	0	4195.83333333333	498.833333333333	0.0833333333333332	0	0	0	0	0	0.5	0	0	0	0	0	1167	0	0	0	0	0	0	0	0	0	0	0	982821.333333334
0159_AK37_71070_20190824_ST	981917	0	0	182.5	0	0.25	0	0	0	0	272.5	3	8.5	4.25	37.5	28.25	1	15.0833333333333	0	0	4026.66666666667	463.666666666667	0	0	0	0	0	0	0	0	0	0	0	1	1232	0	0	0	0	0	0	0	0	0	0	0	975640.833333333
0159_AJ09_750060_20191112_ST	981649	0	0.5	177.5	0	0	0	0	0	0	262	0	7.5	10.5	5	2.25	0	0.25	0	0	3970.5	232.5	0.5	0	0	0	0	0	0	0	0	0	0	0	994.25	0	0	0	0	0	0	0	0	0	0	0	975985.75
0159_AV42_66154_20190902_ST	980290	0	0.1875	82.75	0	0	0	0	2	0	293.75	23	2	15.5	1	15.5	1.5	0	0	0	3757.75	264.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	1057.25	0	0	0	0	0	0	0	0	0	0	0	974773.479166667
0159_AB18_101695_20191018_ST	979133.000000001	2	0.5	86.5	0	0	0	0	1	0	338.25	118	17.5	6.75	2	70.25	0	4.08333333333333	0	0	4284	524	0	0	0	0	0	0	0	0	0	0	0	0	1198.5	0	0	0	0	0	0	0	0	0	0	0	972479.666666667
0159_AQ29_10057_20180226_ST	972935	0	0	96.25	0	0	0	0	0	0	229	64	107.5	22	46.5	90	0	19	0.166666666666666	0	4681.41666666667	325	0	0	0	0	0	0	0	0	0	0	0	0	1351.91666666666	0	0	0	0	0	0	0	0	0	0	0	965902.25
0159_AP39_21037_20171123_ST	970983	0	0	55.75	0	0	0	0	0	0	230.5	0	4	7	54	25.75	0	0.166666666666666	0	0	3712	203.833333333333	0	0	0	0	0	0	0	0	0	0	0	1	863.25	0	0	0	0	0	0	0	0	0	0	0	965825.75
0159_AB10_26303_20190125_ST	970690.999999999	0	0	115	0	0	0	0	0	0	270.5	20	30.5	1.5	0	10.75	0.5	36.3333333333333	0	0	3988.75	438	0	0	0	0	0	0	0	0	0	0	0	0	1084.25	0	0	0	0	0	0	0	0	0	0	0	964694.916666666
0159_AA34_42122_20180605_ST	947399	0	0	72	0	1.5	0	0	0	0	231.5	4	8	2.5	5	42	0	9.5	0	0	3851	482.5	0.25	0	0	0	0	0	0	0	0	0	0	0	1220.25	0	0	0	0	0	0	0	0	0	0	0	941469
0159_AV42_66140_20190602_ST	946294	0	0	101.5	0	0	0	0	0	0	275.75	0	8	4	0	25.25	0	13.25	0	0	3863	459.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	1084.25	0	0	0	0	0	0	0	0	0	0	0	940459.666666667
0159_AP39_21099_20171122_ST	945091	0	0	81	0	0.5	0	0	0	1	254.25	1	9.5	5.75	2	4.5	0	1.33333333333334	0	0	3734.66666666667	362.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	1102	0	0	0	0.5	0	0	0	0	0	0	0	939530.166666666
0159_AB18_26636_20191029_ST	943180	0	0	98	0	0	0	0	0	0	242.416666666666	21.25	24.5	3	5.5	10.5	0	10.3333333333333	0	0	3619.16666666667	212.833333333333	1	0	0	0	0	0	0.5	0	0	0	0	1	944.75	0	0	0	0	0	0	0	0	0	0	0	937985.25
0159_AA34_42292_20181127_ST	930709	0	0	80.25	0	0	0	0	0	0	204.25	18	27.5	1	14	19.25	0	16.5	0	0	5027.83333333335	643	0	0	0	0	0	0	0	0	0	0	0	0	1414.25	0	0	0	0	0	0	0	0	0	0	0	923243.166666667
0159_AA34_42255_20180920_ST	928430	0	0.375	219.5	0	0	0	0	0	0	267.166666666667	0	4	3.25	12	24	0	4.25	0	0	6361.33333333335	480.333333333333	2	0	0	0	0	0	0	0	0	0	0	0	1507.33333333334	0	0	0	0	0	0	0	0	0	0	0	919544.458333333
0159_AV42_66180_20190913_ST	924834	0	0.166666666666666	139.666666666667	0	0	0	0	0	0	267.25	105.5	182.5	8.5	40.5	74.75	0	11.3333333333333	0.166666666666666	0	3760.25	270.166666666667	0	0	0	0	0	0	0	0	0	0	0	0	1013.66666666667	0	0	0	0	0	0	0	0	0	0	0	918959.583333334
0159_AJ09_750035_20191010_ST	921557.000000001	0	0	84.75	0	0	0	0	0	0	216.5	1	10	10	1	4.75	0	0.416666666666667	0	0	3688.08333333333	336.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	956.166666666665	0	0	0	0	0	0	0	0	0	0	0	916248.000000001
0159_AY44_33293_20191206_ST	921364	0	0.333333333333333	225.25	0	0	0	0	0	2	266.833333333333	5	17	3.5	21	16.5	0	6.5	0	0	4491.08333333333	341.166666666667	3.75	0	0	0	0	0	0	0	0	0	0	1	1232.5	0	0	0	0	0	0	0	0	0	0	0	914730.583333334
