sample_id	total	mannan_polymerase_complex	glycosylphosphatidylinositol_N_acetylglucosaminyltransferase__GPI_GnT__complex	ESCRT_I_complex	ESCRT_II_complex	ESCRT_III_complex	ER_ubiquitin_ligase_complex	signal_recognition_particle_receptor_complex	signal_peptidase_complex	phosphatidylinositol_3_kinase_complex	oligosaccharyltransferase_complex	photosystem	photosystem_I_reaction_center	photosystem_II_reaction_center	photosystem_II_oxygen_evolving_complex	photosystem_I_antenna_complex	proton_transporting_two_sector_ATPase_complex	phycobilisome	membrane_coat	AP_type_membrane_coat_adaptor_complex	HOPS_complex	retromer_complex	retromer__tubulation_complex	retromer__cargo_selective_complex	NADH_dehydrogenase_complex	SNARE_complex	Sec62_Sec63_complex	endoplasmic_reticulum_palmitoyltransferase_complex	dolichyl_phosphate_mannose_protein_mannosyltransferase_complex	SREBP_SCAP_complex	proton_transporting_two_sector_ATPase_complex__proton_transporting_domain	proton_transporting_two_sector_ATPase_complex__catalytic_domain	VCP_NPL4_UFD1_AAA_ATPase_complex	GPI_anchor_transamidase_complex	MHC_class_I_peptide_loading_complex	TAP_complex	UDP_N_acetylglucosamine_transferase_complex	Dsc_E3_ubiquitin_ligase_complex	proton_transporting_ATP_synthase__stator_stalk	proton_transporting_ATP_synthase__catalytic_core	proton_transporting_ATP_synthase__central_stalk	pore_complex	cargo_receptor_complex	translocon_complex	clathrin_complex	Nem1_Spo7_phosphatase_complex	Ragulator_complex	EMC_complex	Asi_complex	plasma_membrane_protein_complex	outer_mitochondrial_membrane_protein_complex	inner_mitochondrial_membrane_protein_complex	respiratory_chain_complex	nuclear_membrane_protein_complex	COPII_vesicles_tethering_complex	transmembrane_transporter_complex	Ire1_complex	IRE1_TRAF2_ASK1_complex	ESCRT_IV_complex	nuclear_membrane_complex_Bqt3_Bqt4	Remaining
0159_AB18_26642_20200320_ST	6270987	0	0	0.5	0	0	0	0	0	0	0	61.3333333333333	0	0	0	0	5973.16666666667	3.5	78	0	0	0	0	0	345.5	0	0	0	0	0	4997.58333333334	9687.33333333333	0	0	0	0	0	0	0	0	0	8808.5	0	0	0	0	0	0	0	27251.3333333333	0	17.25	313.25	0	0	13316.1666666667	0	0	0	0	6200133.58333333
0159_AB18_26705_20191018_ST	6267873	0	0	0	0	0	0	0	0	0	0	366.833333333333	0	0	0.75	0	3378.16666666667	33.5	55	0	0	0	0	0	171.833333333333	0	0	0.666666666666667	0	0	4510.58333333334	16850.5833333333	0	0	0	0	0	0	0	0	0	6233	0	0	0	0	0	0	0	23763.4166666667	0	4.5	217.083333333333	0	0	11675.475	0	0	0	0	6200611.60833334
0159_AB18_26560_20191009_ST	6266813	0	0	0	0	0	0	0	0	0	0.166666666666667	141	0	0.5	0	0	3894	2.25	83.5	0	0	0	0	0	139.75	0	0	0.666666666666667	0	0	4591.41666666667	11106.9166666667	0.166666666666666	0	0	0	0	0	0	0	0	1691.5	0	0	0	0	0	0	0	15640.75	0.125	6.25	20.9583333333333	0	0	7228.62083333333	0	0	0	0	6222264.4625
0159_AB18_26463_20190528_ST	6235093	0	0	0	0.5	0	0	0	0	0	0	54	0	0	3.75	0	5563.66666666667	5.25	97.6666666666667	0	0	0	0	0	171.583333333333	0	0	0.166666666666667	0	0	5493.83333333333	11441.25	0	0	0	0	0	0	0	0	0	2245	0	0	0	0	2.5	0	0	22440.875	0.25	4.58333333333333	160.291666666667	0	0	10645.8333333333	0	0	0	0	6176762
0159_AB10_26786_20210216_ST	6199253	0	0	1	0	0	0	0	0	0	0	75.6666666666667	0	0	5.25	0	9240.66666666667	22.25	324.333333333333	20	0	0	0	0	63.1666666666667	0	0	0	0	0	6830.25	12005.6666666667	0	1	0	0	0	0.125	0	0	0	497.333333333333	0	0	0	0	0	0	0	19657.9166666667	2.25	15	70.75	0	0	9485.10416666667	0	0	0	0	6140935.27083333
0159_AP39_21361_20180308_ST_E21	6195301.00000001	0	0	0	0	0	0	0	0	0	0	36.5	0	0.333333333333333	57.5	0	6419.66666666667	1	71.5	0.5	0	0	0	0	356.416666666667	0	0	0	0	0	5391.75	14042.75	0	0.111111111111111	0	0	0	0	0	0	0	337	0	0	0	0	0	0.5	0	17575.0833333334	0	4	174.75	0	0	8337.33333333334	0	0	0	0	6142494.30555556
0159_AQ29_10078_20180508_ST	6193496	0	0	0.75	0	0	0	0.5	0.166666666666667	0	0	118.833333333333	0	0	0	0	9435.25	27.5	238.166666666667	8	0	0	0	0	68.9166666666667	0	0	1.83333333333333	0	0	7426.25	13093.0833333333	0	0	0	0	0	0	0	0	0	367.833333333333	0	0	1	0	0	0	0	19601.375	0.5	8.625	38.375	0	0	9407.47916666667	0	0	0	0	6133651.5625
0159_AB18_26741_20201114_ST	6186909	0	0	0	0	0	0	0	0	0	0	242.833333333333	0	0	1	0	5625.33333333333	0.75	197	0	0	0	0	0	146.75	0	0	0.333333333333333	0	0	5619.91666666666	12740.75	0	0	0	0	0	0	0	0	0	1567	0	0	0	0	0	0	0	16660.25	0	15.125	6.3125	0	0	7816.00625	0	0	0	0	6136269.63958333
0159_AA34_42470_20190830_ST	6166507	0	0	0	0	0	0	0	0	0	0	72.3333333333333	0	0	9	0	3220.91666666667	1.5	75.6666666666667	0	0	0	0	0	47.0833333333333	0	0	0	0	0	4104.78333333334	14321.95	0	0	0	0	0	0	0	0	0	1829	0	0	0	0	0	0	0	17547.9166666666	0	5.125	16.5	0	0	8099.39166666666	0	0	0	0	6117155.83333333
0159_AP39_21372_20180327_ST_E21	6161143	0	0	0	0	0	0.0833333333333333	0	0	0	0	93.6666666666667	0	0	9	0	4799.16666666667	5.25	206.166666666667	0	0	0	0	0	201.75	0	0	0	0	0	4797.58333333334	11078.5833333333	0.0625	0	0	0	0	0	0	0	0	1363.5	0	0	0	0	0	0	0	16341.5833333333	0.0625	7.75	13.2083333333333	0	0	7654.0625	0	0	0	0	6114571.52083333
0159_AB18_26716_20200820_ST	6129283	0	0	0	0	0	0	0	0	0	0	86.8333333333333	0	0.25	0.5	0	4964.33333333333	4.75	161.166666666667	1	0	0	0	0	197.166666666666	0	0	0.333333333333333	0	0	5436.08333333333	12899.75	0.333333333333333	0	0	0	0	0	0	0.5	0	500.5	0	0	0	0	0	0	0	19399.75	0.125	2.5	118	0	0	9186.54166666667	0	0	0	0	6076322.58333333
0159_AP39_21083_20180113_ST	6111009	0	0	0.75	0	0	0	0	0	0	0	43.6190476190476	0	0	11.25	0	4191	1.5	207.5	0	0	0	0	0	207.583333333333	0	0	0.666666666666667	0	0	4389.75	9283.58333333333	0	0	0	0	0	0	0	0	0	1787.5	0	0	0	0	0	0	0	15879.8333333334	0.25	13.6666666666667	49.4166666666667	0	0	7605.20833333334	0	0	0	0	6067335.92261905
0159_AY44_33007_20170914_ST	6077713	0	0	0	0	0	0	0	0	0	0	66.3333333333333	0	0	0	0	6140.83333333333	2	51.6666666666667	0	0	0	0	0	320.25	0	0	0	0	0	6478	11998.3333333333	0	0	0	0	0	0	0	0	0	1493.5	0	0	0	0	0	0	0	17774.25	0	12	12.4166666666667	0	0	8215.03333333333	0	0	0	0	6025148.38333333
0159_AP39_21364_20180504_ST_E21	6015921	0	0	0	0	0	0	0	0	0	0	12.4166666666667	0	0.916666666666667	0	0	4063	0	9.33333333333333	0	0	0	0	0	177.25	0	0	0	0	0	4294.58333333333	13169.9166666666	0	0	0	0	0	0	0	0	0	2661	0	0	0	0	0	0	0	17868.9166666666	0	0.75	26.1666666666667	0	0	8300.08333333332	0	0	0	0	5965336.66666667
0159_AA34_42388_20190405_ST	5986266	0	0	0	0	0	0	0	0	0	0	64.6666666666667	0	0	53.25	0	6230	3.25	325.833333333333	0	0	0	0	0	128.916666666667	0	0	0.5	0	0	5815.16666666667	13960.8333333333	0.333333333333333	0	0	0	0	0	0	0	0	1649	0	0	0	0	0	0	0	17223.75	0	3.75	10.7083333333333	0	0	8214.18749999999	0	0	0	0	5932581.85416667
0159_AH05_15000_20171130_ST	5973013.99999999	0	0	0.75	0	0	0	0	0	0	0	154.666666666667	0	0	2	0	5234.66666666667	2.75	416.833333333333	0	0	0	0	0	145.333333333334	0	0	2	0	0	5148.91666666667	10861.0833333333	0	0	0	0	0	0	0	0	0	1053	0	0	0	0	0	0	0	17430.6666666667	0	11	18.875	0	0	8204.89583333333	0	0	0	0	5924326.56249999
0159_AA34_42282_20181025_ST	5961842	0	0	0	0	0	0	0	0	0.0833333333333335	0	175.833333333333	0	0	0.5	0	4963.16666666667	15.75	140	0	0	0	0	0	106.083333333333	0	0	0	0	0	4585.5	10805.5	0	0	0	0	0	0	0	0	0	3158	0	0	0	0	0	0	0	16024.4166666667	0	4.91666666666667	48.3333333333333	0	0	7695.375	0.0833333333333332	0	0	0	5914118.45833333
0159_AP39_21213_20180420_ST_E21	5955046	0	0	0.25	0	0	0	0	0.166666666666667	0	0	23.3571428571429	0	0.333333333333333	0	0	9329.5	2	390	5	0	0	0	0	85.7499999999998	0	0	0	0	0	6847.66666666667	13017.7833333333	0	0	0	0	0	0	0	1	0	608.5	0	0	0	0	0	0	0	21048.625	0	8.75	37.7083333333333	0	0	10280.0208333333	0	0	0	0	5893359.58869047
0159_AB18_26497_20190718_ST	5949329	0.5	0.166666666666667	1.25	0	0	0.972222222222223	0	0.166666666666667	1.125	0	80.5	0	0	2	0	4232.33333333333	4.5	125.5	8	0.816666666666665	0	0.666666666666667	0.25	176.583333333334	1.5	0	0.166666666666667	0	0	4763.5	11310.8333333333	0.229166666666666	1.33333333333333	0	0	0	0.166666666666666	0	0	0	341.5	0	0	0.666666666666667	0.125	0	1.5	0	16378.6666666667	0.9375	12.6666666666667	11.1041666666667	0	0	7513.44791666667	0	0	0	0	5904355.32569445
0159_AB18_26723_20201110_ST	5945421.99999999	0	0	0	0	0	0	0	0	0	0	22.6666666666667	0	0	1.75	0	5350.83333333333	8.5	88.8333333333333	0	0	0	0	0	187.25	0	0	0	0	0	5020.91666666666	11529	0	0	0	0	0	0	0	0	0	811	0	0	0	0	0	0	0	16397.7083333334	0.25	6.5	17.1666666666667	0	0	7601.22916666668	0	0	0	0	5898378.39583333
0159_AZ03_32024_20180718_ST	5941800	0	0	0	0	0	0	0	0	0	0	116.333333333333	0	0.25	0	0	6097.16666666667	1	108	0	0	0	0	0	190.083333333333	0	0	0	0	0	5260	9016	0	0	0	0	0	0	0	0	0	2051.5	0	0	0	0	0	0	0	16298.1666666666	0.25	19.5	14.6666666666667	0	0	7713.24999999999	0	0	0	0	5894913.83333334
0159_AP39_21392_20180504_ST_E21	5866533	0	0	0	0	0	0	0	0	0	0	61.1190476190476	0	1.41666666666667	4.25	0	5463.08333333333	7	49.5	1	0	0	0	0	297.833333333333	0	0	1.33333333333333	0	0	5054.08333333334	12031.4166666667	0.166666666666666	0	0	0	0	0	0	0	0	1729.5	0	0	0	0	0	0	0	19205.5833333334	0.125	9.625	40.1666666666667	0	0	9165.95833333334	0	0	0	0	5813409.83928571
0159_AZ03_32083_20190809_ST	5853768	0	0	0.75	0	0	0	0	0	0	0	44	0	0	0	0	3893	1.5	73.6666666666667	0	0	0	0	0	357.5	0	0	0	0	0	4350.08333333333	8419.08333333333	0	0	0	0	0	0	0	0	0	872	0	0	0	0	0	0	0	15356.3333333333	0	6.25	22.2083333333333	0	0	7163.02083333333	0	0	0	0	5813208.60416667
0159_AQ29_10011_20170731_ST	5789921	0	0	0.5	0	0	0.0833333333333333	0	0	2.7	0.333333333333333	56.6666666666667	0.333333333333333	0.5	23.5	0	4306	123.25	253.716666666667	32.0833333333333	0	0.166666666666667	0	0.5	6.16666666666667	0.5	0	0.5	0	0	4367.91666666667	12647.1666666666	0.395833333333333	0	0	0	0	0	0	0	0	1325.5	0	0	2.53333333333333	0	0	0	0	16978.1	0.0625	8.75	15.3333333333333	0	0	8155.25	0	0	0	0	5741612.49166667
0159_AP39_21101_20171111_ST	5774735	0	0	0.5	0	0	0.222222222222222	0	0.166666666666667	0	0	231.5	0	0	0	0	3316.5	0.5	50.8333333333333	2	0	0	0	0	168.166666666667	0	0	0	0.222222222222222	0	3599.25	10752.25	0	0	0	0	0	0	0	0	0	1569.5	0	0	0.333333333333333	0	0	0	0	21341.1666666667	0.125	11.7083333333333	239.208333333333	0	0	10144.2083333333	0	0	0	0	5723306.63888889
0159_AQ29_10041_20171121_ST	5761569	0	0	0	0	0	0	0	0	0	0	116.833333333333	0	0	0	0	2945.66666666667	1	269	0	0	0	0	0	71.9999999999998	0	0	3.83333333333333	0	0	3679.33333333334	10143.1666666667	0	0	0	0	0	0	0	0	0	2882.5	0	0	0.333333333333333	0	0	0	0	14029.4583333333	0	8.75	16.5416666666667	0	0	6714.91666666667	0	0	0	0	5720685.66666666
0159_AA34_42453_20190809_ST	5759658	0	0	2	0	0.25	0	0.5	0	0.4	0	9.66666666666666	0	0.666666666666667	0.75	0	610	0	10397	2.5	0	0	0	0	13.4583333333333	0	0	0	0	0	3181.5	14582.5833333333	0	0	0	0	0	0	0.25	0	0	499.5	0	0	1	0	0	0.5	0	57648.0833333332	0.5	1.625	33.1666666666667	0	0	28811.3749999999	0	0	0	0	5643860.725
0159_AZ03_32060_20190920_ST	5740340.99999999	0	0	0	0	0	0	0.5	0	0	0	25	0	0	2.75	0	9940	11.25	222.333333333333	16	0	0	0	0	115.25	0.5	0	0.333333333333333	0	0	6282.08333333333	9993.25	0	0	0	0.416666666666667	0	0	0	0	0	176.5	0	0	1	0	0	0	0	21821.7083333333	0.375	12.9166666666667	100.541666666667	0	0	10661.3666666667	0	0	0	0	5680956.92499999
0159_AB18_26776_20210113_ST	5729126.00000001	0	0	0	0	0	0	0	0	0	0.0833333333333333	145.166666666667	0	0	1	0	3989.83333333333	17.5	220.75	11.5	0	0	0	0.333333333333333	74.2499999999998	0	0	0.666666666666667	0	0	4995.66666666666	14547.1666666667	0.333333333333333	0	0	0	0	0	0	0	0	941	0.333333333333333	0	0	0	0	0	0	19605.625	0	8.625	8.16666666666667	0	0	9248.52083333332	0	0	0	0	5675309.47916667
0159_AB18_26645_20200422_ST	5704886	0	0	1	0	0	0	0	0	0	0	90.5	0	0.333333333333333	0	0	4863	2.75	87	0	0	0	0	0	268.333333333333	0	0	0	0	0	4847.33333333333	11166	0	0.333333333333333	0.125	0.125	0	0	0	0	0	1762.5	0	0	0	0	0	0	0	18572.625	0	26.0833333333333	84.625	0	0	8787.79166666668	0	0	0	0	5654325.54166666
0159_AV42_66129_20190414_ST	5684208	0	0	0	0	0	0	0	0	0	0	103.166666666667	0	0	5.5	0	3338.33333333333	2	145.333333333333	0	0	0	0	0	186	0	0	1	0.222222222222222	0	4310.66666666666	11455.8333333333	0	0	0	0	0	0	0	0	0	1631	0	0	0	0	0	0	0	16053.7083333333	0	4	49.625	0	0	7438.925	0	0	0	0	5639482.68611111
0159_AP39_21359_20180323_ST_E21	5671904	0	0	0	0	0	0.222222222222222	0	0	1.16666666666666	0	122.952380952381	0	1	2.75	0	6630.08333333333	8.5	547.333333333333	5	0.183333333333333	0	0	0	49	0	0	0	0.222222222222222	0	5518.08333333333	13299.75	0	0.333333333333333	0	0	0	0.166666666666666	0	0.5	0	1173.5	0.333333333333333	0	0	0	0	0	0	20475.3333333333	0.5	7.54166666666667	44.7916666666667	0	0.25	9929.80833333333	0	0	0	0	5614084.69484127
0159_AP39_21064_20171222_ST	5653130	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	2790.33333333333	0	26.3333333333333	0	0	0	0	0	305.833333333333	0	0	0	0	0	4336.33333333333	8763.16666666667	0	0	0	0	0	0	0	0	0	2131	0	0	0	0	0	0	0	12714.9583333333	0	3	39.5416666666667	0	0	5893.62499999999	0	0	0	0	5616085.875
0159_AB18_26720_20210217_ST	5648673	0	0	0.25	0	0	0	0	0	0	0	80.5	0	0	0	0	5735.16666666667	3	93.6666666666667	0.5	0	0	0	0	57.6666666666667	0	0	0	0	0	5176.83333333334	11315.75	0	0	0	0	0	0	0	0	0	1533	0	0	0	0	0	0	0	18853.5833333334	0.125	10	29.4166666666667	0	0	8892.66666666668	0	0	0	0	5596890.875
0159_AK37_71056_20190611_ST	5606527	0	0	1	0	0	0	0	0	0	0	49.8333333333333	0	0	2.75	0	8155.83333333333	6.25	164.5	4	0	0	0	0	146.166666666667	0	0	0	0	0	5712.91666666666	11364.9166666667	0	0	0	0	0	0	0	0	0	731.833333333333	0	0	0	0	0	0	0	17698.75	0.5	9.5	20.1666666666667	0	0	8560.66666666667	0	0	0	0	5553897.41666666
0159_AB18_26425_20190206_ST	5558989	0	0	0	0	0	0	0	0	0	0	172.333333333333	0	0	0	0	6401	52.25	185.5	0	0	0	0	0	104.5	0	0	0	0	0	5223.91666666667	10681.25	0	0	0	0	0	0	0	0	0	1214	0	0	0	0	4	0	0	15656.7083333333	0.25	12.5	19.7916666666667	0	0	7483.9125	0	0	0	0	5511777.0875
0159_AP39_21261_20180629_ST_E21	5502934	0	0	0	0	0	0	3	0	1	0	59.8333333333333	0	0	1.5	0	4040.83333333333	2	170.375	2	0	0	0	0	244.75	0	0	0	0	0	4348.5	11607.7	0	0	0	0	0	0	0	0	0	688	0	0	0	0	0	0	0	16462.125	0	10.25	205.833333333333	0	0	7824.64166666667	0	0	0	0	5457261.65833333
0159_AA34_42084_20180509_ST	5501488	34	7	16.75	15.25	2.5	21.4861111111111	3.5	4.5	61.4222222222223	7.44444444444443	12.5	0	1.08333333333333	3	0	7735.08333333333	0	1121.11666666667	213.583333333333	20.3666666666666	3.66666666666667	4.66666666666667	25.8333333333333	115.638888888889	37.3095238095238	3.33333333333333	8.63888888888889	13.6111111111111	0	5101.68333333333	12719.9166666667	2.4375	51.6666666666667	0	1	0.166666666666666	22	6.5	1.41666666666666	2.5	4231.5	10.3333333333333	5.48333333333333	28.8	3.375	10.375	45.5	1.75	41945.5138888889	34.0625	108.527777777778	326.694444444444	1.18181818181818	14	20486.5625	1.66666666666667	0	1.16666666666667	0	5406828.9350469
0159_AA34_42113_20180615_ST	5466709	0	0	0	0	0	0	0	0	0	0	115.333333333333	0	3.5	0.5	0	5466.66666666667	120.5	125.666666666667	0	0	0	0	0	148.5	0	0	1.66666666666667	0	0	4986.08333333334	12135.75	0	0.333333333333333	0	0	0	0	0	0	0	1128	0	0	0	0	0	0	0	17121.2083333333	0	3.25	42.0833333333333	0	0	8102.72916666667	0	0	0	0	5417207.22916667
0159_AB18_26415_20190218_ST	5462225	0	0	0	0	0	0	0	0	0	0	54.3333333333333	0	0	0.25	0	3844.91666666667	0	80.6666666666667	0.5	0	0	0	0	28.5	0	0	0	0	0	4008.25	11660.25	0	0	0	0	0	0	0	0	0	1335	0	0	0	0	0	0	0	16486.875	0	6.75	12.7916666666667	0	0	7968.68750000001	0	0	0	0	5416737.22916667
0159_AP39_21222_20180322_ST_E21	5457020	0	0	0	0	0	0	0	0	0.5	0.166666666666667	172.166666666667	0	0	0	0	4771.83333333333	7.25	111.666666666667	0.5	0	0	0	0	45.875	0	0	0	0	0	4743	14598.9166666666	0	0	0	0	0	0	0	0	0	2007.5	0	0	0	0	0	0	0	21156.0833333333	0	8.375	10.1666666666667	0	0	10169.0208333333	0	0	0	0	5399216.97916667
0159_AY44_33033_20171003_ST	5453153	0	0	0	0	0	0	0	0	0	0.166666666666667	209	0	0.25	0	0	4318.83333333333	1.75	81.8333333333333	0	0	0	0	0	208.833333333334	0	0	0.333333333333333	0	0	4898.5	10737	0.333333333333333	0	0	0	0	0	0	0	0	1190.5	0	0	0	0	0	0	0	14429.4166666667	0	8	30	0	0	6790.375	0	0	0	0	5410247.875
0159_AV42_66213_20191004_ST	5436777	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	4273.83333333333	10	337.166666666667	2	0	0	0	0	119.833333333333	0	0	0.333333333333333	0	0	4099.83333333333	11694.1666666667	0	0	0	0	0	0	0	0	0	2815	0	0	0	0	0	0	0	17969.25	3	3.25	148.5	0	0	8715.43750000001	0	0	0	0	5386458.39583333
0159_AA34_42376_20190318_ST	5433622	0	0	0	0	0	0	0	0	0	0	22.3333333333333	0	0	0	0	3383	2.75	69.3333333333333	0	0	0	0	0	302.5	0	0	0	0	0	4203	7853.66666666667	0	0	0	0	0	0	0	0	0	289.5	0	0	0	0	0	0	0	11965.0833333333	0	17	42.0833333333333	0	0	5506.89583333333	0	0	0	0	5399964.85416667
0159_AB18_26520_20200917_ST	5430493.99999999	0	0	0.25	0	0	0	0	0	0	0	82.8333333333333	0	0	0.75	0	6236.33333333333	28.25	99.5	0	0	0	0	0	181.25	0	0	0	0	0	5251	9977.83333333333	0.166666666666666	0	0	0	0	0	0	0	0	1060	0	0	0	0	0	0	0	15898.125	0	9.20833333333333	29.7916666666667	0	0	7583.9875	0	0	0	0	5384054.72083333
0159_AP39_21413_20180813_ST_E21	5424876	0	0	0.5	0	0	0.0833333333333333	0	0	0	0	59.3333333333333	0	0	44	0	5967	2	208	0	0.1	0	0	0	157.833333333333	0	0	0.166666666666667	0	0	4822.66666666667	9122	0.0625	0	0	0	0	0	0	0	0	1334	0	0	0	0	0	0	0	14617.7916666666	0.0625	14.5	93.875	0	0	6890.68749999999	0	0	0	0	5381541.3375
0159_AB10_26756_20201027_ST	5407572	0	0.333333333333333	0	0	0	0	0	0	0	0	120.166666666667	0	0.25	42.5	0	6096.66666666667	21.5	341.5	0	0	0	0	0	72.4999999999998	0	0	0.833333333333333	0	0	5479.33333333334	12522.8333333333	0	0	0	0	0	0	0	0	0	1034	0	0	0	0	0	0	0	15996.3333333333	0	7.5	11.0416666666667	0	0	7458.14583333333	0	0	0	0	5358366.5625
0159_AA34_42452_20190801_ST	5404011	0	0	0.25	0	0	0	0	0	0	0	38.5	0	0	0	0	5111.5	1	108	10	0	0	0	0	137.833333333333	0	0	0.666666666666667	0	0	4845.91666666667	9318.78333333333	0	0.333333333333333	0	0	0	0	0	0	0	1360.83333333333	0	0	0	0	1	0	0	15300.25	1.5	5.25	28.1666666666667	0	0	7177.625	0	0	0	0	5360563.59166667
0159_AB18_26722_20201204_ST	5369834	0	0	0	0	0	0	0	0	0	0	59.6666666666667	0	1	0	0	5038	4	215.5	5	0	0	0	0	176.083333333333	0	0	0.333333333333333	0	0	4520.83333333333	9607	0	0	0	0	0	0	0	0	0	2011.5	0	0	0	0	0	0	0	16134.375	0.75	10.75	95.6666666666667	0	0	7712.45833333334	0	0	0	0	5324241.08333334
0159_AA34_42477_20190918_ST	5339445	0	0	0	0	0	0	0	0	0	0	181.666666666667	0	0	0	0	4825	2	42.1666666666667	0	0	0	0	0	123.416666666667	0	0	1	0	0	4397.41666666667	12526.5833333333	0	0	0	0	0	0	0	0	0	220.5	0	0	0	0	0	0	0	13687.375	0	2.25	6.54166666666667	0	0	6476.70833333334	0	0	0	0	5296952.375
0159_AA34_42242_20181111_ST	5333638	0	0	0	0	0	0	0	0	0	0	7.66666666666667	0	0	0	0	4231.16666666667	2	30	0	0	0	0	0	181.25	0	0	0	0	0	3493	6027.5	0	0.111111111111111	0	0	0	0	0	0.5	0	2447.5	0	0	0	0	0	0	0	12558.1666666667	0	2.25	21.6666666666667	0	0	5945.70833333334	0	0	0	0	5298689.51388889
0159_AZ03_32040_20181023_ST	5326964	0	0	0	0	0	0	0	0	0	0	82.1666666666667	0	0	0.5	0	4274.83333333333	3.5	187	1	0	0	0	0	282.583333333333	0	0	1.66666666666667	0	0	4539.33333333333	9100.91666666667	0	0	0	0	0	0	0	0	0	313.833333333333	0	0	0	0	1.5	0	0	12738.3333333333	1.5	4.83333333333333	11.75	0	0	5922.79166666667	0	0	0	0	5289495.95833334
0159_AS41_40057_20180522_ST	5325260	0	0	0.25	0	0	0	0	0	0	0	15.8333333333333	0	0	0	0	3058.16666666667	2	54.6666666666667	3	0	0	0	0	276	0	0	0.333333333333333	0	0	3657.75	7326	0	0	0	0	0	0	0	0	0	1866.5	0	0	0	0	0	0	0	12006.4166666666	0	3.5	6.91666666666667	0	0	5570.91666666666	0	0	0	0	5291411.75
0159_AB10_26739_20201029_ST	5322209	0	0	0	0.5	0	0	0	0	0	0	42.4166666666666	0	0	0.25	0	2143.66666666667	2	78.8333333333333	0	0	0	0	0	10.25	0	0	0	0	0	2842.66666666667	10027.5	0	0	0	0	0	0	0	0	0	1091	0	0	0	0	0	0	0	12620.1666666666	0	4.75	5.91666666666667	0	0	5919.04166666666	0	0	0	0	5287420.04166667
0159_AA34_42088_20180515_ST	5305097	0	0	0	0	0	0	0	0	0	0	22.5	0	0	0	0	3153.83333333333	0	6	0	0	0	0	0	188.166666666667	0	0	0	0	0	3299.91666666666	7429.08333333333	0	0	0	0	0	0	0	0	0	4651.33333333333	0	0	0	0	0	0	0	14746.8333333334	0	0.75	123.666666666667	0	0	7028.79166666668	0	0	0	0	5264446.125
0159_AY44_33013_20170917_ST	5299208	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	4450.16666666667	22.25	138.5	0	0	0	0	0	168	0	0	0.5	0	0	4224.75	8397.08333333333	0	0	0	0	0	0	0	0	0	1148.83333333333	0.333333333333333	0	0	0	0	0	0	14185.3333333333	0.5	8.58333333333333	57.25	0	0	6729.95833333332	0	0	0	0	5259637.95833333
0159_AB18_106720_20190226_ST	5298117	0	0	0.25	0	0	0	0	0	0	0.25	68.3333333333333	0	0.333333333333333	2.5	0	5779.5	70.25	232	4	0	0	0	0	150.583333333333	0	0	0.166666666666667	0	0	4794.83333333333	9929.86666666666	0.333333333333333	0	0	0	0	0	0	0.25	0	867.333333333333	0	0	0	0	2.5	0	0	14779.7222222222	0	4.875	14.5833333333333	0	0	7077.85416666667	0	0	0	0	5254336.68194445
0159_AA34_42437_20190622_ST	5283569	0	0	0	0	0	0	0	0	0	0.166666666666667	36	0	0	14.25	0	4197	1.25	82.5	0	0	0	0	0	168.583333333333	0	0	0	0	0	5010	11485.2833333333	0	0	0	0	0	0	0	0	0	1243.5	0	0	0	0	0	0	0	15115.125	0	16.5	18.5416666666667	0	0	7046.97916666667	0	0	0	0	5239133.32083334
0159_AP39_21221_20180301_ST_E21	5279448	0.5	0	0.5	0.5	0	0	0	0	0.625	0	43.5833333333333	0	1.66666666666667	3.25	0	4719.58333333333	3	128.5	2	0	0	0	0.5	266.25	0.2	0	0	0	0	3859.75	8811.58333333334	0	1	0	0	0	0	0	0.25	0	10415.5	0	0	0	0	0	0	0	28862	0.25	9.5	598.208333333333	0	0	14053.4166666667	0	0	0	0	5207665.88333333
0159_AP39_21021_20171021_ST	5271360	0	0	0	0	0	0	0	0.166666666666667	0	0	55.7380952380952	0	0	0.25	0	4916	1.75	50.5	1	0	0	0	0	163	0	0	0	0	0	4744.03333333333	9865.66666666667	0	0.222222222222222	0	0	0	0	0	1	0	1390.5	0	0	0	0	0	0	0	15647.875	0	3.08333333333333	29.7916666666667	0.166666666666666	0	7563.75000000001	0	0	0	0	5226925.50634921
0159_AB18_26453_20190218_ST	5264094	0	0	0	0	0	0	0	0.166666666666667	0	0	6	0	0.666666666666667	1.5	0	6041.33333333333	5.5	132	13	0	0	0	0	250.416666666667	0	0	0	0	0	4624.66666666666	7947.16666666667	0.166666666666666	0	0	0	0	0	0	0	0	756.5	0	0	0	0	0	0	0	16267.2083333333	0	8.25	247.291666666667	0	0	7757.64583333333	0	0	0	0	5220034.52083333
0159_AB18_26715_20210225_ST	5250261	0	0	0	0	0	0.333333333333333	0.5	0	1	0.166666666666667	108.166666666667	0	0	2.25	0	5521.91666666667	3.75	115.75	1.5	0	0	0	0	95.4444444444443	0	0	0	0	0	5140	11223.8333333333	0	0.333333333333333	0	0	0	0	0	0	0	1454.5	0	0	0	0	0	0	0	16358.5	0	9.70833333333333	11.1805555555556	0	0	7833.54027777778	0	0	0	0	5202378.62638889
