sample_id	total	organic_substance_metabolic_process	carbohydrate_metabolic_process	cellular_aldehyde_metabolic_process	organic_acid_metabolic_process	lipid_metabolic_process	flavonoid_metabolic_process	carbon_fixation	ether_metabolic_process	organometal_metabolic_process	cyanide_metabolic_process	organophosphate_metabolic_process	alkanesulfonate_metabolic_process	choline_metabolic_process	polyketide_metabolic_process	thioester_metabolic_process	cellular_ketone_metabolic_process	macromolecule_metabolic_process	S_adenosylmethionine_metabolic_process	hydrocarbon_metabolic_process	olefinic_compound_metabolic_process	acetate_ester_metabolic_process	carbohydrate_derivative_metabolic_process	organic_cyclic_compound_metabolic_process	poly_hydroxyalkanoate__metabolic_process	organonitrogen_compound_metabolic_process	fatty_acid_derivative_metabolic_process	organic_substance_catabolic_process	organic_substance_biosynthetic_process	organic_hydroxy_compound_metabolic_process	Remaining
0159_AA34_42453_20190809_ST	6048678	6873.33333333333	228296.099537037	1766.10416666667	78053.7899948743	26411.4924695032	0	6252.58333333333	0	0	0	41605.5444808813	19.5	43.875	76.0462962962963	1089.14814814815	2034.43125	769264.20308897	581.333333333333	0.611111111111111	33.1631944444444	0	78591.3622584142	102437.980932842	2.25	172402.589019658	36.4	25923.9789129556	61949.6394166151	12740.6564594356	4432191.88426215
0159_AB18_26560_20191009_ST	6045382	13006	409668.689451977	1285.70634920635	72109.630796728	30365.4991705247	0	51	0	1	0	34751.4911507988	2	28.625	37.8824074074074	610.78712962963	2860.29513888889	763601.18868175	615.333333333333	27.1111111111111	0.0833333333333333	0	74989.3153079582	100397.753740908	1.5	175598.478406685	80.4	50443.7710480048	58914.6620551713	8179.54469246032	4247754.25169412
0159_AA34_42388_20190405_ST	6022336	13681.5	336885.763683128	1524.14930555556	78492.1197025462	29984.2440053645	0	175.5	0.25	0.333333333333333	0	37267.7298853411	0	38.25	35.5833333333333	639.132345679013	2654.59807098765	819030.471116255	581.583333333333	40.8368055555555	0	0	72126.8473499249	111048.452900781	5.625	175605.216829096	55.2444444444444	41124.6918229626	63759.4568877682	8117.62513503086	4229460.79470958
0159_AP39_21359_20180323_ST_E21	5957553	13620.8333333333	295912.498420966	1799.04282407407	76074.6925801183	26381.4687616353	0	880.5	0	0.75	0	38541.6923401063	3.9	59	70.7287037037037	961.236851851852	1918.72696759259	814418.468533216	682.847222222222	17.4618055555556	0	0.0555555555555556	71715.6576061875	112367.19300605	9	172588.8394903	223.333333333333	41903.8865189901	63373.9795068618	8728.7884837963	4215298.41815455
0159_AB18_26723_20201110_ST	5941611	12922.3333333333	383597.207548868	1424.28611111111	73333.4243479479	29940.0889035861	0	173.916666666667	0	0.166666666666667	0	35048.7329391004	3.5	64.5	83.0175925925926	605.821820987654	2457.71701388889	762396.328894768	485	23.7361111111111	0	0.111111111111111	70521.0313958803	102304.16315535	13.125	170144.309060675	86.8000000000001	46037.8882020686	58607.107660728	8211.75276124339	4183124.93370232
0159_AH05_15000_20171130_ST	5935905	13548.3333333333	352438.420999429	1604.17013888889	71135.2142290715	30889.0839458296	0	78.4166666666667	0	0.166666666666667	0	35287.7916855281	0	60.625	93.6361111111111	697.802962962963	2701.52951388889	776599.006923901	539.277777777778	37.7604166666666	0.679166666666667	0	73440.3910906575	105039.807644413	23.25	168297.254108115	136.4	43369.7041610786	60306.7493133969	8235.2452353395	4191344.28290861
0159_AB18_26497_20190718_ST	5914305	12271.1666666667	389358.410424934	1176.47916666667	69045.0927273111	29147.9977145797	0	176.833333333333	0	0.5	0	34621.8273095687	0	41.25	60.1962962962963	592.599907407408	2418.75497685185	764031.53889438	445.222222222222	54.6770833333333	1.41666666666667	1.33333333333333	69371.5847412368	101411.029079763	2.25	168277.171807379	141.266666666667	44651.4372859619	54824.0883342445	8255.35794753086	4163925.51741367
0159_AA34_42084_20180509_ST	5817981	9364.5	177832.095439366	815.979166666667	82691.9472646413	27789.9771193249	0	3257.11666666667	7.41666666666667	0.166666666666667	0	42026.3394143457	60.5	277.5	335.700925925926	1677.10990740741	4958.89903549384	688880.727585215	590.444444444445	7.04166666666667	71.5729166666667	55.3333333333333	83964.882196319	105592.68882052	12	174825.774057106	41.8	25299.755378988	66534.1289786609	15413.1994939474	4305596.40285496
0159_AB18_26776_20210113_ST	5817041	10857.8333333333	317345.061777998	1449.97326388889	74559.3167782003	28504.1521255879	0	769.5	0	2.16666666666667	0	36584.5359794381	0.45	25.25	70.8625	705.32	2095.3537037037	743814.156343695	605.083333333333	29.8611111111111	0.294444444444445	0	68963.8279956031	106483.520206696	19.125	165721.284727348	75.3	36806.4619030166	60381.467497382	8378.29438657407	4152792.54692198
0159_AZ03_32024_20180718_ST	5814987	14278.3333333333	384449.473801256	1295.53611111111	66743.3358256816	28447.0363168724	0	325.25	0	7.16666666666667	0	31470.3045883345	0	65.25	235.706481481481	642.39962962963	2414.59328703704	747770.15384149	528.416666666667	65.53125	0.25	0	71808.4726657113	99735.2389526096	0	159009.833647377	296.8	47400.4261850566	54236.3954903595	8217.29166666666	4095543.80359266
0159_AA34_42282_20181025_ST	5789756	11743.3333333333	417028.180715388	1245.86666666667	65858.1091029174	25402.1204594724	0	153.166666666667	0	0.333333333333333	0	30945.7136735744	0.5	71.5	143.717592592593	663.993919753087	2372.01736111111	709147.032614087	481.166666666667	20.6319444444444	0	0	71174.8951715188	95810.0099030268	3	150727.215963759	187.711111111111	48064.1535189777	56974.7754760527	8213.29937169312	4093323.55543385
0159_AQ29_10041_20171121_ST	5771373	25409.0833333333	363853.819394841	1079.88680555556	70791.9303974684	29565.9980764991	0	53	0	0.666666666666667	0	31679.098739569	0	46	26.4537037037037	428.183703703704	3273.77361111111	786330.900030313	624.75	49.9930555555555	0	0.111111111111111	69699.1605442264	99159.7743258214	5.625	169914.212647413	83.4	43737.8128644456	54431.8740733392	8856.51655092592	4012270.9753644
0159_AP39_21083_20180113_ST	5763055	10982.4166666667	446436.117022156	1058.96875	66463.4649700544	28163.8643867578	0	321.166666666667	0	1.83333333333333	0	30667.2816184311	36.6	161.5	60.3287037037037	535.371018518518	3113.88541666667	679973.353023038	428	42.1805555555556	0.0833333333333332	0	69147.9777994562	88548.4929334746	0.75	159398.292753472	229.877777777778	52619.5379330173	53723.3413269768	8171.44740410053	4062768.86660684
0159_AP39_21222_20180322_ST_E21	5762275	10062.1666666667	316096.345366696	1834.05347222222	76003.4412763999	25147.387161045	0	1435.66666666667	0	0.333333333333333	0	35785.3324164809	0	41.625	36.6907407407407	743.082962962963	1899.79884259259	719479.989309598	525.069444444445	14.4618055555556	0	0	69156.5125496746	104746.322781089	10.5	165114.374324178	195.645833333333	36364.3395900849	60101.2311462467	8670.21851851852	4128810.41079147
0159_AB18_26720_20210217_ST	5698173	10155.6666666667	284944.994909077	1747.61875	72557.1183262661	29107.8713120234	0	601	0	2.83333333333333	0	35073.915665693	17.1	103.375	81.7537037037037	677.809537037037	2255.99606481482	762624.960446646	579.833333333333	104.871527777778	1.41666666666667	0	70351.1594404333	106328.221036878	9.75	163584.400371048	279.05	34046.5028392153	59600.8098280987	8542.97916666668	4054791.99207462
0159_AP39_21221_20180301_ST_E21	5681670	11300	258535.624834656	1565.03928571429	83610.9313549475	30695.844997428	0	1754.28333333333	0.25	3.83333333333333	0	34906.6264847169	229	783.625	119.099074074074	921.724166666666	6127.8125	628877.514466215	469	30.5729166666666	0.260416666666667	0.0555555555555556	82745.4496650714	93076.8439822817	8.625	153906.057957975	153.3125	31523.9195591059	61630.1666045938	12040.9783234127	4186653.54868759
0159_AK37_71056_20190611_ST	5664896	13168.6666666667	349640.760119048	1531.92847222222	72983.604254155	28740.8342390505	0	237.833333333333	0	1	0	34418.4757774634	1.5	76.75	54.73125	724.16675925926	2060.33877314815	744898.858145943	697.166666666667	44.6180555555556	0.75	0.0555555555555556	72829.8507735645	104226.344129577	10.5	159541.213197016	225.4	41950.7267583866	57481.1971029679	8584.74976851852	3970763.9802019
0159_AZ03_32083_20190809_ST	5664592	13107.3333333333	413726.744684193	1008.01527777778	68100.3988833315	28748.3098820546	0	230.416666666667	0	3.66666666666667	0	28918.1983684128	0.5	82.75	243.372222222222	487.082777777778	3124.62500000001	701438.967330798	421	44.2708333333333	0.05	0	71973.4391080002	90995.9953873865	3	162570.735021844	290.4	54362.8610805224	49882.0611536642	7538.23630401234	3967289.570018
0159_AB18_26645_20200422_ST	5656360	12389.1666666667	365804.381820437	1334.04722222222	67892.2902666101	27221.369932376	0	417.416666666667	0	4.66666666666667	0	32374.0858458668	14	86.875	69.0375	630.907685185185	2313.71527777778	693196.445153836	476.625	85.6666666666667	3.08888888888889	0.333333333333333	74110.6226561582	96212.6805773757	8.49999999999998	156694.298759583	238	41629.341056961	56644.2513918742	8181.82276059202	4018326.36320425
0159_AV42_66213_20191004_ST	5620699	14485.3333333333	287804.576778198	1526.61597222222	73618.0274556202	27062.4534110951	0	525.083333333333	0	0	0	35040.5465776922	66.8	320.25	53.2805555555556	753.574490740741	2612.28645833333	735768.11907668	606.416666666667	26.5694444444445	0.0833333333333332	0	69406.3798840143	100844.496066013	25.125	159565.459612781	157	33743.7723524306	60128.5889716172	9936.61789021163	4006621.54333568
0159_AV42_66129_20190414_ST	5618983	10330.5	329424.488314778	1183.9375	68052.0687502266	28479.8065218989	0	129.333333333333	0	1	0	32969.6242182703	7.75	32.125	24.8828703703704	547.93212962963	2533.86273148148	741668.063934817	497.833333333333	60.2326388888889	5.62222222222222	0	67560.4312491222	99975.1883917222	34.5	160348.03860849	60.7833333333333	41547.4775456992	55653.3999679723	7688.51006393299	3970165.60734048
0159_AB18_26415_20190218_ST	5588994	23861.5	294393.071271495	1370.06527777778	74167.4479346858	28024.4793816416	0	325.833333333333	0	1.16666666666667	0	34206.835223051	0.5	44.125	45.587037037037	598.99074074074	2625.45069444444	732913.668442277	564.25	32.4236111111111	0.166666666666667	0	70589.8591603591	98962.6503924448	24.75	169104.326442846	140.266666666667	37852.9091846095	57847.5763331772	10041.5488425926	3951254.55169638
0159_AB10_26756_20201027_ST	5583926	11256.5	292051.949867725	1563.1	68324.1512207709	27575.1223688884	0	177.083333333333	0	0.166666666666667	0	33943.6597456562	4.95	59.5	32.1916666666667	699.352685185185	1594.29560185185	782818.133523479	616.916666666667	71.986111111111	0.614583333333333	0.0555555555555556	66304.0066460906	104637.70494193	6	158592.034207562	132.4	35124.2148532879	57956.9640942828	8302.95503472222	3932079.99062524
0159_AB18_26425_20190206_ST	5565517	12050.3333333333	338794.375330688	1630.02430555556	66831.0455474812	28220.3469794116	0	129.666666666667	0	0	0	32785.32470604	4.05	81.625	31.1351851851852	594.316805555555	1833.35972222222	723911.836414242	556.972222222222	14.6076388888889	0	0	66987.0792606984	100000.357650592	14.25	153891.680166593	129.8	38119.1280507177	57590.8558562289	7921.81435185185	3933393.01480583
0159_AA34_42333_20190117_ST	5555108	22300.25	278373.437070106	997.980555555554	72184.3912510564	26489.8421682099	0	311	0	0.333333333333333	0	33344.9882358417	22	79.5	10.1175925925926	457.840648148148	3285.89583333334	771144.258261684	541.166666666667	24.3680555555555	4.77777777777778	0	78769.9356739499	97681.1414607502	18	168987.069994593	118	35766.0720791997	59283.2809183859	9512.84508928572	3895399.50733398
0159_AP39_21261_20180629_ST_E21	5554571	12274.8333333333	381740.986529063	1239.33888888889	72122.767688639	28287.2387296688	0	215	0	0.833333333333333	0	33374.2992430617	0	41.5	70.0407407407407	583.552592592593	3220.09756944444	679999.696865814	522.416666666667	19.0902777777778	0.333333333333333	0	69663.4247480648	94370.1716739786	4.875	163924.930726356	121.933333333333	45574.5671439901	55810.7408374669	7618.43526785715	3903769.89547659
0159_AP39_21021_20171021_ST	5547707	10416.1666666667	380822.6908574	1216.27106481481	71549.4663729523	24546.828220532	0	331.816666666667	0	4	0	32253.6113155758	3.5	83.75	112.993518518519	632.04125	2818.67662037037	718222.78238628	480.972222222222	48.0555555555556	0	0	67710.264824635	98186.2230806663	6.75	156649.880468119	335.766666666667	48858.974141268	52916.5570014212	8745.90130621692	3870753.05979345
0159_AP39_21064_20171222_ST	5532252	9917.16666666667	374921.451049934	1136.45138888889	67649.716439824	24866.9259029615	0	137	0	0.333333333333333	0	30040.1129130434	20.5	88.125	41.4518518518518	513.937592592593	3579.09722222223	724374.153039573	397.833333333333	121.402777777778	0	0	70789.4466577258	90099.8352339841	0	161031.261406636	70.2	47928.2440353101	52874.6968700167	7849.14924492946	3863803.5080394
0159_AB10_26739_20201029_ST	5519767	34822.3333333333	314471.876372354	947.727083333335	71370.571681272	25508.8476750808	0	27.75	0.5	0.333333333333333	0	31075.6213256601	0	8.25	25.2337962962963	279.814629629629	3124.24652777777	756898.876332856	486.166666666667	28.4166666666667	0.0666666666666667	0.333333333333333	67162.6941070816	92183.7549173281	2.25	170850.107849114	50.8	41031.3251073817	54177.728198624	10311.4173225309	3844919.95707368
0159_AY44_33033_20171003_ST	5476593	11146	348560.658474627	1135.90625	68863.6460964381	26426.9785599046	0	60.0833333333333	0	1	0	32785.8241043667	0.45	91.5	40.9351851851852	552.041388888889	2539.2837962963	701381.521005692	496.583333333333	32.7013888888888	0	0.111111111111111	69712.9460610793	95261.5935560169	3.75	158959.289674528	75	43696.3093287037	55163.9947045501	8146.96400462964	3851457.92864243
0159_AA34_42437_20190622_ST	5469163	11952.25	321767.095428992	1810.86388888889	71375.4875909358	28325.7786137945	0	253.666666666667	0.25	1	0	33831.8973889746	1.5	58	52.6282407407407	547.822407407407	2611.1587191358	722232.353553641	550.541666666667	44.8993055555556	0.511111111111111	0.0555555555555556	65733.1917005928	100794.220052187	13.5	160091.036840588	143.6	39577.2914264434	55738.7457209788	8509.46168981482	3843144.19243133
0159_AA34_42113_20180615_ST	5463640	7950.66666666667	330056.17610413	1498.89791666667	67268.9375097828	25318.2505324686	0	134.75	0.0833333333333333	3.66666666666667	0	33151.2008549097	0	43.75	19.4972222222222	656.469259259258	2022.04861111111	700980.208790785	590.333333333333	19.7534722222222	1.125	0	67483.3930473496	96250.4453474345	12.75	152441.761530589	110.55	36422.9481672852	56504.5729960088	7673.17982253086	3877024.58381524
0159_AP39_21413_20180813_ST_E21	5423996	15719.25	357051.703645833	1104.89583333333	68470.0426501874	28802.7538488389	0	85.8666666666667	0	1.16666666666667	0	31658.4807088763	5	135.125	59.537962962963	515.216481481482	2896.32465277778	714940.413903503	463.833333333333	9.32638888888888	0.527777777777778	0	68119.6462036833	93597.2740956836	13.5	157144.827817572	99.2	45237.0893693215	55109.8970902992	8442.12370205026	3774312.97620026
0159_AB18_26520_20200917_ST	5410077	12944.6666666667	345458.283664773	1345.26458333333	68833.7966700437	27561.1068373884	0	129.666666666667	0	0.833333333333333	0	31870.7263092278	1	59.75	45.0231481481481	618.359722222222	2194.01643518518	682193.573717332	523.75	38.125	0.222222222222222	0	64497.5004338747	94581.1083385345	27	151687.621099848	146.6	41844.2404179527	55776.9985473952	7998.32970679013	3819699.43647906
0159_AB18_26722_20201204_ST	5391450	10216.5833333333	301621.644386574	1388.66593915344	65957.3114079953	25283.8762703924	0	464.05	0	0.666666666666667	0	31375.2929234437	30.5	161.25	49.1527777777778	676.291574074074	2356.03993055555	727316.512812317	640.208333333333	56.3680555555556	0.0666666666666667	0	65455.4168092298	96746.3226043831	7.875	150605.278550467	115	36156.2963836071	55763.5125552524	7825.52261353617	3811180.29440569
0159_AB18_26715_20210225_ST	5349302	10425.8333333333	304690.291666667	1381.7837962963	67024.758079163	25916.9885416666	0	202.666666666667	0	0.0555555555555555	0	32527.7595947135	0.5	37.75	42.5046296296296	589.170648148149	1968.37847222222	702369.138806217	523.583333333333	43.0590277777779	0.177083333333333	0.166666666666667	63774.2379965523	98107.0895311684	5.625	151450.831906287	86.3	35347.007235312	55375.3158841766	7657.03182870371	3789753.99471641
0159_AB10_26088_20180508_ST	5347155	10665.6666666667	282922.074811525	1222.97476851852	64813.3509757921	28652.5795519681	0	121.083333333333	0	0.666666666666667	0	32326.8866748114	0.45	97.75	165.972222222222	513.206666666666	2513.86024305555	728545.919939223	517.75	29.6006944444445	0.116666666666667	0	64128.6594062521	100354.707149355	11.625	151186.962186592	103.8	32614.9110828006	54519.0808505273	7237.74201388888	3783887.60242902
0159_AB18_26453_20190218_ST	5336450	15349.75	298905.903436398	1415.01924603175	69393.5099864602	25604.4166556438	0	131.083333333333	0.25	1	0	32585.3892016798	12.35	91.25	55.1101851851852	674.873009259259	2727.95347222222	702824.945805776	654.583333333333	87.5729166666667	0	0.0555555555555556	64332.1512064058	98409.3271568073	22.5	157940.878460533	202.4	37298.4306272275	55104.9374328865	7417.34175760582	3765207.01722099
0159_AA34_42376_20190318_ST	5332664	14614.6666666667	408406.975008268	1055.50231481481	62649.3035000551	25930.8820317093	0	39.8333333333333	0	0.5	0	27916.0872106481	0	26.375	31.3694444444444	419.554166666667	2272.67361111111	700008.725242504	420.75	49.1666666666667	0	0	61175.499140824	89759.3799696624	11.625	148213.892920157	61.2	52466.6102325379	49399.2950246179	6619.43113425925	3681114.70238105
0159_AA34_42477_20190918_ST	5329233	10448.9166666667	338890.514192938	1087.24097222222	62310.2381487452	27237.9348765432	0	47.4166666666667	0	0	0	30747.868056913	0	17.875	37.8842592592593	627.995555555556	1339.97222222222	691487.589239785	452.5	36.5937500000001	0.0125	0	62057.17974041	95938.343824217	6.75	143517.435957562	38.8	38787.3917515432	52349.6557001167	7775.77511574075	3763991.11580289
0159_AA34_42452_20190801_ST	5321390	13901.3333333333	293874.844515175	1336.15347222222	66007.6233855926	25360.3446266568	0	125.25	0	0.5	0	31383.5282094479	5.7	73	66.8722222222222	514.132962962964	2300.50717592593	714637.844829829	525.055555555555	59.1562500000001	0	0.0555555555555556	65443.1107165515	96423.420164619	13.875	155179.453345629	173.733333333333	37547.1696253123	54989.4336777539	7414.17052118407	3754033.73152114
