sample_id	total	selenium_compound_metabolic_process	cellular_aldehyde_metabolic_process	organic_acid_metabolic_process	generation_of_precursor_metabolites_and_energy	translational_initiation	cellular_modified_amino_acid_metabolic_process	cellular_aromatic_compound_metabolic_process	one_carbon_metabolic_process	sulfur_compound_metabolic_process	phosphorus_metabolic_process	xenobiotic_metabolic_process	bioluminescence	toxin_metabolic_process	auxin_metabolic_process	mucilage_metabolic_process	photosynthesis	organometal_metabolic_process	cellular_nitrogen_compound_metabolic_process	cellular_hormone_metabolic_process	neurotransmitter_metabolic_process	cellular_ketone_metabolic_process	cellular_metabolic_compound_salvage	cellular_alkane_metabolic_process	cellular_alkene_metabolic_process	cellular_alcohol_metabolic_process	cellular_catabolic_process	cellular_biosynthetic_process	cellular_lipid_metabolic_process	cellular_macromolecule_metabolic_process	cellular_carbohydrate_metabolic_process	heterocycle_metabolic_process	cellular_ketone_body_metabolic_process	reactive_oxygen_species_metabolic_process	cellular_organohalogen_metabolic_process	cellular_senescence	replicative_senescence	prenylation	metabolite_repair	Remaining
0159_BA21_18014_20171018_ST	807111	0	215.024305555556	10641.1120995462	7935.91031746032	1.18181818181818	415.120054563492	12370.7349058018	796.166666666667	3207.76300925926	46952.6648363095	111.272222222222	256	63.0833333333333	2.66666666666667	0	36	0.166666666666667	7794.54242258787	10.25	0	320.758101851852	471.856481481482	4.88888888888888	1.66666666666667	0	940.79381196639	5883.78716823284	2569.29902722663	25314.6899816619	1976.56981738683	13060.6236133636	11.2	299.5	0	0	0	0	3.33333333333333	665442.373783118
0159_BA21_18017_20171206_ST	799592	0	212.798611111111	10695.0906384572	9619.40416666667	1	430.083571428572	11841.789191752	807.354166666667	2595.80767857143	46350.4376611644	80.3666666666667	623	76.8888888888889	7.5	0	27.5	0	7460.06724275651	4.19375	0.25	487.934027777779	373.917592592593	2.20833333333334	0	0	1213.02397220385	5460.18821430868	2742.88847920341	24029.7836970899	1671.44259259259	12404.9301204336	47.3	477	0	0	0	0	9	659838.850736334
0159_AQ29_10095_20180619_ST	795116	0	275.555555555556	11342.4711497832	7483.00416666667	0	450.447222222222	13730.848994313	926.708333333335	3205.89011243386	43081.0251400831	44.0666666666667	31	38.5	0	0	5	0	8693.18072235491	11.9583333333333	0	251.878472222222	566.393518518518	0.416666666666667	0	0	727.895384516461	6170.87339308679	2790.4052340535	27606.5207065697	1719.64216820988	14446.7840141543	12.9	292	0	0	0	0	5	651205.634045256
0159_AY44_33041_20170920_ST	788652	0	182.864583333333	10006.7482501562	8074.90277777778	1	449.405049603175	11149.9338787498	640.666666666667	3058.02222222222	48747.5271221432	119.116666666667	64	155	4	0	56	0	6927.84519554776	13.7916666666667	0	533.494791666666	445.738425925926	6.11111111111112	9.66666666666667	0	1084.32773984054	5410.62653165877	2507.74382256761	22459.5530588625	1906.54583333333	11004.99952304	17.5	270.5	0	0	0	0	21	653323.368415794
0159_BC45_41009_20171103_ST	786306	0	130.520833333333	8740.0257034465	7051.42123015873	2.16666666666667	387.169027777778	10557.9630715547	868.854166666667	2851.16071759259	55847.3879212361	65.8	0	121.138888888889	1	0	59.5	0.166666666666667	7409.96968006748	29.2083333333333	0	522.517361111112	278.162037037037	0	0	0.470370370370369	884.881798890809	5354.94609991282	2562.5219724527	23339.5401418536	980.673945473251	10916.0833531905	0	201.611111111111	0	0	1	1.53333333333333	139.666666666667	646998.938901207
0159_AA34_42462_20190813_ST	776962	0	179.215277777778	10616.4520581184	6676.13611111111	0	421.763194444444	12370.101410551	705.437499999999	3330.18800595238	46042.9228903035	41.5	85	82.3333333333333	0	0	0	0.166666666666667	7877.41437067452	14.1666666666667	0	227.059027777778	514.122685185185	0.0555555555555555	0.333333333333333	0	710.406873070988	5804.57400988848	2635.9662037037	24426.207545194	1822.61570216049	13039.5247945898	7.4	168.25	0	0	0	0	0	639162.686783941
0159_AB10_26454_20190330_ST	762176	0	159.447916666667	9543.24996279762	6916.16944444444	0	398.214712301587	11790.7113483776	712.854166666666	2795.14403439153	47320.7907031709	75.088888888889	36	80.25	7	0	48	0.166666666666667	7541.91128513456	11.5416666666667	0	295.774305555555	463.722222222222	1.13888888888889	0	0	802.256833847736	5916.2013109476	2647.38459178425	24824.3161155203	1921.68557098765	12419.2592137876	4.9	357.75	0	0	0	0.5	2	625082.570150284
0159_AZ03_32073_20190317_ST	760799	0	154.215277777778	8496.72646817435	6705.02916666667	0	400.175024801587	11176.4391536841	659.402777777776	2534.6435978836	46819.163320657	76.3833333333333	196	111.25	7	0	13	0.5	7073.67715234911	9.08333333333333	0	354.307175925926	332.486111111111	6.52777777777778	0	0	1019.81895033865	5013.68798142636	2170.17196747011	27103.0856371252	1470.06905864198	11597.8811102538	17.3	316.5	0	0	0	0	9.66666666666667	626954.808956824
0159_AB10_26273_20190318_ST	756593	0	193.383531746032	9037.25312490814	6499.59920634921	0	346.164831349206	11271.0560857625	671.229166666666	2966.44978174603	46682.1375054196	54.2888888888889	55	96.1666666666667	1.5	0	39.5	0.333333333333333	7177.38583278423	9.25	0	249.711805555555	453.125925925926	4.90277777777778	0	0	854.906478909465	5320.06789218658	2291.66524654615	24048.8552910053	1487.57083333333	11912.0706718515	6.8	272	0	0	0	0	5.66666666666667	624584.958454621
0159_AQ22_10409_20190506_ST	754236	0	187.878472222222	9842.8763683893	7497.30416666666	0	406.816805555555	11954.8393094993	779.523611111111	2995.72351190476	37943.1338996363	87.1222222222222	125	62.8055555555556	0	0	3	0.166666666666667	7404.91278663899	6.04166666666667	0	232.958333333333	442.375	0.916666666666667	0	0	880.143966324956	5324.05032887364	2325.10152116402	25242.8143738977	1615.93955761317	12390.4693530399	24.7	319.75	0	0	0	0	11.6666666666667	626127.969189685
0159_AS41_40097_20191022_ST	753994	0	208.329861111111	9860.34671654541	7674.66388888889	0	404.831845238095	12203.3772117321	751.1875	3069.86660383598	43547.6811175871	102.966666666667	169	65.3333333333333	5.5	0	81.5	0.333333333333333	7444.86112515616	6.25	0	391.385416666666	406.384259259259	4.51388888888888	7	0	1034.61654458774	5623.95699404761	2529.66526675485	24904.0178461199	2097.37982253087	12411.5312797435	11.4	396.5	0	0	0	0	3.33333333333333	618576.286144639
0159_AP39_21198_20180807_ST	752585	0	138.048611111111	9254.63767272315	6758.69375	0	356.287202380953	10411.3036764669	668.673611111112	2889.31870701058	42487.7908177175	94.4166666666667	90	81.3333333333333	0.5	0	13.5	0.166666666666667	6518.12659539833	13.2916666666667	0	317.225694444444	374.592592592592	1.70833333333333	1	0	935.689393187831	5040.99426359494	2305.4652281746	21701.9301366843	1927.55729166667	10842.4133148046	9.1	215.25	0	0	0	0	13	629122.984774264
0159_AY44_33021_20170916_ST	751328	0	122.701388888889	8176.13016148589	6230.03888888889	0	318.095218253968	10629.106925285	655.916666666667	2596.87423280423	46798.3065322788	90.1777777777778	133	111	9.5	0	45.5	0	6714.07047542908	13.2979166666667	0	391.913194444444	310.405092592592	4.72222222222222	0	0	982.69907542132	4777.11755162405	2206.97578875172	25874.3325011023	1313.97241512346	11018.8562931201	10.4	242	0	0	0	0	32.3333333333333	621518.556347838
0159_AA34_42378_20190328_ST	743099	0	129.934027777778	8791.00761744011	6348.2875	0	338.325486111111	11201.3443228166	705.395833333334	2742.23882275132	38500.6962843548	92.2	47	56.3333333333333	0	0	4	0	6839.14862332411	12.4583333333333	0	354.503472222222	301.650462962963	0.875	0	0	969.516433256173	4775.06670853083	2238.44600970018	27760.2171902557	1322.61381172839	11596.7435313704	14.1	253.75	0	0	0	0.5	36.6666666666667	617665.980528731
0159_AA34_42216_201800907_ST	742173	0	167.094097222222	9608.10370586236	7921.65694444444	0	389.740615079365	10949.0278392204	741.604166666667	2823.80511904762	45706.7802853101	105.95	210	82.8333333333333	4.5	0	27	0	6869.47861069265	12.0416666666667	0	378.527777777777	327.116666666667	3.61111111111112	0	0	898.325172968107	5565.04943785366	2243.46884828777	22759.8871417549	1499.25428240741	11366.8693510149	12.9	377.5	0	0	0	0	9.66666666666667	611111.207159945
0159_AP39_21128_20180209_ST	741282	0	196.194444444444	10604.3337607014	8126.8	2	377.759871031746	12028.3315275083	756.291666666667	2991.94880952381	39299.5385981592	115.983333333333	409	59.6388888888889	2	0	7.5	0.166666666666667	7334.62011698388	8.70833333333333	0	300.340277777778	404.238425925926	3.22222222222222	0	0	1101.82844852293	5418.94723496748	2195.29300044092	25254.4945767196	1952.53722993827	12372.0064046027	19.8	338.75	0	0	0	0	7	609592.726161641
0159_AP39_21138_20180113_ST	735968	0	237.638888888889	10360.3931446116	7560.5	4	417.121378968254	12109.3470106147	778.708333333333	3111.85513558201	41385.719934781	69.2166666666667	18	88.9166666666667	2	0	12	0	7613.70994462612	13.7083333333333	0	270.885416666667	530.215277777778	1.06944444444444	0	0	806.527226723251	5617.04149418081	2473.15354754556	24834.1786871693	1766.92592592593	12669.8871809189	8.5	268.75	0	0	0	0	0	602938.030360575
0159_AP39_21041_20171002_ST	730063	0	247.277777777778	9744.34570000184	8506.21527777778	3	447.085079365079	11383.4678650549	685.333333333333	3071.46920634921	44047.0462276786	94.2833333333333	192	69.6666666666667	5.5	0	25.5	0.166666666666667	7108.01715783608	11.5	0	337.916666666667	443.206018518519	5.66666666666667	0	0	898.755248291446	5466.7754440173	2423.26979717813	23545.5073302469	1393.26385030864	11665.2586625637	16	291.5	0	0	0	0	3.33333333333333	597930.672690367
0159_AS41_40065_20190328_ST	724583	0	262.504861111111	9572.80441943158	7446.61111111111	1.5	377.88431547619	11827.862649079	795.791666666666	2819.39560185185	42009.1061935075	90.411111111111	217	55.8333333333333	5.5	0	31	0	7483.36856412282	8.33333333333333	0	293.999537037037	418.361111111111	9.70833333333333	0	0	856.776689557613	5596.66693679729	2322.71001616696	24088.6860890652	1718.15655864197	12441.0697671345	12.5	358	0	0	0	0	3	593458.457801019
0159_AA34_42422_20190602_ST	723392	0	332.114583333333	10971.5830716766	9822.46250000001	0	530.010565476191	10947.029107249	524.479166666667	3215.6787037037	41271.2993106077	150.683333333333	11	68.5	0	0	45	0	6956.41867068799	1.29166666666667	0	429.361111111111	668.993055555555	4	0	0	829.139517655056	5191.38929179986	2534.81826958407	17912.0868882275	2026.62214506173	11602.9695338363	32.9	294.75	0	0	0	0	0	597017.419507767
0159_AQ29_10152_20190819_ST	717089	0	179.714583333333	10931.4795359807	7218.63333333333	0	456.311458333333	12105.808259296	805.520833333333	2996.8103505291	40359.0538304674	47.9055555555556	68	36.75	0	0	0	0.666666666666667	7564.09539783583	12.9583333333333	0	405.53125	466.898148148148	0.5	0	0	726.169384002058	5722.12744578097	2789.88392489712	23618.0706569665	1342.28695987654	12675.140853542	20.4	291.5	0	0	0	0	1	586245.783238789
0159_AB10_101445_20190131_ST	708068	0	295.232638888889	9036.81798822384	4970.39583333333	0	404.282519841269	10585.9480743354	674.770833333333	3004.62001653439	43669.4163380915	34.7166666666667	698	64.6388888888889	6.75	0	72	0.166666666666667	6890.93724566635	10.625	0	175.322916666667	501.576388888889	2.05555555555555	0	0	761.180237911523	5386.27213380916	2069.81815568048	22792.8931657848	1794.87106481481	11255.9574427216	4.5	316.25	0	0	0	0	0	582587.984227696
0159_AA34_42247_20181112_ST	706049	0	155.614583333333	8660.77018054637	6944.82222222222	0	304.684573412698	9134.06459439709	687.083333333333	2821.98318452381	36122.4169371877	94.3	18	123.916666666667	0	0	13	0	5890.11914353893	11.2083333333333	0	303.069444444444	348.305555555556	0.611111111111112	0	0	843.378756521899	4548.48830781985	1891.5286146017	17672.2489748677	1312.85250771605	9555.27652285829	9.6	310.25	0	0	0	0	26	598245.406452007
0159_AA34_42086_20180514_ST	700778	0	109.517361111111	9632.15136979083	7241.1248015873	8	460.661607142857	10856.6319313299	786.229166666667	2784.00770502645	40823.8931030919	69.2409090909091	213	83.5	14.5	0	40	0.166666666666667	6742.01156035192	7.45833333333333	0.75	554.861111111112	501.478703703704	2.30555555555555	0	0	797.136879133598	5530.23210703263	2179.74821228155	19988.5817780985	1070.30960648148	11273.4136382303	16.6	288.5	0	0	0	0	8.66666666666667	578693.321226515
0159_AQ29_10139_20190306_ST	697425	0	151.291666666667	8707.42088757532	6834.91666666667	0	420.231140873015	10583.7977845712	654.124999999999	2768.07168650794	43813.6368274177	83.6111111111111	200.333333333333	81.75	9.25	0	28	0.166666666666667	6630.49901794696	14.3333333333333	0.25	346.937499999999	353.720833333333	6.22222222222222	0	0	882.779104938272	5024.45018451922	2076.62056878307	23521.3191578483	1195.81296296296	10784.0715659865	17	246.5	0	0	0	0	6.33333333333333	571981.547443403
0159_AA34_42332_20190117_ST	697016	0	140.118055555556	8726.24653126837	6999.30277777778	1	366.445277777778	10838.6182192215	722.458333333334	2532.78240740741	35060.5772803682	88.5555555555557	185	45.6666666666667	0	0	1	0.166666666666667	6814.62455328361	9.66666666666667	0	404.861111111112	291.594907407407	0.472222222222222	0	0	951.079260545267	4908.54097608025	2298.18048023221	23474.7745866402	1316.37770061728	11295.2709121228	4.9	306.75	0	0	0	0	14	579216.968851472
0159_AB10_26157_20180911_ST	697004	0	212.038194444445	9484.97919238683	6852.90694444444	1	432.269593253969	11007.7426442962	658.812500000001	3103.04206679894	41163.2221490576	52.6222222222222	107	79.75	9.75	0	40	0	7020.24650347529	9.83333333333333	0	298.100694444444	471.263888888889	4.7361111111111	0.333333333333333	0	819.434091159612	5398.23756085575	2205.42659832452	22303.9527336861	1743.90072016461	11584.9386187231	19.4	317	0	0	0	0	4	571598.060305595
0159_AB10_26050_20180504_ST	696877	0	156.756944444445	8111.25995425485	6183.2	0	330.000248015873	10557.4005685095	615.354166666667	2578.27514550265	44119.7029462448	68.2333333333333	29	95.1666666666667	9	0	34.5	0	6697.53155299375	9.97083333333333	0.25	257.784722222222	368.280092592592	3.25	0	0	888.953969172545	4942.72815485376	2044.01089983833	24206.6161485891	1485.68634259259	11041.0905596912	12.7	243.75	0	0	0	0	10.3333333333333	571776.213417148
0159_AB10_103154_20190107_ST	695825	0	163.818948412698	8385.76883547362	6223.16666666667	0	320.302926587302	10758.5708102301	643.583333333334	2716.53475198413	40929.5614311434	88.4222222222223	127	71.3333333333333	5	0	29.5	0	6940.86117065738	8.95833333333333	0	239.333333333333	395.171296296296	6.16666666666667	0	0	807.449300703798	5108.96041792971	2182.2519308495	22881.0138923962	1849.41535493827	11319.3288046084	3	218.25	0	0	0	0	1.66666666666667	573400.609572234
0159_AQ22_10422_20191101_ST	695679	0	210.03125	9646.39329374265	7075.05416666667	0	377.337837301588	11097.1576401986	730.625000000001	2881.00054563492	37226.7390223123	112.083333333333	137	66.1388888888889	0	0	4	0.333333333333333	6848.96689136255	9.04166666666667	0	304.125	473.298611111111	6.02777777777778	0	0	793.186922877216	5212.87288404267	2288.86200672399	21792.5405727861	1910.33368055556	11633.4391944314	14.2	248.5	0	0	0	0	12	574567.710480253
0159_AA34_42400_20190423_ST	694052	0	169.875	9963.65144721854	6263.41666666667	1	392.273958333333	11568.3502675754	697.874999999999	2954.17939814815	38856.3498139881	59.7333333333333	45	54	0	0	9	0.166666666666667	7197.6745994513	8.91666666666667	0	237.336805555556	511.990740740741	1.16666666666667	0	0	722.129997427983	5448.04837535824	2439.28603578777	22282.5554673721	2147.75925925926	12245.450819273	8.5	202.5	0	0	0	0	2.33333333333333	569561.479681177
0159_BE31_82018_20191205_ST	693078	0	253.704166666667	9019.30007178682	8081.68611111111	1	347.479761904762	11107.5061723027	729.537500000001	2657.85079365079	41411.4762058624	53.4333333333333	360	52.2777777777778	6	0	13.5	0	6981.6097362836	6.875	0	272.888888888889	365.398148148148	2.69444444444444	2.66666666666667	0	767.375614160788	5241.68528262327	2393.86094760435	22091.4571924603	1689.17573302469	11667.6649421439	5.5	276	0	0	0	0	2.66666666666667	567215.728842488
0159_AS41_40089_20190724_ST	691544	0	140.440972222222	8458.79364238867	6242.6625	1	376.607569444445	10437.7500982837	606.145833333334	2435.30832010582	44756.9801505548	24.8333333333333	55	85.1666666666667	2.5	0	18	0	6649.52434615463	10.3333333333333	0.0694444444444444	381.729166666668	387.990740740741	2.38888888888888	0.333333333333333	0	740.018178553057	4937.66562268059	2327.95449551734	23859.2315200617	1589.36265432099	10976.2518536849	4.1	246.5	0	0	0	0	0	565789.357335286
0159_AA34_42227_201801105_ST	690002	0	125.03125	8576.14840498236	7259.66944444444	0	369.465198412698	9661.63680079529	607.520833333333	2940.37140873016	44530.2444650205	45.7111111111111	15	132.666666666667	2	0	27	0	6449.45410862075	16.9583333333333	0	397.118055555556	357.583333333333	1.45833333333333	0	0	688.879488811728	5162.21485991696	2224.89116512346	20289.0035163139	1258.77391975309	10269.6627195563	5.6	277.25	0	0	0	0	7.66666666666667	568303.019916185
0159_AB10_26270_20181205_ST	689049	0	234.454861111111	8726.8787404468	5715.35555555556	1	371.554861111112	10825.4764104938	626.062500000001	2629.77933862434	42797.0818422068	28.5333333333333	28	65.8888888888889	7.5	0	54.5	0.833333333333333	6977.48661491402	5.91666666666667	0	136.826388888889	508.756944444444	0.888888888888888	0	0	707.824111368313	5462.15189125882	2253.17945142563	21738.1470017637	2106.93981481481	11573.7529867725	15.8	260.75	0	0	0	0	1.66666666666667	565186.012907022
0159_AA34_42245_20181108_ST	687986	0	143.600694444445	10261.0118217225	5299.59861111111	3	643.260416666666	11804.8355190023	622.999999999999	3149.40330687831	39595.3704495977	149.25	21	258.333333333333	3	0	53	0	7362.72422555054	11.5833333333333	0	642.578125000001	697.879629629629	0.166666666666667	0	0	990.496408087155	5520.74003127756	2302.18072824809	22195.6301973104	2250.15783179012	12017.2069001751	10.3	296.5	0	0.4	0	0	0.666666666666667	561679.125103508
0159_AA34_42085_20180717_ST	686961	0	99.8576388888889	7526.5017266957	6321.22698412698	1	319.651884920635	9024.54415508443	660.716666666667	2261.59165343915	38927.744340737	71.3166666666667	117	55	10.5	0	68	0	5687.70632743198	11.8888888888889	0	241.340277777778	302.841666666667	2.63888888888889	0	0	918.086041115521	3980.63931614216	2047.44600694444	19837.1591214727	1291.33321759259	9358.82454474492	48.1	205.5	0	0	0	0	31.6666666666667	577531.177318441
0159_AA34_42303_20181205_ST	682110	0	109.1875	6847.85988118202	5198.74166666667	0	264.075198412698	10162.5258167826	576.8125	2046.51177248677	33031.1623645099	84.1333333333333	64	53.8333333333333	0	0	5	0.666666666666667	6200.42892911441	8.04166666666667	0	295.548611111111	304.990740740741	3.43055555555555	0	0	677.410740924456	4209.59085664223	1733.81791960612	23918.7156911376	1042.6462962963	10699.9572629907	15.7	203.75	0	0	0	0	22.3333333333333	574329.127362507
0159_AY44_33004_20170919_ST	679411	0	190.138888888889	8944.05249049272	6685.22638888889	1	376.365046296297	10632.9849622485	698.591666666667	2913.32173611111	41431.2156151712	90.5611111111111	177	82.3472222222222	4	0	12.5	0	6735.4501286937	11.0833333333333	0.5	309.996527777777	371.262962962963	5.80555555555555	0	0	851.435953575103	5205.19333211622	2137.16086676955	22351.6061563051	1475.3850308642	11042.2093121714	10.4	282.25	0	0	0	0	5.33333333333333	556376.622378444
0159_AN08_59012_20180123_ST	678922	0	214.635416666667	8581.355606013	6557.53472222222	1	355.017103174604	10734.4985320686	740.958333333334	2622.15081349206	40073.4610983429	73.1333333333333	128	68.5	11	0	28.5	0.333333333333333	6825.83893396858	9.35416666666667	0	243.671759259259	426.891203703704	10.25	0	0	778.159625385802	5041.62727262915	2064.81110008818	22183.3582506614	1623.64089506173	11346.2465716409	7	345	0	0	0	0.5	3.33333333333333	557822.238595621
0159_AA34_42513_20191124_ST	675913	0	178.833333333333	8708.57517769878	7833.05972222222	0	505.318035714286	8775.30802580182	521.958333333333	2995.48983134921	40740.2807548869	145.4625	0	131.833333333333	1.08333333333333	0	53	0.5	5719.66713459403	12.9166666666667	0	495.065972222221	374.777777777778	3.38888888888888	1.66666666666667	0	933.306171553498	4585.45357269161	2256.62556584362	17161.2093364198	1464.14652777778	8869.15178076213	28.9	268	0	0	0	0	12	563136.021557129
