sample_id	total	septum_digestion_after_cytokinesis	cell_activation	cell_killing	plasmid_maintenance	protein_folding	vesicle_targeting	movement_of_cell_or_subcellular_component	syncytium_formation	microtubule_based_process	cell_cycle	chromosome_segregation	cell_communication	cell_adhesion	establishment_or_maintenance_of_cell_polarity	signal_transduction	ensheathment_of_neurons	cell_recognition	cell_death	cell_population_proliferation	horizontal_gene_transfer	stomatal_movement	intercellular_transport	light_absorption	cell_growth	cellular_homeostasis	cytolysis	cell_cycle_process	membrane_docking	cellular_process_involved_in_reproduction_in_multicellular_organism	actin_filament_based_process	transposition	RNA_folding	phenotypic_switching	protein_unfolding	cellular_metabolic_process	intermediate_filament_based_process	cellular_developmental_process	cell_division	cellular_localization	maintenance_of_location_in_cell	cellular_response_to_stimulus	transmembrane_transport	microtubule_organizing_center_localization	process_utilizing_autophagic_mechanism	cell_wall_organization_or_biogenesis	cellular_component_organization_or_biogenesis	DNA_clamp_unloading	cell_aggregation	exocytic_process	cell_cell_fusion	export_from_cell	cellular_detoxification	Remaining
0159_AP39_21119_20181218_ST	21571050	2.06666666666667	0	5.75	31443	89630.9	0.583333333333333	4602.25523726852	0	121.82439912518	46728.1255952381	7807.01845238095	17580.0721397382	24132.6666666666	5.13293650793651	187335.253450176	0	3	1.5	0	15649	0	0	0	2.37526455026455	13967.1400943024	12999.25	20508.6682686163	1.27569444444444	0.136904761904762	3.46846891534392	196208.338095238	0.2	0	92.3333333333333	1939288.82098708	15.7	13133.9358906525	249630.267328042	6572.33502792058	1.23611111111111	91507.0011060856	265744.586075562	0	44.1041035353536	46112.3508928571	497556.518024764	0.5	263	0.818055555555555	0	9262.21828703703	3378.41666666667	17779706.8564419
0159_AQ29_10022_20170920_ST	20764220	43.0190476190476	0.100961538461538	189.958333333333	382.5	107703.614285714	0	13302.1552786045	0.0192307692307692	572.135503472222	67780.1035714286	11538.4261904762	30390.274640377	19998.5670995671	1.67652625152626	183169.695455586	0.0277777777777778	15.875	5.7	1.5	21322.8666666667	0	0.154761904761905	3	0.0575396825396826	6333.81346705957	9136.4	29406.5762275919	1.54821428571429	0.632638888888889	4.40818903318903	223843.142857143	0	0	714.033333333333	1895701.2329125	33.5	23695.1517666361	269840.187301587	8755.71098500747	0.907873376623378	109444.149566688	300972.208655904	0.0416666666666666	95.3269209956712	54166.4464285714	582285.5708144	0	456.041666666667	3.4	0.0384615384615384	6031.82307148869	4060.25892857143	16782816.0201813
0159_AB10_26156_20180815_ST	19951859	3	1.18181818181818	2	14196.1666666667	80848.2309523809	0	5631.64172247026	0	252.54244171627	40111.1083333333	7715.30935210623	14511.6343474229	25928.8383458647	6.82718253968254	177725.369249624	0.1	10.75	2.70833333333333	0.0158730158730159	13432	0	0	9	2.72341269841271	13870.0737906408	8872.83333333333	19095.9233989198	0.585416666666667	0.136591478696742	3.90342261904762	168448.75	0.5	0	253.580952380952	1737141.50805162	2.5	9178.83023298988	208683.674603174	6157.08506117725	4.91517857142857	79875.431423189	248494.621200397	0	24.0488095238095	46565.043452381	463592.870658999	1.2	465.291666666667	1.1875	0	10476.3644012177	3362.16666666667	16546894.826156
0159_AZ03_32015_20201210_ST	19254643	6.45714285714286	0	4.75	3960	87119.3563492064	0	4558.31030242905	0	372.706495098039	55115.5417748918	10053.0659090909	21849.5696937657	13655.8929824561	10.597909035409	157513.627504367	0	13.25	4.05882352941176	8.7843137254902	16007.5714285714	0	0	0	0.182142857142857	11969.2024829988	11786.1333333333	25481.2265678357	1.56488095238095	0.745379072681704	33.6646825396825	137834.647619048	0	0	684.908333333333	1750053.74048328	38	24686.9351797265	251181.996428571	7243.8007621285	8.60618686868686	94522.9352220188	291319.45807472	0	52.2974567099567	43708.5683035714	474419.445932837	1.5	883.166666666665	10.6833333333333	0	5444.06184376661	3811.22916666667	15749210.7589081
0159_AP39_21090_20180504_ST	19033213	0	0	2.75	13291	78702.85	0	5556.79166666665	0	55.85	39290.9555555556	6345.61666666667	13743.7751514202	14482.052631579	0	163475.801942356	0	5.75	2.5	0	17409.5	0	0	3	0	13636.130859375	8622.21111111111	18015.8011904762	0.05	0.0175438596491228	0	174096.883333333	0	0	126.7	1706191.80944902	11	12452.9008639022	194730.407936508	5717.36048487103	0.125	80732.4328529657	200883.848928572	0	33.8333333333333	48163.8349206349	445270.457688492	0	611.666666666665	0.2	0	9866.68713450292	2858.51785714286	15758821.929231
0159_AP39_21330_20190102_ST_E21	18485852	0	0.25	27.1666666666667	1653.33333333333	83034.05	0	7928.45833333335	0	113.245833333333	46971.5317460317	8064.25	19219.6213293651	23057.3333333334	0	198778.293960596	0	28.4166666666667	2.5	0.75	13877.5	0	0	15	0.0624999999999999	9358.38567708334	12634.9555555555	21398.5606481481	0.05	0.971491228070176	0	240714.6	0	0	291.05	1641068.38141636	7.5	16579.8541666666	217757.931746032	5884.59578260281	3.125	83005.4855840774	321649.052559524	0	45.75	43187.4444444445	442584.043564166	0	525.875	0.2	0	5928.95672348485	3760.4	15016693.066938
0159_AP39_21314_20180719_ST_E21	18445058	0	0	6.5	28815.6666666667	70247.05	0	5075.57638888891	0	318.316666666667	37035.7404761905	6541.25	14059.2336309524	24539.0714285715	0.3125	167796.48260582	0.3	8.25	2.5	0	13276	0	0	1	0.208333333333333	10751.6067925347	11427.5055555556	16925.3412457912	0.05	0.229166666666667	0.930555555555555	145437.45	0	0	332.9	1625482.93111809	31.5	12903.7041666667	181723.542857143	5351.48823578042	0.875	73719.3150444174	220642.548125	0	27.625	42154.9238095238	426785.680625451	0	707.5	0.2	0	9104.02083333333	2592.50833333333	15291230.1648381
0159_AK37_71031_20180929_ST	18386521	2	0	28.2857142857143	13314.1666666667	74023.3083333333	0	7657.64285714284	0	125.035416666667	41118.8615079365	6660.76666666667	15793.2473710317	16707.5	0.2625	194024.304348545	0	24	0.7	0.5	13159	0	0	22	0.0357142857142857	10283.6340026944	11806.5833333333	19000.8287037037	0.125	0.347222222222222	0.0833333333333332	175508.975	0	0	329.142857142857	1653489.8738313	37.5	16279.3359126984	210174.94484127	5790.56455233135	0	74981.7973631404	253883.940109127	0	46.4166666666667	42075.3623015873	431297.03234127	0	722.583333333335	0.25	0	7929.54814814814	2906.0375	15087314.4765501
0159_AK37_71048_20190125_ST	18023348	0	0	1.75	14536.5	79709.6345238095	0	4313	0	95.0333333333333	44904.4392857143	10844.8595238095	15944.4347222222	35903	0	171870.377380952	0	12	3.5	0	15906	0	0	22	0	7888.9574342758	24517.3888888889	23691.7654761905	0	0	0.6	203315.158333333	0	0	835.567857142857	1599115.59978593	15	19501.9396825397	214016.654761905	5918.23385416666	0.25	83548.7973090278	336259.473315972	0.125	47.0714285714286	45373.5821428572	460217.385813492	0	622.583333333335	0	0	6716.11111111111	3031.8125	14594647.4132014
0159_AV42_66163_20190718_ST	17994071	0	0	11.75	11863	77531.4166666667	0	10043.8458333333	0	92.8583333333333	41686.6690476191	6716.81666666667	15780.5392857143	20484.1666666666	0	174597.028703704	0.4	12.25	2	0.5	13288.5	0	0	21	0	9755.38389756944	7786.84444444444	18839.5380291005	0.0625	0.541666666666668	0	144338.041666667	0	0	434	1610785.45547135	4	11400.8591269841	211673.921428571	5833.58647383432	0.875	72554.4110243056	260645.795949901	0	24.5	45916.9261904762	420931.029075727	0	243.083333333334	0	0	7940.85763888889	3255.4875	14789573.0583785
0159_AK37_71023_20180813_ST	17833556	0	0	3.5	21412.5	76947.9416666667	0	9365.61190476189	0	778.5	46302.7996031746	7491.68333333333	20555.8724728488	37265.3859649123	0	207956.262061404	0.1	13.8	3.2	0.5	14007	0	0	20	0	8103.75086805556	10666.6055555556	22117.5833333333	0	0.142543859649123	0.5	115439.658333333	0	0	276.6	1541525.10396994	18.5	17428.9300305689	221835.230158731	6102.99454365079	0.493055555555556	83116.3857671523	263183.936429811	0	42.5	42619.9944444444	457960.8625	0	588.166666666665	0	0	6690.70449561403	2797.6125	14590915.0877966
0159_AP39_21289_20190125_ST_E21	17725209	0	0	3.75	20540.8333333333	78659.2	0	8240.74600074405	0	1128.40924479167	44396.6194444444	8363.13333333333	19378.7496031746	13094.8333333333	0.0833333333333332	165284.846428572	0	2	1.1	0.515873015873016	15008.5	0	0	10	0	6858.14064670138	7959.38333333333	18702.1111111111	0.05	0.285714285714285	0.0833333333333332	177159.683333333	0	0	264.366666666667	1583603.65479091	14.5	14702.1778439154	200882.317857143	6259.09732142858	0.625	77483.0023919754	195995.781562651	0	28.2	44889.9513888889	440708.304348545	0	543.5	0.2	0	7209.07450998076	2966.85416666667	14564864.3347511
0159_AK37_71052_20190226_ST	17361335	0	0	7.75	13935	68993.9333333334	0	4445.30654761905	0	139.020833333333	33360.0142857143	5957.21666666667	12472.4208333333	17746.5	0	150871.227380952	0	3	59.2	1.5	12233	0	0	0	0.0119047619047619	12327.7975260417	8508.69444444445	16796.6607142857	0.05	0.94047619047619	0	225759.575	0	0	825	1538245.5486321	4.5	8289.00753968255	175248.466666667	5077.62336309523	6.625	68426.0095734127	215219.083901289	0	99.0833333333333	55886.2321428571	421517.24389881	0	313.75	0.2	0	9224.37731481482	3034.6625	14276298.7661873
0159_AP39_21282_20180907_ST_E21	17180440	0	0	89.75	26245.5	70460.9607142857	0	6946.59345238095	0	68.225	37385.7642857143	10180.95	12102.2139922288	32677.0833333333	0	128110.514285714	0	11	20.5	3	12975.5	0	0	1	0.15625	11845.0626736111	9414.24444444445	16647.1523809524	0.25	0.4375	0.5	115535.116666667	0	0	175.210714285714	1514405.53954518	12.5	7620.80734126984	195040.061111111	5418.69267113095	1.38333333333333	65223.2037057705	285449.509957837	0	43.375	37009.4321428571	407180.838888889	0	204.333333333334	0	0	9062.67361111111	2763	14160107.9636646
0159_AZ03_32016_20180619_ST	17159390	0.333333333333333	0	31.53125	49013	67890.5666666667	0	5801.27083333332	0	189.152380952381	34592.1047619048	6157.39523809524	13707.9785300926	12822.25	0.583333333333333	149970.710714286	0	5.5	0	0.5	13674	0	0	3	0.0714285714285715	10046.298828125	9678.28333333333	15384.9013888889	0.166666666666667	0	0.25	116945.808333333	0	0	326.4	1531462.02251202	19.5	9074.14837962963	174773.838888889	5161.98747519841	1	67498.9312086641	174522.033523629	0	35.2666666666667	40561.1907738095	394078.725496032	0	311.25	0.333333333333333	0	8434.13042929293	2411.82083333333	14244801.7634586
0159_AK37_71024_20181010_ST	17003481	3	0	18	13879.8333333333	75459.0928571429	0	6518.49285714287	0	159.6	40964.7738095238	8054.03333333333	14849.3374503968	20202.1666666667	0	161255.68452381	0	3.5	2.5	0.5	14167.1666666667	0	0	15	0	8068.47912326388	12110.8277777778	19764.6928571429	0	0	0	123609.841666666	0	0	406.442857142857	1525302.98474088	29.5	14143.3013888889	196967.95	5696.82604166667	0.152777777777778	79178.4515873016	223330.574233631	0	25	40870.3327380952	427037.560813492	0	757.708333333335	0	0	7665.71180555556	2688.51666666667	13960273.4630927
0159_AZ03_32057_20190910_ST	16713937	0	0	258.5	5738.66666666667	71930.6416666667	0	10420.9970238095	0	67	38715.1214285714	6159.85	16037.0905381945	23571.3333333334	0	187085.973809524	0	6.75	3	0	12751.7	0	0	2	0	7944.11846788196	11780.0333333333	19143.5714285714	0	0.0625	1.5	143295.141666667	0	0	225.7	1467120.38538169	6	15595.5815656566	187576.342857143	5840.11724950397	1.15972222222222	73387.3736669147	216336.302259424	0	45.7	40070.7773809524	419911.955456349	0	614.416666666665	0	0	6503.44444444444	2564.82916666667	13723223.8623191
0159_AP39_21294_20181026_ST_E21	16210343	1	0	60.25	14317.6666666667	67017.069047619	0	6971.62083333333	0	137.11953125	36495.6476190476	6421.44523809524	12905.9380952381	18382.6666666666	0	157440.024437831	0	8.5	3	0.611111111111111	12869.5	0	0	46	0.0357142857142857	8647.05376674107	10987.5444444444	16598.4591228505	0.125	0.578373015873017	0	183912.408333333	0	0	212.002380952381	1446255.86185638	18	11283.1587301587	182135.516666667	5101.22739335318	1.07638888888889	69702.8039930556	211853.113820271	0	31.5714285714286	34967.5535714286	396854.34046379	0	373.375	0.25	0	7143.2974537037	2751.2375	13288434.3493512
0159_AP39_21111_20190126_ST	15642062	0	0.0325	6.5	1147	70451.6333333334	0	5292.79666666665	0	55.7833333333333	34792.9380952381	6268.65	11724.8204365079	10727.5	0	134740.655476191	0	4.25	2.54	1.005	14911	0	0.25	1	0	7491.29090711806	10292.7	16110.2607142858	0	0.0555555555555555	0	253396.866666667	0	0	262.5	1382782.62286621	17	10744.5140079365	193629.073809524	5197.37713293651	0.0208333333333333	66281.1629464286	174352.453960813	0	24.5	36347.5940476191	389324.616765873	0	275.666666666667	0	0	7753.16666666666	2351.10208333333	12795299.0995278
0159_AP39_21220_20180215_ST_E21	15613916	0	0	33	10564.6666666667	65162.6464285714	0	5801.39166666668	0	118.366666666667	36375.0642857143	5828.19166666667	14331.9201388889	10916.3333333333	0.825	139399.245056217	0	3.75	3	1.5	12131	0	0	1	0.321428571428572	9057.8058376736	8157.7	16392.2343915344	0	0.927579365079364	0.875	148979.041666667	0	0	219.675	1389074.71432945	8.5	12768.8476190476	166911.15	5288.44701760912	0.395833333333333	69094.8164558533	183980.68421875	0	28.3690476190476	41227.5404761905	375869.32421875	0	321.333333333333	0	0	6742.17916666667	2486.64375	12876632.5727202
0159_AP39_21311_20180613_ST_E21	15304949	0.142857142857143	0	9.08333333333333	8731.5	60710.558008658	0	4857.12044270833	0	250.539973958333	34400.75	5511.82083333333	12141.2842785494	11777.4166666667	1.09285714285714	143685.242724868	0	8.5	0	0.5	11071	0	0	18	0.366666666666666	8314.13298864763	8486.91666666667	15582.8739541997	0.729166666666667	0.534722222222222	0.790277777777778	129135.141666667	0	0	224.142857142857	1325644.33926603	12	11347.1121141975	164838.763095238	4800.90446982849	0.646527777777778	63656.0319141313	193146.852547536	0	32.0072420634921	35962.4963541667	354837.780967788	0.2	296.125	0.25	0	5893.72453703704	2428.1125	12687131.4725212
0159_AQ11_10150_20181221_ST	15261943	53	0	15.0833333333333	399	75550.4416666667	0	3715.43176406926	0	847.814285714286	43196.9535714286	7413.01309523809	17872.9316829004	12080.45	0	98011.7792478357	0.0277777777777778	3	4.75	1	14604.625	0	0	4	0	4713.70455306413	6215.56666666667	19492.9516233766	0.333333333333332	0.3125	2.9025974025974	209313.433333333	0	0	329.47619047619	1397286.15279604	27.5	13723.6954545455	176516.443253968	6186.9207318723	0.222222222222222	75576.0321685042	174911.475298859	0	59.7666666666667	39599.2904761905	409181.994379059	0	383.958333333333	0.666666666666665	0	5077.77779882155	3643.78125	12445925.3402806
0159_AZ03_32038_20181018_ST	15153857	0	0	3.25	34310.5	64006.7333333333	0	4938.55952380952	0	76.48828125	29335.1166666667	5401.61666666667	10652.6479166667	9172.16666666666	0	119397.881183862	0	1	0	0.222222222222222	11763	0	0	2	0	8598.38237847223	8270	13639.1516823743	0	0.0416666666666667	0	212805.116666667	0	0	426.7	1361717.85244997	7	6164.54166666667	147123.592857143	4501.5750124008	0.145833333333333	62816.0171626985	133102.924225364	0	16.75	36621.1083333334	346007.81516617	0	168.333333333334	0	0	8382.93171296297	2197.1875	12512228.6498913
0159_AP39_21368_20180504_ST_E21	14980858	4	0	0	21363.2	57773.5499999999	0	4047.87055431548	0	326.395703125	30341.5857142857	5329.43333333333	12659.9555844907	13190.75	0.326984126984127	134150.375727513	0.1	4.75	1.5	1.51587301587302	10969	0	0	1	0.0958333333333333	9083.49628906249	9745.08333333333	13260.691087963	0.0625	0.25	0.106944444444444	122910.225	0	0	102.9	1280092.12878552	10	10102.0403439153	153678.460714286	4482.21134672619	0.95625	60365.3343839561	187580.647123843	0	20.6979166666667	29779.4011904762	342288.855224868	0	443.875	0.25	0	5930.39616402116	2160.625	12458653.9000934
0159_AK37_71066_20190709_ST	14686117	0	0.169270833333334	6	4173	62515.7095238095	0	3315.88913690476	0	184.845833333333	39066.4309523809	5912.38333333333	17356.0388888889	11275.9166666667	0	129599.989136905	0	11.25	1.45833333333333	8.02604166666667	11609.9	0	0	5	0.125	7492.88059895833	7828.04444444444	17266.2668650793	0.125	0.1875	0.0125	119231.55	0	0	375.542857142857	1317756.65286463	17	16011.9691813973	166581.988095238	5164.93581349206	0.166666666666667	69850.7016121031	233180.330901538	0	71.625	35892.1919642857	364421.532142857	0	918.083333333335	0.25	0	4528.27083333333	2693.0625	12031791.4972074
0159_AP39_21371_20180409_ST_E21	14644729	0.2	0	6.08333333333333	20446.25	59123.7333333333	0.2	5506.99431818184	0	340.325086805556	31940.173015873	6279.02410714286	12170.4431712963	12026.8333333333	1.08614718614719	136885.350694444	0	7	5.5	1	12027.3333333333	0	0	3	0.523809523809524	8644.97630208333	9387.98333333334	15264.213215864	1.09583333333333	0.443452380952381	0.11715367965368	110072.658333333	0	0	235.533333333333	1307801.01808273	20	13551.1197089947	154388.747619047	4691.55210727062	0.604166666666667	63761.1775902628	168388.558781566	0.125	72.8985119047617	33006.8046626984	356892.007203734	0.5	419.708333333333	3.8	0	6027.68181818182	2457.39166666667	12092867.2301058
0159_AV42_66160_20190805_ST	14514933	1	0.0625	5.75	17677.8333333333	57584.1083333334	0	1186.86666666666	0	39.9416666666667	33271.2107142857	6931.88333333333	11650.4550925926	10881.3333333333	0.0833333333333332	127618.722404101	0	6.55	1.7	0	11979	0	0	0	0.0476190476190476	11027.2524739583	9376.83333333333	15074.0217592593	0.05	0.511904761904763	7.58333333333333	97422.4333333335	0	0.5	312.5	1298200.83394696	36.5	15738.4145021645	150864.345238095	4621.04458085318	0.340277777777778	64850.5933986442	174205.120145089	0	15.25	31379.6657738095	341697.256746032	0	491.583333333333	0.2	0	5810.29166666667	2651.12083333333	12012312.2050892
0159_AP39_21231_20180727_ST_E21	14453496	26	0	9.25	23370.5	63214.0678571428	0	4630.84166666667	0	198.6	34654.0547619048	6297.65	13778.510218254	13128.0833333333	0.295454545454546	121218.557539683	0	11.25	2	2	12158.7	0	0	8	0.111634199134199	8203.33724969978	7444.24444444444	16941.1426587302	0.725	0.359126984126984	0.25	158530.158333333	0	0	513.525	1289707.65205984	19	15650.9935957317	155523.312698413	4915.18741319445	1.03472222222222	66436.1836401887	200469.576490575	0	30.6428571428571	34574.4744047619	359569.34251443	2	499.583333333333	1.65	0	5219.09027777777	3035.59226190476	11833498.4694516
0159_AQ11_10126_20181116_ST	14364886	0	0	5.75	14752	55406.8	0	3107.2875	0	315.816666666667	30376.4952380952	5648.34285714286	10820.4157738095	8491.50000000001	0.2	141242.004166667	0	20	0.5	0	10598.5	0	0	0	0.0416666666666667	7912.24361359128	7597	13828.5178571429	0.0833333333333335	0.145833333333333	0	182218.125	0	0	134.25	1280821.67906041	4.5	10675.7791666667	144435.352380953	4363.92817460317	0.576388888888889	59022.1397321428	183353.278072917	0	17.4166666666667	30003.3583333334	321266.244246032	0	597.25	0	0	5482.53472222222	2112.33095238095	11830253.6125963
0159_AZ03_32033_20180922_ST	14268874	0	0	161	22636.3333333333	62240.5452380953	0	14002.9333333333	0	115.075	29110.1436507936	10715.1333333333	11726.5907738095	54055.15	0	122766.612169312	0	4.5	4.6	3.25	12568	0	0	10	0.345238095238095	9579.04157366071	12110.5833333333	17557.8115740741	0	1.60714285714286	17.2	134159.75	0	0	272.628571428571	1287539.08896683	4	7846.49087301588	149884.56031746	4488.98467261905	0.75	56375.0180431548	231002.794148629	0	203.714285714286	36707.2357142857	369883.66547619	0	827.033333333335	0	0	9921.39362373738	2531.75416666667	11597838.6821129
0159_AB10_26288_20181210_ST	14040796	0	0.5	90	15185.5	63151.0880952381	0	5725.90625000002	0	86.075	32488.0214285714	8769.78333333333	11032.406547619	38904.5416666666	0	116079.352182539	0.2	3.75	12	1	11396.5	0	0	5	0	8141.28172743056	10137.7611111111	16719.4273809524	0.25	0.0520833333333333	0.3	106652.841666667	0	0	390.485714285714	1255038.47543837	15	8121.16736111111	152252.304761905	4655.20185391864	0.402777777777778	60559.7153645833	200680.540106647	0	45.9791666666667	33361.0916666667	366958.909226191	0	349.5	0.5	0	7747.84722222223	2341.51041666667	11503693.8304495
0159_AK37_71057_20190430_ST	13927355	0	0	47.25	60.5	60761.3642857143	0	12410.3107142857	0	438.266304347826	30376.0857142857	9135.72619047619	12272.4048280423	39873.1333333333	0	127215.685119048	0.4	15	4.2	6	9169.5	0	0	4	0.125	8485.20690104167	12157.4722222222	17567.5231366459	0	0.125	0	73095.0833333335	0	0	314.214285714286	1200445.13692897	30	9404.37613636364	152883.830952381	4628.67040577554	1.5	57098.18938528	215077.383059276	0	21.0869565217391	34728.1031746032	389883.940182885	0	553.025	0	0	7543.07777777778	2363.35625	11439283.7474217
0159_AP39_21215_20180801_ST_E21	13925779	1	0	1.5	11126.5	60552.5285714285	0	5319.34166666668	0	232.208333333333	34870.7424603175	7040.69285714286	13429.1324404762	21946.4583333333	0	124791.93207672	0	7.75	1.57142857142857	2.5	11323.6428571429	0	0	3	0.00595238095238095	7030.13447730654	8514.17222222222	16677.2848544973	0.05	0.456349206349207	0.25	98473.3916666668	0	0	429.228571428571	1235495.26367134	11.5	12852.4096230159	153460.073412698	4683.66629464286	0.00694444444444444	63929.7741691468	220913.77811632	0	22.6309523809524	35847.5765873016	357606.72718254	0	467.541666666667	0.2	0	5765.76597222222	2173.25	11410773.3602884
0159_AY44_33022_20170915_ST	13898439	0	0	4.25	5501.5	63545.9249999999	0	2910.70833333333	0	64.1944444444444	36216.0928571429	5793.27619047619	11228.1479166667	7852.5	0.166666666666667	121326.728902116	0	3.25	1.95	0	11678	0	0	15	0	7507.63279079861	6830.16666666667	14902.5667989418	0.0625	0.291666666666667	0.25	97323.3	0	0	55.125	1236804.12711292	1.5	9973.45277777778	164988.447619048	4675.12697172619	0.409722222222222	66342.7757440477	186580.753189484	0	29.9166666666667	33344.9	341249.019146826	0	301.416666666667	0	0	4796.38194444445	2093	11454496.6867043
0159_AV42_66184_20190930_ST	13896244	0	0	8	7438.5	59902.4333333333	0	5899.08333333332	0	29	34027.0714285714	5053.58333333333	11351.7479166667	12463.6666666667	0.25	153693.409920635	0	9.5	0.5	0	10903.5	0	0	3	0	5471.73919580853	7861.66666666667	16177.0468253968	0	1	0	133932.333333333	0	0	303.5	1237064.06639321	10	12034.287037037	170182.94047619	4536.81104290675	0.208333333333333	60977.720188492	197799.647304067	0	35.75	38071.4440476191	344909.180869709	0	471.833333333333	0	0	5064.09375	1936.55	11358618.9352704
0159_AP39_21086_20180503_ST	13882181	0	0	0	14026.6666666667	51215.0666666667	0	3802.47395833333	0	24.265625	27677.6904761905	4026.28333333333	9766.50000000001	12894	0	131636.590079365	0	3.5	0	1.2	10042.5	0	0	0	0	9434.03575721153	6540.28888888889	11445.5833333333	0.05	0	0.183333333333333	90080.0833333332	0	0	23	1203156.95133182	4.5	8462.54444444445	137995.223809524	3728.31235119047	0.625	55426.8621766255	164108.864568643	0	314.8125	30262.9779304029	301986.621413309	0	311.333333333333	0.2	0	6104.97569444444	1949.5875	11585726.6464946
0159_AP39_21325_20180920_ST_E21	13870794	1	0	5.08333333333333	21247.6666666667	53089.8749999999	0.25	4054.24642857143	0	21.5924479166667	30118.2333333333	4681.86785714286	13384.2813988095	9284.5	0.283333333333333	119079.795833333	0	4	1.16666666666667	2	9739	0	0	0	0.394246031746031	8197.80971912201	9039.10555555556	13438.1815104166	0.03125	0.658730158730159	0.0078125	132656.816666667	0	0	79.925	1242386.54058562	6.5	11091.9507936508	140040.031746032	4386.83376116071	1.14583333333333	61560.4907986111	166496.143327546	0.0833333333333334	17.0416666666667	34854.7791666666	312679.244277034	0	258.833333333333	0.0625	0	5372.06597222222	2222.17291666667	11461292.3071986
0159_AP39_21284_20190102_ST_E21	13759188	0	0	2	7064.33333333333	68996.575	0	5731.04166666667	0	57.3	31368.3547619048	4781.01904761905	15581.6822916667	6897	0	108235.372619048	0	5.5	1	0	13278	0	0	0	0	3833.90169270832	5354.76666666667	13514.0761904762	0	0.0555555555555555	0.5	107341.2	0	0	102	1232110.59177778	17.5	9502.70416666667	152403.058730159	5076.47581845238	0.125	57674.3561755952	148202.805969742	0	42.5	40023.8630952381	353738.058035714	0	165.916666666666	0	0	6507.14583333333	2684.4375	11358892.782405
0159_AZ03_32051_20190819_ST	13692080	0	0	48	20464.5	58022.2833333333	0	6396.29557291665	0	446.774739583333	34389.4642857143	8346.53333333333	14634.0170725108	19653.5	0	132964.163095238	0	19.25	7.5	0.5	10199.8333333333	0	0	3	0.0520833333333333	7231.82300967261	7669.66666666667	17470.6556547619	0.1	0.1875	0	101789.775	0.5	0	268.575	1204528.61614804	50	15462.0869408369	154137.892857143	4781.15772569445	0.5	62576.1273847101	173422.577591766	0	13.075	34366.3190476191	348727.460714286	0	745.333333333335	0.4	0	5345.19097222222	2500.45833333333	11245395.8542706
0159_AP39_21278_20180823_ST_E21	13683931	0	0	9.5	2684.83333333333	41522.469047619	0	3387.04861111111	0	68.9861111111111	31680.6976190476	4983.78333333333	11866.0416170635	11249.8333333333	0.25	130651.433928571	0	5	1.5	0.5	8462.66666666667	0	0.5	0	0.451388888888889	10324.0824435764	14697.8833333333	12992.822718254	0	0.729166666666667	1.66666666666667	92811.85	0	0	55.0857142857143	1283588.37042403	46	14571.4111111111	138035.984920635	3837.40014843374	5.5	57414.7910094245	289484.760654762	0	21.5	29241.5981060606	290179.695916757	0	267	0	0	2155.89305555556	2584.02083333333	11195037.458787
0159_AP39_21216_20180227_ST_E21	13534973	0	0	50.75	9371.16666666667	56173.35	0	5831.61666666667	0	136.358333333333	30461.9190476191	5097.33333333333	10787.2246031746	14697.4166666667	0	132985.286212861	0	7.25	1.5	0.5	10864	0	0	40	0.0416666666666667	7213.04789496528	9240.16666666667	14028.5427910053	0.6	0.916666666666667	0.513888888888889	153104.375	0	0	133.5	1208546.44013603	11	9619.44166666664	156449.331746032	4258.38069196428	1.875	58758.8110055454	171165.63983879	0	26.25	28964.1571428572	333708.958730159	0	303.708333333333	0.65	0	5832.68402777778	2227.37916666667	11094870.916409
0159_AP39_21056_20180125_ST	13415072	0	0.107371794871795	10.5	23524.5	55087.8285714286	0	2800.41666666667	0	14.5416666666667	25383.4666666667	4478.11666666667	12483.3491071429	8526.75	0.0454545454545455	96624.2993055557	0	6	2.00694444444444	5	9564.5	0	0	0	0.255681818181818	9458.43376068376	6800.37777777778	11767.044047619	0	0.583333333333333	0	117247.766666667	0	0	172.516666666667	1193563.80844211	6	5626.43058631183	125452.596825397	4350.91728670635	0.625	51785.8524677676	128234.937624198	0	27.8511904761905	29202.0993589743	300564.948550755	0	84.25	0	0	7595.19259259259	2003.37916666667	11182614.7045519
0159_AP39_21141_20180213_ST	13287340	0.942857142857143	0	238	3405.16666666667	63740.5011904761	0	6923.151853355	0	491.471180555556	39283.5376984127	7089.8	16040.719593254	16029.0833333333	3.40311355311355	130683.25843254	0.0555555555555556	6.5	5.5	1.25	11895	0	0	3	0.25	4473.81506497698	6833.5	18334.329460817	0.583333333333332	0.308531746031746	6.58333333333333	106850.475	0	0	186.75	1184175.61182955	30.5	17344.7193121693	160922.334523809	5360.89529725194	0.897727272727273	66066.7989025298	190349.978477183	0	53.9560606060604	35498.4587301587	362804.868564711	0	523.916666666665	2.41666666666667	0	4848.96259920635	2293.2125	10824535.5359432
