sample_id	total	organic_cyclic_compound_metabolic_process	allantoin_metabolic_process	nucleobase_containing_compound_metabolic_process	biotin_metabolic_process	steroid_metabolic_process	aromatic_amino_acid_family_metabolic_process	lipoate_metabolic_process	phenylpropanoid_metabolic_process	phenol_containing_compound_metabolic_process	s_triazine_compound_metabolic_process	nicotianamine_metabolic_process	beta_lactam_antibiotic_metabolic_process	tetrapyrrole_metabolic_process	isoquinoline_alkaloid_metabolic_process	furaldehyde_metabolic_process	kynurenic_acid_metabolic_process	vitamin_E_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	benzene_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	molybdopterin_cofactor_metabolic_process	daunorubicin_metabolic_process	doxorubicin_metabolic_process	ommochrome_metabolic_process	X3__3_hydroxy_phenylpropionate_metabolic_process	creatinine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	pyrrolysine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	epoxide_metabolic_process	lactone_metabolic_process	organic_cyclic_compound_catabolic_process	organic_cyclic_compound_biosynthetic_process	organic_heteropentacyclic_compound_metabolic_process	methanofuran_metabolic_process	Remaining
0159_AA34_42083_20180504_ST	2671740	0.5	11.7083333333333	29703.4380300803	63.375	3016.00694444444	883.183473544973	0	1.35416666666667	26.8689814814815	0.0857142857142857	0	40.2666666666667	1651.65347222222	0	0	0	0	0.75	63.870287037037	320.577430555556	1037.9466242284	371.322222222222	92.9222222222223	0	0	0	0	1.08333333333333	0	0.263888888888889	0.566666666666667	1483.99490483539	1283.41388888889	1103.52990244709	0	5.09074074074074	844.863995590829	6140.31230397561	0	0	2623591.05080564
0159_AB10_26010_20180604_ST	2669930	2.83333333333333	2.975	31322.4048756981	42.8660714285714	2787.8962962963	843.149894179894	0	1.91666666666667	32.34375	0	0	29.7166666666667	1434.21481481481	0	0	0	0	4.45	59.8825925925925	256.009722222222	1101.66852678571	366.438888888889	84.9833333333333	0	0	0	0	0.541666666666667	0	0.211111111111111	0.0333333333333333	1462.72736702675	1385.76496527778	1121.77127700617	0	10.6833333333333	796.369174382716	6013.69248530276	0	0	2620764.45485365
0159_AY44_33047_20170930_ST	2626485	26.8333333333333	20.0166666666667	26058.0327887231	63.9732142857143	1590.06944444444	767.641666666666	0	0	114.892592592593	0	0	40.2666666666667	1730.08981481481	0	0	0	0	0	58.1492592592592	505.997916666667	998.631737764551	476.770138888889	123.661111111111	0	0	0	23.15	0.541666666666667	0	2.87777777777778	0.533333333333333	1432.45595091123	1150.19711805556	1085.57138227513	0	52.2365740740741	1262.48432319224	5576.646726068	0	0	2583323.27879576
0159_AY44_33295_20200114_ST	2619570	2.16666666666667	6.25	29604.946857347	29.1160714285714	3941.77314814815	918.943238095238	0	0.777777777777777	20.0819444444444	0	0	35.9916666666667	1636.57271825397	0	0	0	0	12.3	69.4581296296297	257.45625	1062.60757826279	329.540694444445	88.3444444444443	0	0	0	0.05	1.08333333333333	0	1.71666666666667	0.166666666666667	1769.80455426955	1517.46724537037	1304.29231095679	0	3.92222222222222	771.504928424456	6376.58530585562	0	0	2569807.07958062
0159_AB18_105395_20190806_ST	2618929	5.5	27.2166666666667	26449.4606755013	68.4419642857143	1853.98611111111	633.215555555555	0	0	86.4296296296296	0	0.2	31.0666666666667	1786.75821759259	0	0	0.433333333333333	0	0.25	64.14	544.307638888889	893.061036706348	382.993055555556	151.602777777778	0	0	0	40.875	0.166666666666667	0	2.61111111111111	0.2	1427.8399305923	1073.34141203704	1112.39508983686	0	62.3421296296296	1496.12060185185	5559.29977755119	0	0	2575174.74495145
0159_AY44_33246_20191002_ST	2608045	6.33333333333333	5.76666666666667	29143.4866642539	35.8660714285714	2903.875	971.005238095238	0	0.666666666666667	30.5673611111111	0.0428571428571429	0	38.6	1564.44601521164	0	0	0	0	4.45	67.4877777777778	188.752777777778	1145.39031911376	371.643055555556	85.338888888889	0	0	0	0	1.125	0	0.219444444444444	0.333333333333333	1466.5639215535	1384.553125	1183.71748015873	0	1.92962962962963	667.369696869489	6114.6365303498	0	0	2560660.83314564
0159_AQ11_10129_20181025_ST	2598644	5.16666666666667	3.54166666666667	32577.2072819665	21.9553571428571	1520.33333333333	713.621666666667	0	0.666666666666667	13.0921296296296	0	0	39.0666666666667	1129.41273148148	0	0	0	0	1.7	62.2815277777778	61.8166666666667	1104.85067791005	362.236666666667	71.4166666666667	0	0	0	0	0.0416666666666667	0	3.20555555555556	0	1532.60640329218	1325.76180555555	1046.48557943857	0	1.99259259259259	509.69212962963	5414.76219742063	0	0	2551121.08569727
0159_AB18_26416_20190419_ST	2588254	4.83333333333333	10.075	29175.1369050109	61.6071428571429	2554.31944444444	667.718888888889	0	1.33333333333333	40.0220679012345	0.0428571428571429	0.2	56.3666666666665	1769.31064814815	0	0	0	0	1.1	48.3858333333333	218.243518518519	891.520353835979	386.872916666667	102.611111111111	0	0	0	2.075	0.25	0	0.93611111111111	0.5	1511.69456599059	1284.88528935185	1006.52459876543	0	10.9703703703704	804.870672398589	5734.7421534514	0	0	2541906.85121737
0159_AB10_26047_20180425_ST	2557355	0	15.5083333333333	27555.8608124673	47.5089285714286	2675.20833333333	605.954888888889	0	0.333333333333333	20.4324845679012	0.342857142857143	0	66.1833333333335	1319.23900462963	0	0	0	0	0	53.6283888888889	316.444212962963	936.82673611111	335.991666666667	68.6333333333333	0	0	0	0.775	2.04166666666667	0	0.680555555555557	0.533333333333333	1275.81529089506	1054.75619212963	923.695011022928	0	4.30462962962963	938.67105026455	5248.99609681192	0	0	2513886.63452613
0159_AB18_26625_20191024_ST	2539381	1.66666666666667	4.85833333333333	29895.4367272968	32.2857142857143	4332.54166666667	686.572962962962	0	0.166666666666667	30.928549382716	0	4.05	41.6416666666667	1867.87139550264	0	0	0	0	2.3	79.2562037037036	186.178240740741	1000.55306712963	304.956944444444	150.466666666667	0	0	0	0	1.25	0	0	0	1548.98766280864	1242.97413194444	1172.76538773148	0	6.96203703703704	683.468842592592	5980.6785449123	0	0	2490122.18192086
0159_AY44_33006_20170914_ST	2534957	9.5	3.425	28815.4251371456	29.1741071428571	3953.66666666667	838.09	0	6	21.4287808641975	0	0	30.7416666666667	1649.40503472222	0	0.0833333333333333	0	0	1.45	56.7593055555556	168.753935185185	1008.99391534391	359.763194444444	115.394444444444	0.0238095238095238	0.0178571428571429	0	0	0.625	0.2	0.211111111111111	0.0333333333333333	1556.38850720165	1405.85225694444	1183.22150462963	0	2.36296296296296	622.036694958848	6100.55194983343	0	0.0555555555555555	2487017.36493529
0159_AB18_100782_20190724_ST	2525666	0	4.79166666666667	24068.5424314905	53.75	1997.08333333333	688.701111111111	0	0	22.0664351851852	0	0	53.5916666666665	1096.82592592593	0	0	0	0	0.1	56.7836111111111	267.981944444444	920.284168320105	373.402777777778	70.9666666666667	0	0	0	0.125	1.25	0	1.19444444444444	0	1097.0002975823	1011.63854166667	784.588070987654	0	4.56527777777778	804.803441358025	5038.12006258574	0	0	2487247.8431249
0159_AB10_103853_20180919_ST	2524340	9.16666666666667	21.2166666666667	29056.6524138334	33.1589285714286	3787.33333333333	909.971177248677	0	0.354166666666667	40.1375	0	0	46.2	1783.86678240741	0	0.166666666666667	0	0	3.4	71.1025925925925	182.741319444444	1124.1245508157	351.979861111111	106.522222222222	0	0	0	0	4.91666666666667	0	0.155555555555556	0.166666666666667	1562.19628215021	1414.29577546296	1217.37891809965	0	8.17685185185185	689.806764403292	6062.74913788458	0	0	2475852.06253301
0159_AP39_21414_20180831_ST_E21	2512689	4.66666666666667	5.79166666666667	28366.328336285	40.3348214285714	3040.38425925926	791.320793650793	0	0.666666666666667	27.8664351851852	0.0428571428571429	0	33.9333333333334	1474.98053075397	0	0	0	0	4.25	63.79375	239.815972222222	1077.52193287037	323.055555555555	84.863888888889	0	0	0.00555555555555557	0	0.916666666666667	0.2	1.08888888888889	0	1480.88852803498	1284.19861111111	1137.02314814815	0	6.41111111111111	716.605571355085	5913.78672196502	0	0	2466568.25773059
0159_AB18_26484_20191018_ST	2511639	4.16666666666667	2.45833333333333	26652.7793346765	46.3839285714286	2505.33333333333	780.086296296297	0	0	23.1111111111111	0	0	49.15	1428.04247685185	0	0	0	0	0	80.2296296296297	220.545833333333	1027.82437169312	357.733333333333	89.0777777777777	0	0	0	0	1.54166666666667	0	0.477777777777777	0.366666666666667	1425.08520524691	1251.29965277778	1013.27330246914	0	5.20833333333333	651.911275720165	5785.0655366941	0	0	2468237.84815604
0159_AY44_33273_20191111_ST	2504614	3.16666666666667	9.08333333333333	28584.5983183871	60.5089285714286	2620.89583333333	869.919862433863	0	1.33333333333333	44.1725308641975	0.214285714285714	0	40.5916666666667	1615.75833333333	0	0	0	0	2.1	66.3506111111111	306.75462962963	1020.68551587302	325.826388888889	61.988888888889	0	0	0	0	2.04166666666667	0	0.466666666666667	1.06666666666667	1308.65816820988	1171.06446759259	935.296172839506	0	13.5222222222222	878.684174162257	5522.7498308593	0	0	2459146.50083708
0159_AK37_71001_20180227_ST	2500025	18.3333333333333	4.55833333333334	25017.9282802069	50.3705357142857	2278.69444444444	588.332962962963	0	0.333333333333333	97.8123456790123	0.214285714285714	0	73.4583333333335	1684.57627314815	0	0	3.06666666666667	0	0	65.7400462962964	303.10462962963	961.18167989418	345.659027777778	113.927777777778	0	0	0	2.5	0.125	0	0.808333333333333	0	1274.31839502499	1125.21048611111	882.904273589064	0	22.8666666666667	743.885349794239	5420.56632140408	0	0	2458944.52288483
0159_AA34_42501_20191207_ST	2490544	0.166666666666667	10.9166666666667	27137.3333723137	38.6428571428571	2425.6	795.726722222222	0	0.777777777777778	11.0861111111111	0	0	57.4916666666665	1295.60868055556	0.08	0	0	0	0.5	56.9624722222222	220.98125	958.24117063492	342.173611111111	50.5888888888888	0.1	0.075	0	0	0.5	0	2.06666666666667	0	1294.88298173868	1191.60613425926	1040.33849151235	0	3.84722222222222	741.649635802469	5242.69446802126	0	0	2447623.3614858
0159_AA34_42172_20190116_ST	2467940	6.83333333333333	6.3	27960.1023890726	42.6339285714286	3218.41038359788	724.180634920635	0	0	18.0106481481481	0	0	42.05	1392.08240740741	0	0	0	0	0.25	62.5002777777778	227.054861111111	969.430056768077	355.819444444444	90.6	0	0	0	0	0.5	0	1.03333333333333	0.0333333333333333	1353.68373713992	1187.61128472222	1011.84143518519	0	4.49259259259259	774.175270061728	5431.49919293798	0	0	2423058.87145554
0159_AY44_33011_20171005_ST	2459273	0	2.8	27220.08719927	41.0892857142857	2787.33333333333	706.397936507937	0	1.75	15.580787037037	0.0428571428571429	0	23.4583333333334	1301.77789351852	0	0	0	0	0.05	58.0088888888889	190.869444444444	915.858234126984	320.186111111111	121.116666666667	0	0	0	0	1.04166666666667	0	0.036111111111111	0	1284.8755308642	1075.41180555556	945.637534722222	0	2.31759259259259	721.59105489418	5464.0294047619	0	0	2416071.65232774
0159_AY44_33313_20200205_ST	2446502	6	4.325	26699.7698388244	47.8258928571429	3274.0625	761.238042328042	0	1.66666666666667	17.9289351851852	0	0	39.7416666666667	1794.31851851852	0	0	0	0	0.45	63.3681481481481	200.073611111111	995.374330357143	338.001388888889	163.925	0	0	0	0	0.916666666666667	0	0.141666666666667	0	1491.86870704732	1228.04270833333	1046.07506558642	0	5.81944444444444	617.938773148148	5898.2352119464	0	0	2401804.89221661
0159_AA34_42127_20190206_ST	2439533	7.33333333333333	45.3541666666667	22201.3776441391	74.9107142857143	231.875	564.77862962963	0.025	0	295.983796296296	0	0	2	3290.43715277777	0	0	0	0	0	80.7081851851852	489.494444444444	936.211433531745	337.640972222222	326.816666666667	0	0	0	52.775	0	0	8.35	0	1723.09565145503	736.095590277778	1125.45031525573	0	161.159259259259	1532.53699426808	5632.73940271041	0	0	2399675.85064759
0159_AK37_71038_20181007_ST	2435629	1.5	42.8666666666667	22397.5335199311	65.3258928571428	1856.27777777778	594.763962962963	0	0.666666666666667	102.400231481481	0.0428571428571429	0	12.5666666666667	1931.28518518518	0	0	0	0	1.15	69.2195462962964	154.153472222222	774.091104497355	347.06875	185.666666666667	0	0	0	0.3	0.958333333333333	1	5.5361111111111	0.233333333333333	1511.34845208701	1064.75502314815	1168.17740465168	0	122.531018518519	832.223332010582	5140.38022875637	0	0.722222222222222	2397244.25557381
0159_AJ09_750012_20190215_ST	2433190	5.66666666666667	5.79166666666665	26633.1707257455	13.7678571428571	2573.08333333333	752.690021164021	0	0.333333333333333	11.2048611111111	0	0	22.1	1306.02986111111	0	0	0	0	8.2	74.9295925925925	93.9909722222222	1063.64074900794	309.227083333333	102.716666666667	0	0	0	0	0.25	0	1.66666666666667	0.2	1586.74110236626	1381.67395833333	1142.15771990741	0	4.06666666666667	517.676700617284	5790.93275074099	0	0	2389788.0910446
0159_AQ29_10000_20170613_ST	2409094	7.5	16.5166666666667	25032.9542553318	69.9866071428571	1665.04166666667	752.063407407407	0	0.333333333333333	33.587962962963	0.171428571428571	0.05	27.675	1516.78113425926	0	0	0	0	0.6	63.0589444444444	241.533333333333	872.292137896825	334.210416666667	81.4916666666667	0	0	0	0.125	0.291666666666667	0	1.79722222222222	0.7	1300.24088166275	1110.09493055556	868.523233575838	0	31.8902777777778	848.368710464433	5160.29727932711	0	0	2369055.8228364
0159_AB10_26199_20181001_ST	2403232	9.16666666666667	3.63333333333333	27221.2065461126	36.1607142857143	2688.5	775.937203703704	0	1.60416666666667	22.6581018518518	0	0	43.1833333333334	1359.29658564815	0	0	0	0	3.75	58.1783425925925	203.094097222222	979.772354497355	352.193055555556	63	0	0	0	0.175	0.833333333333333	0	0.894444444444443	0.433333333333333	1353.48006132422	1246.81645833333	1022.13633046737	0	4.4287037037037	759.056383156966	5368.95895961934	0	0	2359653.45249081
0159_AQ29_10021_20170912_ST	2388181	8	8.08333333333333	28167.7893557915	29.1160714285714	3255.5	693.675322751322	0	1.33333333333333	11.6708333333333	0	0.2	31.5583333333334	1348.31458333333	0	0	0	0	2.7	48.6545277777777	276.597453703704	1011.15764440035	235.776388888889	83.0833333333334	0	0	0	0	0.166666666666667	2.3	0.891666666666667	0.633333333333333	1538.33055469822	1264.24097222222	1186.6516718107	0	1.7	765.198975823045	5634.6501287233	0	0.888888888888888	2342572.13662643
0159_AB10_30154_20181102_ST	2387599	11.1666666666667	3.38333333333333	28279.3572778085	26.0892857142857	1789.53472222222	709.148	0	0.708333333333333	15.8828703703704	0	0	40.7166666666667	1210.71006944444	0	0	0	0	0.05	59.4853055555556	139.632638888889	946.174016203703	390.45	42.2777777777777	0	0	0	0	1.33333333333333	0	0.166666666666667	0.133333333333333	1274.84099331276	1297.32256944444	914.746753323836	0	2.24166666666667	579.678342592593	5052.07059624617	0	0	2344811.69878109
0159_AA34_42246_20180801_ST	2382694	0.5	4.89166666666667	25212.0469140497	45.2321428571429	1867.68518518519	640.904259259259	0	0.0833333333333333	13.5027006172839	0.0428571428571429	0	70.775	1274.32048611111	0	0	0	0	0	51.4937037037036	247.38287037037	776.939599867725	283.5375	69.8833333333333	0	0	0	0.875	1.5	0	0.825	0	1158.8337507716	1018.34399305556	994.706735559964	0	5.75231481481481	685.174180996473	4750.51659137395	0	0	2343518.25088093
0159_AA34_42433_20190617_ST	2371086	2.16666666666667	11.3	30549.6227281215	28.6517857142857	4253.55813492063	718.265251322751	0	0.0208333333333333	37.4888888888889	0.0857142857142857	1.825	21.1916666666666	1348.40763888889	0	0	0	0	0.3	48.6014814814814	237.548958333333	867.540749007937	276.879722222222	71.5555555555557	0	0	0	0	0.625	35.1	0.969444444444443	1.43333333333333	1420.97230838477	1129.1903587963	1371.06226080247	0	8.48194444444444	802.65235670194	5425.21498150598	0	8.38888888888888	2322406.89834729
0159_AB10_26133_20180725_ST	2358957	6.83333333333333	8.34166666666665	26545.4951589098	38.0625	2797	667.969148148148	0	0.666666666666667	18.2150462962963	0.128571428571429	0	28.1166666666667	1453.32986111111	0	0	0	0	2.2	58.0622777777778	234.05625	906.285689484128	307.423611111111	118.05	0	0	0	0	0.416666666666667	0	0.422222222222223	0.466666666666667	1359.73153155007	1180.14189814815	1069.38404449588	0	4.025	628.407974867725	5415.58322212424	0	0	2316108.18432566
0159_AA34_42139_201900301_ST	2342798	2.16666666666667	6.425	25331.7720800591	44.1964285714286	2177.63425925926	698.312222222222	0	0.666666666666667	15.0636574074074	0	0	35.4416666666667	1274.07430555555	0	0	0	0	0	51.1913888888889	180.051388888889	845.689583333332	334.252777777778	107.783333333333	0	0	0	0	0.166666666666667	0	1.71944444444444	0.266666666666667	1246.68334512787	1189.53729166667	937.515793099648	0	2.51157407407407	585.29873787478	5200.36631656623	0	0	2302529.21273852
0159_AQ29_10103_20180714_ST	2338072	0	12.0666666666667	25249.8756874714	35.8035714285714	4092.86188271605	616.985925925926	0	1.33333333333333	25.1313271604938	0.214285714285714	0	38.8583333333333	1659.45833333333	0	0	0	0	0.5	57.6660648148147	229.856712962963	925.708528990299	333.85	136.816666666667	0	0	0	0.05	0.625	0	0.00833333333333333	0.1	1495.19841743827	1059.69741898148	1019.84875385802	0	4.67962962962963	718.632689594356	5639.60504158093	0	0	2294716.56739507
0159_AQ29_10116_20180903_ST	2334236	4.33333333333333	4.68333333333333	27784.8800876568	16.7767857142857	2476.92361111111	701.584603174603	0	0.333333333333333	14.6134259259259	0.0428571428571429	0	28.2	1088.21091269841	0	0	0	0	3	56.3250925925925	119.639583333333	997.125372023809	319.841666666666	92.0277777777777	0.0416666666666667	0.03125	0	0.2	0.208333333333333	0.4	2.32777777777778	0.166666666666667	1516.97007280031	1257.5578125	1128.5801805923	0	3.12685185185185	562.776618165785	5426.18630725798	0	0.0555555555555555	2290628.82913101
0159_AJ09_750049_20191008_ST	2332218	3.16666666666667	23.7833333333333	23581.2693701826	75.8214285714286	1692.5	944.507301587301	0	0	85.5856481481481	0	0	48.3083333333334	1903.28657407407	0	0	0	0	0	91.4579166666667	217.040277777778	1112.94976851852	350.454861111111	55.95	0	0	0	0.15	1.125	0	0.516666666666667	0.3	1092.79299408436	1222.69475694444	917.574066358024	0	10.0425925925926	716.496882716049	5496.129561165	0	0	2292574.0959995
0159_AA34_42273_20190102_ST	2324634	5.16666666666667	3.88333333333333	24370.480036935	36.3526785714286	760.5	611.863611111111	0	1.1875	18.0671296296296	0	0	38.025	1223.7037037037	0	0	0	0	0	56.2654166666667	30.3225694444444	906.127604166667	400.302083333334	37.95	0	0	0	2.575	0	0	0.291666666666667	0	1375.51487323633	1166.22804398148	857.598373015873	0	10.6944444444444	439.529680335097	5069.63884237826	0	0	2287211.73174238
0159_AA34_42366_20190305_ST	2324475	26.8333333333333	42.2583333333333	21307.1416225096	68.8660714285714	1009.88981481481	550.58037037037	0	1.33333333333333	204.978009259259	0	0	19.575	2535.22349537037	0	0	3.06666666666667	0	0	66.259537037037	391.934722222222	820.24251818783	287.703472222222	186.477777777778	0	0	0	5.125	1.29166666666667	0	5.1388888888889	6.03333333333333	1478.97348765432	1123.90055555556	1209.91798225309	0	117.125	1037.61069517931	5108.69563920733	0	0	2286858.82367339
0159_AB18_100724_20190318_ST	2320367	1.33333333333333	12.3083333333334	24011.3240701099	48.7053571428571	2468.25	733.430412698413	0	0	32.6611111111111	0.128571428571429	0	48.4166666666667	1275.08796296296	0	0	0	0	0.15	52.8376111111111	245.338194444444	817.00603505291	321.825	41	0	0	0	0.5	0.625	0	0.619444444444443	0.1	1096.91327442191	1010.76069444444	794.997178130511	0	3.52916666666667	713.399469356261	4772.06084867358	0	0	2281863.69226447
0159_AJ09_750044_20190805_ST	2314106	9.83333333333333	4.25	24520.4489367856	29.8660714285714	2411.75	710.186931216931	0	1.41666666666667	19.5252314814815	0	0	31.5083333333334	1160.98125	0	0	0	0	2.3	59.4439351851853	137.444444444444	992.040095899471	338.980555555555	82.0055555555557	0	0	0	0	0.791666666666667	0	0.211111111111111	0.4	1358.74526877572	1200.99826388889	984.84012345679	0	2.89814814814815	541.428958333333	5306.28598477611	0	0	2274197.41913396
0159_AA34_42256_20180919_ST	2304716	0.333333333333333	7.87500000000002	24750.9582554339	44.2767857142857	1854.89583333333	608.422962962963	0	0	21.1009259259259	0	0	65.3916666666665	1281.91689814815	0	0	0	0	0	49.9087037037036	209.243055555556	779.114971891534	280.608194444444	78.95	0	0	0	3.4	0.416666666666667	0	0.441666666666667	0	1246.45530838477	1104.11715277778	1074.8731167328	0	7.53935185185185	706.137200176366	4917.35572536988	0	0	2265622.26722426
0159_AY44_33278_20191106_ST	2294038	2	3.70833333333334	24354.1237719519	40.2857142857143	2776.83333333333	628.68619047619	0	1	18.2438271604938	0	0	27.6583333333333	1278.45613425926	0	0	0	0	0.9	48.7747222222222	219.331018518519	868.898404431217	309.475	92.8777777777777	0	0	0	0	0.958333333333333	0	0.4	0.266666666666667	1255.82410049236	1134.63773148148	891.806413690477	0	5.99166666666667	647.065145502646	5148.92763919508	0	0	2254280.86974189
