sample_id	total	phosphotransferase_activity__alcohol_group_as_acceptor	tRNA_2__phosphotransferase_activity	NAD__kinase_activity	adenosine_kinase_activity	adenylylsulfate_kinase_activity	choline_kinase_activity	dephospho_CoA_kinase_activity	diacylglycerol_kinase_activity	dolichol_kinase_activity	ethanolamine_kinase_activity	galactokinase_activity	glycerol_kinase_activity	glycerone_kinase_activity	hexokinase_activity	homoserine_kinase_activity	hydroxyethylthiazole_kinase_activity	mevalonate_kinase_activity	pantothenate_kinase_activity	protein_kinase_activity	pyruvate_kinase_activity	ribokinase_activity	shikimate_kinase_activity	xylulokinase_activity	phosphofructokinase_activity	pyridoxal_kinase_activity	riboflavin_kinase_activity	X2_dehydro_3_deoxygalactonokinase_activity	X2_dehydro_3_deoxygluconokinase_activity	L_fuculokinase_activity	ribulokinase_activity	allose_kinase_activity	glycerate_kinase_activity	hydroxymethylpyrimidine_kinase_activity	inosine_kinase_activity	phosphoribulokinase_activity	protein_N_PI__phosphohistidine_sugar_phosphotransferase_activity	rhamnulokinase_activity	tagatose_6_phosphate_kinase_activity	tetraacyldisaccharide_4__kinase_activity	undecaprenol_kinase_activity	N_acylmannosamine_kinase_activity	phosphatidylinositol_phosphate_kinase_activity	inositol_3_kinase_activity	D_ribulokinase_activity	thiamine_kinase_activity	N_acetylgalactosamine_kinase_activity	aminoglycoside_phosphotransferase_activity	inositol_pentakisphosphate_2_kinase_activity	NADH_kinase_activity	LPPG_FO_2_phospho_L_lactate_transferase_activity	adenosylcobinamide_kinase_activity	ADP_specific_glucokinase_activity	ADP_specific_phosphofructokinase_activity	gluconokinase_activity	S_methyl_5_thioribose_kinase_activity	phosphoenolpyruvate_glycerone_phosphotransferase_activity	polyphosphate_glucose_phosphotransferase_activity	X5_dehydro_2_deoxygluconokinase_activity	beta_glucoside_kinase_activity	dehydrogluconokinase_activity	erythritol_kinase_activity	glucosamine_kinase_activity	glucose_1_6_bisphosphate_synthase_activity	glucose_1_phosphate_phosphodismutase_activity	macrolide_2__kinase_activity	fucokinase_activity	pseudouridine_kinase_activity	ribosylnicotinamide_kinase_activity	sedoheptulokinase_activity	tagatose_kinase_activity	triokinase_activity	X4__cytidine_5__diphospho__2_C_methyl_D_erythritol_kinase_activity	polynucleotide_5__hydroxyl_kinase_activity	inositol_tetrakisphosphate_kinase_activity	inositol_trisphosphate_kinase_activity	phosphatidylinositol_kinase_activity	phosphatidylinositol_bisphosphate_kinase_activity	X6_deoxy_6_sulfofructose_kinase_activity	protein_phosphocysteine_sugar_phosphotransferase_activity	protein_ribulosamine_3_kinase_activity	myo_inositol_1_2_3_4_6_heptakisphosphate_5_kinase_activity	dihydroceramide_kinase_activity	D_glucosamine_PTS_permease_activity	guanosine_kinase_activity	Remaining
0159_AN08_59040_20180827_ST	440937	397.25	0	20.6666666666667	0	9.6	0.5	37.3333333333333	26.4166666666667	0	0	39.1666666666667	73.5833333333335	68.5	122.5	9.5	11.3666666666666	0	38.6666666666667	1225.21111111111	61.2	48.5	25.9916666666666	77.75	157.333333333333	82.5	25.9166666666667	6	30.25	12	20.5	2.5	86.5	22.3333333333333	5.5	6	300.805555555555	86.75	22.9583333333333	20.625	3.58333333333333	2	0	0	3.75	3	0	0	0	0	26	16.325	0	0	5.75	13.5	5.25	0	77.25	11	0	0	0	0	0	0	8.25	3	12.1666666666667	0	0	0	30.5	0	0	0	0	0	1.16666666666667	0	0	0	0	115.25	5.5	437411.583333333
0159_AY44_33063_20171010_ST	439489	391	0	21.1666666666667	0	22.8833333333334	0	34.125	21.6666666666667	0	0	37.8333333333333	56.25	101.666666666667	157.416666666667	4.75	8.16666666666665	0	39.25	1319.76111111111	48.55	37.5166666666667	21.55	52	140	75.5	22.8333333333333	7	35	2.25	19.5	0.5	75	18.25	0	0	135.388888888889	80	11.6666666666667	16.25	3.25	5.25	0	0	0	0	0	0	0	0	21	13.9083333333333	0	0	1.25	3.5	2.66666666666667	0.5	50.75	12.75	0	0	2	0	0	0	15.5833333333333	4.75	0.5	0	0	0	32	0	0	0	0	0	1	0	0	0	0	37.5833333333333	0	436266.066666667
0159_AN08_59046_20181107_ST	432215	401.75	0	18.9166666666667	0	7.6	0	33.5666666666666	25.4166666666667	0	0	48.0833333333333	62.25	125.25	109.916666666667	8	13.3	0	49.6666666666667	1081.66547619048	60.2166666666667	38.8916666666667	26.2416666666666	60.75	147.75	67.5	31.8333333333333	4.75	27.5	6.16666666666665	15.0833333333333	0	77.25	23.1	1.75	2	191.305555555555	67.25	21.0833333333333	22.1666666666667	4.41666666666667	13	0	0	1.83333333333334	1.25	0	0	0	0	37	14.25	0	0	0.25	4.5	5.5	0	66.75	30.5	0	0	1	0	0	0	4.58333333333333	9	7.5	0	0	0	41.75	0	0	0	0	0	0.333333333333333	0	0	0	0	46.9166666666667	1.75	429044.945634921
0159_AQ22_10423_20190826_ST	430776	381.833333333333	0	34.2916666666667	0	6.45	0.5	34.2083333333333	20.75	0	0	73.9166666666665	54.25	80.25	114.083333333333	27.25	17.6666666666667	0	59.0833333333335	906.611111111111	77.9666666666667	11.1666666666667	26.825	31.6666666666667	195.488095238095	81.5	39.6666666666667	0	18.25	1.25	1.33333333333334	0	87.9166666666665	36.5	0.25	0	163.027777777778	101.75	20.2083333333333	29.25	1.16666666666666	5.5	0	0	1.33333333333334	0	0	0	0	0	45	12.2416666666666	0	0	1	1.75	0.5	2.5	93.75	20	0	0	0	0	0	0	2.16666666666667	8	3	0	0	0	53.75	0	0	0	0	0	0	0	0	0	0	35.25	0.25	427753.681349206
0159_AY44_33029_20170925_ST	424393	339.916666666667	0	21.125	0	15.15	0	33.5833333333333	36.8333333333333	0	0	47	55.75	72	116.166666666667	6.25	6.16666666666665	0	43.5833333333333	1154.85416666667	43.9	42.6833333333334	18.575	70.25	163.25	65.25	30.5	1	34.75	0.25	4.83333333333333	0	54.5	25	0	0	99.5277777777777	84	12.5	26.5	3.58333333333333	5.25	0	0	3.33333333333333	0	0	4.75	0	0	20	14.15	0	2	0.25	5.5	0.5	0	58.75	12.25	0	0	0.5	0	0	0	6.66666666666665	0.75	15.625	0	0	0	34.75	0	0	0	0	0	0.5	0	0	0	0	27.8333333333333	0	421450.409722222
0159_AA34_42190_20181015_ST	423064	360.583333333333	0	19.9166666666667	0	7.7	0	38.5833333333333	20.9166666666667	0	0	42.5	51.75	110.416666666667	90.3333333333331	18.5	15.2916666666667	0	27.1666666666667	1092.91944444444	53.05	31	24.8416666666667	70.5	147.166666666667	77.5	30.6666666666667	3.5	13.5	0	9.58333333333335	1.5	54	15	0	0	187.861111111111	60.75	10.5833333333333	30.5	2.16666666666667	6.25	0	0	0.333333333333333	0	0	3	0	0	39	10.1083333333334	0	0	0	9	8.41666666666665	0.5	70.5	26.25	0	0	0	0	0	0	0	6.75	0	0	0	0	37.75	0	0	0	0	0	2	0	0	0	0	42.3333333333333	0	420081.561111111
0159_BE31_82023_20191203_ST	421553	437.916666666667	0	22.7916666666667	1	15.6928571428572	0	34.25	14.2666666666666	0	0	46.75	81.5	135	115.166666666667	18.25	18.6666666666667	0.25	37.8333333333333	1021.42916666667	63.8333333333333	37.9666666666666	27.3916666666667	54	174.083333333334	78.8333333333335	33.9166666666667	11.625	17.5	13.75	23.4166666666667	4.75	76	27.4416666666666	6.5	5.5	348.977777777778	78	25.4166666666667	18.6666666666667	3.41666666666667	17.1666666666667	0	0	1.91666666666666	4	0	2.16666666666667	0	0	43.5	17.8916666666667	0	0	2.66666666666667	7.5	8.75	3	71.25	33	0	0	2.5	0	0	0	0	15.25	1.16666666666666	0.5	0	0	41.75	0	0	0	0	0	2.83333333333333	0	0	0	0	100.483333333333	6.5	418037.458531746
0159_AN08_59013_20180205_ST	419093	363.25	0	23.6666666666667	0	5.75	1	38.3833333333333	23.4166666666667	0	0	45.5833333333333	81.5714285714285	138.416666666666	83.6666666666668	8	12.4166666666667	0.166666666666666	50.6666666666665	902.358333333334	67.4	30.875	25.9583333333333	43.5	153.291666666667	62	38.6666666666667	1.5	30	3.25	5.5	0	49.1666666666667	22	0	0	104.944444444444	51.75	13.375	24.9166666666667	0.5	2.5	0	0	2	0	0	3.875	0	0	44	13.3083333333333	0	0	0	8	3.33333333333333	0	35.75	10	0	0	1.5	0	0	0	1.66666666666666	7.75	7	0	0	0	36.75	0	0	0	0	0	0	0	0	0	0	13.0833333333333	0	416395.575793651
0159_AA34_42285_20181015_ST	419036	418.583333333333	0	16.75	0.5	8.25	0	18.3333333333333	32.25	0	0	54.4166666666665	79.3333333333335	84	110.416666666667	3.25	6.375	0	38.8333333333333	1223.26388888889	40.2	30.9583333333333	19.9083333333333	89.25	175.083333333333	70.25	26.9166666666667	2	26.75	2	6.58333333333335	0.5	54	27.25	0	0.25	172.277777777778	92.75	18.2083333333333	19	1.75	2.5	0	0	3.33333333333333	0	0	1.5	0	0	11	13.3416666666667	0	0	0	6.5	1.75	0	87	11	0	0	0.5	0	0	0	4.5	5	11.5	0	0	0	35	0	0	0	0	0	0	0	0	0	0	67.1666666666667	0	415803.966666667
0159_AY44_33092_20171127_ST	410954	342.583333333333	0	19.8083333333334	0	7.35	0.5	39.25	28.3333333333333	0	0	35.3333333333333	67.5	63	84.6666666666665	11.25	11.5	0.166666666666666	35.6666666666667	1020.75555555556	48.8	26.4166666666667	22.4416666666666	59.25	163.416666666667	75.75	31.0833333333333	0.5	18.5	1.25	3.75	0	69.9166666666665	25.75	0	0	146.055555555556	47	17.0833333333333	31.75	3.41666666666667	10.5	0	0	2	0	0	0.25	0	0	43.5	19.1916666666667	0	0	0	0.5	3	0	58	8.5	0	0	1.5	0	0	0	5.08333333333335	1.5	10.75	0	0	0	34.5	0	0	0	0	0	0	0	0	0	0	30	0	408165.430555556
0159_AQ29_10138_20190208_ST	408975	424.833333333333	0	15.9166666666667	0.5	8.3	0	24.4583333333333	18.5	0	0	42.4166666666667	66.642857142857	124.166666666667	118.833333333333	9	8.41666666666665	0	29.5	1189.91527777777	58.65	16.3916666666667	23.8083333333334	50.75	201	68	25.5833333333333	6	24	7.5	2.91666666666667	2	86.25	19.25	0	0	203.472222222222	102.166666666667	17.3333333333333	13.25	1.75	6.75	0	0	0.166666666666666	0	0	1.25	0	0	12	11.7666666666667	0	0	0	11.25	1.91666666666666	0	85.25	6.25	0	0	0	0	0	0	0.25	4.75	0.125	0	0	0	35.75	0	0	0	0	0	0.333333333333333	0	0	0	0	50.25	0	405735.469642857
0159_BE31_82035_20200110_ST	407040	411.666666666667	0	21.7916666666667	0.5	11.35	0	29.0916666666667	33.8333333333333	0	0	47	57.75	88.5	128.416666666667	10.5	9.5	0	40.9166666666667	1057.575	55.55	45.75	20.075	64.75	156.333333333333	51.5	29.8333333333333	4	37.75	1.75	2.58333333333333	0	76.25	22.5	0	0	113.166666666667	80.75	16.7916666666667	25	2.66666666666667	3.25	0	0	1.83333333333334	0	0	0.5	0	0	15	23.4333333333334	0	0	0.5	2.5	2	0	67.75	29.75	0	0	0.5	0	0	0	4.83333333333333	5.25	7.5	0	0	0	36.25	0	0	0	0	0	0	0	0	0	0	28.25	0	404055.508333333
0159_AA34_42133_20190227_ST	406293	390.666666666667	0	23.625	1	16.6	0	31.125	28.9166666666667	0	0	59.8333333333335	127.083333333333	194	155.5	15.4166666666667	31.2083333333333	0.75	46.25	1101.925	74.05	34.8333333333333	44.7416666666667	86.4166666666665	203.75	82.5833333333335	32.6666666666667	6	4.75	7	12	0	113	37.4166666666667	4.5	3	611.688888888888	63.25	55.1666666666665	11.75	0.916666666666665	28.5	0.5	0	3.5	3.75	0	0	0	0	47	23.325	0	0	6	29.5	31.5	1.5	126.75	33.5	0	0	0.5	0	0	0	0	5.5	1.375	0	0	0	51	0	0	0	0	0	0.333333333333333	0.166666666666667	0.25	0	0	256.283333333333	4.5	401924.386111111
0159_AP39_21016_20171117_ST	403012	408.416666666667	0	20.4583333333333	0	3	0	39	10	0	0	53.75	73.238095238095	128.416666666666	80.0833333333333	23	13.9666666666667	0	36.4166666666667	859.220833333334	53.25	22.4583333333333	23.375	54.25	154	68	46.4166666666667	1.5	25.5	6.75	8.91666666666665	2.5	64.5	9.1	0	0	123.444444444445	63.5	12.875	21.25	1.25	8	0	0	3.16666666666667	0	0	1.875	0	0	58	10.1333333333334	0	0	0.5	4	2.66666666666667	0.5	27.75	17	0	0	0	0	0	0	1.08333333333334	11	1.66666666666666	0.5	0	0	49	0	0	0	0	0	0	0	0	0	0	23.1666666666667	0	400280.188293651
0159_AB10_26271_20190304_ST	396772	353.666666666667	0	23.5416666666667	0.5	3	0	28.5916666666667	10.0833333333333	0	0	46.6666666666667	67.1666666666665	130.5	61.9166666666667	7.5	6.83333333333335	1	36.25	877.126587301587	46.35	20.3333333333333	23.7583333333334	42.75	119.75	47.375	28.8333333333333	3.5	26	9.25	8.16666666666665	2	75.25	15.75	0.25	0.25	82.3333333333332	60.25	13.4583333333333	20.5	0.666666666666665	1	0	0	1.66666666666666	0	0	4	0	0	47	15.6583333333333	0	0	0.166666666666666	1	1.91666666666666	0.5	19	4	0	0	2	0	0	0	1.16666666666666	11	8.83333333333335	0	0	0	34.5	0	0	0	0	0	0.333333333333333	0	0	0	0	21.1666666666667	0.25	394295.723412698
0159_AA34_42502_20191031_ST	396076	262.833333333333	0	13.375	0	12.85	0	32.5416666666667	19.9166666666667	0	0	41.6	58.8333333333335	102.25	126.583333333333	11	21.3333333333333	0.25	35.8333333333333	1019.25972222222	60.5	20.5833333333333	29.375	90	203.333333333334	86.5	26.75	0.25	13.5	2	3.08333333333333	0	98.5	23.5	0.25	0.25	301.788888888889	59	24.6666666666667	25.25	3.66666666666667	18	0	0	0.333333333333333	0	0	0	0	0	47	15.675	0	0	0	5	4.5	0	118.5	17.5	0	0	0.5	0	0.25	0	0	8	0	0	0	0	42.75	0	0	0	0	0	0	0	0	0	0	76.8666666666667	0.25	392889.668055556
0159_BE31_82018_20191106_ST	395414	460	0	16.4166666666667	0.5	4.25	0	36.3166666666666	21	0	0	56.1666666666665	76.8333333333335	126.166666666667	97.9166666666665	12.5	16	0.5	38.8333333333333	952.844444444444	53.2166666666667	22.375	23.3416666666667	63.3333333333335	161.25	71.25	39.375	1.5	17.5	4.16666666666667	9.08333333333335	1.5	80.9166666666665	22.6666666666667	0.25	0.25	164.055555555555	84.25	24.8333333333333	18.75	1.5	11.5	0	0	1.83333333333334	1	0	1.66666666666666	0	0	21	15.4916666666667	0	0	1.25	3	6.16666666666665	2.5	50	17.5	0	0	0	0	0	0	1.5	6.25	5.45833333333335	0	0	0	36.75	0	0	0	0	0	0.5	0.111111111111111	0	0	0	37.3333333333333	0.25	392411.330555556
0159_AQ22_10405_20190522_ST	389213	341.416666666667	0	18.1666666666667	0.5	9.26666666666665	0	30.5833333333333	17	0	0	60.8333333333335	34.25	92.25	65.5833333333333	8	7.83333333333335	0.25	27	1173.84583333333	65.9	10.6833333333333	19.1416666666667	36	181.5	60	28.25	1.5	10.75	24.25	3	1	42.1666666666667	20.7916666666667	0.25	1	115.583333333333	57	11.25	38.25	4	6	0	0	1	0.25	0	0.25	0	0	15	22.8833333333334	0	0	0.5	2.5	3.25	0.5	37.25	18	0	0	1	0	0	0	0.666666666666665	5.5	0.416666666666667	0	0	0	44.375	0	0	0	0	0	0.666666666666667	0	0	0	0	36.6666666666667	0.25	386397.029166667
0159_AP39_21105_20171117_ST	381561	333.833333333333	0	21.0833333333333	0	12.2833333333333	0	23.1666666666667	20.4	0	0	34.5	72.4166666666665	70	117.916666666667	17	10.8666666666666	0.25	38.75	992.493055555556	51.6	41.3333333333333	26.7833333333333	69.1666666666665	127	68.75	24.9166666666667	8.5	31	14.9166666666667	16.9583333333333	1	67.75	28.2833333333333	4.5	5.5	251.688888888889	59.1666666666665	21.8333333333333	21.9166666666667	1.75	6.91666666666665	0	0	3.45833333333333	2.5	0	0.75	0	0	35	24.7	0	0	3.66666666666667	7	8.75	1	64.5	16.25	0	0	1	0	0	0	3.41666666666667	6.75	6.66666666666665	0	0	0	32.75	0	0	0	0	0	1.33333333333333	0	0	0	0	110.733333333333	4.5	378510.084722222
0159_AQ22_10437_20191001_ST	377610	343.166666666667	0	17.2916666666667	0	11.65	0	22.9166666666667	42.5	0	0	41.0833333333333	48	40.75	150	11	8.625	0.25	43.4166666666667	1037.74444444444	45.3	39.5833333333333	19.2916666666667	58.5	167.5	52.5	28.8333333333333	2.5	54.25	3.25	1	0.5	65.9166666666665	25.75	0	0	115.583333333333	84	14.8333333333333	21.5	4.66666666666667	4.5	0	0	0	0.5	0	0	0	0	7	12.725	0	0	0	1.5	1.5	0	72.25	12	0	0	0.5	0	0	0	0	2.5	14	0	0	0	30.25	0	0	0	0	0	1	0	0	0	0	35.5833333333333	0	374790.538888889
0159_AQ29_10014_20170828_ST	372251	451.083333333333	0	22.7916666666667	0	7.5	0	32.7666666666667	16.5833333333333	0	0	42	98	132.75	72.5833333333333	22.5	7.16666666666665	0	43.1666666666667	761.351388888889	52.45	28.4166666666667	25.9083333333333	35.75	152.083333333333	81.25	31.4166666666667	15.25	17.75	6.16666666666665	11.5	6.5	99.25	15.1666666666667	3.25	2.75	208.5	83.1666666666665	37.2083333333333	17.5	0.666666666666665	3	0	0	2	3.25	0	0	0	0	94	16.4416666666666	0	0	1	2.5	10.0833333333333	0	39.25	10.5	0	0	0	0	0	0	0.916666666666665	6.5	2.75	0	0	0	37	0	0	0	0	0	0	0	0	0	0	50.0833333333333	3.25	369326.331944444
0159_AA34_42149_20180619_ST	371106	305.333333333333	0	23.6666666666667	1	10.475	0	19.3916666666667	13.9333333333333	0	0	21.25	67.9166666666665	61	41.9166666666667	30	7.24166666666665	0.75	27.6666666666667	1087.50555555556	53.35	36.6666666666667	12.7916666666667	30	89.0833333333333	62.1666666666665	23.9166666666667	3.75	14.75	10.25	10	0.5	75.75	12.5	0.75	2.75	222.916666666667	38.25	21.9166666666667	27.25	2	8.75	1.5	0	1.5	2	0	9.5	0	0	26	22.7833333333333	0	0	5.66666666666665	1.5	3.75	0	32.75	13.25	0	0	0	0	0	0	0	7	9.5	0.25	0	0	29.25	0	0	0	0	0	0.833333333333333	0	0	0	0	95.8333333333333	0.75	368363.277777778
0159_BA21_18002_20170929_ST	371092	351.166666666667	0	16.4166666666667	0	7	0	29.2666666666667	17.75	0	0	68.0833333333335	92.5	185.416666666666	192.5	22.25	11.6666666666667	0.25	47.75	918.525198412699	69.4	21.175	25.5416666666667	64	221.125	94.75	28	7	38.5	0.5	10	2.75	101	21.25	0	0	423.555555555555	86.5	46.2916666666667	0	0.5	11.75	0	0	2.5	0	0	0	0	0	2	19.2333333333333	0	0	0.25	12	4.41666666666667	0	127.25	42.25	0	0	4.5	0	0	0	0	9	0	0	0	0	44.5	0	0	0	0	0	0	0	0	0	0	121.333333333333	0	367468.635912698
0159_AP39_21103_20171121_ST	370265	330.25	0	24.3333333333333	0	10.4166666666667	0	29.0666666666666	17.1666666666667	0	0	49.5833333333333	66	135.416666666666	87.5833333333332	8.25	16.3333333333333	0.25	35.6666666666667	900.083333333333	55.3166666666667	24.5583333333334	24.7083333333333	66	176.75	67	26.125	4	10.75	3.75	3.5	0.5	72.75	23.75	0	0	169.527777777778	78.5	20.4166666666667	13	4.16666666666667	9.5	0	0	2	0	0	1	0	0	31	16.775	0	0	0	3	2.16666666666667	0	70	8.5	0	0	2	0	0	0	3.58333333333333	2.25	2.16666666666667	0	0	0	37.25	0	0	0	0	0	0	0	0	0	0	41.8333333333333	0	367476.505555556
0159_AP39_21011_20171025_ST	369970	408.25	0	19.0416666666667	0	10.4333333333333	0	26.75	15.3	0	0	26.9166666666667	92.0833333333335	93.75	96.4999999999998	15.5	11.1333333333334	1.25	31.5833333333333	801.602777777778	55.65	55.5833333333335	29.2666666666667	94	129.666666666667	68.3333333333335	20.25	47.625	23.25	19.4166666666667	47.25	10	116.333333333333	19.55	8.5	10.1666666666667	420.044444444443	67.25	28.25	19.1666666666667	1	8.75	0.5	0	3.5	13	0	0	0	0	29	21.8083333333333	0	0	6	23	15.25	0	59.5	12.75	0	0	1.5	0	0	0	1.25	6	13.9583333333333	0	0	0	25.75	0	0	0	0	0	5.33333333333333	0	0	0	0	197.766666666667	8.5	366576.236111111
0159_AF13_79000_20190220_ST	368412	276.083333333333	0	19.9166666666667	0	7	0.5	30.8083333333334	22	0	0	41.3333333333333	50	85.25	120.583333333333	10.25	12.3333333333333	0	44.5833333333333	888.61746031746	50.5	29.0833333333333	24.85	38.9166666666667	139.5	52	26.25	1	18.5	2	1.33333333333334	0	77.5	17.25	0	0	125.861111111111	65.5	16.3333333333333	20.1666666666667	2	3.5	0	0	0.333333333333333	0	0	0	0	0	24	11.1416666666666	0	0	3.5	4	0.75	4.5	51.5	16.5	0	0	0	0	0	0	1	4.25	6	0	0	0	37.25	0	0	0	0	0	4	0	0	0	0	30	0	365891.971428571
0159_AA34_42405_20190425_ST	363746	341.916666666667	0	19.375	0	6.35	0	36.6833333333334	17.5833333333333	0	0	41.0833333333333	91.4166666666665	83.5	90.4166666666665	13.25	13.85	0.666666666666665	43.6666666666667	906.293055555555	54.3	21.4166666666667	28.9	48.25	157	68.5	27.25	2.5	22.5	15.5833333333333	20.0833333333333	0	77.8333333333335	18.6166666666666	5.5	5.75	227.661111111111	80.25	36.25	19.6666666666667	0.5	9.83333333333335	0	0	2.33333333333333	3.5	0	0.25	0	0	47	13.575	0	0	4.41666666666667	1.5	2.5	0	65.25	7.5	0	0	0	0	0	0	8.16666666666665	14	6.66666666666665	0	0	0	26	0	0	0	0	0	0.5	0	0	0	0	72.2333333333333	5.5	360810.9125
0159_AN08_59037_20180806_ST	362074	298	0	16.5833333333333	0	5.65	0	33.0833333333333	24.9166666666667	0	0	41.9166666666667	44.25	98.5	104.333333333333	14.75	10.9916666666666	0.5	36.3333333333333	938.701388888889	53.6	27.1	23.1416666666667	42.75	160.416666666667	58.75	26.1666666666667	2	22	2.5	5.58333333333335	0	101.416666666667	24.75	0	0	211.972222222222	65.75	27.5833333333333	13	4.25	10.1666666666667	0	0	2.08333333333333	0	0	0.166666666666666	0	0	33	14.7416666666666	0	0	0.25	3.5	4.25	0	66.5	25	0	0	0	0	0	0	1.83333333333334	8	3.25	0	0	0	31.5	0	0	0	0	0	0	0	0	0	0	82	0	359246.518055555
0159_AY44_33017_20170921_ST	359851	307.916666666667	0	17.625	0.5	9	0	31.7083333333333	28.6666666666667	0	0	34.1666666666667	48.5	65.5	79.1666666666667	5	9.66666666666665	0	34.0833333333333	986.818055555556	46.6	25.5833333333333	20.275	48.4166666666667	119.75	53	28.0833333333333	1.5	34.25	6.25	3.16666666666667	0.5	50.25	24.5	0	0	88.75	55.5	9.04166666666665	26.5	2.33333333333333	1	0	0	2.66666666666667	0	0	0	0	0	22	16.35	0	0	0.5	4	1.5	0	45.25	9	0	0	1	0	0	0	4.83333333333333	0.75	11.5	0	0	0	30.25	0	0	0	0	0	0.5	0	0	0	0	22.8333333333333	0	357374.498611111
0159_AP39_21146_20171214_ST	355597	358.333333333333	0	17.2083333333333	1	5.26666666666665	0.5	22.2916666666667	13.4166666666667	0	0	31.5	52	92.25	73.5833333333335	8.5	12.5	0.75	32.25	840.356349206349	37.85	28.6	18.075	38.5	120.416666666667	49.5	24.5	6.5	19.25	0.25	5.66666666666665	1	59.5	23.75	0	0	94.25	67.5	12	19	1.66666666666666	8	0.5	0	0.666666666666665	0	0	0.125	0	0	33	14.3583333333334	0	0	0.25	1.5	1	0	44.75	13.5	0	0	0.5	0	0	0	1	5.25	5	0	0	0	30.75	0	0	0	0	0	0.5	0	0	0	0	36.75	0	353210.118650794
0159_AB10_101564_20190227_ST	354456	337	0	22	0	7.25	0.5	30.9583333333333	13.5	0	0	42.4166666666667	58.4166666666665	101.5	64.4166666666667	15	8	0.75	42	823.390277777778	52.7	16.625	21.025	36.75	135.583333333333	54	37.6666666666667	0.5	12.25	0.25	7.66666666666665	1	52.5	12.75	0	0	125.333333333333	55.75	19.0833333333333	13.5	0.5	3	0	0	4.66666666666667	0	0	3.5	0	0	56.5	8.56666666666665	0	0	0	4.75	2.66666666666667	0	29.75	27.5	0	0.25	3.25	0	0	0	1.16666666666666	4.25	2.16666666666667	0	0	0	31	0	0	0	0	0	0	0	0	0	0	32.9166666666667	0	352017.568055556
0159_AQ29_10044_20171212_ST	353798	397	0	28.3333333333333	0	1.25	0	32.2666666666667	8	0	0	47.0833333333333	18	42.25	24.8333333333333	9.25	6.54166666666665	1.75	39.0833333333333	623.048611111111	51.65	5.70833333333335	22.5416666666667	8.5	100.166666666667	59.25	40.5833333333333	1	1.25	0	0	0	99.5833333333335	20.5	0	0.416666666666667	105.416666666667	58.5	12.6666666666667	50.5833333333335	0	2.33333333333333	0	0	0	0	0	0	0	0	53	6.49166666666667	0	0	0	0.5	3.5	0	18.75	13	0	0.5	0	0	0	0	0	2.5	3.08333333333333	0	0	0	34	0	0	0	0	0	0	0	0	0	0	32.8333333333333	0	351710.501388889
0159_AQ29_10008_20170712_ST	353456	399.666666666667	0	17.2916666666667	0	13.3333333333333	0	9.20833333333335	42.6666666666667	0	0	33.6666666666667	38.75	55	114.5	8.25	5.33333333333335	0	34.5833333333333	900.759722222222	37.2	35.875	12.175	84	142.416666666667	69.5	24.1666666666667	2	36.25	0	2.5	1	76.4166666666665	25.25	0	0	91.8055555555557	80.25	11.7916666666667	35.8333333333333	2.66666666666667	2.5	0	0	1.5	0	0	0	0	0	32	11.575	0	0	0	2.5	0.5	0	47.5	10	0	0	0.5	0	0	0	6.41666666666665	0.5	11	0	0	0	23.25	0	0	0	0	0	0	0	0	0	0	16.8333333333333	0	350845.318055555
0159_BE31_82027_20200115_ST	353258	307.166666666667	0	18.2916666666667	0.5	13.05	0	40.0833333333333	21.5	0	0	66.3333333333335	58	77.25	116.916666666667	21.5	9.95833333333335	1.41666666666666	45.6666666666667	932.497222222222	47.9	26.1666666666667	24.1333333333334	34.5833333333333	159.75	56.4166666666665	29.9166666666667	1.5	44.25	0.5	2	0.5	56.25	23.25	0	0	143.611111111111	72.5	18.125	19	0.75	1	0	0	1	0	0	0.916666666666665	0	0	10	21.5083333333334	0	0	0.25	2	1.5	0.5	89.75	23.75	0	0	0.5	0	0	0	1.33333333333334	3.75	8.91666666666665	0	0	0	35.25	0	0	0	0	0	1.5	0	0.25	0	0	61.25	0	350501.841666667
0159_BE31_82018_20191107_ST	351707	341.25	0	18.0833333333333	0	6.3	0	29.4583333333333	17.5833333333333	0	0	38.25	67.25	89.75	100.333333333333	8.75	12.4333333333333	0	34.5833333333333	867.833333333333	52.75	18.2083333333333	24.0166666666667	45.1666666666667	147.958333333333	59	31.125	1	26.75	1	5.83333333333335	0	65.25	20.6	0	0	133.111111111111	49.75	14.75	22	2.08333333333333	6.5	0	0	1.83333333333334	0	0	1.58333333333334	0	0	13	13.0083333333333	0	0	0.5	2	2	2	57.75	12.5	0	0	0	0	0	0	2.91666666666667	2	4.41666666666667	0	0	0	34	0	0	0	0	0	0	0	0	0	0	33.0833333333333	0	349165.697222222
0159_AP39_21084_20171121_ST	349438	234.166666666667	0	16.25	0.5	4.55	0	26.3333333333333	31.1666666666667	0	0	52.4166666666665	67.5	89.5	126.833333333333	12.25	16.1666666666667	0	42.1666666666667	896.197222222222	54.65	29.4166666666667	18.1833333333334	59.1666666666665	150.833333333333	65	28	6	30.75	0.5	3.91666666666667	0	72.1666666666665	32.125	0	0	202.388888888889	50.25	19.8333333333333	12.75	1	4.5	0	0	2.16666666666667	0	0	0	0	0	5	19.1416666666667	0	0	1	1	2.5	3.5	128.75	25.5	0	0	0.5	0	0	0	2.66666666666667	8	8.5	0	0	0	43.5	0	0	0	0	0	1.5	0	0	0	0	49.4166666666667	0	346677.930555556
