sample_id	total	organonitrogen_compound_metabolic_process	sulfur_amino_acid_metabolic_process	allantoin_metabolic_process	aminoglycan_metabolic_process	N_acetylneuraminate_metabolic_process	peptide_metabolic_process	cellular_amino_acid_metabolic_process	cellular_modified_amino_acid_metabolic_process	sphingolipid_metabolic_process	biotin_metabolic_process	nucleobase_metabolic_process	nucleoside_metabolic_process	amine_metabolic_process	cyanate_metabolic_process	alkaloid_metabolic_process	s_triazine_compound_metabolic_process	taurine_metabolic_process	protein_metabolic_process	urea_metabolic_process	glucosinolate_metabolic_process	wybutosine_metabolic_process	tetrapyrrole_metabolic_process	kynurenic_acid_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	achromobactin_metabolic_process	molybdopterin_cofactor_metabolic_process	formamide_metabolic_process	creatinine_metabolic_process	phosphatidylcholine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	N_acylphosphatidylethanolamine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	primary_amino_compound_metabolic_process	organonitrogen_compound_catabolic_process	organonitrogen_compound_biosynthetic_process	Remaining
0159_AY44_33246_20191002_ST	2608045	768.633333333333	1413.43472222222	5.76666666666667	6569.97888558202	29.6822916666667	4402.12037037037	48422.5092636684	1370.59040674603	270.949074074074	35.8660714285714	1148.46056547619	2821.47530864198	2443.83888888889	0.666666666666667	1	0.0428571428571429	0	59883.562962963	5.97916666666667	0	0	1564.44601521164	0	4.45	67.4877777777778	1145.39031911376	371.643055555556	0	85.338888888889	344.194444444445	1.125	0	0	0.219444444444444	0	1466.5639215535	1384.553125	1183.71748015873	87.6458333333333	2825.86439208554	12163.8023835244	2455754.0004167
0159_AQ11_10129_20181025_ST	2598644	410.816666666667	1526.92854938272	3.54166666666667	6945.38974867725	34.5208333333334	5323.68054453263	45525.1817482363	1510.98061507936	460.549382716049	21.9553571428571	1071.72445436508	3227.68711419753	3164.77534722222	0	1	0	0	68468.6319334216	7.33333333333333	0	0	1129.41273148148	0	1.7	62.2815277777778	1104.85067791005	362.236666666667	0	71.4166666666667	245.722222222222	0.0416666666666667	0	0	3.20555555555556	0	1532.60640329218	1325.76180555555	1046.48557943857	8.02083333333333	2779.7093132716	11060.3448565182	2440205.50619867
0159_AB18_26416_20190419_ST	2588254	1149.28333333333	1192.65902777778	10.075	6752.09828042329	71.5208333333333	4201.08564814815	41002.8061199294	1422.58464285714	525.192386831276	61.6071428571429	1241.36681547619	2697.6574845679	2622.13854166667	5.66666666666667	1.66666666666667	0.0428571428571429	0	57128.4161706348	32.4791666666667	0	0	1769.31064814815	0	1.1	48.3858333333333	891.520353835979	386.872916666667	0	102.611111111111	316.277777777778	0.25	6.33333333333335	0	0.93611111111111	0	1511.69456599059	1284.88528935185	1006.52459876543	103.0625	2790.75632201646	10775.0422736625	2447140.08957992
0159_AB10_26047_20180425_ST	2557355	1153.66666666667	1142.20486111111	15.5083333333333	5886.53503637564	35.3072916666666	4979.18981481481	39912.2266693122	1307.71986111111	813.115740740741	47.5089285714286	995.817857142857	2323.7537808642	2082.49458333333	1	1.33333333333333	0.342857142857143	0	65526.738341751	19.8541666666667	0	0	1319.23900462963	0	0	53.6283888888889	936.82673611111	335.991666666667	0	68.6333333333333	377.083333333333	2.04166666666667	1.41666666666666	0	0.680555555555557	0	1275.81529089506	1054.75619212963	923.695011022928	38.2708333333333	2857.75923383638	9545.26608686067	2412319.57787613
0159_AB18_26625_20191024_ST	2539381	1197.58333333333	1449.46481481481	4.85833333333333	6578.89256503529	40.8020833333333	3711.66064814815	43330.4437580835	1253.64138888889	236.625	32.2857142857143	1308.953125	2150.64158950617	2520.05115740741	0.333333333333333	2	0	0	49579.5412698412	63.3125	0	0	1867.87139550264	0	2.3	79.2562037037036	1000.55306712963	304.956944444444	0	150.466666666667	106.972222222222	1.25	0	0	0	0	1548.98766280864	1242.97413194444	1172.76538773148	17.6666666666667	2272.94377314815	12146.3531222443	2404004.59214144
0159_AY44_33006_20170914_ST	2534957	1149.25	1397.03078703704	3.425	6284.58139880954	53.5208333333333	3967.00231481481	45530.1400418871	1230.6325297619	459.731481481481	29.1741071428571	1279.05208333333	2395.42785493827	2487.52951388889	0	0	0	0.3	53564.6003086419	30.75	0	0	1649.40503472222	0	1.45	56.7593055555556	1008.99391534391	359.763194444444	0	115.394444444444	249.638888888888	0.625	0	0.2	0.211111111111111	0	1556.38850720165	1405.85225694444	1183.22150462963	23.4166666666667	2522.31006558642	11632.0796118092	2393329.14223758
0159_AB18_100782_20190724_ST	2525666	804.2	1036.13541666667	4.79166666666667	6150.45907738096	63.2552083333333	4780.94675925926	37275.246776896	1300.44077876984	823.253086419753	53.75	790.841666666667	2502.83456790123	2162.70625	0	0	0	0	62345.8100308642	10.75	0	0	1096.82592592593	0	0.1	56.7836111111111	920.284168320105	373.402777777778	0	70.9666666666667	328.777777777778	1.25	1.08333333333333	0	1.19444444444444	0	1097.0002975823	1011.63854166667	784.588070987654	23.375	2718.15061342593	9225.10838256908	2387850.04910259
0159_AB10_103853_20180919_ST	2524340	1279.76666666667	1425.475	21.2166666666667	6236.66544312168	29.3645833333333	4245.88333333333	47676.984175485	1460.65638558201	284.728909465021	33.1589285714286	1335.87648809524	2422.90949074074	2152.44560185185	4.66666666666667	0.666666666666667	0	0	54822.8152777777	27	0	0	1783.86678240741	0	3.4	71.1025925925925	1124.1245508157	351.979861111111	0	106.522222222222	302.888888888888	4.91666666666667	0	0	0.155555555555556	0	1562.19628215021	1414.29577546296	1217.37891809965	97.8333333333333	2642.70813014403	12984.3548072324	2377211.99534929
0159_AP39_21414_20180831_ST_E21	2512689	1192.91666666667	1357.23263888889	5.79166666666667	6689.58103505291	34.5395833333333	4358.07824074074	45761.9915321869	1334.65027777778	419.973765432099	40.3348214285714	1236.21875	2517.49691358025	2285.79479166667	0.666666666666667	4.66666666666667	0.0428571428571429	0.4	56803.2756944444	22.75	0	0	1474.98053075397	0	4.25	63.79375	1077.52193287037	323.055555555555	0	84.863888888889	272.972222222222	0.916666666666667	0.5	0.2	1.08888888888889	0	1480.88852803498	1284.19861111111	1137.02314814815	23.9375	2561.1129491843	11584.0003591637	2367247.29290017
0159_AB18_26484_20191018_ST	2511639	1022.15	1387.87430555556	2.45833333333333	6281.97061838626	75.2187500000001	4844.54814814815	44714.5816203704	1342.04420634921	575.29012345679	46.3839285714286	1046.63541666667	2485.97739197531	2400.44884259259	0	0.666666666666667	0	0	58232.6736111111	28.5416666666667	0	0	1428.04247685185	0	0	80.2296296296297	1027.82437169312	357.733333333333	0	89.0777777777777	280.444444444445	1.54166666666667	0	0	0.477777777777777	0	1425.08520524691	1251.29965277778	1013.27330246914	11	2540.07332175926	11952.6858878968	2365692.74752183
0159_AY44_33273_20191111_ST	2504614	1141.56666666667	1228.36805555556	9.08333333333333	6423.20248015871	27.4322916666666	4048.08564814815	43086.8652473545	1380.34974702381	424.964506172839	60.5089285714286	1040.31770833333	2570.7055941358	2375.39666666667	0	1.33333333333333	0.214285714285714	0	55026.4844907406	17.8541666666667	0	0	1615.75833333333	0	2.1	66.3506111111111	1020.68551587302	325.826388888889	0	61.988888888889	334.277777777778	2.04166666666667	0.25	0	0.466666666666667	0	1308.65816820988	1171.06446759259	935.296172839506	68.1458333333333	2746.1723223104	10916.4087169312	2365175.77531933
0159_AK37_71001_20180227_ST	2500025	1085.48333333333	1338.08472222222	4.55833333333334	5829.47189153439	33.1354166666667	4182.77291666667	39893.8010339506	1264.74653769841	550.041666666667	50.3705357142857	1006.76770833333	2265.1737654321	2936.28530092592	0	0	0.214285714285714	0	54502.6818783069	42.4375	0	0	1684.57627314815	3.06666666666667	0	65.7400462962964	961.18167989418	345.659027777778	0	113.927777777778	383.111111111112	0.125	0	0	0.808333333333333	0	1274.31839502499	1125.21048611111	882.904273589064	132.1875	2782.92012786596	10691.8140577234	2364591.42241718
0159_AA34_42501_20191207_ST	2490544	1038.56666666667	1130.77222222222	10.9166666666667	5642.17809193121	29.4114583333333	4804.8412037037	40116.3855961199	1267.8482093254	874.9375	38.6428571428571	1017.20833333333	2668.45470679012	1987.82631944444	0	0.88	0	0	59341.8358796296	17.6041666666667	0	0	1295.60868055556	0	0.5	56.9624722222222	958.24117063492	342.173611111111	0	50.5888888888888	375.277777777778	0.5	0	0	2.06666666666667	0	1294.88298173868	1191.60613425926	1040.33849151235	15.1666666666667	2571.96190046296	10184.6880283657	2351175.12665116
0159_AA34_42172_20190116_ST	2467940	1022.33333333333	1244.77222222222	6.3	6267.43282076721	55.8385416666667	3793.52291666667	42404.2603439153	1205.42368220899	614.45524691358	42.6339285714286	1057.93541666667	2303.99849537037	2324.43194444444	0	0.666666666666667	0	0	56181.7687499999	22.8958333333333	0	0	1392.08240740741	0	0.25	62.5002777777778	969.430056768077	355.819444444444	0	90.6	296.444444444445	0.5	0.5	0	1.03333333333333	0	1353.68373713992	1187.61128472222	1011.84143518519	26.2083333333333	2609.83738040124	10510.9644663066	2329522.02325599
