sample_id	total	hydro_lyase_activity	X3_dehydroquinate_dehydratase_activity	X3_hydroxybutyryl_CoA_dehydratase_activity	X3_isopropylmalate_dehydratase_activity	aconitate_hydratase_activity	carbonate_dehydratase_activity	cystathionine_beta_synthase_activity	dihydroxy_acid_dehydratase_activity	enoyl_CoA_hydratase_activity	fumarate_hydratase_activity	homoaconitate_hydratase_activity	imidazoleglycerol_phosphate_dehydratase_activity	phosphogluconate_dehydratase_activity	methylglutaconyl_CoA_hydratase_activity	phosphopyruvate_hydratase_activity	porphobilinogen_synthase_activity	prephenate_dehydratase_activity	pseudouridylate_synthase_activity	tryptophan_synthase_activity	uroporphyrinogen_III_synthase_activity	X4_alpha_hydroxytetrahydrobiopterin_dehydratase_activity	GDP_mannose_4_6_dehydratase_activity	dTDP_glucose_4_6_dehydratase_activity	X_3R__hydroxymyristoyl__acyl_carrier_protein__dehydratase_activity	X2_oxopent_4_enoate_hydratase_activity	L____tartrate_dehydratase_activity	altronate_dehydratase_activity	X4_hydroxy_tetrahydrodipicolinate_synthase_activity	galactarate_dehydratase_activity	galactonate_dehydratase_activity	glucarate_dehydratase_activity	mannonate_dehydratase_activity	urocanate_hydratase_activity	X3_hydroxyacyl_CoA_dehydratase_activity	X2_oxo_hept_3_ene_1_7_dioate_hydratase_activity	acetylene_hydratase_activity	lactoyl_CoA_dehydratase_activity	nitrile_hydratase_activity	cyclohexa_1_5_dienecarbonyl_CoA_hydratase_activity	X3_hydroxyacyl__acyl_carrier_protein__dehydratase_activity	glyoxalase_III_activity	X2_hydroxyisoflavanone_dehydratase_activity	bile_acid_7alpha_dehydratase_activity	X3alpha_7alpha_12alpha_trihydroxy_5beta_cholest_24_enoyl_CoA_hydratase_activity	ectoine_synthase_activity	X2_hydroxyhexa_2_4_dienoate_hydratase_activity	protein_deglycase_activity	X4_hydroxybutanoyl_CoA_dehydratase_activity	O_succinylbenzoate_synthase_activity	X3_hydroxypropionyl_CoA_dehydratase_activity	glycerol_dehydratase_activity	X3_dehydroshikimate_dehydratase_activity	methylthioribulose_1_phosphate_dehydratase_activity	X5_dehydro_4_deoxyglucarate_dehydratase_activity	X2_dehydro_3_deoxy_L_arabinonate_dehydratase_activity	ATP_dependent_NAD_P_H_hydrate_dehydratase_activity	X2_methylisocitrate_dehydratase_activity	X_R__2_methylmalate_dehydratase_activity	X2_methylcitrate_dehydratase_activity	X4_oxalmesaconate_hydratase_activity	arabinonate_dehydratase_activity	CDP_glucose_4_6_dehydratase_activity	arogenate_dehydratase_activity	citrate_dehydratase_activity	D____tartrate_dehydratase_activity	D_glutamate_cyclase_activity	dimethylmaleate_hydratase_activity	gluconate_dehydratase_activity	isohexenylglutaconyl_CoA_hydratase_activity	itaconyl_CoA_hydratase_activity	L_arabinonate_dehydratase_activity	L_fuconate_dehydratase_activity	L_rhamnonate_dehydratase_activity	maleate_hydratase_activity	myo_inosose_2_dehydratase_activity	oleate_hydratase_activity	propanediol_dehydratase_activity	pyrazolylalanine_synthase_activity	trans_L_3_hydroxyproline_dehydratase_activity	UDP_glucose_4_6_dehydratase_activity	xylonate_dehydratase_activity	trans_feruloyl_CoA_hydratase_activity	cyclohexyl_isocyanide_hydratase_activity	L_serine_hydro_lyase__adding_indole__L_tryptophan_forming__activity	ADP_dependent_NAD_P_H_hydrate_dehydratase_activity	tRNA_threonylcarbamoyladenosine_dehydratase	X6_carboxy_5_6_7_8_tetrahydropterin_synthase_activity	X3R_hydroxyacyl_CoA_dehydratase_activity	very_long_chain_3_hydroxyacyl_CoA_dehydratase_activity	X3_hydroxy_arachidoyl_CoA_dehydratase_activity	X3_hydroxy_behenoyl_CoA_dehydratase_activity	X3_hydroxy_lignoceroyl_CoA_dehydratase_activity	glyoxalase__glycolic_acid_forming__activity	Remaining
0159_AS41_40084_20190710_ST	774055	443.333333333333	133	2.83333333333333	271.066666666667	107.9	52.5	0	243.833333333333	70.2333333333333	197.166666666667	0	129.666666666667	1.33333333333333	0	226.5	17.5	127.5	5.66666666666667	627.5	219.333333333333	0	148	548.833333333333	38.2571428571429	5	20.5	37.5	260.5	109.5	74.5	24.5	468.5	364.333333333333	0	1	3.4	0	0	0	95.6428571428573	26	0	0	3	0	0	0.25	4	21.5	0	1.5	0	11	0	0	0	1.53333333333333	1	1	1	1	86	0.5	107.9	0	0	24.4166666666667	1	0	0	0	1.5	12	0	96	45	6	0	2	0	0	0	2	0	81.35	0	49	0	0	0	0	0	0	768390.716666667
0159_BE31_82028_20191119_ST	768952	775.666666666667	217	35.5	306.508333333333	108.133333333333	43	0	248.866666666667	74.5	181.166666666667	0	137.5	0	0	217	19	138	8	521.5	145.666666666667	0	169.333333333333	632.583333333333	48.2761904761905	0	37.1666666666667	34.6666666666667	330	136.166666666667	45.3333333333333	3	425	282	0	0	4.25	0	0	0	120.690476190476	2.5	0	1	1	0	0	0	5.66666666666667	11.3333333333333	0	1.5	7	19	0	0	0	1.15	0.75	0	0	0	110	0	107.8	0	0	37.5166666666667	0.333333333333333	0	0	0	1	4	0	44	110.25	4.5	0	0	0	0	0	41	0	93.4666666666667	0	32.5	0	0	0	0	0	0	762869.258333333
0159_AB10_26084_2018069_ST	768704	904.666666666667	195.666666666667	17.1666666666667	273.15	83.2833333333333	26.5	0	209.566666666667	84.6666666666667	188.25	1.33333333333333	131.666666666667	1	0	217.333333333333	24	156.5	8.33333333333333	495	157.833333333333	0	116	567.833333333333	34.5571428571429	0	29.5833333333333	33	397.333333333333	161.5	106	21	455	306	0	0	10.2	1	0	0	86.3928571428573	9.5	0	0	0	0	0	0	9.33333333333333	12.6666666666667	0	4	2	13.5	0	0	0	0.75	0	0	1	1	131	2	83.2833333333333	0	0	51.3833333333333	1	0	0	0	11	3	0	99.8333333333333	86.75	14	0	1	0	0	0	15	0	77.2833333333333	0	28.5	0	0	0	0	0	0	762543.9
0159_AP39_21211_20171227_ST	759905	1133.83333333333	222.916666666667	40.6666666666667	287.683333333333	114.05	37.5	0	246.5	38.1666666666667	217.416666666667	1	176.666666666667	0	0	290.333333333333	49	181.5	15.3333333333333	578.5	163.166666666667	0	166.5	438.333333333333	44.5738095238095	2	44.75	53.5	390	139	52.8333333333333	6.5	358	285	0	0	9.99285714285714	0	1	0	111.434523809524	3	0	1	3	0	0	0	5.66666666666667	10.3333333333333	0	2.5	1	10	0	0	0	4.8	0.5	3	0	0	80	0.5	113.05	0	0	25.4833333333333	1	0	0	0	0	0	0	45.3333333333333	132.833333333333	6	0	0	0	1	0	7	0	102.216666666667	0	49.3333333333333	0	0	0	0	0	0	753398.798809524
0159_AA34_42387_20190408_ST	757439	1162.64285714286	310.25	52	283.783333333333	141.15	219.5	39.1428571428571	258.466666666667	102.233333333333	626.833333333333	0.333333333333333	80.225	70.7333333333333	0	260.25	179	252	17.4166666666667	791.266666666667	213	3	19.75	481.666666666667	51.6714285714286	44.5	213.833333333333	18.6666666666667	429.333333333333	147.666666666667	87.75	99	202.5	205	0	15	0	0	64	0	129.178571428572	8	0	1	1	0	0	0	0	183.5	0	203.5	11.4166666666667	43.5	0	0	0	17.1	0	28.5	0	0	16	5	136.65	9.5	0	31.6666666666667	0	0	0	0	5	76.6666666666667	0	155.166666666667	46	395.5	0	1	0	8	0	0	0	87.2	0	56.5	0	0	0	0	0	0	748638.889285714
0159_BD46_77002_20190112_ST	753993	921.833333333333	195.916666666667	46.8333333333333	310.066666666667	67.9	37.5	0	268.333333333333	30.3333333333333	218.666666666667	0	151.833333333333	0	0	297.5	31	197.5	8.33333333333333	385	127	0	78.8333333333333	486.666666666667	44.9690476190476	0	42.3333333333333	35.6666666666667	338.333333333333	163.166666666667	56	2.5	211.5	261	0	0	2.6	0	0	0	112.422619047619	2	0	1	1	5	0	0	3.66666666666667	11.6666666666667	0	1	2	28	0	0	0	2.16666666666667	0	0	1	0	89	2	67.9	0	0	43.8666666666667	0	0	0	0	1	0	0	25	161.166666666667	2	0	0	0	0	0	35	0	76.2666666666667	0	44	0	0	0	0	0	0	748255.758333333
0159_AQ29_10102_20180706_ST	748319	1483.5	202.333333333333	31	236.95	121.283333333333	12	3	200.866666666667	16	170.416666666667	0	135	0	0	255	36.5	217.6	55.3333333333333	528.833333333333	96.6666666666667	0	73.8333333333333	462.666666666667	29.5119047619048	1	39.0833333333333	46	436	41	26.5	5.5	282.5	364	0	0	18.6	0	0	0	73.779761904762	4	0	1	2	0	0	0	6.5	5.83333333333333	0	9	1	2	0	1	0	4.63333333333333	0	1	3	0	71	1	120.95	0	0	30.25	0	0	0	7	0.5	0	0	20	170.333333333333	2.5	0	0	0	0	0	0	0	98.2666666666667	0	48.5	0	0	0	0	0	0	742005.475
0159_AY44_33230_20191018_ST	740098	864.333333333333	168.583333333333	43	287.25	77.7666666666667	38	3	215.5	71.7	166.666666666667	3	122.7	1	0	245.333333333333	36.5	152	10.8333333333333	480.833333333333	139.333333333333	0	130.333333333333	473.5	34.6833333333333	0	42.6666666666667	25.6666666666667	328.5	94.6666666666667	71.5	3.5	283.5	178.333333333333	0	0	19.7	0	0	0	86.7083333333333	2.5	0	0	9	0	0	0	19.3333333333333	10.1666666666667	0	3.16666666666667	2	32.5	0	1	0	6.66666666666667	0.25	2	2	0	58	2	77.7666666666667	0	0	45.4166666666667	0	0	0	0	0	10.8333333333333	0	81.6666666666667	109	14.5	0	1	0	0	0	11.5	0	81.3166666666667	0	32.8333333333333	0	0	0	0	0	0	734580.991666667
0159_AS41_40072_20190422_ST	738912	781.5	205.7	18.1666666666667	241.566666666667	76.9833333333333	20	0	227.066666666667	62.4166666666667	120.166666666667	0.333333333333333	99.9166666666667	1.53333333333333	0	195	33	144	4.66666666666667	462	142	0	126	832.666666666667	23.2357142857143	0	34.1666666666667	19.1666666666667	211.5	111.666666666667	28.5	11.5	354	175	0	0	1.2	0	0	0	58.0892857142858	0	0	2	1	0	0	0	6.33333333333333	18.6666666666667	0	10	1	21	0	0	0	0.2	0	1	0	2	158	0.5	76.9833333333333	0	0	51.9333333333333	0	0	0	0	6	2.5	0	72.1666666666667	133.5	23	0	0	0	0	0	22	0	62.0666666666667	0	4.5	0	0	0	0	0	0	733412.941666667
0159_AQ29_10148_20190612_ST	733429	1127.5	211.75	26.3333333333333	315.6	111.2	38	0	293.466666666667	77.8333333333333	209.916666666667	0	145.833333333333	0	0	277.333333333333	56	189.5	7	613	238.333333333333	0	175.833333333333	510.833333333333	48.9714285714286	0	86.9166666666667	31.1666666666667	403.833333333333	111.666666666667	46	6	313	188.5	0	0	5.2	0	0	0	122.428571428572	0	0	0	2	0	0	0	3	22.5	0	0.5	0	19	0	0	0	0.5	0	0	0	0	53	0	111.2	0	0	80.6	0	0	0	0	0	0	0	19.3333333333333	160.5	8	0	0	0	0	0	8	0	99.2666666666667	0	27.5	0	0	0	0	0	0	726825.15
0159_AA34_42430_20190612_ST	726174	361.333333333333	96	5	245.033333333333	96.5333333333333	55.5	2	172.666666666667	49.95	196.916666666667	0.333333333333333	98.5333333333333	1.03333333333333	0	213.5	23.5	123	4.66666666666667	502.5	180.166666666667	0	177.5	837.5	38.0952380952381	5	17.25	51	245	121.5	30	17.5	527	416	0	0	7	1	0	0	95.2380952380953	4.5	0	0	0	0	0	0.375	4.33333333333333	30.6666666666667	0	2	0	5	0	0	0	2.03333333333333	1.5	1.5	0	0	143	1.5	95.8666666666667	0	0	24.6666666666667	0	0	0	0	1	0	0	103.833333333333	36	10.5	0	0	0	0	0	0	0	73.1166666666667	0	41	0	0	0	0	0	0	720576.858333333
0159_AA34_42213_201800907_ST	724478	298.166666666667	261	23.3333333333333	290.083333333333	84.4833333333333	78	0	265.166666666667	87.6333333333333	184.916666666667	0.333333333333333	150.483333333333	4.6	0	324	34	190.5	5.83333333333333	621.5	300.166666666667	0	252.5	904.5	57.1928571428571	12.5	25.5833333333333	19.3333333333333	188	25.8333333333333	55	11.5	612.5	32	0	0	0.2	0	0	0	142.982142857143	2	0	0	0	0	0	1.5	0.666666666666667	4.5	0	6	0	0	0	0	0	2.8	0	12	0	0	8	0	84.4833333333333	0	0	37.75	0	0	0	0	1	0	0	10.5	56	5	0	0	0	0	0	3	0	96.85	0	3.5	0	0	0	0	0	0	718598.625
0159_AB10_26341_20190102_ST	714777	789.833333333333	175.25	22	281.933333333333	88.6	41.5	2	251.533333333333	75.5	177.75	0	145	0	0	219.833333333333	34	192.5	4.33333333333333	634.25	194.166666666667	0	114.5	523.166666666667	46.2214285714286	0	41.4166666666667	26.3333333333333	382.833333333333	75.8333333333333	26	4	351	178	0	0	4.05	0	0	0	115.553571428572	0	0	0	1	0	0	0	4	8.5	0	0.5	1	5	0	0	0	3.58333333333333	0.5	0	0	0	66	7.5	88.6	0	0	33.8833333333333	0	0	0	0	3	4	0	19.3333333333333	78.5	0	0	0	0	0	0	26	0	83.2333333333333	0	41	0	0	0	0	0	0	709082.975
0159_AP39_21136_20171209_ST	701856	1375.08333333333	205.083333333333	32.8333333333333	290.016666666667	82.45	29.5	4.5	239.866666666667	77.8333333333333	183.333333333333	0.666666666666667	180.666666666667	0	0	254	37.5	172	4.66666666666667	542.5	144.5	0	76	488.333333333333	42.3833333333333	0	115.333333333333	29.8333333333333	474.333333333333	108.333333333333	29.5	5	277.5	129	0	0	9.7	0	0	0	105.958333333333	9	0	1	2	0	0	0	4.33333333333333	6.16666666666667	0	4.5	0	19	0	0	0	10.9333333333333	0.25	1	5	0	95	5.5	82.45	0	0	93.8333333333333	0	0	0	0	0	1	0	24.5	131.166666666667	12	0	0	0	0	0	21	0	98.5	0	27	0	0	0	0	0	0	695452.658333333
0159_AP39_21019_20171025_ST	696225	626.333333333333	172.75	33	279.833333333333	85.05	32.5	1	188.833333333333	49.9	135.25	0.333333333333333	119.566666666667	0.833333333333333	0	219.5	19.5	130	5	473.5	134	0	92	545.916666666667	33.8214285714286	1	36.5833333333333	31	259.333333333333	121.5	52.5	8.5	383	305	0	0	1.2	0	0	0	84.5535714285715	2	0	0	0	0	0	0.125	3	12	0	2	2	12	0	0	0	0.166666666666667	0.25	0.5	1	0	81	1	84.7166666666667	0	0	33.65	1	0	0	0	0	3	0	78.8333333333333	113.75	2.5	0	0	0	0	0	18	0	67.9333333333333	0	36.5	0	0	0	0	0	0	691005.483333333
0159_AA34_42274_20181011_ST	690026	1153.33333333333	169	15	354.266666666667	97.15	70.5	1.64285714285714	182.8	91.15	187.916666666667	0	135.7	1.5	0	214	50	160	4.33333333333333	548.333333333333	173.333333333333	0	133	517.083333333333	35.7857142857143	0	74.5833333333333	19	312.5	89.5	25	14	303	183	0	0	2.2	0	2	0	89.4642857142858	0	0	5	0	1	0	1	4	10.6666666666667	0	3	1.66666666666667	6.5	0	0	0	2.08333333333333	0	0	1	0	70	0	96.8166666666667	0	0	56.9	1	0	0	0	0	10	0	61.5	86.5	18.5	0	0	0	0	0	2	0	60.9166666666667	0	50	0	0	0	0	0	0	684065.873809524
0159_AA34_42210_201800907_ST	686240	1148.83333333333	167	9	293.95	92.4833333333333	43	12.1428571428571	262.466666666667	68.2666666666667	216.666666666667	0	101.916666666667	16.5333333333333	0	196.25	63	178	7	551.5	145.833333333333	0	42.5833333333333	411.25	27.3071428571429	17.5	86.6666666666667	17.8333333333333	360.833333333333	178.333333333333	86	40.5	357.5	151	0	3	0	0	0	0	68.2678571428573	2.5	0	0	0	0	0	0.25	6.83333333333333	19.5	0	8	13.3333333333333	18.5	0	0	0	11.7166666666667	0	2.75	0	0	87	0.5	91.3166666666667	0	0	116.65	0	0	0	0	0	21.3333333333333	0	73	140.583333333333	15	0	0	0	3.5	0	2	0	86.8666666666667	0	18	0	0	0	0	0	0	680078.448809524
0159_AB18_26494_20190507_ST	684891	232	99	2.33333333333333	212.25	99.2833333333333	55	0	168.166666666667	118.216666666667	190.25	1.66666666666667	73.9666666666667	18.3666666666667	0	175	22.5	105	15	388.833333333333	138.833333333333	0	155.5	755.25	32.1857142857143	18	25.25	42.6666666666667	235.333333333333	143.166666666667	126.75	53	423.5	257	0	0	3	0	0	0	80.4642857142858	19.5	0	0	0	0	0	1.875	12.3333333333333	32.6666666666667	0	1	1	10.5	0	0	0	3.9	0	23	4	1	117	1.5	98.2833333333333	0	0	19.4166666666667	1	0	0	0	0.5	25.6666666666667	0	84	51.3333333333333	1	0	1	0	0	0	1	0	60.6833333333333	0	37.5	0	0	0	0	0	0	679813.608333333
0159_AA34_42211_201800917_ST	684343	828	141.5	24	307.566666666667	123.716666666667	19.5	2	183	65.5	147.666666666667	0	152.666666666667	0	0	259	46.5	174	4	543.5	172	0	268.5	494.5	38.1928571428571	0	54.3333333333333	46	366.5	110	31.5	7	366	301	0	0	5.4	0	0	0	95.4821428571427	0	0	0	0	0	0	0	4.66666666666667	18.6666666666667	0	0.5	2	1	0	0	0	1.33333333333333	0	0	0	0	149	0	123.05	0	0	36.3666666666667	0	0	0	0	0	2	0	46	103	2.5	0	0	0	0	0	0	0	71.0333333333333	0	26.5	0	0	0	0	0	0	678376.858333334
0159_AN08_59017_20180313_ST	683949	1151.75	163.75	8	280.933333333333	95.15	33	0	224.333333333333	52	171.333333333333	1	124.45	0	0	200	24.5	185.5	24.1666666666667	607.5	121.833333333333	0	128.333333333333	547.916666666667	39.0428571428571	0	35	27.6666666666667	267	73.1666666666667	15.5	7	275.5	132	0	0	6.6	0	0	0	97.6071428571427	3	0	2	2	0	0	0	5.66666666666667	5.83333333333333	0	2.5	1	17	0	1	0	0.166666666666667	0.75	3	6	0	98	1	94.8166666666667	0	0	22.35	2	0	0	1	2	2.5	0	24.5	132	6.5	0	0	0	0	0	8	0	92.6666666666667	0	37.5	0	0.25	0.25	0.25	0.25	0	678251.716666667
0159_AQ22_10449_20191027_ST	683387	1008.5	141	27.8333333333333	262.833333333333	80.95	17	0	229	59.2833333333333	157.916666666667	1.66666666666667	123.666666666667	0	0	208.666666666667	49	154	52	470.5	140.666666666667	0	72.8333333333333	452	26.5857142857143	0	60.25	20	465.833333333333	48	48.5	3.5	234.5	407	0	0	37.75	0	0	0	66.4642857142858	1	0	0	2	0	0	0	11.1666666666667	8.83333333333333	0	3	3	6	0	0	0	2	0	0	1	0	107	0	80.95	0	0	49.0333333333333	2	0	0	0	0	3	0	34.8333333333333	228.75	23.5	0	0	0	0	0	0	0	77.3833333333333	0	31.5	0	0	0	0	0	0	677583.35
0159_AY44_33173_20190222_ST	681486	556.5	209	11.5	248.233333333333	139.483333333333	99	2.5	332.266666666667	68.8666666666667	269.083333333333	4.33333333333333	100.7	33.1666666666667	0	254.583333333333	76.5	223	36.25	539.033333333333	169.333333333333	0	69.75	492.416666666667	42.5142857142857	49	86.4166666666667	80.3333333333333	298	178.333333333333	107.75	65.5	283.5	48	0	6.5	1	0	7	0	106.285714285714	36.5	0	0	1	0	0	2.125	1.66666666666667	48.1666666666667	0	17.8333333333333	2.25	4	0	0	0	10.0333333333333	0	28.5	3	0	55	3	134.816666666667	0	0	38.25	1	0	0	0	1.5	47.3333333333333	0	20	77.0833333333333	47.6666666666667	0	0	0	0	1	14	0	53.85	0	35.5	0	0	0	0	0	0	675505.291666667
0159_AQ22_10430_20191121_ST	679043	963.166666666667	189.5	12	243.633333333333	89.9666666666667	20.5	0	178.233333333333	23.5	213.916666666667	0	103.5	0	0	240.333333333333	31	165.5	23.6666666666667	538.5	198.833333333333	0	112.166666666667	524.75	37.5142857142857	0	30.5833333333333	26.1666666666667	343.5	55.6666666666667	26	3	257	293	0	0	5.05	0	0	0	93.7857142857142	6.5	0	0	0	0	0	0	1.33333333333333	2.83333333333333	0	0.5	3	5	0	0	0	1.25	0.5	0	0	0	49	0	89.3	0	0	26.8333333333333	0	0	0	4	0	1	0	27.5	139	6	0	0	0	0	0	3	0	88.4166666666667	0	49	0	0	0	0	0	0	673495.1
0159_AS41_40063_20190320_ST	670685	539.666666666667	113	6.16666666666667	232.033333333333	93.8333333333333	35	0	208	79.1666666666667	200.166666666667	0	84.1666666666667	0	0	185.666666666667	23	98.5	9.33333333333333	502.833333333333	156.833333333333	0	156	447.833333333333	34.3357142857143	0	18.5	39.3333333333333	228.5	88.8333333333333	81.5	16.5	399.5	332	0	0	4.25	0	0	0	85.8392857142858	14	0	0	8	3	0	0	16.1666666666667	15.5	0	10.5	1.5	5.5	1	0	0	1.18333333333333	0.75	0	0	2	59	1	93.1666666666667	0	0	33.6166666666667	1	0	0	0	1	4.5	0	77.1666666666667	39.25	24.5	0	1	0	0	0	2	0	64.9333333333333	0	46.5	0	0	0	0	0	0	665656.975
0159_AP39_21151_20180131_ST	660378	630.833333333333	162.083333333333	24.3333333333333	239.816666666667	82.9666666666667	38.5	1	204.2	54.3333333333333	159.416666666667	0	121.166666666667	0	0	186.5	22	130.5	1.66666666666667	413.833333333333	177.5	0	140	421.333333333333	38.1142857142857	0	33.4166666666667	32.3333333333333	274	136.833333333333	58.5	4.5	384	284	0	0	5.4	0	0	0	95.2857142857142	7.5	0	0	1	0	0	0	3.66666666666667	19	0	1.5	0	12	0	0	0	2.65	1.75	0	0	0	98	0	82.3	0	0	37.05	1	0	0	0	0	1	0	61.5	91.3333333333333	3	0	0	0	0	0	10	0	72.7833333333333	0	29	0	0	0	0	0	0	655283.6
0159_AQ29_10048_20190328_ST	659414	1266	185.333333333333	25	264.333333333333	101.266666666667	25.3333333333333	4	199.3	42	191.666666666667	0	139.833333333333	0	0	217.5	38.8333333333333	158	12.6666666666667	544.5	132.166666666667	0	97.5	459.583333333333	40	0	42	14.3333333333333	341.666666666667	102.833333333333	25.5	11.5	264	201	0	0	17.85	0	0	0	100	4	0	10	1	0	0	4.25	7.33333333333333	13.3333333333333	0	3.5	1	14	0	0	0	7.26666666666667	0	0	4	0	82	1	100.6	0	0	37.6666666666667	0	0	0	1	3	10	0	40.5	110.333333333333	11	0	0	0	0.5	0	15	0	91.95	0	27.5	0	0	0	0	0	0	653546.766666667
0159_AB10_26221_20180907_ST	656467	839.5	133.75	21.3333333333333	248.683333333333	89.9	31	0	169.833333333333	77.3333333333333	108.916666666667	0	111.833333333333	0	0	210.833333333333	21.5	127.5	6.66666666666667	378.5	145.666666666667	0	141	490	35.9142857142857	0	22.5833333333333	25.1666666666667	329	129.666666666667	47.5	12.5	320	207	0	0	7.4	0	0	0	89.7857142857142	0	0	4	8	0	0	0	6.16666666666667	13.6666666666667	0	2	4	37	0	0	0	0.75	0.75	1.5	2	1	63	1.5	89.9	0	0	48.1333333333333	0	0	0	0	5	5	0	41.8333333333333	103.5	3	0	0	0	0	0	6	0	65.9833333333333	0	30.5	0	0	0	0	0	0	651342.55
0159_AN38_59031_20180806_ST	655095	579	121	5	195.55	79.3833333333333	37	0	169.833333333333	46.7	155.916666666667	0.333333333333333	66.3333333333333	0.333333333333333	0	212.666666666667	31.5	118.833333333333	5.66666666666667	419	140.333333333333	0	143	441.666666666667	38.35	1	18.25	21.8333333333333	241	71.3333333333333	31	5	321	240	0	0	2.6	0	0	0	95.875	8.5	0	0	2	19	0	0	7.33333333333333	11.3333333333333	0	2.5	1	7.5	0	0	0	0.25	0	0.5	1	0	158	0.333333333333333	79.05	0	0	14.8333333333333	0.5	0	0	0	1	1	0	67.3333333333333	41	2	0	0	0	0	0	0	0	65.35	0	42.5	0	0	0	0	0	0	650504.891666667
0159_AZ03_32068_20190211_STHS	654314	460.166666666667	211.416666666667	10	218.7	113.45	23	0	182.733333333333	56	184.333333333333	0	120	0.5	1	333	71	122.5	2.66666666666667	674.5	197.166666666667	0	151	496.833333333333	43.5857142857143	0	14	20.6666666666667	281.5	80.1666666666667	41	8.5	188.5	183	0	0	4.6	0	0	0	108.964285714286	3.5	0	2	3	14	0	0	7.16666666666667	17.8333333333333	0	5	1	6	0	0	0	0.5	0	0	0	0	55	0.5	113.116666666667	0	0	22.75	0	0	0	0	0	4	0	42	55.25	15	0	1	0	0	0	115	0	73.7833333333333	0	66.5	0	0	0	0	0	0	649085.65
0159_BE31_82035_20191112_ST	651303	769.833333333333	185.916666666667	47.5	249.133333333333	86.3166666666667	30	0	259.7	62.5	144.666666666667	0	110.5	0	0	208.5	18.5	135.5	4.66666666666667	473.5	140.5	0	114	462.666666666667	40.3857142857143	0	37	24.3333333333333	293	110.833333333333	74.5	3.5	374	309	0	0	9	0	0	0	100.964285714286	0	0	0	0	0	0	0	3.66666666666667	25.8333333333333	0	1.25	2	12	0	0	0	0.25	0	0	3	0	92	2	85.65	0	0	33.0166666666667	1	0	0	0	0	2	0	33.5	95	2.5	0	1	0	0	0	41	0	87.65	0	37.3333333333333	0	0	0	0	0	0	645860.933333333
0159_AA34_42173_20181025_ST	648037	1042.66666666667	196	50.1666666666667	270.383333333333	71.5333333333333	33.5	49.5	334.566666666667	15.6666666666667	140.833333333333	1	155.5	0	0	271	54	149	5	386.333333333333	88	0	71	558.5	35.3833333333333	0	45.8333333333333	18.1666666666667	380	162.166666666667	33	7	321	107	0	0	7.9	0	0	0	88.4583333333332	4	0	0	0	0	0	0	2.66666666666667	8.5	0	8	0	1	0	0	0	33.2833333333333	0	0	0	0	122	11.5	71.2	0	0	69.4666666666667	0	0	0	0	4	0	0	24.3333333333333	192.333333333333	6	0	0	0	0	0	2	0	89.2333333333333	0	22	0	0	0	0	0	0	642215.425
0159_AN08_59004_20171116_ST	647397	1087.2	188.416666666667	54.5	227.266666666667	69.1333333333333	22	0	179.833333333333	35.5333333333333	120.833333333333	0	122.666666666667	0	0	185.833333333333	27.5	143.5	10.6666666666667	446	91.5	0	81	506.666666666667	34.1	1.5	22.8333333333333	30.3333333333333	280	82.8333333333333	35	4.5	218.666666666667	168	0	0	5.65	0	0	0	85.25	6	0	8	3	0	0	0.25	4.33333333333333	5	0	7	0	9	0	0	0	1.98333333333333	0	0.5	3	0	140	2	69.1333333333333	0	0	37.1	0	0	0	0	2	2	0	27	162.5	1	0	0	0	0	0	18	0	79.75	0	29.8333333333333	0	0	0	0	0	0	642209.9
0159_AJ09_750055_20191025_ST	646682	845.166666666667	194.5	15.5	297.333333333333	87.25	44	30.5	203.366666666667	53	174.5	0	143.666666666667	0.333333333333333	0	263.5	46	171.5	5	578.5	185.333333333333	1	94.5	474.166666666667	33.8166666666667	0	35.8333333333333	10.6666666666667	276	75.6666666666667	15.5	2.5	260	165.333333333333	0	0	7.6	0	0	0	84.5416666666667	0	0	0	1	0	0	0	4	7.33333333333333	0	0.5	0	8	0	0	0	21.5666666666667	0	0	0	0	89	12	87.25	0	0	29.25	0	0	0	0	7	3	0	46	100.666666666667	2	0	0	0	10	0	12	0	84.45	0	23.5	0	0	0	0	0	0	641257.408333333
0159_BE31_82030_20200104_ST	641497	1002.33333333333	201.916666666667	22	236.616666666667	66.6166666666667	21.5	0	245.066666666667	42.3333333333333	177.083333333333	0	128	0	0	165.833333333333	22	162.5	14.3333333333333	374	93.5	1	110.5	415.333333333333	36.6857142857143	1	39.0833333333333	21.6666666666667	319.5	126.166666666667	40.5	2	196.5	238	0	0	5.1	0	0	0	91.7142857142858	3.5	0	0	3	0	0	0	3.66666666666667	8.5	0	0	2	21	0	0	0	0.916666666666667	0.25	2	1	0	85	2	66.6166666666667	0	0	38.9166666666667	2	0	0	0	1	0	0	27	144.75	2.5	0	0	0	0	0	32	0	91.8166666666666	0	33	0	0	0	0	0	0	636304.183333333
