sample_id	total	transferase_complex	X1_3_beta_D_glucan_synthase_complex	ubiquitin_ligase_complex	glycosylphosphatidylinositol_N_acetylglucosaminyltransferase__GPI_GnT__complex	palmitoyltransferase_complex	alpha_alpha_trehalose_phosphate_synthase_complex__UDP_forming_	acetolactate_synthase_complex	CAAX_protein_geranylgeranyltransferase_complex	protein_farnesyltransferase_complex	Rab_protein_geranylgeranyltransferase_complex	serine_pyruvate_aminotransferase_complex	oligosaccharyltransferase_complex	aspartate_carbamoyltransferase_complex	riboflavin_synthase_complex	cellulose_synthase_complex	protein_N_acetylglucosaminyltransferase_complex	ubiquitin_conjugating_enzyme_complex	mannosyltransferase_complex	decaprenyl_diphosphate_synthase_complex	Atg12_Atg5_Atg16_complex	methyltransferase_complex	oxoglutarate_dehydrogenase_complex	methionine_adenosyltransferase_complex	transferase_complex__transferring_phosphorus_containing_groups	inositol_phosphoceramide_synthase_complex	SUMO_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_II_complex	acetyltransferase_complex	dehydrodolichyl_diphosphate_synthase_complex	Bre1_Rad6_ubiquitin_ligase_complex	UBR1_RAD6_ubiquitin_ligase_complex	MUB1_RAD6_UBR2_ubiquitin_ligase_complex	RAD6_UBR2_ubiquitin_ligase_complex	RSP5_BUL_ubiquitin_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_I_complex	Remaining
0159_AP39_21551_20180917_ST	98438	0	0	0	0	0	0	0	0	0	0	0	0	10	18	0	0.166666666666666	0	0	0	0	8	0	0	655.5	0	1	0	0	0	0	0	0	0	0	0	97745.3333333334
0159_AS41_40000_20171201_ST	98245.9999999999	0	0	0	0	0	0	1	0	0	0	0	0	30	25	0	0	0	0	0	0	0	1	0	540.166666666667	0	0	0	0	0	0	0	0	0	0	0	97648.8333333333
0159_AJ09_760032_20191126_ST	96906	0	0	0	0	0	0	0	0	0	0	0	0	20.6	40	0	0	0	0	0	0	6	12.6666666666667	0	635.75	0	0	0	0	0	0	0	0	0	0	0	96190.9833333333
0159_AQ22_10464_20191127_ST	96344	0	0	0	0	0	0	1	0	0	0	0	0	23.2	20	0	1.66666666666666	0	0	0	0	3	2.5	0	719.166666666667	0	0	0	0	0	0	0	0	0	0	0	95573.4666666667
0159_AA34_42362_20190305_ST	95482	0	0	0	0	0	0	1	0	0	0	0	0	20	34	0	0	0	0	0	0	5	2	0	896.75	0	0	0	0	0	0	0	0	0	0	0	94523.25
0159_AZ03_32011_20180226_ST	95222	0	0	0	0	0	0	4	0	0	0	0	0	16	28	0	0.25	0	0	0	0	1	1	0	619.25	0	3	0	0	0	0	0	0	0	0	0	94549.5
0159_AB10_26354_20190116_ST	95177	0	0	0	0	0	0	1.5	0	0	0	0	0	7	23	0	0	0	0	0	0	1	1.5	0	720.5	0	1	0	0.25	0	0	0	0	0	0	0	94421.25
0159_BA21_18016_20171020_ST	94982	0	0	0	0	0	0	0	0	0	0	0	0	18	27	0	0	0	0	0	0	1	0	0	679	0	2	0	0	0	0	0	0	0	0	0	94255
0159_AA34_42101_20180611_ST	93388	0	0	21.125	0	0	0	0	0	0	0	0	0	7.6	31	0	0	0	0	0	0	0	8.75	0	443.154761904762	0	0	0	0.125	0	0	0	0	0	0	0	92876.2452380953
0159_AA34_42013_20180321_ST	92463	0	0	0	0	0	0	1	0	0	0	0	0	17	40	0	3.08333333333333	0	0	0	0	6	0	0	758.666666666667	0	0	0	0	0	0	0	0	0	0	0	91637.25
0159_AQ29_10035_20171107_ST	90485	0	0	0	0	0	0	0	0	0	0	0	0	21	28	0	0	0	0	0	0	0	1.5	0	683	0	1	0	0	0	0	0	0	0	0	0	89750.5
0159_AS41_40070_20190424_ST	90125	0	0	0	0	0	0	0	0	0	0	0	0	19	13	0	0	0	0	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	89470
0159_AY44_33167_20190301_ST	89182	0	0	0	0	0	0	6	0	0	0	0	0	10.6	18	0	37.1666666666667	0	0	0	0	5	8.25	0	658.75	0	0	0	0	0	0	0.166666666666666	0	0	0	0	88438.0666666666
0159_AA34_42412_20190424_ST	87341	0	0	0	0	0	0	1	0	0	0	0	0	12	17	0	0	0	0	0	0	0	4.25	0	627.75	0	0	0	0	0	0	0	0	0	0	0	86679
0159_AN38_59052_20190117_ST	86301.9999999999	0	0	0	0	0	0	0	0	0	0	0	0	26	34	0	0.166666666666666	0	0	0	0	0	1.75	0	563.25	0	0	0	0	0	0	0	0	0	0	0	85676.8333333333
0159_AN08_59029_20180525_ST	85648	0	0	0	0	0	0	0	0	0	0	0	0	21	23	0	0.833333333333335	0	0	0	0	2	0.5	0	539.916666666667	0	26	0	0	0	0	0	0	0	0	0	85034.75
0159_BD46_77022_20190218_ST	85447	0	0	0	0	0	0	0	0	0	0	0	0	14	21	0	0	0	0	0	0	2	0	0	574.666666666667	0	1	0	0	0	0	0	0	0	0	0	84834.3333333333
0159_AQ29_10146_20190621_ST	83959.0000000001	0	0	0	0	0	0	0	0	0	0	0	0	17	18	0	2.5	0	0	0	0	0	0	0	815.25	0	0	0	0	0	0	0	0	0	0	0	83106.2500000001
0159_BA21_18004_20171027_ST	83707	0	0	0	0	0	0	5	0	0	0	0	0	16	21	0	0	0	0	0	0	1	4.75	0	625.25	0	1	0	0	0	0	0	0	0	0	0	83033
0159_AA34_42402_20190425_ST	82920.9999999999	0	0	0	0	0	0	24	0	0	0	0	0	23	56	0	0	0	0	0	0	0	42.25	0	479.833333333333	0	0	0	0	0	0	0	0	0	0	0	82295.9166666666
0159_AQ22_10441_20191101_ST	82773	0	0	0	0	0	0	0	0	0	0	0	0	25.8	20	0	1.91666666666666	0	0	0	0	0	2	0	675.5	0	0	0	0	0	0	0	0	0	0	0	82047.7833333333
0159_AA34_42432_20190702_ST	82712	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	2.33333333333333	0	0	0	0	4	0.5	0	600.666666666667	0	0	0	0	0	0	0	0	0	0	0	82079.5
0159_AA34_42424_20190529_ST	82649	0	0	0	0	0	0	0	0	0	0	0	0	23	19	0	0.666666666666665	0	0.25	0	0	0	0	0	600.916666666667	0	0	0	0	0	0	0	0	0	0	0	82005.1666666666
0159_AP39_21191_20180122_ST	82174	0	0	0	0	0	0	3	0	0	0	0	0	22	25	0	1.16666666666666	0	0	0	0	1	0	0	627.083333333333	0	0	0	0	0	0	0	0	0	0	0	81494.75
0159_AA34_42219_201801017_ST	80419	0	0	0	0	0	0	6	0	0	0	0	0.166666666666667	6.8	21	0	2.66666666666667	0	0	0	0	0	1.75	0	587.791666666667	0	0	0	0	0	0	0	0	0	0	0	79792.825
0159_AP39_21035_20171026_ST	80169	0	0	0	0	0	0	9	0	0	0	0	0	19.2	18	0	0.416666666666667	0	0	0	0	0	2.5	0	444.166666666667	0	1	0	0	0	0	0	0	0	0	0	79674.7166666667
0159_AP39_21017_20171111_ST	79869	0	0	0	0	0	0	0	0	0	0	0	0	20	32	0	4.75	0	0	0	0	2	0.75	0	532.916666666667	0	0	0	0	0	0	0	0	0	0	0	79276.5833333333
0159_AA34_42135_20190211_ST	79574	0	0	17.3125	0	0	0	2	0	0	0	0	0.111111111111111	7.4	26	0	0	0	0	0	0	0	5.5	0	495.25	0	0	0	0	0	0	0	0	0	0	0	79020.4263888889
0159_BD46_77020_20190318_ST	79044	0	0	0	0	0	0	3	0	0	0	0	0	8	30	0	0	0	0	0	0	0	2.75	0	565.75	0	0	0	0	0	0	0	0	0	0	0	78434.5
0159_AQ22_10426_20190802_ST	78858	0	0	0	0	0	0	0	0	0	0	0	0	25	21	0	0.25	0	0	0	0	0	0	0	696.083333333333	0	0	0	0	0	0	0	0	0	0	0	78115.6666666667
0159_AP39_21045_20171020_ST	77719.0000000001	0	0	0	0	0	0	4	0	0	0	0	0	19	26	0	0	0	0	0	0	2	4	0	504.416666666667	0	0	0	0	0	0	0	0	0	0	0	77159.5833333334
0159_AJ09_760035_20191205_ST	77569.9999999999	0	0	0.3	0	0	0	0	0	0	0	0	0	24	17	0	2.33333333333333	0	0	0	0	59	0	0	597.833333333333	0	0	0	0	0	0	0	0	0	0	0	76869.5333333333
0159_AN08_59058_20190320_ST	76686	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0.166666666666666	0	0	0	0	0	0.5	0	516.166666666667	0	4	0	0	0	0	0	0	0	0	0	76131.1666666667
0159_AP39_21423_20181004_ST	76423	0	0	0	0	0	0	0	0	0	0	0	0	8	17	0	0	0	0	0	0	0	3.25	0	588.916666666667	0	0	0	0	0	0	0	0	0	0	0	75805.8333333334
0159_AA34_42370_20190322_ST	75643	0	0	0	0	0	0	1	0	0	0	0	0	12	13	0	0	0	0	0	0	1	0	0	584.833333333333	0	0	0	0	0	0	0	0	0	0	0	75031.1666666666
0159_AA34_42380_20190401_ST	75405	0	0	0	0	0	0	12	0	0	0	0	0	14.2	22	0	0.5	0	0	0	0	1	3.25	0	552.166666666667	0	0	0	0	0	0	0	0	0	0	0	74799.8833333334
0159_AN08_59043_20181017_ST	73991	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	8	21	0	0	0	0	0	0	1	0.5	0	419	0	4	0	0	0	0	0	0	0	0	0	73537.3333333333
0159_AA34_42363_20190301_ST	73596	0	0	0	0	0	0	1	0	0	0	0	0	12	17	0	5.16666666666665	0	0	0	0	3	0.5	0	604.5	0	0	0	0	0	0	0	0	0	0	0	72952.8333333333
0159_AA34_42057_20180419_ST	72874	0	0	0	0	0	0	0	0	0	0	0	0	25	28	0	0.25	0	0	0	0	0	0	0	759.25	0	0	0	0	0	0	0	0	0	0	0	72061.5
0159_AA34_42078_20180523_ST	72835.0000000001	0	0	0	0	0	0	0	0	0	0	0	0	7	23	0	0.5	0	0	0	0	0	0	0	598.583333333333	0	0	0	0	0	0	0	0	0	0	0	72205.9166666667
0159_AP39_21047_20171127_ST	71874	0	0	0	0	0	0	0	0	0	0	0	0	13	9	0	0.333333333333333	0	0	0	0	0	0.5	0	448.583333333333	0	0	0	0	0	0	0	0	0	0	0	71402.5833333334
0159_BD46_77023_20190108_ST	71598	0	0	0	0	0	0	0	0	0	0	0	0	10	14	0	2	0	0	0	0	0	0	0	433.5	0	0	0	0	0	0	0	0	0	0	0	71138.5
0159_BB02_45014_20191006_ST	71122	0	0	0	0	0	0	5	0	0	0	0	0	18.4	21	0	0	0	0	0	0	0	35.3333333333333	0	320	0	0	0	0	0	0	0	0	0	0	0	70722.2666666667
0159_AN38_59030_20180605_ST	71003	0	0	0	0	0	0	2	0	0	0	0	0	7	17	0	0	0	0	0	0	0	0.25	0	442	0	0	0	0	0	0	0	0	0	0	0	70534.75
0159_AA34_42174_20180806_ST	69060	0	0	0	0	0	0	12	0	0	0	0	0	27.8	28	0	0.75	0	0	0	0	10	27.75	0	495.833333333333	0	0	0	0	0	0	0	0	0	0	0	68457.8666666667
0159_AY44_33015_20170917_ST	68965	0	0	0	0	0	0	0	0	0	0	0	0	9	16	0	0.333333333333333	0	0	0	0	0	1	0	529.25	0	3	0	0	0	0	0	0	0	0	0	68406.4166666667
0159_AA34_42218_201801121_ST	68760	0	0	0	0	0	0	0	0	0	0	0	0	11	29	0	0.416666666666667	0	0	0	0	0	0	0	622.916666666667	0	1	0	0	0	0	0	0	0	0	0	68095.6666666667
0159_AA34_42385_20190401_ST	68390.9999999999	0	0	0	0	0	0	1	0	0	0	0	0	5.6	25	0	1.08333333333334	0	0	0	0	0	0.25	0	605.166666666667	0	0	0	0	0	0	0	0	0	0	0	67752.8999999999
0159_AP39_21206_20180411_ST	67269	0	0	0	0	0	0	0	0	0	0	0	0	20	16	0	0.833333333333335	0	0	0	0	0	0	0	424.5	0	0	0	0	0	0	0	0	0	0	0	66807.6666666666
0159_BD46_77007_20191005_ST	67127	0	0	0.075	0	0	0	1	0	0	0	0	0	15	13	0	0	0	0	0	0	2	0	0	499.666666666667	0	0	0	0	0	0	0	0	0	0	0	66596.2583333333
0159_AP39_21002_20171217_ST	66975.0000000001	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	1.33333333333334	0	0	0	0	1	0	0	440.333333333333	0	0	0	0	0	0	0	0	0	0	0	66507.3333333334
0159_BE31_82030_20191202_ST	66806	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	2	0.25	0	464.333333333333	0	0	0	0	0	0	0	0	0	0	0	66309.4166666667
0159_AF13_79004_20181217_ST	66714.0000000001	0	0	0	0	0	0	0	0	0	0	0	0	21	10	0	0	0	0	0	0	2	0	0	402.916666666667	0	0	0	0	0	0	0	0	0	0	0	66278.0833333334
0159_AF13_79003_20181213_ST	66490	0	0	0	0	0	0	1	0	0	0	0	0	15.2	31	0	0	0	0	0	0	0	1	0	490.5	0	0	0	0	0	0	0	0	0	0	0	65951.3
0159_AP39_21197_20180825_ST	65860.9999999999	0	0	0	0	0	0	0	0	0	0	0	0	18	20	0	1.41666666666666	0	0	0	0	0	2.5	0	477.166666666667	0	0	0	0	0	0	0	0	0	0	0	65341.9166666666
0159_AN38_59044_20181004_ST	65690	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0	0	0	419.25	0	10	0	0	0	0	0	0	0	0	0	65238.75
0159_AA34_42365_20190318_ST	64989	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0.5	0	422.333333333333	0	0	0	0	0	0	0	0	0	0	0	64552.1666666666
0159_AA34_42368_20190312_ST	64620	0	0	0	0	0	0	0	0	0	0	0	0	8	22	0	2.83333333333333	0	0	0	0	3	0	0	711.333333333333	0	0	0	0	0	0	0	0	0	0	0	63872.8333333333
0159_AA34_42200_20180817_ST	63934	0	0	0	0	0	0	0	0	0	0	0	0	11	22	0	0.166666666666666	0	0	0	0	0	1	0	545.416666666667	0	0	0	0	0	0	0	0	0	0	0	63354.4166666667
0159_AY44_33108_20180918_ST	63867	0	0.666666666666665	3.575	0	0	0	0	0	0	0	0	0	1.4	45	0	1.83333333333334	0	0	0	0	0	1.5	0	556.083333333333	0	0	0	0.5	0	0	0	0	0	0	0	63256.4416666667
0159_BE31_82025_20191211_ST	63810	0	0	0	0	0	0	1	0	0	0	0	0	6	9	0	0	0	0	0	0	2	0	0	433.5	0	0	0	0	0	0	0	0	0	0	0	63358.5
0159_AA34_42014_20180323_ST	63657	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0.5	0	0	0	0	3	0	0	486.083333333333	0	0	0	0	0	0	0	0	0	0	0	63140.4166666667
0159_AP39_21705_20181119_ST	63090	0	0	0	0	0	0	1	0	0	0	0	0	8	17	0	0.333333333333333	0	0	0	0	1	1.75	0	424.666666666667	0.5	0	0	0.25	0	0	0	0	0	0	0	62635.5
0159_AQ22_10431_20190930_ST	62022.9999999999	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	3.66666666666667	0	0	0	0	0	0	0	528	0	0	0	0	0	0	0	0	0	0	0	61468.3333333333
0159_AA34_42025_20180402_ST	61913.9999999999	0	0	0	0	0	0	0	0	0	0	0	0	15	14	0	1.58333333333334	0	0	0	0	3	0	0	612.583333333333	0	0	0	0	0	0	0	0	0	0	0	61267.8333333333
0159_AN08_59028_20180410_ST	61896	0	0	0	0	0	0	1	0	0	0	0	0	6	16	0	0	0	0	0	0	0	0	0	324.75	0	0	0	0	0	0	0	0	0	0	0	61548.25
0159_AN08_59054_20190320_ST	59481.0000000001	0	0	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0	0	0	0	431.5	0	1	0	0	0	0	0	0	0	0	0	59024.5000000001
0159_AA34_42414_20190612_ST	59416	0	0	0	0	0	0	1	0	0	0	0	0	11	22	0	4.33333333333333	0	0	0	0	2	2.5	0	469.5	0	0	0	0	0	0	0	0	0	0	0	58903.6666666667
0159_AQ22_10468_20200128_ST	59406	0	0	0	0	0	0	0	0	0	0	0	0	23	21	0	1	0	0	0	0	2	0	0	503	0	0	0	0	0	0	0	0	0	0	0	58856
0159_AA34_42425_20190602_ST	58431	0	0	0	0	0	0	9	0	0	0	0	0	18.4	22	0	0	0	0	0	0	0	14.5	0	352.5	0	0	0	0	0	0	0	0	0	0	0	58014.6
0159_AA34_42070_20180503_ST	56972	0	0	0	0	0	0	0	0	0	0	0	0	5	26	0	0.583333333333335	0	0	0	0	1	0	0	478.583333333333	0	0	0	0	0	0	0	0	0	0	0	56460.8333333334
0159_AA34_42011_20180315_ST	56233	0	0	0	0	0	0	0	0	0	0	0	0	10	18	0	0.25	0	0	0	0	0	0	0	502.833333333333	0	0	0	0	0	0	0	0	0	0	0	55701.9166666667
0159_BE31_82032_20191215_ST	56160	0	0	0	0	0	0	1	0	0	0	0	0	16	12	0	0.166666666666666	0	0	0	0	4	0	0	425.25	0	0	0	0	0	0	0	0	0	0	0	55701.5833333333
0159_AY44_33071_20171019_ST	55633	0	0	0.3	0	0	0	0	0	0	0	0	0	5.2	8	0	0.416666666666667	0	0	0	0	1	0.75	0	275.5	0	0	0	0	0	0	0	0	0	0	0	55341.8333333333
0159_AY44_33142_20190301_ST	54379	0	0	0.662500000000001	0	0	0	2	0	0	0	0	0	12	23	0	0.25	0	0	0	0	2	3	0	346.833333333333	0	0	0	0	0	0	0	0	0	0	0	53989.2541666667
0159_BE31_82029_20191213_ST	53706.9999999999	0	0	0	0	0	0	1	0	0	0	0	0	14.2	17	0	3.75	0	0	0	0	1	5.91666666666665	0	378.833333333333	0	0	0	0	0	0	0	0	0	0	0	53285.2999999999
0159_AB10_26402_20190125_ST	51653	0	0	0	0	0	0	2	0	0	0	0	0	11	15	0	1.25	0	0	0	0	1	0.5	0	329.5	0	3	0	0	0	0	0	0	0	0	0	51289.75
0159_AA34_42223_201800920_ST	51307	0	0	0	0	0	0	1	0	0	0	0	0	10.2	12	0	0	0	0	0	0	0	0	0	327.666666666667	0	1	0	0	0	0	0	0	0	0	0	50955.1333333334
0159_AP39_21186_20180211_ST	51082.9999999999	0	0	0	0	0	0	1	0	0	0	0	0	12	13	0	0	0	0	0	0	0	1	0	425.666666666667	0	0	0	0	0	0	0	0	0	0	0	50630.3333333333
0159_AQ22_10439_20190928_ST	50892	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	1.08333333333334	0	0	0	0	0	0	0	362.166666666667	0	0	0	0	0	0	0	0	0	0	0	50509.75
0159_AA34_42481_20190918_ST	49412	0	0.25	0	0	0	0	5	0	0	0	0	0	21.6	16	0	0.25	0	0	0	0	1	3.5	0	381.5	0	0	0	0	0	0	0	0	0	0	0	48982.9
0159_BB02_45000_20180208_ST	48070	0	0	0.075	0	0	0	4	0	0	0	0	0	17.6	15	0	3.33333333333333	0	0	0	0	0	2.75	0	270.916666666667	0	0	0	0	0	0	0	0	0	0	0	47756.325
0159_AA34_42311_20181213_ST	46956	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0	0	0.5	0	318.25	0	1	0	0	0	0	0	0	0	0	0	46615.25
0159_AA34_42229_20180619_ST	46354	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	3.41666666666667	0	0	0	0	6	0	0	375.75	0	0	0	0	0	0	0	0	0	0	0	45947.8333333333
0159_AP39_21048_20180418_ST	45552	0	0	0	0	0	0	2	0	0	0	0	0	8	15	0	1.25	0	0	0	0	0	2.9375	0	348	0	0	0	0	0	0	0	0	0	0	0	45174.8125
0159_AY44_33072_20171102_ST	44859	0	0	0.075	0	0	0	1	0	0	0	0	0	7.2	21	0	0.333333333333333	0	0	0	0	0	8.5	0	210.25	0	0	0	0	0	0	0	0	0	0	0	44610.6416666666
0159_AA34_42384_20190328_ST	44398	0	0	0	0	0	0	3	0	0	0	0	0	2.8	16.5	0	4.58333333333333	0	0	0	0	0	2	0	395.5	0	0	0	0	0	0	0	0	0	0	0	43973.6166666666
0159_AP39_21170_20180412_ST	43925	0	0	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	0	0	0	5	0	0	384.166666666667	0	4	0	0	0	0	0	0	0	0	0	43504.8333333334
0159_AA34_42515_20191210_ST	43155	0	0	0	0	0	0	8	0	0	0	0	0	8.4	15	0	0	0	0	0	0	2	6.25	0	307.916666666667	0	0	0	0	0	0	0	0	0	0	0	42807.4333333333
0159_BD46_77000_20190523_ST	42880	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	1	0.5	0	306	0	0	0	0	0	0	0	0	0	0	0	42547.5
0159_AA34_42316_20190102_ST	42838	0	0	0	0	0	0	0	0	0	0	0	0	16	10	0	2.25	0	0	0	0	0	0	0	293.25	0	0	0	0	0	0	0	0	0	0	0	42516.5
0159_AP39_21706_20190125_ST	42551	0	0	0	0	0	0	2	0	0	0	0	0	5	9	0	0	0	0	0	0	0	1	0	305.083333333333	0	0	0	0.5	0	0	0	0	0	0	0	42228.4166666667
0159_AP39_21438_20180807_ST	42189	0	0	0	0	0	1	0	0	0	0	0	0	7.2	8	0	0	0	0	0	0	8	0	0	331.416666666667	0	0	0	0	0	0	0	0	0	0	0	41833.3833333333
0159_AA34_42162_20180717_ST	42158	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	3.08333333333333	0	0	0	0	6	0	0	383.5	0	0	0	0	0	0	0	0	0	0	0	41745.4166666667
0159_AP39_21552_20180925_ST	41854	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0.166666666666666	0	0	0	0	0	0.75	0	289.833333333333	0	0	0	0	0	0	0	0	0	0	0	41547.25
0159_BE31_82019_20191212_ST	41596	0	0	0	0	0	0	2	0	0	0	0	0	12	7	0	0	0	0	0	0	1	0.75	0	273.666666666667	0	0	0	0	0	0	0	0	0	0	0	41299.5833333334
0159_AQ29_10006_20170707_ST	41527	0	0	0	0	0	0	1	0	0	0	0	0	8	8	0	0.25	0	0	0	0	0	1	0	308.75	0	0	0	0	0	0	0	0	0	0	0	41200
0159_AQ22_10461_20191201_ST	40726	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0.25	0	0	0	0	2	0	0	310	0	0	0	0	0	0	0	0	0	0	0	40388.75
0159_AA34_42033_20180613_ST	40365	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0.5	0	272.333333333333	0	0	0	0	0	0	0	0	0	0	0	40077.1666666667
0159_AS41_40015_20171215_ST	39477	0	0	0	0	0	0	6	0	0	0	0	0	3	11	0	0	0	0	0	0	1	7.5	0	270.5	0	0	0	0	0	0	0	0	0	0	0	39178
0159_AA34_42473_20190830_ST	38293	0	0	0	0	0	0	12	0	0	0	0	0	13.2	22	0	0.583333333333335	0	0	0	0	0	7.75	0	262.583333333333	0	0	0	0	0	0	0	0	0	0	0	37974.8833333333
0159_AP39_21169_20180220_ST	38144	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0.583333333333335	0	0	0	0	1	0	0	265.5	0	0	0	0	0	0	0	0	0	0	0	37859.9166666667
0159_AA34_42509_20191204_ST	37968	0	0.166666666666666	0.25	0	0	0	0	0	0	0	0	0	2	7	0	12.9166666666667	0	0	0	0	4	1.75	0	415.166666666667	0	0	0	0	0	0	0	0	0	0	0	37524.75
0159_AJ09_760027_20191017_ST	37364	0	0	0.075	0	0	0	9	0	0	0	0	0	9.2	7	0	0.166666666666666	0	0	0	0	0	5	0	207.083333333333	0	0	0	0	0	0	0	0	0	0	0	37126.475
0159_AA34_42207_20180827_ST	37225	0	0	0	0	0	0	4	0	0	0	0	0	4.2	11	0	0	0	0	0	0	0	4.5	0	298.166666666667	0	0	0	0	0	0	0	0	0	0	0	36903.1333333334
0159_AA34_42317_20190103_ST	35337	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	1.08333333333334	0	0	0	0	6	0.5	0	310.5	0	0	0	0	0	0	0	0	0	0	0	35002.9166666666
0159_AQ22_10470_20200103_ST	34951	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0	1	0	0	289.416666666667	0	4	0	0	0	0	0	0	0	0	0	34631.5833333333
0159_AA34_42082_20180514_ST	34254	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0.333333333333333	0	0	0	0	6	0.5	0	343	0	0	0	0	0	0	0	0	0	0	0	33889.1666666667
0159_AY44_33032_20170926_ST	33941	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	1	0	185	0	5	0	0	0	0	0	0	0	0	0	33735
0159_AA34_42364_20190301_ST	33755	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	3	0	0	280	0	0	0	0	0	0	0	0	0	0	0	33463
0159_AA34_42478_20190916_ST	32927	0	0	0	0	0	0	1	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	308.666666666667	0	0	0	0	0	0	0	0	0	0	0	32610.3333333333
0159_AP39_21066_20171129_ST	32587	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	1	0	0	193.5	0	2	0	0	0	0	0	0	0	0	0	32376.5
0159_AF13_79004_20190322_ST	32343	0	0	0.5	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	32126.5
0159_AA34_42444_20190706_ST	31818	0	0	30.8375	0	0	0	1	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0.5	0	141.321428571429	0	0	0	0	0	0	0	0	0	0	0	31631.3410714285
0159_AP39_21555_20181108_ST	30839	0	0	0	0	0	0	2	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0.5	0	220.833333333334	0	0	0	0	0	0	0	0	0	0	0	30599.6666666666
0159_BD46_77054_20190703_ST	30764	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0.166666666666666	0	0	0	0	0	1	0	217.25	0	0	0	0	0	0	0	0	0	0	0	30531.5833333334
0159_AP39_21175_20180310_ST	30717	0	0	0	0	0	0	2	0	0	0	0	0	12.4	6	0	0	0	0	0	0	2	3.25	0	237.916666666666	0	0	0	0	0	0	0	0	0	0	0	30453.4333333333
0159_AA34_42360_20190304_ST	30320	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	200.916666666667	0	0	0	0	0	0	0	0	0	0	0	30110.0833333333
0159_BE31_82033_20191210_ST	30076	0	0	0	0	0	0	2	0	0	0	0	0	12	10	0	0.5	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	29863.5
0159_AQ29_10046_20171214_ST	29347	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	1.5	0	182.75	0	0	0	0	0	0	0	0	0	0	0	29151.75
0159_AP39_21046_20171002_ST	28962	0	0	0	0	0	0	1	0	0	0	0	0	8	2	0	0	0	0	0	0	1	0	0	197.75	0	0	0	0	0	0	0	0	0	0	0	28752.25
0159_AP39_21200_20180318_ST	28891	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0.25	0	0	0	0	0	0	0	192.416666666667	0	0	0	0	0	0	0	0	0	0	0	28682.3333333333
0159_AA34_42323_20190102_ST	28034	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0.5	0	0	0	0	0	1.5	0	221.75	0	0	0	0	0	0	0	0	0	0	0	27798.25
0159_AP39_21207_20180418_ST	27680	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0.25	0	0	0	0	0	0	0	221.916666666666	0	1	0	0	0	0	0	0	0	0	0	27443.8333333333
0159_AA34_42028_20180918_ST	26136	0	0	0	0	0	0	2	0	0	0	0	0	2	4	0	0	0	0	0	0	0	1.5	0	185.166666666667	0	0	0	0	0	0	0	0	0	0	0	25941.3333333334
0159_AP39_21437_20180911_ST	25557	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0.25	0	0	0	0	2	0	0	183.75	0	0	0	0	0	0	0	0	0	0	0	25355
