,Bacteroidales_S24_7_grp_uncl,Lachnospiraceae_uncl,Lachnospiraceae_NK4A136_grp,Ruminococcaceae_uncl,Lactococcus,Romboutsia,Clostridiales_vadinBB60_grp_uncl,Akkermansia,Anaeroplasma,Oscillibacter,Acetatifactor,Ruminiclostridium_9,Enterobacteriaceae_uncl,Lactobacillus,Turicibacter,Lachnospiraceae_UCG_001,Clostridium_sensu_stricto_1,Clostridiales_uncl,Parabacteroides,Tyzzerella,Enterococcus,Peptostreptococcaceae_uncl,Ruminococcaceae_UCG_014,Bacteria_uncl,Parcubacteria_uncl,Lachnoclostridium,Lactobacillales_uncl,Epulopiscium,Clostridiaceae_1_uncl,Erysipelatoclostridium,Flavobacterium,Ruminiclostridium_5,Roseburia,Anaerotruncus,Eubacterium_coprostanoligenes_grp
0115.PG407.SB.MST,2.7727677572416,0.101622113074843,-1.39164436759722,-0.975483970372303,-7.86683505554772,-4.82563157208236,-4.82563157208236,-7.86683505554772,-4.82563157208236,-0.95443056117447,-2.87972142302705,-1.21471365943814,-7.86683505554772,-7.86683505554772,-7.86683505554772,-4.82563157208236,-7.86683505554772,-4.82563157208236,-7.86683505554772,-4.13248439152242,-7.86683505554772,-7.86683505554772,-0.44360493740848,-4.82563157208236,-7.86683505554772,-1.64757774173442,-7.86683505554772,-7.86683505554772,-7.86683505554772,-4.82563157208236,-7.86683505554772,-4.13248439152242,-2.11758137098015,-7.86683505554772,-7.86683505554772
0115.PG408.LB.MST,2.22400563241806,1.20428728621961,0.461660048396297,0.321898106021138,-7.68522962890251,-7.68522962890251,1.42880919750394,-4.46559363676091,-7.68522962890251,0.159379176523363,-3.07929927564102,-1.16975677075658,-7.68522962890251,-7.68522962890251,-7.68522962890251,0.159379176523363,-7.68522962890251,-1.82653630714565,-7.68522962890251,-7.68522962890251,-7.68522962890251,-7.68522962890251,-0.910245575271494,-4.46559363676091,-7.68522962890251,-4.46559363676091,-7.68522962890251,-7.68522962890251,-7.68522962890251,-7.68522962890251,-7.68522962890251,-3.3669813480928,-0.615446035050849,-4.46559363676091,-7.68522962890251
0115.PG408.SB.MST,2.29727485398,0.734753861333647,-0.877664679238591,0.148751318225029,-8.05221151083614,-8.05221151083614,-4.38921011806961,-5.08235729862956,-5.08235729862956,-2.59745064884156,-2.59745064884156,-1.11206538507744,-3.2905978294015,-3.13644714957424,-3.13644714957424,-2.24914395457334,-2.77977220563551,-3.47291938619546,-8.05221151083614,-5.08235729862956,-8.05221151083614,-8.05221151083614,-0.27017294325714,-5.08235729862956,-3.13644714957424,-0.712909446162536,-8.05221151083614,-8.05221151083614,-8.05221151083614,-3.2905978294015,-3.69606293750967,-3.69606293750967,-1.5559967740134,-8.05221151083614,-8.05221151083614
0115.PG409.LB.MST,2.63773563083863,1.67280885362096,0.256955690259523,0.859448502551337,-7.19589366932342,-3.36738524271684,1.09275917122099,-7.19589366932342,2.07503246780495,0.969905498115648,-1.66263715047842,-0.231891026787692,-7.19589366932342,-7.19589366932342,-7.19589366932342,-0.0902405097246655,-7.19589366932342,-1.22731907922057,-7.19589366932342,-1.75794733028274,-7.19589366932342,-7.19589366932342,-3.36738524271684,-3.36738524271684,-7.19589366932342,-7.19589366932342,-7.19589366932342,-7.19589366932342,-7.19589366932342,-7.19589366932342,-7.19589366932342,-4.06053242327679,-2.26877295404873,-7.19589366932342,-7.19589366932342
0115.PG409.SB.MST,3.65287240941968,-0.0638932727734315,-2.09532559526691,-0.262744131518597,-4.17476713694674,-7.14129478907219,-7.14129478907219,-7.14129478907219,-4.17476713694674,-3.07615484827863,-3.07615484827863,-1.13024469922332,-3.4816199563868,-7.14129478907219,-4.17476713694674,-4.17476713694674,-7.14129478907219,-7.14129478907219,-7.14129478907219,-3.4816199563868,-7.14129478907219,-7.14129478907219,-1.13024469922332,-7.14129478907219,-7.14129478907219,-3.07615484827863,-7.14129478907219,-7.14129478907219,-7.14129478907219,-7.14129478907219,-7.14129478907219,-3.4816199563868,-3.4816199563868,-7.14129478907219,-7.14129478907219
0115.PG416.LB.MST,2.71548449080972,0.158885912565604,0.419169010829271,0.803580709739603,-7.18004098609264,-7.18004098609264,-1.31196583658235,2.66275576306136,-0.174887267086444,-0.589831119149152,-0.00204445424703288,0.309168115614942,-4.14517918063857,-7.18004098609264,-7.18004098609264,-7.18004098609264,-7.18004098609264,-1.50612185102331,-7.18004098609264,-0.481617534508919,-7.18004098609264,-7.18004098609264,-0.849342314634237,-3.04656689197046,-7.18004098609264,-4.14517918063857,-7.18004098609264,-7.18004098609264,-7.18004098609264,-7.18004098609264,-7.18004098609264,-4.14517918063857,-7.18004098609264,-4.14517918063857,-7.18004098609264
0115.PG416.SB.MST,1.27951769360525,-1.35476635725735,-0.546308330186413,-0.766979692355234,1.13014029253065,-4.46828166646773,-5.16142884702767,1.81957689369406,-5.16142884702767,-1.69569294422795,-1.72744164254253,-1.13607715629252,-2.11690640930425,-4.06281655835956,-4.06281655835956,-8.08887772056825,-8.08887772056825,-5.16142884702767,-8.08887772056825,-2.96420426969145,-2.38884012478789,-8.08887772056825,-2.52237151741241,-4.46828166646773,-2.59647948956614,-5.16142884702767,-8.08887772056825,-8.08887772056825,-8.08887772056825,-8.08887772056825,-2.7635335742293,-4.46828166646773,-5.16142884702767,-8.08887772056825,-8.08887772056825
0115.PG418.LB.MST,1.12084577102784,1.8673937283149,1.7327188249883,1.26955672755928,-1.94931909730892,-7.47821641134331,-2.9609200089874,1.03268298343317,-0.269676926201574,0.196080412162711,0.696210746811953,1.00464376336877,-7.47821641134331,-7.47821641134331,-7.47821641134331,-7.47821641134331,-7.47821641134331,-1.94931909730892,-7.47821641134331,-0.736296457463069,-7.47821641134331,-7.47821641134331,-4.34721437010729,-3.65406718954735,-7.47821641134331,-2.9609200089874,-7.47821641134331,-7.47821641134331,-7.47821641134331,-7.47821641134331,-7.47821641134331,-2.55545490087924,-7.47821641134331,-7.47821641134331,-7.47821641134331
0115.PG418.SB.MST,1.03947816171202,-0.896862536327138,-1.70779275254347,-2.71109486140725,-0.904297514814656,-8.71269627237665,-8.71269627237665,1.25231234336737,-4.70352502609746,-4.01037784553751,-1.70779275254347,-3.4042420419672,-4.41584295364568,-4.70352502609746,-8.71269627237665,-8.71269627237665,-8.71269627237665,-8.71269627237665,-8.71269627237665,-5.80213731476557,-5.80213731476557,-8.71269627237665,-3.60491273742935,-4.70352502609746,-5.10899013420562,-3.72269577308573,-8.71269627237665,-8.71269627237665,-5.80213731476557,-8.71269627237665,-3.4042420419672,-3.23718795730403,-8.71269627237665,-8.71269627237665,-8.71269627237665
0115.PG421.LB.MST,2.3322759392401,0.725726810711891,0.529852287513233,1.01940051283194,-2.41458669165321,-7.7281325629672,-2.66590111993411,-4.61181126898943,-4.61181126898943,0.315442416167778,0.0610175654724796,0.629935746070216,-0.898239202285119,-4.61181126898943,-7.7281325629672,-7.7281325629672,-7.7281325629672,-2.12690461920143,-7.7281325629672,-1.11530370752295,-7.7281325629672,-7.7281325629672,-1.27960675881422,-4.61181126898943,-7.7281325629672,-4.61181126898943,-7.7281325629672,-7.7281325629672,-7.7281325629672,-7.7281325629672,-7.7281325629672,-2.82005179976137,-7.7281325629672,-3.91866408842948,-7.7281325629672
0115.PG421.SB.MST,2.83051700225085,-1.2999204411235,-0.486145272774942,-2.07311032935698,-0.804599003893477,-7.86916808012236,-3.86486979858504,-7.86916808012236,-4.96348208725315,-3.35404417481905,-2.01904310808671,-3.17172261802509,-1.32589592752676,-3.86486979858504,-7.86916808012236,-3.57718772613326,-7.86916808012236,-7.86916808012236,-7.86916808012236,-4.2703349066932,-4.96348208725315,-7.86916808012236,-0.974498040688875,-4.96348208725315,-3.86486979858504,-3.86486979858504,-7.86916808012236,-7.86916808012236,-7.86916808012236,-7.86916808012236,-3.17172261802509,-7.86916808012236,-4.96348208725315,-7.86916808012236,-7.86916808012236
0115.PG423.LB.MST,2.07136662507055,1.9019484731125,2.14398926460808,1.27717858999729,-7.14176055781281,-7.14176055781281,0.143474981517914,-1.48398143641886,2.36423005626433,-0.663000884349034,-0.416140806417508,-0.703822878869289,-7.14176055781281,-7.14176055781281,-7.14176055781281,-1.68465213188102,-7.14176055781281,-1.10928798697745,-7.14176055781281,-3.88187670921723,-7.14176055781281,-7.14176055781281,-1.17382650811502,-3.88187670921723,-7.14176055781281,-7.14176055781281,-7.14176055781281,-7.14176055781281,-7.14176055781281,-7.14176055781281,-7.14176055781281,-3.88187670921723,-3.18872952865729,-7.14176055781281,-7.14176055781281
0115.PG423.SB.MST,2.60013262931543,0.972512397798138,-0.253099581631279,-1.20652986045489,-7.83585152681657,-7.83585152681657,-2.41955250030074,-1.41625039143696,-0.792096082363966,-2.17839044348386,-1.2620997116097,-1.29108724848295,-7.83585152681657,-7.83585152681657,-7.83585152681657,-1.55935123507763,-7.83585152681657,-3.02568830387106,-7.83585152681657,-7.83585152681657,-4.81744777309911,-7.83585152681657,-0.54078165408306,-7.83585152681657,-4.81744777309911,-1.41625039143696,-7.83585152681657,-7.83585152681657,-7.83585152681657,-7.83585152681657,-7.83585152681657,-2.33254112331111,-1.12856831898518,-7.83585152681657,-7.83585152681657
0115.PG424.LB.MST,1.68394247039645,1.43453735057146,2.01898032953052,0.873848025227516,-7.2744076894528,-3.32335392243429,0.754183521471427,-4.01650110299424,2.17381430285891,1.20385472208409,-0.797625278126037,-0.582513898509092,-7.2744076894528,-7.2744076894528,-7.2744076894528,-1.18328775893802,-7.2744076894528,-0.582513898509092,-7.2744076894528,-2.22474163376618,-7.2744076894528,-7.2744076894528,-2.07059095393892,-2.22474163376618,-7.2744076894528,-4.01650110299424,-7.2744076894528,-7.2744076894528,-7.2744076894528,-7.2744076894528,-7.2744076894528,-4.01650110299424,-3.32335392243429,-7.2744076894528,-7.2744076894528
0115.PG424.SB.MST,3.54148161601952,-0.459109525034977,-0.732402860034658,-2.67831300908997,-7.25575567879254,-4.28775092152407,-4.28775092152407,-1.39737916362791,-3.18913863285596,-2.90145656040418,-4.28775092152407,-4.28775092152407,-4.28775092152407,-4.28775092152407,-7.25575567879254,-2.20830937984424,-7.25575567879254,-4.28775092152407,-7.25575567879254,-7.25575567879254,-4.28775092152407,-7.25575567879254,-1.02965438350259,-7.25575567879254,-3.59460374096413,-4.28775092152407,-7.25575567879254,-7.25575567879254,-7.25575567879254,-7.25575567879254,-3.18913863285596,-3.18913863285596,-2.90145656040418,-7.25575567879254,-7.25575567879254
0115.PG425.LB.MST,0.998582158715009,2.26023407462762,1.74051950344439,1.2015230027117,-7.35092878437347,-7.35092878437347,0.743689909086219,-2.69029729539893,1.63714114899055,0.927354649426642,-0.709295826532344,-0.338922038235449,-7.35092878437347,-7.35092878437347,-7.35092878437347,-7.35092878437347,-7.35092878437347,-1.03206921879539,-7.35092878437347,-2.69029729539893,-7.35092878437347,-7.35092878437347,-1.13215267735238,-3.38344447595887,-7.35092878437347,-2.97797936785071,-7.35092878437347,-7.35092878437347,-7.35092878437347,-7.35092878437347,-7.35092878437347,-2.97797936785071,-2.28483218729076,-4.07659165651882,-7.35092878437347
0115.PG425.SB.MST,3.32007850563544,0.989837071317647,0.717903355834005,-0.538337877037688,-7.28086273062384,-4.251909943742,-0.786174040942269,-1.68696058628046,-0.640992031097771,-0.490709828048433,-1.767003293954,-1.94932485074795,-7.28086273062384,-4.251909943742,-7.28086273062384,-2.8656155826221,-7.28086273062384,-2.8656155826221,-7.28086273062384,-2.8656155826221,-4.251909943742,-7.28086273062384,-0.884614113755521,-7.28086273062384,-7.28086273062384,-7.28086273062384,-7.28086273062384,-7.28086273062384,-7.28086273062384,-7.28086273062384,-4.251909943742,-4.251909943742,-2.05468536640578,-7.28086273062384,-7.28086273062384
0115.PG431.LB.MST,2.51368861075882,2.22216776199987,-1.75154881243361,0.748395714718927,-2.54000617279788,-7.37959140205627,-4.14944408523198,-7.37959140205627,-0.594096023742571,-0.817239575056781,1.55766617951689,-0.00630935884045171,-7.37959140205627,-7.37959140205627,-7.37959140205627,-7.37959140205627,-7.37959140205627,-1.51038675561673,-7.37959140205627,-1.25907232733582,-7.37959140205627,-7.37959140205627,-7.37959140205627,-7.37959140205627,-7.37959140205627,-3.05083179656387,-7.37959140205627,-7.37959140205627,-7.37959140205627,-1.95221950789576,-7.37959140205627,-2.20353393617667,-2.07000254355215,-0.257623787121358,-7.37959140205627
0115.PG431.SB.MST,3.72162171226291,-1.00152472742873,-7.07624735699569,-7.07624735699569,0.00611578303365324,-7.07624735699569,-7.07624735699569,-7.07624735699569,-7.07624735699569,-4.13701894335788,-2.75072458223799,-4.13701894335788,-7.07624735699569,-7.07624735699569,-7.07624735699569,-7.07624735699569,-7.07624735699569,-7.07624735699569,-7.07624735699569,-7.07624735699569,-7.07624735699569,-7.07624735699569,-4.13701894335788,-7.07624735699569,-7.07624735699569,-2.52758103092378,-7.07624735699569,-7.07624735699569,-7.07624735699569,0.245007691316002,-7.07624735699569,-3.03840665468977,-4.13701894335788,-7.07624735699569,-7.07624735699569
0115.PG432.LB.MST,2.13685471379103,1.96151509586419,-0.938389622690696,0.812308359739585,-7.54597043778591,-7.54597043778591,-1.53309673043739,-7.54597043778591,-1.21464299931885,-0.72216651422106,1.3110856449894,0.42170236603517,-7.54597043778591,-7.54597043778591,-7.54597043778591,-7.54597043778591,-7.54597043778591,-1.30995317912318,-7.54597043778591,-0.592113385972862,-3.20707316400906,-7.54597043778591,-4.30568545267717,-2.91939109155728,-7.54597043778591,-0.194811588503859,-7.54597043778591,-7.54597043778591,-7.54597043778591,-2.10846087534095,-7.54597043778591,-3.20707316400906,-1.82077880288917,-0.298352267444699,-7.54597043778591
0115.PG432.SB.MST,0.767940048900521,-0.516019517478081,-4.18688046608934,-4.74649625402476,0.0757994109519767,-9.05528372633024,-9.05528372633024,-4.18688046608934,-9.05528372633024,-9.05528372633024,-3.49373328552939,-9.05528372633024,-9.05528372633024,-9.05528372633024,-6.13279061514465,-9.05528372633024,-9.05528372633024,-9.05528372633024,-9.05528372633024,-6.13279061514465,-2.24097031703403,-9.05528372633024,-5.03417832647654,-9.05528372633024,-6.13279061514465,-1.76334276267763,-9.05528372633024,-9.05528372633024,-9.05528372633024,0.0368201173468039,-9.05528372633024,-3.83020552215061,-9.05528372633024,-9.05528372633024,-9.05528372633024
0115.PG433.LB.MST,1.89280901858166,1.31266799470151,-1.89817565846943,1.19740195005428,-4.20076075146347,-7.36133899396147,-7.36133899396147,2.39091298054519,-1.25632177229703,-0.735024848663744,1.47256251570802,0.414359765377789,-7.36133899396147,-7.36133899396147,-7.36133899396147,-7.36133899396147,-7.36133899396147,-1.71585410167547,-7.36133899396147,-0.833464921476997,-7.36133899396147,-7.36133899396147,-4.20076075146347,-2.59132283902937,-7.36133899396147,-2.12131920978364,-7.36133899396147,-7.36133899396147,-7.36133899396147,-3.10214846279536,-7.36133899396147,-1.71585410167547,-1.20502847790948,-1.31038899356731,-7.36133899396147
0115.PG433.SB.MST,1.34179903038227,-1.2076461405433,-7.57684827947392,-2.8170840529774,-0.154496225951951,-7.57684827947392,-7.57684827947392,2.99754386756719,-7.57684827947392,-3.91569634164551,-7.57684827947392,-3.22254916108557,-7.57684827947392,-7.57684827947392,-7.57684827947392,-7.57684827947392,-7.57684827947392,-7.57684827947392,-7.57684827947392,-7.57684827947392,-3.51023123353735,-7.57684827947392,-7.57684827947392,-2.66293337315015,-7.57684827947392,-1.9697861925902,-3.51023123353735,-7.57684827947392,-7.57684827947392,-0.00367333621736713,-7.57684827947392,-3.91569634164551,-7.57684827947392,-7.57684827947392,-7.57684827947392
0115.PG439.LB.MST,2.12912462217302,1.26653234600766,0.0992235260533176,1.387537478813,-7.46438900524329,-7.46438900524329,1.81721684504176,-7.46438900524329,1.1662304753061,0.445174506629074,-2.13882304580316,-1.17374214975957,-7.46438900524329,-7.46438900524329,-0.434074953564732,-2.8319702263631,-7.46438900524329,-1.27382560831655,-7.46438900524329,-2.42650511825494,-7.46438900524329,-7.46438900524329,-2.42650511825494,-3.52511740692305,-7.46438900524329,-4.21826458748299,-7.46438900524329,-7.46438900524329,-7.46438900524329,-7.46438900524329,-7.46438900524329,-3.11965229881488,-7.46438900524329,-4.21826458748299,-7.46438900524329
0115.PG439.SB.MST,0.275835099238542,0.622889445190291,-0.0189644409821034,0.186887613222045,-7.38979991177513,-7.38979991177513,-0.603898036901816,-7.38979991177513,-1.13196546710231,-1.3770879251353,-2.18801814135163,-1.96487459003742,-7.38979991177513,2.24577042788084,2.74194924967717,-2.18801814135163,-7.38979991177513,-2.18801814135163,-7.38979991177513,-4.26745968303146,-7.38979991177513,-7.38979991177513,-7.38979991177513,-7.38979991177513,-7.38979991177513,-2.88116532191157,-7.38979991177513,-7.38979991177513,-7.38979991177513,-7.38979991177513,-4.26745968303146,-4.26745968303146,-3.57431250247152,-7.38979991177513,-7.38979991177513
0115.PG440.LB.MST,1.35712491097406,1.49892282283432,0.512427832286916,0.788681208915074,-7.55764964162129,-7.55764964162129,2.30418730151497,-7.55764964162129,0.475386560606567,-0.0136652636098634,-0.820756703519027,-0.892215667501172,-7.55764964162129,-3.49490535294556,-3.49490535294556,-3.49490535294556,-7.55764964162129,-0.381390043735181,-7.55764964162129,-4.1880525335055,-7.55764964162129,-7.55764964162129,-2.80175817238561,-2.80175817238561,-7.55764964162129,-2.39629306427745,-7.55764964162129,-7.55764964162129,-7.55764964162129,-7.55764964162129,-7.55764964162129,-2.5786146210714,-1.79015726070713,-4.1880525335055,-7.55764964162129
0115.PG440.SB.MST,1.05053910210787,1.40373578167027,0.00763742045376163,0.270380544558291,-5.30556855858803,-8.36766472646669,-1.22803111468231,-8.36766472646669,-3.51380908935997,-1.22803111468231,-2.08669273371983,-1.3737429258637,-8.36766472646669,-3.22612701690819,-0.224164193603563,-3.91927419746813,-8.36766472646669,-2.74061920112649,-8.36766472646669,-5.30556855858803,-4.61242137802808,-8.36766472646669,-2.47235521453181,-8.36766472646669,-8.36766472646669,-2.74061920112649,-8.36766472646669,-8.36766472646669,-8.36766472646669,-5.30556855858803,-8.36766472646669,-4.61242137802808,-2.47235521453181,-8.36766472646669,-8.36766472646669
0115.PG441.LB.MST,2.62485839468942,1.029492834094,-0.715349715346303,-1.00303178779808,-7.56884782149524,-7.56884782149524,1.49017366480461,-7.56884782149524,0.139065612809765,0.180738309210333,-0.533028158552348,-1.76517183984498,-7.56884782149524,-7.56884782149524,-0.970241964975093,-2.61246970023218,-7.56884782149524,-1.26873495353109,-7.56884782149524,-7.56884782149524,-7.56884782149524,-7.56884782149524,-0.533028158552348,-3.01793480834035,-7.56884782149524,-3.30561688079213,-7.56884782149524,-7.56884782149524,-7.56884782149524,-7.56884782149524,-7.56884782149524,-7.56884782149524,-1.51385741156407,-4.40422916946024,-7.56884782149524
0115.PG441.SB.MST,3.83582338239693,-0.650216707209577,-1.71108866789484,-3.21516606467111,-6.93295483593907,-6.93295483593907,-2.116553776003,-3.90831324523106,-3.90831324523106,-2.52201888411117,-3.21516606467111,-3.90831324523106,-6.93295483593907,-3.90831324523106,1.25074205398347,-6.93295483593907,-6.93295483593907,-3.21516606467111,-6.93295483593907,-6.93295483593907,-6.93295483593907,-6.93295483593907,-1.42340659544306,-3.90831324523106,-6.93295483593907,-3.90831324523106,-6.93295483593907,-6.93295483593907,-6.93295483593907,-6.93295483593907,-6.93295483593907,-6.93295483593907,-6.93295483593907,-6.93295483593907,-6.93295483593907
