SampleID	G01.cellular_anatomical_entity	G01.protein_containing_complex	G01.virion_component	G02.catalytic_complex	G02.ribonucleoprotein_complex	G02.membrane_protein_complex	G02.intracellular_protein_containing_complex	G02.protein_DNA_complex	G02.transporter_complex	G02.DNA_repair_complex	G02.type_VI_protein_secretion_system_complex	G02.DNA_packaging_complex	G02.molybdopterin_synthase_complex	G02.fatty_acid_synthase_complex	G02.transcription_regulator_complex	G02.tricarboxylic_acid_cycle_enzyme_complex	G02.type_II_protein_secretion_system_complex	G02.cytochrome_complex	G02.protein_containing_complex	G02.type_III_protein_secretion_system_complex	G02.fatty_acid_beta_oxidation_multienzyme_complex	G02.collagen_trimer	G02.proteasome_core_complex	G02.Arp2_3_protein_complex	G02.myosin_complex	G02.nuclear_protein_containing_complex	G02.type_IV_secretion_system_complex	G02.type_I_protein_secretion_system_complex	G02.Rare	G03.virus_tail__fiber	G03.viral_capsid	G03.virion_component	G03.virus_tail__sheath	G03.virus_tail__baseplate	G03.virus_tail	G03.viral_capsid__decoration	G03.viral_nucleocapsid	G03.viral_membrane	G03.virus_tail__tube	G03.viral_procapsid	G03.viral_tegument	G03.capsomere	G03.virion_membrane	G04.intrinsic_component_of_membrane	G04.cytoplasm	G04.membrane	G04.organelle	G04.periplasmic_space	G04.extracellular_region	G04.cellular_anatomical_entity	G04.cell_projection	G04.cytosol	G04.extracellular_space	G04.cell_division_site	G04.cell_surface	G04.bacterial_type_flagellum_basal_body	G04.nucleoid	G04.host_cellular_component	G04.external_encapsulating_structure	G04.side_of_membrane	G04.bacterial_type_flagellum_hook	G04.intracellular_anatomical_structure	G04.bacterial_type_flagellum_filament_cap	G04.extrinsic_component_of_membrane	G04.bacterial_type_flagellum_basal_body__rod	G04.membrane_enclosed_lumen	G04.microtubule_organizing_center	G04.supramolecular_complex	G04.Rare
0159_AA34_42020_20180607_ST	3.42652498180528	0.738138803743879	-4.16466378554916	-3.58739523891946	-4.94867578962542	-4.54982009090493	-5.0246096904666	-5.35810129894968	-5.35810129894968	-6.22645256853471	-7.99715862856494	-10.743869073907	-7.59169352045677	-8.69030580912488	-12.5427669751098	-7.59169352045677	-6.7093043402583	-9.09577091723305	-6.81850363222329	-8.46716225781067	-7.99715862856494	-16.6175235203493	-9.38345298968483	-19.4497185055102	-20.4019164605405	-20.6891849190293	-9.38345298968483	-24.5165232508351	-17.2489799979594	-8.75557997214314	-19.2863762646242	-15.6032569309912	-19.0265913685496	-29.8854405431296	-8.06243279158319	-26.5361556184343	-26.3211603173957	-23.0833830795477	-23.2782487948085	-19.7671842735144	-26.3399543730782	-18.9535922563382	-22.8492573546343	1.96155868531671	1.09772464394082	1.24531751233054	-1.56273643012925	-1.14179168703725	-2.39295255323216	-2.29524111873829	-2.69009202560468	-3.17559984138638	-4.75605021694723	-4.137011008541	-3.43620095523549	-3.99391016490033	-4.06290303638728	-3.99391016490033	-4.35058510883906	-4.30406509320417	-4.43327682468418	-15.995079669834	-5.72113111299082	-4.6225188243227	-6.00881318544259	-5.60334807733443	-14.554670246507	-14.2504001312045	-3.97193125818155
0159_AA34_42021_20181004_ST	4.22618795187918	1.4142747587258	-5.64046271060498	-3.60552896975795	-5.059952977941	-4.98706217285982	-4.89688923775146	-5.30235434585963	-5.83689649624293	-6.08062075525716	-7.56411744433342	-8.76809024865935	-7.78726099564763	-9.17355535676752	-8.25726462489336	-9.86670253732746	-9.64355898601325	-7.92079238827215	-10.5598497178874	-9.4612374292193	-9.86670253732746	-16.6249195172717	-18.0369904900584	-19.4571145024325	-20.4093124574629	-20.6965809159517	-25.4635604685061	-24.5239192477574	-17.2563759948818	-22.470205186757	-19.2867999571992	-15.6036806235662	-19.0270150611246	-29.8858642357046	-9.92500439599838	-26.5365793110093	-26.3215840099707	-23.0838067721227	-23.2786724873835	-19.7676079660894	-26.3403780656532	-18.9540159489132	-22.8496810472093	2.14634986708137	1.13285720992063	1.45608430799566	-1.7273197885127	-2.30532028508291	-1.99702186736198	-2.17279848365974	-2.7929205292048	-3.72339589607091	-4.80430860763962	-4.16522864834995	-5.01438007738648	-4.75301531325207	-4.77833312123636	-6.36245322568617	-5.95698811757801	-4.91553424274985	-6.36245322568617	-15.8728661593573	-12.1747928803632	-5.66930604512623	-12.4738213713441	-6.76791833379434	-14.4324567360303	-7.05560040624612	-6.54477478248013
0159_AA34_42025_20180402_ST	6.35577355727244	3.68937243275257	-10.045145990025	-3.64550589427663	-4.36507845537718	-4.67721162369312	-4.67165776801033	-5.64005183886878	-5.75636715150945	-5.66632592823896	-20.9300886912761	-7.80930815295594	-7.5651111924439	-7.92178613638263	-8.76908399676983	-8.88686703242622	-10.0500178422319	-9.66702558997579	-9.86769628543795	-9.46223117732978	-27.0220354317882	-16.6160772801572	-18.0281482529439	-10.9663085741061	-20.4004702203484	-20.6877386788372	-11.659455754666	-24.5150770106429	-17.2475337577673	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	2.01163906632725	1.36186410485712	0.894091797176876	-1.3309786798359	-2.61802981031804	-2.77711408649016	-2.49176495960574	-3.93893422411014	-4.29560916804887	-5.85756041421698	-5.00407058358186	-5.01649310358041	-4.74455938809677	-5.20886499622787	-5.6972177641418	-6.01412947490852	-6.4281052726846	-5.51695594031086	-7.20129516091808	-5.67282631101765	-7.89444234147802	-7.20129516091808	-16.1588169517031	-14.5683155054773	-14.2640453901748	-6.4281052726846
0159_AA34_42027_20180402_ST	6.42976939882152	3.55374621566827	-9.98351561448978	-3.81139583561027	-4.97673374242057	-4.99927898074163	-4.76770203529905	-5.29678109937439	-5.74939298590826	-5.93863498554678	-7.54807289798088	-8.93436725910077	-11.7473295666375	-8.24122007854083	-12.5536862009315	-13.6570789673192	-15.7491231426067	-7.95353800608905	-18.9229431110249	-15.3871080140338	-27.0344008978021	-16.628442746171	-18.0405137189577	-19.4606377313319	-20.4128356863622	-20.700104144851	-25.4670836974055	-24.5274424766568	-17.2598992237811	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	2.28282767122324	1.26702444507842	1.31712053572697	-1.63950346815093	-2.22970267945843	-1.80984883389817	-2.47482513749142	-3.69122046181591	-3.75575898295348	-3.75575898295348	-4.67204971482763	-5.36519689538758	-10.3302405722962	-5.36519689538758	-10.2960055767912	-4.67204971482763	-5.36519689538758	-6.05834407594753	-15.8114683361848	-12.1133950571907	-15.3399247116233	-12.4124235481715	-15.9615603590836	-14.3710589128577	-14.0667887975552	-12.6426071237419
0159_AA34_42028_20180918_ST	3.69173515636765	0.934099165805396	-4.62583432217304	-3.49865277120942	-5.03127916403877	-4.78615670600579	-5.01174126748243	-5.77228236577635	-5.44142812145937	-6.14400933425267	-20.9357858748417	-9.01096081794073	-7.91234852927263	-10.1095731066088	-8.31781363738079	-8.40482501437042	-9.12874385359712	-8.03013156492901	-8.60549570983257	-8.72327874548895	-8.72327874548895	-16.6217744637229	-10.1095731066088	-10.1095731066088	-20.406167403914	-20.6934358624028	-25.4604154149573	-10.8027202871688	-10.8027202871688	-9.47769217795471	-19.2866192968853	-10.1708393585147	-19.0268344008106	-29.8856835753907	-9.07222706984655	-26.5363986506953	-26.3214033496568	-23.0836261118088	-23.2784918270695	-19.7674273057755	-26.3401974053393	-18.9538352885993	-22.8495003868953	2.07918589072721	1.05251314312495	1.43054767568316	-1.69228481089687	-1.92450909730639	-2.50833368800971	-2.26178440022373	-4.17748077068254	-3.22571565061473	-4.02333009085529	-4.68138595160396	-4.79960011466517	-4.17056032783797	-4.98062884645682	-5.00415934386701	-5.85145720425422	-5.4837324241289	-5.36310443634028	-15.9267847313115	-7.53785615782445	-5.65078650879207	-5.74609668859639	-16.0768767542103	-14.4863753079844	-7.35553460103049	-5.62093354564238
0159_AA34_42029_20180719_ST	6.12385276604712	4.09667965291304	-10.2205324189602	-2.8806629437692	-4.62986279857846	-4.40671924726425	-4.62986279857846	-4.62986279857846	-4.40671924726425	-6.01615715969835	-20.8735543289859	-10.6858884714247	-11.6784297383335	-3.93671561801852	-12.4847863726275	-13.5881791390152	-15.6802233143027	-12.2696005853197	-18.8540432827209	-15.3182081857298	-26.965501069498	-16.559542917867	-17.9716138906537	-19.3917379030278	-20.3439358580582	-20.631204316547	-25.3981838691014	-24.4585426483528	-17.1909993954771	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	1.49719505715333	0.575364144903562	0.0243914531241569	-2.19722457733622	-3.29583686600433	-2.19722457733622	-4.81909175923136	-8.03734135070255	-6.57410829201379	-8.72156386003777	-7.14454069769874	-3.70130197411249	-11.1101908140114	-9.26220958698974	-11.0759558185064	-10.083453992509	-10.1707961665797	-3.29583686600433	-16.5914185778999	-12.8933452989058	-16.1198749533385	-13.1923737898867	-16.7415106007987	-15.1510091545729	-14.8467390392704	-13.4225573654571
0159_AA34_42031_20180409_ST	4.12042449723427	1.28664460003168	-5.40706909726596	-3.74248845523415	-4.7774945374991	-4.81130218027187	-4.95457512614169	-5.61591384731182	-5.76099744591883	-5.85290797096655	-8.32359360943961	-8.31529480662491	-7.81276798567362	-9.15984163364023	-8.39258648092656	-9.23988434131376	-10.0508145575301	-8.85311136621775	-10.1153530786677	-8.98395096717656	-27.0321055581529	-9.32689571830339	-11.0316438105418	-11.7247909911018	-10.1153530786677	-20.6978088052019	-25.4647883577563	-24.5251471370077	-17.257603884132	-22.4701853451556	-11.781845118921	-9.70240357724119	-19.0269952195231	-29.8858443941032	-28.3252004184619	-26.5365594694078	-26.3215641683693	-23.0837869305213	-23.2786526457821	-19.767588124488	-26.3403582240518	-18.9539961073118	-22.8496612056078	2.21478404955056	1.32812132688505	1.21798334018567	-1.43682950033137	-2.3985484219745	-2.25940614494506	-2.35838734433648	-3.62003169002581	-3.46722616478842	-4.62247873256986	-4.56804352601484	-4.76638678734006	-3.98813673443939	-5.03672352833007	-5.63407964424834	-5.12710758979834	-5.8476537445464	-4.57025347166564	-8.19902900170987	-4.84620520433193	-7.38809878549355	-5.8476537445464	-16.0026733937558	-9.58532336282977	-14.1079018322274	-6.77191264606973
0159_AA34_42033_20180613_ST	4.4893137938171	1.57428163425817	-6.06359542807527	-3.83805713069161	-4.7908839561601	-4.93677048560874	-5.02317561826334	-5.84791981798247	-5.87544449137256	-6.03933234647768	-6.42580095389519	-8.89470726233675	-11.7493741179725	-16.0966183216538	-8.47349379726045	-8.53803231839802	-9.85978815838034	-9.08659827014685	-18.9249876623599	-9.04885794216401	-27.0364454491371	-9.85978815838034	-18.0425582702928	-19.4626822826669	-10.5529353389403	-20.7021486961861	-25.4691282487405	-24.5294870279918	-17.2619437751161	-22.4702293469646	-19.2868241174068	-10.6056935775844	-19.0270392213322	-29.8858883959122	-28.3252444202709	-26.5366034712169	-26.3216081701783	-23.0838309323303	-23.2786966475911	-19.7676321262971	-26.3404022258609	-18.9540401091208	-22.8497052074169	2.29882945412273	1.32665631901719	1.39125873995989	-1.42241825293006	-2.34254456025612	-2.13302726065367	-2.20463679303179	-3.53296439817735	-3.37567891954472	-4.48135837543592	-4.93030859548382	-5.49829263308976	-4.69391981741959	-5.19601176121683	-6.13428139980976	-5.69244864753072	-5.93361070434761	-5.08631284396041	-6.53974650791792	-6.02892088415193	-7.63835879658603	-6.02892088415193	-8.0438239046942	-14.3345501049918	-7.63835879658603	-6.86516890835255
0159_AA34_42037_20180418_ST	3.30932861836985	0.535827903362797	-3.84515652173264	-3.66002204932493	-4.76497551333149	-4.87586442920625	-5.15717028451876	-5.07582464506481	-6.07770730727436	-5.58404948713074	-8.54156054786453	-8.31841699655032	-6.93212263543043	-7.44294825919642	-12.5479886545857	-13.6513814209734	-15.7434255962609	-9.64017283653264	-8.54156054786453	-15.381410467688	-27.0287033514563	-8.54156054786453	-18.034816172612	-19.4549401849861	-20.4071381400164	-20.6944065985052	-25.4613861510597	-24.521744930311	-17.2542016774353	-7.21505613830307	-19.2861137326403	-15.6029943990073	-19.0263288365656	-29.8851780111457	-28.3245340355044	-26.5358930864503	-26.3208977854118	-23.0831205475638	-23.2779862628246	-19.7669217415305	-26.3396918410943	-18.9533297243543	-22.8489948226503	2.11659047538578	1.39207064314548	1.06846800782402	-1.60918047904357	-2.78398190606923	-1.93311897951753	-2.56083835475502	-3.21476482216168	-4.39341981850333	-5.08656699906327	-4.68110189095511	-4.93241631923601	-5.08656699906327	-7.16600854074311	-5.08656699906327	-5.77971417962322	-5.77971417962322	-6.47286136018316	-15.9199476047509	-12.2218743257568	-15.4484039801895	-12.5209028167377	-16.0700396276497	-14.4795381814239	-14.1752680661214	-12.7510863923081
0159_AA34_42038_20180920_ST	4.40632375168827	1.5366212460615	-5.94294499774977	-3.64362767110859	-5.06159505916517	-4.92337227397793	-5.10976076927308	-5.58997989930327	-5.79776579496316	-6.02149568461137	-7.5560927556761	-9.09653779662325	-8.67532433154694	-16.0942372594139	-8.26985922343878	-8.30160792175336	-10.0009940708504	-8.25606590130645	-10.1951500852914	-9.94383565701045	-27.0340643868973	-16.6281062352662	-18.0401772080529	-19.4603012204271	-11.4479130537867	-20.6997676339462	-25.4667471865006	-24.527105965752	-12.8342074149066	-22.4702238238407	-19.2868185942828	-10.4044345428786	-19.0270336982082	-29.8858828727882	-28.325238897147	-26.5365979480929	-26.3216026470544	-23.0838254092064	-23.2786911244671	-19.7676266031731	-26.3403967027369	-18.9540345859969	-22.8496996842929	2.22073915987615	1.11268530205146	1.54765486786379	-1.61303320318406	-2.353854467597	-2.14085790124512	-2.29088431526497	-2.85108112698061	-3.44588994860625	-4.39669273278555	-4.45160849038166	-4.7215281064936	-5.17200531338898	-5.74552953137054	-5.46522756621638	-5.41467528705355	-5.09750278609106	-6.27615778243271	-15.8179848300732	-7.6624521435526	-6.70694069852516	-7.19244851430686	-15.9680768529721	-9.2718900559867	-7.19244851430686	-7.97260707185644
0159_AA34_42039_20180413_ST	3.0917862174725	0.559528302408942	-3.65131451988144	-3.59339657493954	-5.45412852808688	-4.17549089488516	-4.78653442195155	-5.4915160601585	-4.80314215835121	-6.24350374074138	-20.9208895780926	-10.7332237205315	-6.56195747185991	-16.0730091911215	-7.25510465241986	-6.40780679203265	-6.86833167732385	-7.84289131732197	-5.88279653327471	-7.9482518329798	-7.25510465241986	-16.6068781669738	-18.0189491397605	-19.4390731521346	-20.3912711071649	-9.74001130220786	-8.35371694108797	-24.5058778974595	-8.17139538429401	-8.42901750051251	-19.2857573076549	-15.6026379740219	-19.0259724115803	-29.8848215861603	-7.04272313939262	-26.535536661465	-26.3205413604264	-23.0827641225784	-23.2776298378392	-19.7665653165451	-26.3393354161089	-18.9529732993689	-22.848638397665	1.75391700419125	1.00179054020189	0.965238654756601	-1.51485441888396	-0.672221678586915	-2.99300747622781	-2.14612619572582	-2.73266364122751	-2.73491336096152	-3.27005629237822	-3.88909550078444	-3.28425924255621	-3.61943193383534	-4.9187149179656	-3.88909550078444	-4.24237485572204	-3.75556410815992	-4.7935517750116	-16.1472156488925	-6.93361793850787	-4.58224268134439	-4.44871128871987	-5.42954054173159	-14.7068062255655	-6.5281528303997	-3.93788566495388
0159_AA34_42040_20180410_ST	3.53874508083133	0.685932616265124	-4.22467769709645	-3.69339744502817	-4.73264102530319	-4.96217222650922	-4.91764714746781	-5.62378152355456	-6.13788047266552	-5.80610308034852	-20.9412252968757	-8.45699486761078	-8.86245997571895	-8.86245997571895	-12.5524573405172	-13.655850106905	-15.7478942821925	-9.26792508382711	-18.9217142506106	-8.86245997571895	-27.0331720373878	-16.6272138857568	-18.0392848585435	-8.86245997571895	-20.411606825948	-20.6988752844368	-25.4658548369912	-24.5262136162425	-17.2586703633669	-7.81950237080642	-19.286447150769	-15.603327817136	-19.0266622546943	-29.8855114292744	-28.3248674536331	-26.536226504579	-26.3212312035405	-23.0834539656925	-23.2783196809533	-19.7672551596592	-26.340025259223	-18.953663142483	-22.849328240779	2.19092912412945	1.38171256824476	1.30230747743611	-1.4956812116975	-2.48531307125265	-2.40564566851878	-2.40564566851878	-3.47103230955857	-4.4071256687289	-4.51248618438673	-4.31181548892458	-5.32341640060306	-4.04712293469749	-5.10027284928885	-6.016563581163	-5.1692657207758	-5.32341640060306	-5.72888150871122	-15.8403662643678	-5.1692657207758	-15.3688226398064	-12.4413214763546	-7.11517586983111	-14.3999568410408	-14.0956867257383	-12.671505051925
0159_AA34_42043_20180410_ST	6.3705414191666	3.66249121806439	-10.033032637231	-2.89037175789616	-6.17108656078026	-6.37682368721021	-4.49980967033027	-6.97411439819107	-7.71642602705317	-7.46032802034151	-20.9327432003762	-10.745077342815	-11.7376186097238	-16.084862813405	-12.5439752440178	-13.6473680104055	-15.739412185693	-12.32878945671	-18.9132321541112	-15.3773970571201	-27.0246899408884	-16.6187317892573	-18.030802762044	-19.4509267744182	-20.4031247294485	-20.6903931879373	-25.4573727404918	-24.5177315197431	-17.2501882668674	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	1.73460105538811	1.46633706879343	1.46633706879343	-2.62219063400003	-0.405465108108164	-4.32261635001207	-4.19740354265356	-7.41565313412475	-5.95242007543599	-8.09987564345997	-6.52285248112094	-8.8299616979984	-10.4885025974336	-8.64052137041194	-10.4542676019286	-9.46176577593115	-9.54910795000186	-11.5972107196974	-15.9697303613221	-12.271657082328	-15.4981867367607	-12.5706855733089	-16.1198223842209	-14.5293209379951	-14.2250508226926	-12.8008691488793
0159_AA34_42044_20180410_ST	6.41894859057661	3.57372068469685	-9.99266927527346	-3.77704957978479	-4.53299766158376	-4.42763714592594	-5.63160995025187	-6.98215820764354	-5.63160995025187	-5.47745927042461	-20.9407870098287	-10.7531211522675	-11.7456624191763	-16.0929066228575	-12.5520190534703	-13.655411819858	-15.7474559951455	-12.3368332661625	-18.9212759635637	-6.73022223891998	-27.0327337503408	-16.6267755987098	-18.0388465714965	-19.4589705838706	-20.411168538901	-20.6984369973898	-25.4654165499442	-24.5257753291956	-17.2582320763199	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	2.19111768812804	1.48564369508744	1.1541204323779	-1.32004497557869	-2.68102152871429	-2.58571134890997	-1.58240924004618	-7.28651923879968	-5.82328618011092	-7.9707417481349	-3.19184715248028	-4.29045944114839	-10.3593687021085	-8.51138747508686	-10.3251337066035	-9.33263188060608	-9.41997405467678	-11.4680768243724	-15.840596465997	-12.1425231870029	-15.3690528414356	-12.4415516779838	-15.9906884888959	-14.40018704267	-14.0959169273675	-12.6717352535542
0159_AA34_42045_20180907_ST	6.39609771854494	3.61574741824423	-10.0118451367892	-3.8073207093103	-5.4167586217444	-4.58546110270364	-4.41531008152993	-5.4167586217444	-5.53454165740078	-5.74218102217902	-20.9371119993127	-10.7494461417516	-11.7419874086603	-16.0892316123416	-12.5483440429543	-13.651736809342	-15.7437809846295	-12.3331582556465	-7.61398319908062	-15.3817658560566	-27.0290587398249	-6.92083601852067	-18.0351715609806	-19.4552955733547	-20.407493528385	-20.6947619868738	-25.4617415394283	-24.5221003186796	-17.2545570658039	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	2.14892059027742	1.432934938573	1.01087723537142	-1.37836829584747	-2.67414864942653	-2.56494935746154	-2.3487262489919	-3.44733853766001	-3.44733853766001	-8.03194434319798	-4.8336328987799	-8.7620303977364	-4.8336328987799	-8.57259007014994	-10.3863363016666	-5.23909800688807	-9.48117664973986	-3.73502061011179	-15.9017990610601	-12.203725782066	-4.8336328987799	-12.5027542730469	-16.0518910839589	-14.4613896377331	-14.1571195224306	-12.7329378486173
0159_AA34_42046_20180413_ST	6.40694829509745	3.59581786732898	-10.0027661624264	-3.69631863339078	-5.00213414522958	-4.58434222464076	-4.90050149968577	-5.51295976899557	-5.57285791057664	-6.23760561661489	-8.58101270412919	-8.58101270412919	-11.7437590108501	-8.58101270412919	-12.5501156451441	-8.58101270412919	-15.7455525868193	-8.98647781223736	-18.9193725552375	-8.17554759602103	-27.0308303420146	-16.6248721903836	-18.0369431631703	-19.4570671755445	-20.4092651305748	-20.6965335890636	-25.463513141618	-24.5238719208694	-17.2563286679937	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	2.19450521904864	1.30550384400536	1.23197032600053	-1.50251855000698	-2.46177531776458	-3.01834696331877	-2.59182844601278	-4.0651341841223	-3.82397212730541	-5.76988227636072	-3.89808009945913	-4.3035452075673	-4.99669238812724	-5.76988227636072	-10.3573277763886	-9.36482595039117	-5.36441716825256	-5.76988227636072	-5.76988227636072	-5.07673509580078	-15.4012469112207	-12.4737457477689	-16.0228825586809	-14.4323811124551	-14.1281109971526	-6.86849456502884
0159_AA34_42047_20180417_ST	6.39142466192339	3.6243154738423	-10.0157401357657	-3.68285237022654	-4.75761595638992	-4.77156113650496	-4.89073094259576	-5.47138242415259	-5.630755047961	-5.77104068765109	-8.8035869343278	-8.24397114639237	-8.11043975376785	-6.85767678527248	-8.8035869343278	-9.49673411488774	-15.7430029269845	-8.8035869343278	-18.9168228954027	-9.49673411488774	-27.0282806821798	-16.6223225305488	-18.0343935033355	-19.4545175157097	-20.40671547074	-20.6939839292288	-25.4609634817832	-24.5213222610346	-17.2537790081589	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	2.1477337760897	1.20876116248804	1.22976749519772	-1.53759443077657	-2.61330145786577	-2.42555983360248	-2.46694504976533	-3.63858247344833	-3.31189824319328	-4.71472190626439	-4.78371477775134	-5.02487683456823	-5.22554753003038	-5.63101263813854	-6.72962492680665	-5.02487683456823	-6.72962492680665	-5.47686195831128	-6.72962492680665	-5.63101263813854	-7.4227721073666	-12.5152173276215	-16.0643541385335	-14.4738526923077	-14.1695825770052	-6.32415981869849
0159_AA34_42049_20180413_ST	6.43480570472035	3.54443394682419	-9.97923965154454	-3.3603753871419	-6.18155786064756	-4.27666611901606	-4.969813299576	-6.98458569805836	-7.72689732692046	-7.47079932020881	-20.9432145002435	-10.7555486426823	-11.7480899095911	-16.0953341132723	-12.5544465438851	-13.6578393102728	-15.7498834855603	-12.3392607565773	-18.9237034539785	-15.3878683569874	-27.0351612407557	-16.6292030891246	-18.0412740619113	-19.4613980742855	-20.4135960293158	-20.7008644878046	-25.4678440403591	-24.5282028196104	-17.2606595667347	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	2.484906649788	0.916290731874155	1.09861228866811	-2.45034037707337	-5.53848724503953	-4.15076609308541	-4.0255532857269	-0.693147180559945	-5.78056981850933	-7.92802538653331	-6.35100222419428	-8.65811144107174	-10.3166523405069	-8.46867111348528	-10.2824173450019	-9.28991551900449	-9.3772576930752	-11.4253604627708	-15.7978801043955	-12.0998068254014	-15.326336479834	-12.3988353163822	-15.9479721272943	-14.3574706810684	-14.0532005657659	-12.6290188919526
0159_AA34_42050_20180419_ST	6.4114557720058	3.5875246728134	-9.9989804448192	-3.41749357432291	-5.59129787745103	-5.0316820895156	-4.7803676612347	-6.28444505801097	-5.36815432613682	-6.57212713046275	-20.9396053608036	-10.7519395032424	-11.7444807701512	-16.0917249738324	-12.5508374044452	-13.6542301708329	-15.7462743461204	-12.3356516171374	-18.9200943145386	-15.3842592175475	-27.0315521013158	-16.6255939496847	-18.0376649224714	-19.4577889348456	-20.4099868898759	-20.6972553483647	-25.4642349009191	-24.5245936801705	-17.2570504272948	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	2.23657952768683	1.25798491247652	1.27568448957592	-2.76736677825863	-3.46051395881857	-1.69692536655722	-4.08838480499076	-3.46051395881857	-3.46051395881857	-7.99085690579718	-3.46051395881857	-4.55912624748668	-10.3794838597708	-8.53150263274914	-10.3452488642658	-9.35274703826836	-9.44008921233906	-11.4881919820346	-15.8607116236593	-12.1626383446652	-15.3891679990979	-12.4616668356461	-16.0108036465581	-14.4203022003323	-14.1160320850298	-12.6918504112165
0159_AA34_42051_20180417_ST	6.1463295272968	4.05858918280227	-10.2049187100991	-3.18635263316264	-4.1026433650368	-5.48893772615669	-4.1026433650368	-4.1026433650368	-5.48893772615669	-3.69717825692863	-20.8804173813745	-10.6927515238133	-11.685292790722	-16.0325369944033	-12.4916494250161	-13.5950421914038	-15.6870863666913	-12.2764636377083	-18.8609063351095	-15.3250712381184	-26.9723641218866	-16.5664059702556	-17.9784769430423	-19.3986009554164	-20.3507989104468	-20.6380673689356	-25.40504692149	-24.4654057007413	-17.1978624478657	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	1.43508452528932	0.693147180559945	0	-2.01490302054226	-1.09861228866811	-2.70805020110221	-1.32175583998232	-7.98363717173069	-6.52040411304193	-8.66785968106591	-7.09083651872688	-9.39794573560433	-11.0564866350395	-9.20850540801787	-11.0222516395345	-10.0297498135371	-10.1170919876078	-12.1651947573034	-16.5377143989281	-12.839641119934	-16.0661707743666	-13.1386696109148	-16.6878064218269	-15.097304975601	-14.7930348602985	-2.70805020110221
