mouse_id	liver.ENSMUSG00000021492	liver.ENSMUSG00000026621	liver.ENSMUSG00000018677	liver.ENSMUSG00000076435	liver.ENSMUSG00000030313	liver.ENSMUSG00000033306	liver.ENSMUSG00000021676	liver.ENSMUSG00000078578	liver.ENSMUSG00000083563	liver.ENSMUSG00000031482	liver.ENSMUSG00000003746	liver.ENSMUSG00000044749	liver.ENSMUSG00000031010	liver.ENSMUSG00000070704	liver.ENSMUSG00000033684	liver.ENSMUSG00000037095	liver.ENSMUSG00000034158	liver.ENSMUSG00000039196	liver.ENSMUSG00000033898	liver.ENSMUSG00000044533	liver.ENSMUSG00000039197	liver.ENSMUSG00000000326	liver.ENSMUSG00000069805	liver.ENSMUSG00000090150	liver.ENSMUSG00000004207	liver.ENSMUSG00000022766	liver.ENSMUSG00000024085	liver.ENSMUSG00000029695	liver.ENSMUSG00000029716	liver.ENSMUSG00000024892	liver.ENSMUSG00000025347	liver.ENSMUSG00000023224	liver.ENSMUSG00000028980	liver.ENSMUSG00000022821	liver.ENSMUSG00000005373	liver.ENSMUSG00000037942	liver.ENSMUSG00000025261	liver.ENSMUSG00000028179	liver.ENSMUSG00000021091	liver.ENSMUSG00000073988	liver.ENSMUSG00000025393	liver.ENSMUSG00000030122	liver.ENSMUSG00000063856	liver.ENSMUSG00000006373	liver.ENSMUSG00000033308	liver.ENSMUSG00000031980	liver.ENSMUSG00000026664	liver.ENSMUSG00000030382	liver.ENSMUSG00000022877	liver.ENSMUSG00000064345	liver.ENSMUSG00000052974	liver.ENSMUSG00000025130	liver.ENSMUSG00000021876	liver.ENSMUSG00000092746	liver.ENSMUSG00000006522	liver.ENSMUSG00000026365	liver.ENSMUSG00000026874	liver.ENSMUSG00000027249	liver.ENSMUSG00000092702	liver.ENSMUSG00000064367	liver.ENSMUSG00000064341	liver.ENSMUSG00000003053	liver.ENSMUSG00000022875	liver.ENSMUSG00000027597	liver.ENSMUSG00000059481	liver.ENSMUSG00000017344	liver.ENSMUSG00000073418	liver.ENSMUSG00000028307	liver.ENSMUSG00000027513	liver.ENSMUSG00000058207	liver.ENSMUSG00000021922	liver.ENSMUSG00000037798	liver.ENSMUSG00000035540	liver.ENSMUSG00000064373	liver.ENSMUSG00000025991	liver.ENSMUSG00000056035	liver.ENSMUSG00000032554	liver.ENSMUSG00000024164	liver.ENSMUSG00000099021	liver.ENSMUSG00000020609	liver.ENSMUSG00000099250
m65	-7.21699791174117	-7.12234136163661	-7.34606724500718	-7.26064198568283	-7.10152106752841	-7.15363192048377	-7.0802607108738	-7.11336501293633	-7.83032570060024	-7.32266132836646	-6.98417161372515	-7.07594757069582	-7.08633459110248	-7.04556942237466	-7.02436394474075	-7.598026288757	-6.86004723147577	-7.7079574780053	-6.93461925561961	-6.91105762886355	-6.99549111670907	-6.76450231963231	-7.08705559027728	-6.73632414619163	-6.81150527173041	-6.85978623237946	-6.90542332589756	-7.13946803193803	-6.80098876956445	-6.70742854878142	-6.74123941900302	-6.83535439895643	-6.55017070793089	-6.95794936559267	-6.58038743266938	-6.5581739004503	-6.62873422619136	-7.3426898142706	-7.23668325839537	-6.50272419203445	-6.4816784436291	-6.72232584488355	-6.43118714956386	-6.35454682683972	-6.38635731462406	-6.26152458906105	-6.39075823059372	-6.12307709872731	-6.24389022460925	-6.42018208948039	-6.20681717199939	-6.26585456494329	-6.17305304767881	-6.30165398955887	-6.14783402695951	-6.02886700299829	-5.98771824357276	-5.78582273563035	-6.24828228842845	-6.31295667444547	-5.99193091685685	-5.5885139861422	-5.48074399291163	-5.39936215913496	-5.33342847815048	-5.39077676580619	-5.39285190682279	-5.28527661181142	-5.52645934112644	-4.96912132743334	-5.28269482392453	-5.05717380236238	-4.65386733784979	-4.48363279354841	-4.61622815045704	-4.42008977274991	-3.60690124170902	-3.47260357953215	-3.34080517469814	-3.25859869461541	-3.12941259180301
m66	-7.19644619872007	-7.35157799557931	-7.24674989686492	-7.17870853092964	-7.24396493316298	-7.26522007892733	-7.22111187871547	-7.11912933754043	-7.01966980759695	-7.35215882812227	-7.19214601879508	-7.38223776173534	-7.06364346298241	-7.11011889035274	-7.08090317727447	-7.80060886664226	-7.13483989559679	-7.61388760171286	-7.05492304161226	-7.05284973470795	-7.13039125935057	-6.99506758661189	-6.97467937986654	-6.96477032733054	-6.87001604679724	-6.88823786145611	-7.1384916229825	-7.11851573422284	-6.9365137634342	-6.77440695800848	-6.77223575811086	-6.87457049824882	-6.97414828537399	-6.93166885022503	-6.74337681100313	-6.90469105353507	-6.58831577588851	-7.21433965271417	-7.27377856925284	-6.77669180287148	-6.48747240717883	-6.52309252972757	-6.51694099773116	-6.31896986494301	-6.4653684925261	-6.3818304351279	-6.3052799286986	-6.22215396955336	-6.51879090366128	-6.03676477144565	-6.10727029879915	-6.12652819286315	-6.36550087507713	-5.89298944070051	-6.18067280355148	-6.01768651036853	-6.03967081091992	-5.7948351245714	-5.68663211384363	-5.79381587387727	-5.45233600167499	-5.54227912570666	-5.57253754341212	-5.50720884499896	-5.44681767032477	-5.42211627356067	-5.54632769365774	-5.31930992987201	-5.65727466008962	-4.97381391798998	-5.37131428197635	-4.93883697406518	-4.66504872678929	-4.52797456645706	-4.54932970562086	-4.26546886153212	-3.63085529119375	-3.49897074746799	-3.0966467011358	-3.31434687522067	-2.90196258221518
m67	-7.1707823611082	-7.29468908067861	-7.18040478845319	-7.10855521078874	-7.19373247799342	-7.17196169344802	-7.13049973854218	-7.13305036001357	-7.46994240530958	-6.93520810484836	-7.00448787922066	-7.19087232249854	-6.94621767643612	-6.93882326913555	-7.15935603093278	-7.80896711202776	-6.72468091107127	-7.57659095361474	-6.83965984681041	-6.98991219470234	-6.97644003534915	-7.03707590093596	-6.9473883807488	-6.84765848731041	-6.87468277684755	-6.75241132971174	-6.88172002618746	-6.74815415139883	-6.84478308596825	-6.78603374157082	-6.71931972441533	-6.75678408957024	-6.79378493801935	-6.66874663678404	-6.71529416215573	-6.63524795455512	-6.64730779185099	-6.44107418490523	-7.30071067619233	-6.57931922147677	-6.47693560946723	-6.52465343481466	-6.25391714971179	-6.26970810394019	-6.35549910397805	-6.40029906481903	-6.17326984643712	-6.13332742360859	-6.3291834238543	-6.20445499151215	-5.97001912181959	-6.0173703483611	-6.30888927382146	-6.55278389808452	-6.23866178387346	-6.00985598484734	-5.91670481374598	-5.83299367424209	-6.29791387071309	-6.03042621935246	-5.68892672162648	-5.42985876771771	-5.44327537249065	-5.41286167801435	-5.41919285837845	-5.32251607832184	-5.49642776700403	-5.13655589015418	-5.55315706250388	-4.96203265529694	-5.29928055513862	-4.86467493370422	-4.63793948819884	-4.38608947433916	-4.17875121927617	-4.12016983253536	-3.58446502955198	-3.44602571456689	-3.63963331544771	-3.14825364622386	-3.43211192135475
m68	-7.15838814204687	-7.38844169561869	-7.27228999328972	-7.23619277894253	-7.3669931522112	-7.28822474709995	-7.2017841644813	-7.12322784373649	-7.29602872632346	-7.09816976416148	-7.09733138797944	-7.30941306646131	-7.00977870323239	-7.06706134418224	-7.10659410439079	-7.6428848869814	-6.86158920552218	-7.31465361122098	-6.93989000650039	-7.02727743249988	-7.11622767179404	-6.92585958983381	-7.03912955371799	-7.00365440937761	-6.86314312312008	-6.78657116215652	-6.91357885141411	-7.06354378660818	-6.8279584345802	-6.84670000210681	-6.69786767608459	-6.72128106787709	-6.77800798224972	-6.79407309886596	-6.74604201829374	-6.6662375611815	-6.64441958216524	-6.79965873560629	-7.26416946541416	-6.76449766937687	-6.58485850791871	-6.45207535542983	-6.44841837567317	-6.36276156904294	-6.31564014121322	-6.35070520506196	-6.36115455138818	-6.21091597309902	-6.29871529502335	-6.11278621752503	-5.93425465370824	-6.01908750800001	-6.21251666638107	-6.51576405031402	-6.01714096605699	-5.91168262038495	-5.84401963219252	-5.82591458186376	-6.28453583898608	-5.84405964336454	-5.53905062157816	-5.36822623105799	-5.46416715074528	-5.59047835355301	-5.39114280503761	-5.35544338619551	-5.3368941979069	-5.29987225980426	-5.29762920183706	-4.99541788293796	-5.19801001397363	-4.9293058256414	-4.68233712961287	-4.53050315964899	-4.43077166250146	-4.32717341358168	-3.63129096787662	-3.48182529903265	-3.56169803690513	-3.25891816851172	-3.26443402731609
m69	-7.21248121026837	-7.11860702344637	-7.02340904543324	-7.13163303847065	-7.29353030471158	-7.10248193101135	-7.1206899507112	-7.10619962760098	-7.38809005745872	-6.73326190880998	-7.09496009496589	-7.13671656631995	-6.97798894373311	-6.96441001063772	-7.17010896311484	-7.75322400822338	-7.08905188274216	-7.5091370746153	-6.98404998492367	-6.9368481886198	-6.9636299548444	-7.14069719918847	-6.88504917261055	-6.87889046665924	-6.94563829955779	-6.71894583785502	-6.79558253656641	-6.61737273392326	-6.86860838482899	-6.85333093808359	-6.71234027735397	-6.89300859068837	-6.92839462318934	-6.50230254782929	-6.8155518208786	-6.87104209286994	-6.62599688738329	-6.09794983247531	-7.39467421308019	-6.55944650526614	-6.42620789554519	-6.37422344588446	-6.36231013602046	-6.20540317607717	-6.34482209503012	-6.22846975350431	-6.28803866525774	-6.14256030500084	-6.38322133470168	-6.37868471848615	-5.83225838272349	-5.9578527692829	-6.41049704843134	-6.3931674704569	-6.30167653711624	-6.3953876743335	-6.13300182106792	-5.85159436170863	-6.22425076581547	-5.98343436025629	-5.64684272243197	-5.37665099899329	-5.58824733607609	-5.3408547065791	-5.5446167314605	-5.45374689220398	-5.46002362121395	-4.96600137962516	-5.55121378412108	-5.04488687008311	-5.2834254135216	-4.49157210763628	-4.69004632096787	-4.47416260654164	-4.07277877126008	-4.2871667033195	-3.59330403774273	-3.5446761367186	-3.56533463608554	-3.17428094538851	-3.24816956610367
m07	-7.31807003799978	-7.29984159772644	-7.37425952506394	-7.27849545444885	-7.2641406528093	-7.14736595697593	-7.26971795573265	-7.03743913040353	-6.54517048353166	-7.36371879786601	-7.1300124518076	-7.12055023112388	-7.13899114302753	-7.12594633205375	-7.54096318810165	-8.20550333630289	-7.23607777732984	-7.9348658334558	-7.04307594116199	-7.1734124914632	-7.07125834025686	-7.24300683252892	-7.17571014207724	-7.02943968568361	-6.9742357114219	-6.88461788901111	-7.1226452562074	-7.04707778488923	-6.90948295285975	-6.91982517786511	-6.93485842259953	-6.97320299103113	-6.89709280426622	-6.8669461604191	-6.48719415708076	-7.00305790883862	-6.69045126215195	-7.23375634378027	-7.430528507391	-6.81385945187822	-6.76900850841526	-6.23302722498382	-6.76711695098206	-6.45057857697526	-6.51764731112934	-6.4104682527292	-6.56840464281733	-6.39046038195493	-6.47457818056463	-5.88359827364265	-6.41870794834348	-6.21642680105309	-6.37683115392488	-5.44840122867663	-6.41061516780141	-6.2750837371179	-6.27738100612325	-5.93252725694146	-5.19716924746291	-5.31561519209715	-5.34080927875494	-5.82378452911536	-5.52035311972075	-5.80893435334781	-5.51846418976314	-5.51954900354633	-5.62027862379608	-5.34080927875494	-5.77715022458362	-5.28529974996824	-5.49394973125816	-4.97213450413212	-4.77093121968055	-4.58862511348242	-4.61189148382432	-4.66517626412882	-3.84728987702195	-3.71350259150023	-2.95041106507052	-3.29762028517332	-2.61153116397475
m70	-7.26787973514366	-7.26158680819811	-7.17933155144322	-7.05595155324404	-7.21135386097148	-7.12730719256823	-7.15034116318298	-7.08086872872758	-7.70927833968899	-7.14762353942972	-7.06574945585544	-7.01086396464199	-7.03451614300793	-7.07959797474776	-7.00085431309859	-7.60286097481473	-7.06875811941315	-7.68382800757068	-7.03743473605211	-7.01950269503837	-7.00188010451327	-6.79721874190377	-7.009237800324	-6.76027305995238	-6.81798365772764	-6.79459359869821	-7.05657064147645	-6.89980185546267	-6.90564386863616	-6.77816491103148	-6.79865354815219	-6.83819271344181	-6.72642332607382	-6.76917885505602	-6.84406027121644	-6.63683184041863	-6.58971763418842	-7.0012938091502	-7.12068081198959	-6.51509302973826	-6.44456045661317	-6.61957785573456	-6.31384088177504	-6.31391456831254	-6.41902547231413	-6.36897504067744	-6.22863946559253	-6.17111841719329	-6.23094275557195	-6.58188759838136	-5.97703186153938	-6.18643939071321	-6.06624187850398	-6.75082768222331	-6.2826484207313	-5.91816269353949	-5.94824948756056	-5.86411571419712	-6.48499222483658	-6.26481039687275	-5.92535587659586	-5.52758980310611	-5.5101532927817	-5.48381075360549	-5.40127812321353	-5.42756545392142	-5.39865073690368	-5.28187423386489	-5.51388818505273	-5.08133220060332	-5.29137057912551	-4.86374338110692	-4.65216439001144	-4.49189531423176	-4.56495663574489	-4.31310305342835	-3.61438212930798	-3.44725281964994	-3.82390599412806	-3.19940331277475	-3.52318854138958
m71	-7.2264139234267	-7.11276155574605	-7.23222424796222	-7.16234982795949	-7.02589630948749	-7.12636606520258	-7.0978593841169	-7.14050134944526	-7.55930934795201	-7.07190286159061	-6.90449160327568	-6.87842245553856	-6.88971062695455	-6.8579129679262	-7.2277230689288	-8.1203875602628	-6.84349418189128	-7.6342122813033	-6.95150583096211	-6.98099458475875	-6.98045077597892	-7.09228680602929	-7.05838269381687	-6.6909982585371	-6.84391877459746	-6.72403429581412	-6.71189454126351	-6.92917574993507	-6.79163470453635	-6.74540898087697	-6.80552466284741	-6.98367115496058	-6.56444586468673	-6.72346900467414	-6.67816990410599	-6.60166905625916	-6.65426140631329	-6.59399357998082	-7.48665913759297	-6.52744306435267	-6.40524657261944	-6.68968613763374	-6.27456086976447	-6.25449020103272	-6.38023808279255	-6.29754954906546	-6.2842028905872	-6.19338941398003	-6.37575753763236	-6.22557056793017	-5.8501453562446	-6.06087716681753	-6.16799453762017	-6.73390587376046	-6.33953966432898	-6.16930149554391	-6.04137442882051	-5.900374835931	-6.45643653918397	-6.1434363520776	-5.71166774829937	-5.3596491048945	-5.5182060806642	-5.54071082013735	-5.50676604502691	-5.44026152221823	-5.75566457207357	-5.04433843514306	-4.8244491585305	-5.50712369782186	-5.35999595076835	-5.00904250219459	-4.69436198097457	-4.31229436798671	-4.40427771775789	-4.05944903307321	-3.62327058873371	-3.49598159532817	-3.83222717235552	-3.04732214617739	-3.55085629021804
m72	-7.27602980992593	-7.31692977133977	-7.223416299106	-7.16155976799168	-7.2621179931197	-7.13807593509997	-7.06372963126687	-7.03143524323904	-6.67694109313934	-7.0165635170163	-7.06962512316725	-7.07378879320675	-6.86947751513253	-7.19222397117366	-6.44129891673524	-5.61685270273493	-7.24469162337181	-6.30261791512118	-7.10549618300202	-7.07460722961516	-6.8600449741323	-6.69502585514839	-7.03275835696016	-6.83922251721583	-7.03445374814782	-7.18037144847441	-6.68284460997559	-6.66232390709105	-6.74532621951311	-6.56492288350002	-6.94733324601263	-6.63061010330775	-6.33872570010406	-6.88883623585002	-7.05329919131766	-6.20752946732055	-6.5666608262086	-6.94549642731569	-5.160184001028	-6.23885485250169	-6.63515345357751	-6.78793379202709	-6.46014629209143	-6.38486297899752	-6.41987499698684	-6.40307708581552	-6.35705140538913	-6.21050314571905	-6.06898736757403	-5.72707001201721	-6.09580708736234	-5.73361525031334	-5.73180720196156	-6.05078657226674	-5.15780351102519	-5.65806701764993	-5.82736169173039	-5.89651112673094	-5.64198267661239	-5.30587308327452	-5.32552780892502	-5.54572507974566	-5.41472961813007	-5.37598361259236	-5.3323672632047	-5.35276888573175	-5.12786161102086	-5.11893216028906	-4.86586978034461	-4.83621580749091	-4.37952708513956	-4.43573493568886	-4.66765578676907	-4.47493110669808	-4.46583218597642	-4.62026425978025	-3.8882317627308	-3.17250607993117	-3.48557830879159	-3.12629084338647	-3.16297632199295
m73	-7.19074549229689	-7.21018454932911	-7.12084820611258	-7.02499681900621	-7.09719460941938	-7.15217366221707	-7.11977459758486	-7.12731324925176	-7.32439413925385	-7.00561696416002	-7.07848983943815	-7.0196619454636	-6.94384697927512	-6.99325086095661	-7.11564488844252	-7.75537175495572	-6.89223285451315	-7.4460583130964	-6.92390321418375	-6.93927988023481	-7.00972740359816	-6.96554728646901	-7.00370438942993	-6.81328438314873	-6.8182603617507	-6.81170629568827	-6.81091818486162	-6.92399255553955	-6.8414279799222	-6.73248266873998	-6.74515299531019	-6.91072328655146	-6.64544094346036	-6.58816852125111	-6.71802035375887	-6.65840071013932	-6.5662535191364	-6.37477293443594	-7.24362049981416	-6.57102303793983	-6.40056940486178	-6.66421496170456	-6.34799459352021	-6.28732205229172	-6.23548728314071	-6.27849417072132	-6.24829245351309	-6.14240939940962	-6.37980613493673	-5.97748323336939	-5.66988931528115	-6.04777325457164	-6.1598512812646	-6.1593839254435	-6.39565374308094	-6.12821179247538	-5.89346893238976	-5.8482813394489	-5.8115122424802	-5.80016182429251	-5.47984605812747	-5.36463162819505	-5.53040549485478	-5.50178273938592	-5.41400291747745	-5.42180017345905	-5.48678760037119	-5.13634756062869	-4.95382391884413	-5.1472161962656	-5.39382999777839	-4.74337114226242	-4.67605907873771	-4.48959688052165	-4.15245583249057	-3.99430149798266	-3.67382319767663	-3.61997486734031	-3.41932653048252	-3.17467900430513	-3.1325072224957
m74	-7.19929345002209	-7.0680373712347	-7.06333538033703	-6.93389833591184	-7.18382922432451	-7.01109280652719	-7.01495869491928	-7.162200287004	-6.75598375173127	-6.83456326255194	-7.08275515549582	-7.0025223809611	-7.07815657817995	-7.08690884786452	-7.17312754230451	-7.44199559213326	-7.09003403354622	-7.36407768673375	-7.02229293638139	-6.86036310210922	-6.85695272682607	-6.98386430745363	-6.94062196468156	-6.79326125389562	-6.7692047918884	-6.85504651199038	-6.79469451780177	-6.49541143886459	-6.8521306884235	-6.60486125381893	-6.72845049554453	-6.86090378982991	-6.79469451780177	-6.45138162251247	-6.67085415286281	-6.718433159844	-6.61339930476579	-6.04658094277298	-7.08931308046997	-6.49940682729234	-6.3108107922771	-6.22029076340624	-6.17008995964381	-6.23732660366704	-6.22928163073741	-6.20911484570539	-6.11572130047883	-6.02420676783376	-6.10955758032733	-5.8857022609337	-5.68818504931598	-6.02315634756911	-6.14895616043809	-6.0827759627629	-6.38964783224671	-6.4331167495266	-6.13537052114568	-5.82219936524557	-5.6762261688751	-5.58810216297452	-5.41901930015608	-5.33193119526828	-5.54920541489014	-5.13888968490637	-5.29337662393858	-5.4927312651254	-5.47206286869941	-5.03051360200179	-5.02002278447349	-4.90641122060855	-5.45483622425354	-4.41568749499232	-4.6823845980788	-4.47641420153467	-3.94817632539288	-4.15844478152666	-3.73409518052555	-3.5456282360753	-3.39396531081718	-3.24310315169473	-2.90747865175143
m75	-7.16113084084015	-6.95840362409461	-7.01638092209156	-7.08752033962407	-7.26448323997209	-7.19360681315567	-7.14475939742547	-7.16664788342633	-7.23097606392725	-7.02798307908806	-7.1485137036393	-7.14517584719723	-7.04575986315308	-7.2072531142408	-6.93635898943181	-7.12619642240939	-7.12180005178423	-7.27691476505848	-7.06250856184679	-6.80990365793598	-6.98448614360292	-6.94297254472068	-6.86070103685251	-6.85382976752806	-6.64895177934773	-6.80478395832592	-6.97671293954856	-6.73551945842497	-6.67776617604225	-6.64300991610112	-6.66673400561336	-6.7747151404363	-6.51338574970265	-6.62440298567567	-6.80241571940127	-6.85897878810992	-6.74930221872039	-6.55244924773328	-6.94153538166698	-6.70904966645861	-6.42283308547497	-6.21591122217939	-6.14214097525989	-6.20487087451406	-6.31416548731965	-6.27816899710232	-6.15629560104712	-5.96776322145819	-6.30306838729427	-6.32981757687502	-5.9795094599688	-5.95761311835742	-6.1716886168878	-6.05351906770872	-6.04899631151874	-5.87112104689927	-5.95723210549363	-5.68757604194198	-5.73827699028008	-6.04399931802582	-5.6697484591268	-5.45968751750583	-5.42963377814902	-5.49474087028267	-5.26584832764493	-5.34032942020894	-5.28343793934355	-5.23593036151515	-5.34008962848403	-4.89865519693612	-5.24685380469105	-4.75200615823267	-4.61660629779569	-4.44256926701881	-4.10129825716329	-4.10943602628393	-3.47901009756729	-3.50307553790918	-3.3050037722859	-3.29642062355203	-2.8940592213784
m76	-7.11185739339573	-6.99815824209954	-7.16866507080571	-7.02733065162887	-7.04564032306521	-7.07025472173727	-6.97153796516077	-7.13968988655028	-7.49940827629905	-6.88286544349129	-6.94312059942532	-6.94768555409494	-6.96813573659033	-6.84574856968129	-7.03999834494591	-7.64688219161837	-6.99975455745811	-6.7541694670675	-6.84726866264564	-6.95202034301075	-6.90109306590112	-6.88533747181235	-6.77284424440928	-6.84337238046919	-6.77844748092185	-6.65318105352239	-6.74755699390251	-6.75851288094956	-6.79259448963059	-6.66952877285581	-6.59793225654474	-6.59802989141104	-6.71133326305958	-6.52865601450982	-6.79176384628645	-6.59988872574304	-6.66033282529891	-6.3403719348898	-7.11169402139733	-6.46575164143377	-6.42761338363193	-6.51687144264852	-6.18153270218012	-6.12095932173423	-6.31185175911331	-6.30994483125539	-6.15777973954457	-6.12795916771161	-6.13679385200368	-6.25381219012962	-5.61250207218516	-5.95034688738842	-6.04050265469586	-6.6019182011164	-5.86787396847363	-5.78134503612822	-5.81334703018283	-5.80783264103996	-6.41647523166992	-6.03532723032095	-5.67020461085883	-5.32502521914785	-5.24812053204562	-5.49330396080282	-5.41313554726635	-5.28524419862634	-5.27993897107571	-4.96104173410288	-4.83360820062279	-4.94398805089861	-4.96113685809504	-4.77320959144174	-4.63903914534293	-4.24142088602764	-4.14055726884732	-4.11783942233775	-3.59943190463481	-3.22942735466823	-3.78216638521515	-2.96754853554467	-3.44507268293388
m77	-7.14332253774764	-7.02398796738466	-7.08708494880088	-6.98228831946472	-7.08852028400986	-7.06020962485431	-7.0400767036424	-7.13104848184813	-6.77509934431431	-6.99033321730579	-6.99443177878618	-6.9158335504034	-7.07103462782355	-6.99126309079821	-7.07123620008789	-6.91825255806247	-7.05920126092887	-6.81116682959803	-6.82746083164198	-7.02886881427049	-6.83068630808488	-7.09139570992813	-6.79901933511622	-6.86732711092627	-6.86388052890842	-6.78817622338145	-6.80271136300056	-6.61038378049715	-6.73091233254277	-6.69554158883746	-6.79733170047204	-6.62912269755595	-6.74477837401485	-6.57441823617614	-6.63640444093338	-6.78665842693009	-6.65497715603997	-6.31751776187748	-6.49475761743499	-6.5976230261649	-6.51051226717431	-6.25553515836497	-6.27871868014658	-6.27480201588491	-6.21276918807848	-6.34152160266533	-6.20901725444644	-6.14921660161905	-6.17093800600683	-5.90558027800149	-5.79469663399018	-5.98390934002063	-6.35478659152695	-5.99669851120931	-6.02823600191228	-6.07651969825832	-5.83902952309784	-5.76838589973288	-5.77723480817459	-5.69306398962798	-5.32366355646236	-5.50219622970544	-5.32360772250761	-5.41392734722919	-5.33784543229079	-5.24911546856739	-5.29405947860052	-4.95434086999727	-5.41936887691994	-5.09568451817054	-4.91652008655238	-4.69211760827738	-4.63608908850487	-4.38628444564614	-4.13693871164207	-4.22620140307412	-3.69032560161224	-3.36257338874254	-3.39736664573401	-3.15470166532936	-2.9978497454952
m78	-7.21356457622921	-7.28203986965619	-7.12814669063916	-7.29771663821411	-7.30584107253582	-7.12653489645664	-7.04412550683229	-7.15900082480043	-7.12387673195134	-6.74380806734608	-7.18327889576957	-7.46437710669852	-7.0192341261992	-7.75592375747947	-6.06590296395637	-5.15568594073514	-7.14270233515864	-5.17975632383862	-7.11429841160276	-7.01028032326567	-6.92648668362169	-6.67287952946954	-6.54882048559512	-7.15209205620563	-7.10213859204859	-7.1663758945581	-6.76443212213154	-6.79662252022861	-6.66447334901837	-6.38322753757333	-6.88336635981074	-6.0833416335254	-6.40080567296002	-7.00485975136151	-7.29784422864042	-5.90886530214986	-6.6622771405255	-6.85054767948187	-4.63291417164576	-6.68730843097636	-6.6591603830162	-6.86191725806633	-6.415067861842	-6.7620987255156	-6.62063371935307	-6.45252819081125	-6.42546661727608	-6.52001473862511	-6.07655507685608	-5.94638709348563	-6.54995094015819	-5.51530006244264	-5.82492126655475	-5.79849597532781	-4.66527660371953	-4.92314694790893	-5.42553364930592	-5.71268921584683	-5.56195865177647	-5.54386699618625	-5.56552280949789	-6.11617322930293	-5.14421012488181	-5.8278324933719	-5.05716843336099	-4.84324079762265	-4.84315818094584	-5.33783358497301	-4.79157570054286	-4.67317208111272	-3.612913220481	-4.58849923359567	-4.60702918498957	-4.51657662041136	-4.55824596663392	-4.89564876920018	-3.26055082056698	-2.59497072564533	-3.07923169290815	-3.09947935787545	-2.75346599477594
m79	-7.18124910294194	-7.1079951254151	-7.23095552373365	-7.1360459433829	-7.21393289292617	-7.19649673439338	-7.09056894186742	-7.08712799005737	-7.20924831551046	-7.28822538268647	-7.06468018971785	-7.00066292316738	-7.03158409419479	-6.98217416498172	-7.12801015720919	-7.49051339227067	-6.94865326302383	-7.31288970651804	-6.96930475003202	-7.01378779447231	-7.05569155447328	-6.91408825483721	-6.84898631053956	-6.80223925819522	-6.84124564083767	-6.87257407578925	-6.95219065718092	-7.06208183867639	-6.75241569143621	-6.75196761434781	-6.78012090117905	-6.7501780931964	-6.47465138974669	-6.82005351812762	-6.68990529128935	-6.5628317686461	-6.63494978248759	-6.89932253510962	-7.12150993171323	-6.73212877240412	-6.43262378049826	-6.52180791003427	-6.28666944713111	-6.38118213810456	-6.3762498324353	-6.33646000609155	-6.17788108045077	-6.29393572223173	-6.38629426728129	-5.76612375453454	-5.87691406736932	-6.15408304098449	-6.09525905759466	-6.03454825119575	-6.03135636208607	-5.92110189266903	-5.75784351846889	-5.82362686823717	-5.89275608407198	-5.59850821106383	-5.38515718725891	-5.47184568151485	-5.50865313557476	-5.63091983964628	-5.38709946233002	-5.33797783799386	-5.41054092092522	-5.14407564356545	-5.09121346045637	-5.1782556568558	-5.14286557294239	-4.97650597942437	-4.68977962051627	-4.39536362203053	-4.36661653815253	-4.04204859845189	-3.49570837325094	-3.432486728314	-3.15758179853395	-3.1646112815387	-3.06600333880561
m08	-7.40059170458458	-7.26929668801976	-7.49382833360631	-7.3620790812371	-7.1988317832727	-7.2149272381958	-7.34154191196984	-6.90115307821473	-6.99386184734334	-7.29773181538611	-7.22344501953419	-7.25883857004277	-7.2264434666866	-7.26502276213564	-7.64706529266637	-7.99439041164333	-7.1807607266956	-8.03608380749901	-7.21887268988502	-7.1926845185308	-7.07733615223504	-7.36654586317486	-7.39970409773611	-7.27398008032502	-7.10817560061812	-6.98940797328067	-7.07412767912087	-7.10437142798539	-6.92625473723216	-7.01233076010352	-6.89069891670713	-6.94790046585667	-7.0571350517317	-6.80636316008532	-6.32397551382243	-6.99058591643388	-6.59993845955582	-7.12471733118249	-7.36912401478016	-7.1756958876311	-6.98999662417066	-6.40222654876786	-7.12707863763841	-6.58450712312696	-6.32723366175475	-6.57076153723777	-6.76801711589262	-6.39545985029499	-6.69295351312894	-5.99124177857098	-6.39733029658976	-6.30316411858363	-6.4024357407733	-5.843354240258	-6.55424572661659	-6.39432849773635	-6.16531263038718	-6.02824137502049	-5.66898614019425	-5.74605457770463	-5.40542560143173	-5.97167876197552	-5.62006903252839	-5.7751295554085	-5.64593878281747	-5.56838767691367	-5.57576545190399	-5.42088093553366	-5.79195335691646	-5.38360441076329	-5.56661261656963	-5.01506332713986	-4.86376711741425	-4.83504483276492	-4.28427571813	-4.67372867431507	-4.04290888600974	-4.0452323609509	-3.12280784119254	-3.62922626348244	-2.88164890849094
