Variable	beta
log_POS_00334.1400460	1.64837285698798
log_POS_00736.3628560	2.02432835714191
log_POS_00499.2246260	1.63490459088384
log_POS_00946.5037960	1.2471707591134
log_NEG_00344.1015640	28.488574450431
log_POS_00111.0440460	1.29844335318723
log_POS_00183.0862960	0.900846787075518
log_POS_00430.2254560	1.24084717897416
log_POS_00103.0389160	1.28702242074443
log_POS_00094.5151060	1.55288545166291
log_POS_00230.1862060	2.32769419033485
log_POS_00524.2890660	0.768867801265585
log_POS_00107.0007060	1.11829720006197
sqrt_POS_00154.9663760	2.0300926375393
log_POS_00140.0681560	1.2930593186049
log_NEG_00249.0134440	2.52830834001115
log_POS_00207.1590760	1.57158348807987
NEG_00216.9392640	2.79058095410578
log_POS_00228.0866560	1.88146650456015
log_POS_00213.1096760	0.903651289347553
log_POS_00183.0862960.1	1.08974043609652
log_POS_00459.6733360	7.65725332940064
log_POS_00290.1347260	2.89142701969976
log_NEG_00232.8587740	10795.7937168661
log_POS_00189.0159860	0.663629733565829
log_POS_00430.0894460	1.21373138921447
log_POS_00209.1899760	1.32157443824971
log_POS_00214.0772060	0.930737415208791
log_POS_00598.8365960	2.54111994845909
log_POS_00259.1118160	1.75690756575678
log_POS_00373.2376160	1.48793131421949
log_POS_00285.6351260	10.21815286984
log_POS_00487.0920260	1.21409407029947
log_NEG_00164.0386840	3.78161521041433
log_POS_00357.1770560	10.8708579692301
log_POS_00447.2087360	1.48370035560389
log_POS_00545.2545660	1.1288058915366
log_POS_00432.7143660	1.93146522808906
sqrt_NEG_00263.9732640	216843.636791991
sqrt_NEG_00200.8510740	3.25589657422845
log_POS_00302.1347460	12.2636314865489
log_NEG_00217.1196040	3.49282667844047
orig_NEG_00274.8588240	289036.140982724
log_POS_00131.0450560	3.67010309916252
log_NEG_00259.8180040	3.01310961001218
log_POS_00903.4291660	2.14531687753728
log_POS_00358.2337660	1.18717768858976
log_NEG_00302.1014140	0.774151425547682
log_POS_00297.1908860	0.956520601688358
log_POS_00424.7170060	2.51662285811943
log_POS_00165.0069960	2.24176082010353
log_POS_00643.4011160	1.42607587814296
log_POS_00590.3131660	1.08275527688485
log_POS_00197.1284660	1.67655181209071
log_POS_00750.6905160	2.41712612067773
orig_NEG_00188.8875240	159941.306457975
log_POS_00243.9287760	1.77036713404766
log_POS_00313.6486460	1.74442018499084
log_NEG_00416.2153940	0.463667603788947
log_POS_00764.7130460	3.16793297844337
log_POS_00803.4052960	2.65251832836344
log_POS_00371.2430460	1.56090311799121
log_POS_00386.2901160	1.08971294818947
log_POS_00102.0217960	0.799325189603366
log_POS_00533.2333860	0.88720816779884
log_POS_00088.0392560	1.84430098805827
log_POS_00367.1975660	1.33542817011657
log_POS_00099.5073160	9.25130412114297
log_POS_00625.3304160	2.30023235095604
log_POS_00193.0019460	11.3991508351904
log_POS_00313.1646160	1.21380256744302
log_POS_00758.7719760	2.77104995124486
NEG_00345.8353240	1.83004288752703
log_NEG_00225.0881840	2.13718514887158
log_POS_00231.0723860	0.988694175427739
log_POS_00256.6268660	11.4224936086693
log_POS_00247.1076860	2.18856970345031
log_NEG_00462.1844040	4.27598148392082
log_POS_00133.9655960	0.611497863371956
log_POS_00718.8377760	1.60326278616983
log_POS_00258.9773260	1708.2880707094
log_POS_00325.1130460	1.69993402987942
log_POS_00314.2174060	1.04697980542476
log_POS_00282.0032960	1.2875976369655
log_POS_00933.3760460	5842.17150556421
log_NEG_00147.0298540	2.31519997520716
log_POS_00368.2008960	1.21491012286286
log_POS_00715.4606160	1.89527939175675
orig_POS_00172.9769560	7.24785525303767
log_POS_00377.1463260	23.408295870057
log_POS_00439.7042760	32.1035567218602
log_POS_00426.6962460	0.482783759230166
log_NEG_00161.0455140	1.07786824148429
log_NEG_00221.1547140	1.36662731939785
log_NEG_00227.1038640	2.80262314508894
sqrt_POS_00430.2648760	0.813325830823289
sqrt_POS_00678.7062560	0.970419611594764
log_NEG_00313.0445540	2.23600427544003
log_POS_00917.3334860	6.66455379425823
log_POS_00365.1968360	1.28222934735925
log_POS_00245.1383260	1.02668144480367
sqrt_NEG_00403.9044040	3.50433671327409
log_POS_00151.0991260	6.06723027592545
log_NEG_00245.0569540	2.89496886251643
log_NEG_00229.0578940	1.2065437366362
log_POS_00238.1648360	1.17466793516415
log_POS_00747.6952960	1.48994879586314
log_NEG_00312.1413540	0.562314129440237
log_POS_00556.2993760	4.53161135762112
log_POS_00227.1753660	0.70673568580577
log_POS_00520.3352760	0.700076635949954
log_POS_01111.4025160	1.06225271311443
log_POS_00328.2232660	1.89893942643974
log_POS_01113.6018560	32.2282755493568
log_NEG_00274.0935740	1.46335513525141
log_POS_00950.5170760	2.28580096997394
log_POS_00151.0086760	0.845027469067457
log_POS_00713.3466860	1.27155655124882
log_POS_00183.1127760	2.11521578784488
log_POS_00366.1662060	1.87462231426598
log_POS_00440.2253260	4.74767235346466
log_NEG_00272.9591940	2.99723339622936
log_POS_00950.4686460	0.535861889547058
log_POS_00768.4501860	9.08134632489318
log_POS_00173.9973760	2.82853501526656
log_POS_00324.1555160	1.91651485178253
sqrt_NEG_00272.9577640	2.41155691979533
log_POS_00358.2437260	0.860371884420069
log_NEG_00248.9606240	2.12152465459165
log_POS_00547.3324960	1.1426987878776
log_NEG_00588.2156340	2.67517722610796
log_POS_00144.1018860	0.994726612875844
log_POS_00167.9714960	2.47342375265061
log_NEG_00195.0510740	0.926923213297512
log_POS_00370.1371360	2.57070266085652
log_POS_00215.0239360	2.62361430851464
log_POS_00207.1226860	0.536190969210013
log_POS_00469.1694460	4500.32561545727
log_NEG_00235.9184140	0.548522256817654
log_POS_00564.3591160	1.12536065820092
log_POS_00365.1481160	0.870388605791586
log_POS_00360.1501760	1.58919889114911
log_NEG_00263.0087140	0.32950720582485
log_NEG_00087.0451440	0.958252873886117
log_POS_00341.2172560	0.777602839294341
sqrt_POS_00746.6935560	1.25438032652742
log_POS_00635.3249460	2.98884430641281
log_NEG_00184.0978440	2.17439576713445
log_NEG_00134.0247240	0.782229174712543
log_POS_00100.0756660	2.45280086818134
log_POS_00650.8502460	1.51249777407391
NEG_00296.8824240	2.58296738519663
log_POS_00133.0858560	1.45566808304909
log_NEG_00306.0866040	0.466658714792257
log_POS_00190.9118760	0.954081470200135
log_POS_00318.1661160	3.02234168282441
log_POS_00089.0597260	0.896953313417608
log_POS_00174.9913460	4.04597000659746
log_POS_00445.2287660	1.34633767509839
log_NEG_00243.1603140	0.717532912373227
log_NEG_00584.8056040	1.95218973354147
log_NEG_00201.1243840	34.9435643760529
log_POS_00273.1332360	1.26631904047423
log_POS_00879.4412760	2.71550117604248
log_POS_00376.4818360	17.5814045969438
log_POS_00182.0923760	3.68511875479603
log_POS_00503.3069060	2.59738729952469
log_NEG_00169.0118740	1.94712973175333
log_NEG_00289.0832640	2.88983097548885
log_POS_00147.0652360	0.591757018364296
log_POS_00623.3037860	2.06369491349406
log_POS_00666.8239660	1.99484537963352
log_POS_01107.3920860	3.76736727531779
log_POS_00233.9559060	4.30216525691669
log_NEG_00227.1401540	3.7631170729088
log_POS_00233.0344960	2.76496314873757
log_POS_00218.5787560	42.1030251989865
log_POS_00284.2067860	1.10569444794331
log_NEG_00438.2109040	3.95967150982193
sqrt_POS_00267.0227960	1.29869026926889
log_POS_01179.6162560	1.12651074051603
log_POS_00356.1798360	1.20718011519837
log_POS_00124.9565260	1.24227875877904
log_POS_00129.0545660	0.951276302145002
log_NEG_00158.0207240	0.596108377411135
log_POS_00172.9924160	1.04677344974817
log_POS_00209.1383360	1.15898182619562
log_POS_00225.9794160	2.18168449177667
log_POS_00258.1696460	1.12666320061402
log_POS_00273.1192760	1.63406622067695
log_NEG_00147.0450940	2.57784888198065
sqrt_POS_00185.1284160	1.83290409994378
sqrt_NEG_00289.7028540	1.54330120945926
log_NEG_00293.1145740	2.07595418537566
log_NEG_00219.0622140	2.11412722584312
log_POS_00517.3220160	0.898863998883227
log_POS_00453.7269960	5.62280494615193
log_POS_00255.0645160	2.99266286110232
log_POS_01109.3992160	0.821845463346016
sqrt_NEG_00287.7054240	1.40671959898091
log_POS_00846.3197760	45.0086038187803
log_POS_00361.1719560	1.6106347819966
log_NEG_00464.2154340	1.71459629650985
log_POS_00163.0276660	0.855539306684485
log_NEG_00186.1135840	4.28389275930287
log_POS_00385.1426060	13.3551037043585
log_POS_00920.3411360	6.27396614713496
log_NEG_00363.0375840	1.23102938453256
NEG_00172.9493340	2.36600543944322
log_POS_00284.0435360	32.6856911896127
log_NEG_00286.1026940	0.571099708865937
log_NEG_00201.0382540	35.2958252412932
sqrt_NEG_00293.9382040	3.52939851902536
log_POS_00525.2904960	0.716702427075559
log_POS_00304.6556460	12.1251660855572
log_POS_00639.3348360	1.09968380382435
log_POS_00251.1277060	1.06305495425951
log_POS_00744.3773660	1.76030815812653
log_POS_00342.2124860	1.03769399358998
log_POS_00251.1488860	1.207241031227
log_POS_00557.3043160	32.5085315764469
log_POS_00248.0216160	6.96213097504758
log_POS_00101.0706360	5.13907307367144
log_POS_00372.6923860	1.9277293773659
log_POS_00239.1488360	0.827656356305161
log_POS_00201.9922260	2.69825284207634
log_NEG_00116.9207940	1.03356390598855
log_POS_00280.1166360	1.01220377366782
log_NEG_00210.0077840	3.10323012265497
log_POS_00106.0498060	11.9284584081198
log_POS_00093.0698060	2.49117794186316
log_POS_00431.0677760	1.76050737969265
sqrt_NEG_00163.9413540	1.41280969077702
log_POS_00429.0889560	1.49076161482325
sqrt_NEG_00324.8410140	8.28461611130406
log_POS_00217.0818960	1.72500024523859
log_POS_01135.5517460	5.99532467249221
sqrt_POS_00257.0996260	0.96446973977264
log_POS_00408.1519560	1.86425837209049
log_POS_00722.3585060	1.38038420340137
log_NEG_00206.0493140	3.41596015339676
log_NEG_00187.9778840	0.366193953376948
log_POS_00370.8050760	2.81869603486458
log_POS_00126.0912860	1.56030232570309
log_POS_00400.6523360	0.712294200739835
log_POS_00396.0350760	1.52440870747271
log_POS_00768.4505660	10.3226692526176
log_POS_00091.9554360	1.32982251783606
log_POS_00279.1439460	0.951728910360734
log_POS_00213.9226560	4.3750264068366
log_POS_00112.0504860	2.01121447219621
log_POS_00533.2565460	1.69540923609126
log_POS_00187.0713060	1.30798756276819
log_POS_00527.2654260	2.44362721985072
orig_POS_00124.9919760	2.73749958413006
log_POS_00227.1026260	2.50379704323292
sqrt_POS_00532.7026360	2.10955751887316
log_POS_00465.1100760	1.29711881372088
log_NEG_00327.1410240	0.613101413757165
log_POS_00337.2011360	1.25633175235594
log_NEG_00108.0454840	31.6445786177404
log_POS_00418.1975060	3.16768871501059
log_NEG_00275.0099640	3.33005484752884
log_NEG_00230.9472540	1.94541112561455
log_NEG_00199.0976540	1.98299280921106
log_NEG_00269.0881940	0.785943510453643
log_POS_00750.7850360	2.35662461421978
log_POS_00416.7115860	2.92899168313969
log_POS_00494.2975060	2.8552916834368
log_POS_00302.0540860	11321.7383650151
log_POS_00305.1455960	2.57696026553787
log_POS_00357.1770560.1	1.31788651107751
log_NEG_00089.0244840	0.620106760824995
log_POS_00105.0031760	0.869031841498872
log_POS_00127.0154360	3.58565421726114
log_POS_00242.0602760	1.44749184032114
log_POS_00340.2594560	0.504939634212764
log_POS_00165.0545960	1.93729695731888
log_NEG_00267.0625140	1.55369922246166
log_POS_00133.1051160	7.17976427135326
log_POS_00246.1699560	1.0247936238912
log_POS_00503.3088060	0.656960767544912
sqrt_NEG_00201.9969440	3.65664270076551
log_POS_00362.6976660	1.05979289841138
log_POS_00524.6917760	1.60350101161663
log_POS_00158.9637460	4.81145741555251
log_POS_00332.1817460	34.4878578183434
log_NEG_00303.1310740	0.583537531982006
log_POS_00138.1025360	1.80763615432358
log_POS_00289.0481960	8.69375252307481
log_POS_00330.1660160	33.5982597422009
log_POS_00296.1704760	1.03482316788238
log_POS_00239.1487860	0.884248238962908
log_POS_00097.0046060	5.83574724871185
log_POS_00415.1202860	2.13741657935008
log_NEG_00306.1097140	33.2828409965861
log_POS_00166.0861860	1.04318104875483
log_POS_00354.6119960	5.75039157583936
log_POS_00212.2007860	0.374223083767931
log_POS_00269.0532360	2.0268808405472
log_POS_00122.9244260	0.943935966605289
log_POS_00447.0994360	1.80325899988826
log_POS_00132.0654660	1.73966818009334
log_POS_01263.5718060	33.3990205164118
log_POS_00377.8152760	8586.4477372841
log_POS_00214.9849960	2.02456351261187
log_POS_00214.0896160	7.41219878311337
log_POS_00332.1571560	5.53271230416365
log_POS_00126.0912860.1	2.00320341837295
log_POS_00372.6924660	1.53689085861476
log_NEG_00201.0170140	1.15999079055185
log_POS_00495.2197660	12.8096441931965
log_NEG_00594.2525640	1.87160895810827
log_POS_01269.5711660	32.6578624628154
log_POS_00145.0495060	1.8697929246346
log_POS_00361.6828260	1.54284178826906
log_POS_01072.4296260	5.31813906996066
log_POS_00446.2959160	0.871911215446329
log_POS_00282.6080960	5.36478978063351
log_POS_00601.2941660	3.71995389607567
log_POS_00088.0756360	2.29210515153119
log_POS_00147.0763160	3.41285416002828
NEG_00443.8123840	1.87826345761631
log_POS_00365.1056260	1.62948323175592
log_POS_00205.0286960	0.951258189090332
log_POS_00275.1349060	2.09472187325633
log_POS_00101.0708760	1.26898041746987
log_POS_00243.0188160	2.30765581496062
log_NEG_00356.1675440	0.62882124325835
log_POS_00173.0920160	1.48242839303417
log_POS_00110.0123960	1.05497149105285
log_POS_00525.6889960	1.5185218483079
log_POS_00497.2465360	1.7944119616779
log_POS_00372.2229360	0.563445319494641
log_POS_00436.1502860	13.5353387309674
log_POS_00147.0651860	0.901048002025533
log_POS_00201.9559260	2.57359544383729
sqrt_NEG_00163.9413140	1.4479188956006
log_POS_00409.0301760	18.1593194456642
sqrt_NEG_00235.9817640	3.68453326685816
log_POS_00440.2246660	4.57536428755798
log_POS_00172.1080360	3.15139457133511
log_POS_00263.1025260	0.469842238789201
log_NEG_00744.3687140	0.417989136445623
log_NEG_00292.1040640	1.64912043524951
log_POS_00410.2036760	1.20403601906292
log_POS_00211.1692660	1.46720290661897
log_POS_00193.1070160	0.978313826261659
log_NEG_00297.0398240	12.4009231446589
log_POS_00608.3040060	12.4709899013902
log_POS_00498.2673960	1.89891667764311
sqrt_POS_00724.3880860	0.592422728079652
log_NEG_00668.7668340	2.00077270564204
log_POS_00474.1778260	9229.66943824012
log_POS_00299.1102360	0.715224164481971
log_NEG_00386.1569540	0.562197917147032
log_POS_00157.0494960	0.638701416448203
log_POS_00671.3514560	0.752091255110538
log_POS_00767.4387860	1.09914688769469
log_POS_00317.6036160	3.8133485298937
log_POS_00204.0436960	1.3919922649069
log_POS_00175.0964460	1.05638591252447
log_NEG_00149.0277140	3.33603863952061
log_NEG_00354.1514740	1.46028768914769
log_NEG_00261.0883540	0.501258754862607
log_NEG_00166.0510740	0.424954434877794
log_POS_00490.3219860	0.649763524159109
log_POS_00336.1794660	0.914663661670413
log_NEG_00145.0870040	2.07833022217242
log_POS_00243.1203660	0.900810679468541
log_POS_00341.1818660	1.42678394481696
log_POS_00372.2593760	1.16752231963988
log_POS_00186.0872860	2.00484410509008
log_POS_00577.2465060	0.863630923412971
sqrt_POS_00414.8844760	1.19552129780326
log_POS_00473.2958360	0.767670392095041
log_POS_00171.0763460	2.65630194245565
log_POS_00341.1821160	3.13523277751892
log_NEG_00568.8316840	1.59825040144011
log_POS_00218.0424660	1.8269523907204
log_POS_00343.1265860	0.680829610319846
sqrt_POS_00299.0080160	5.28983247425392
log_POS_00073.0283660	2.39093025668231
sqrt_NEG_00366.0040540	5.29115450734686
log_NEG_00231.9678440	0.318011749564596
log_POS_00232.1543060	1.89028843661117
log_NEG_00259.0225740	1.38130337447476
log_POS_00204.1229860	4846.72587922715
log_POS_00277.1282160	0.704852043629192
log_POS_00553.2491160	0.62424005604699
log_POS_00231.6132260	2.65173760594834
log_POS_00926.4218560	3.3472049555551
log_POS_00489.0715260	1.7544355645958
log_POS_00232.9974160	2.64498975858797
log_POS_00190.9429960	1.77885149291214
log_POS_00097.0045560	1.05081816569691
log_POS_00237.1332360	1.08036372758874
log_POS_00449.0784960	1.77851842844577
log_POS_00269.1594960	0.991603299111678
log_POS_00294.1448860	2.45940480347987
log_POS_00231.1592960	1.07501857637178
log_NEG_00313.1156640	4.91611556127793
log_NEG_00085.0658740.1	3.0668382419678
log_NEG_00130.0872940	4.21143338600914
log_POS_00219.0176360	2.5302003072722
log_POS_00370.2590160	1.19252190710736
log_POS_00647.7615660	1.62328373594213
log_NEG_00174.0884540	1.81082408412157
log_NEG_00468.8967240	1.98748268163989
log_POS_00137.0807760	1.3225229312105
log_POS_00089.0232760	9.23206667310547
log_NEG_00233.0779940	2.84384014859619
log_NEG_00356.2192740	0.412563363581505
log_NEG_00369.1037640	0.588103167949346
log_POS_00171.0166460	3.51398628855813
log_POS_00296.0493460	1.18902405187752
log_POS_00204.0079460	3.17152822637322
log_NEG_00788.7673940	2.14643817395313
log_POS_00200.2009960	0.384178706701888
log_POS_00118.0650660	2.97590268652803
log_POS_00945.5219560	1.7035630212936
log_POS_00834.4109460	3.17476149725776
log_NEG_00319.1301240	0.70922682214459
log_NEG_00133.0142640	0.971213423885195
log_POS_00289.1268760	0.551133516732747
log_POS_00384.1535960	4.27171691902103
log_POS_00570.2630160	9.4989561907586
orig_NEG_00127.0262340	6.31343123672463
log_POS_00172.1694660	0.473942371230246
log_NEG_00259.1300840	18.8578252241594
sqrt_POS_00143.1178360	1.89469683124697
log_POS_00447.2275460	4.32603552949868
log_POS_00487.0920460	1.52523593623785
log_POS_00207.0288260	1.63402306007876
log_POS_00291.0975560.1	2.77913184058911
NEG_00179.9362340	1.21656695120189
log_NEG_00351.1297640	0.58126626462524
log_NEG_00351.1297640.1	0.589741041768377
log_NEG_00205.0354940	0.6541192318344
log_POS_00708.2165760	5.3480354400822
log_POS_00409.2081160	3.02633833752407
log_POS_00198.0761260	2.43660696582024
log_POS_00384.1501860	0.782828940273544
log_POS_00320.9653360	1.56359537286386
log_POS_00267.1319460	1.61931411838491
log_POS_00325.2010360	1.34177433625619
log_POS_00564.2090260	5.70773379385752
log_POS_00142.1227460	0.683869166046111
log_NEG_00200.0177440	1.78823700975248
log_POS_00320.1711260	0.82558803468809
log_POS_00480.2817660	0.745788361095643
log_POS_00090.5069060	1.02853958576287
sqrt_NEG_00387.8749840	2.64779399407945
log_NEG_00149.0482640	0.469005279757716
log_POS_00380.0025360	4.50672283990113
log_POS_00353.6798160	1.2786230807033
log_POS_00501.2904360	1.17466913988631
log_POS_00402.2699360	1.15182518525399
orig_POS_00101.9760360	2.1100283049405
log_POS_00423.6635160	33.1231563312863
log_POS_00071.0290360	0.842226447012202
log_POS_00114.0549260	1.70010342924887
log_POS_00241.0311260	3.18938841850624
log_NEG_00289.9368140	0.532305267468587
sqrt_POS_00290.1598360	1.14328915760376
log_POS_00198.0971860	1.49294864887372
log_POS_00154.0498460	31.044000718539
log_POS_00320.9344860	1.70141164301059
log_POS_00245.0533560	2.46804875164342
log_POS_00195.1128260	1.40057369861335
log_POS_00497.1978760	1.44200303385004
log_POS_00400.1647360	0.599799403034091
log_POS_00229.1407660	1.95128435634627
log_POS_00384.7288960	10.7006011226543
log_POS_00248.1136060	10.536031193791
log_POS_00373.6954460	1.56172274284616
log_NEG_00429.2356540	2.63408744420519
log_POS_01270.5735360	33.6264642126506
log_POS_00127.0865860	2.02336876327097
log_POS_00235.0825360	31.8734513076289
log_NEG_00413.2046540	0.639369436278976
log_POS_00340.1505460	1.47723147486483
log_POS_00266.0321060	6.90661430584797
log_NEG_00167.0325640	0.793046069432036
sqrt_POS_00159.9691160.1	2.59424598898725
log_POS_00247.0576960	3.44019974927702
log_NEG_00653.2897340	19.4969166827453
log_NEG_00214.0488940	1.25571159110581
log_POS_00310.9129560	1.6757824032471
log_POS_00251.1488960	1.25327291026377
log_POS_00243.0188160.1	2.22425158418373
log_POS_00577.2465960	2.24622934505372
log_POS_00429.2695660	0.708114125736932
log_POS_01111.5017960	3.34635969914425
log_POS_00222.0971760	2.9092439450426
log_POS_00289.1268860	2.43058068268336
log_NEG_00249.9578440	0.799455097990963
log_POS_00617.3659260	4.66784953977751
log_POS_00132.9581560	1.71925885661593
sqrt_NEG_00432.8572640	2.02892489773347
log_NEG_00244.9407640	2.67271832683821
log_POS_00172.9769560.1	1.71401111119054
log_POS_00098.0599860	3.60649838277382
log_NEG_00288.0991640	0.982498067427514
log_POS_00345.1405560	2.61321911087322
log_POS_00428.2856160	0.686832852858026
log_POS_00370.1722660	0.448054190565443
log_POS_00324.1290260	1.7944615591165
log_POS_00267.1087560	31.8734513076289
log_POS_00446.2961460	1.16911203590781
log_POS_00233.1131660	4.02646576730208
log_POS_00857.4520060	4.10072829695932
log_POS_00312.2017560	0.882525860935157
log_POS_00103.0389260	1.55759447572976
log_NEG_00350.1092140	5.3346736396159
log_POS_00900.4060860	3.44126349321442
log_POS_00159.0651060.1	0.653948786039824
log_POS_00270.1811560	0.50053717106449
log_POS_00591.3336560	1.03394229134923
sqrt_NEG_00235.9624240	4.30818244157611
log_POS_00639.3137560	2.98625229058532
log_NEG_00763.3382040	2.80660581163162
log_POS_00087.0440160	1.15600685295285
log_POS_00280.6136260	2.19550543747877
log_NEG_00231.9414240	10511.9848450748
log_POS_00312.1555460	1.997808134404
log_POS_00567.3332360	2.8287356574476
log_POS_00462.2193360	2.71130810930271
log_NEG_00171.0522640	2.64919389670843
log_POS_00133.0317160	0.274087781799272
log_POS_00127.0753060	1.99153928714359
log_POS_00380.1931060	31.9113830338735
log_POS_00895.5436260	1.17385859669128
log_POS_00149.0266460	4.78274796309986
log_POS_00219.9665060	1.881383123646
log_POS_00367.1978160	1.22725729470378
log_POS_00949.5146660	1.70330001284665
log_POS_00608.3857760	1.4500977852554
log_NEG_00253.0934640	2.61956488325855
log_POS_00215.1390160	4946.23420969554
log_POS_00591.3588660	1.41748909621661
log_POS_00445.2645660	0.671066265748664
log_POS_00255.1325660	3.21535388638487
log_POS_00515.2939160	1.8019698835424
log_POS_00166.0861660	2.27345189101534
log_POS_00368.6592460	4.60264846118769
log_POS_00296.1831860	1.43530775227384
sqrt_NEG_00131.0657440	1.29117890424079
log_POS_00099.9691360	2.54737116847888
log_POS_00512.2464860	11.9352161849481
NEG_00132.9233840	2.08547687020515
log_POS_00309.1864860	6.20525196505397
log_POS_00623.3962060	0.765348368507776
log_POS_00627.3348060	3.03574627084533
log_POS_00466.1911960	31.6546946766999
log_POS_00509.2353760	1.86379260557525
log_POS_00292.1027360	2.75850939603973
log_POS_00306.1449560	1.11494911991849
log_NEG_00315.1079740	0.618726473356892
log_POS_00264.1189960	2.19971867405491
log_POS_00714.7457160	1.5202459089213
log_POS_00730.3966560	6.14313081096288
log_POS_00127.9789960	0.720995006525122
log_POS_00297.1907060	1.08801051845769
log_POS_00292.9338960	4.03623818860404
log_POS_00512.1546460	11.072969046096
log_NEG_00192.0665740	1.60935276285758
sqrt_NEG_00374.1092940	51448.7445347926
log_POS_00256.1290760	3.95578959502415
log_POS_00281.1595060	1.15953161562713
log_POS_00510.2780560	1.09352220300288
log_POS_00327.0864760	1.01122756220106
log_POS_00115.0388960	1.13654587554003
log_NEG_00480.0296340	9.92888667689123
log_POS_00472.3119160	0.645919545615552
log_POS_00325.2010860	0.858473335338293
log_POS_00378.9005060	2.06689485349826
sqrt_POS_00235.1176660	1.46029586409662
log_NEG_00384.2508240	0.469027344411954
log_POS_00217.0818960.1	1.36135462636765
log_POS_01155.5470460	3.08757467671236
log_POS_00140.9955260	1.28461930951003
log_POS_00332.1493960	0.424097257686828
log_NEG_00174.0408040	1.86508845038513
log_POS_00263.1488760	1.0505115606644
log_NEG_00228.0989740	4.08831580816659
log_POS_00311.0916260	3.54699614444764
log_NEG_00691.3060940	1.67552953081455
log_POS_00241.1434060	1.22127897405755
log_NEG_00329.1465440	0.573064159183553
log_POS_00351.7978060	1.04325917451901
log_POS_00119.9750960	1.68626198185792
log_POS_00315.0190960	0.770795851367874
log_NEG_00393.1781640	2.55307909741095
log_POS_00771.2738260	2328.16806685043
log_POS_00282.1196960	1.50355566717136
log_POS_00176.0553360	1.371802420012
log_POS_00226.0822960	1.14445099646636
log_POS_00563.8004160	2.2262889271108
log_POS_00258.8992260	1.32891431630778
log_POS_00332.2164160	0.343229310053296
log_NEG_00387.1143540	1.24849258576274
log_NEG_00392.1201140	7.56849180001145
log_NEG_00575.2316340	2.21901280346767
log_NEG_00131.0825840	1.71735036814536
log_POS_00521.2720260	6.60821743888211
log_POS_00300.1554260	1.27106274611262
log_POS_00085.0283460	2.14715869921852
sqrt_POS_00130.0861960	4.28813616872745
log_NEG_00190.0543040	0.671612971569742
log_NEG_00400.9093340	1.84578425144583
log_POS_00247.1287760	2.8962349207012
log_POS_00160.1331460	0.764693294655129
log_POS_00480.2817660.1	2.57911149708639
log_NEG_00128.0353140	2.55720856245334
log_POS_00329.1021160	2.12237875252716
log_POS_00115.0752660	4.42659624849423
log_POS_00433.0067460	4.83174082847852
log_NEG_00131.0825840.1	1.82811978654182
log_POS_00369.8024560	3.64816119499785
log_POS_00556.2542760	3.54775633582134
log_POS_00133.0859160	0.767252088338509
log_POS_00526.2619860	2.73144770822787
log_NEG_00364.1250640	9557.93985480305
log_POS_00276.6425460	2.82541394373812
log_NEG_00275.1039440	1.54289193763714
log_POS_00579.1735760	5531.67743726327
log_POS_00176.1028760	1.66313804472515
log_POS_00450.7066960	3.19222831264918
sqrt_NEG_00238.9899340	5.94441663604252
log_POS_00769.2945260	4.26982432171952
log_POS_00787.3873160	1.2716259830239
log_POS_00215.0239260	2.59208520174393
log_POS_00460.2755760	0.734894602409833
log_POS_00272.2582660	0.526846539934924
log_POS_00716.7442060	1.67763936481268
log_POS_00293.1747260	1.39807253738381
log_POS_00541.7851860	2.45355956812759
log_POS_00348.1403160	6.92045079874205
sqrt_POS_00255.0616760	2.51842061091833
log_POS_00287.1465560	0.972609619520373
log_NEG_00261.8158740	3.00692135054017
log_POS_00261.1192560	1.30546819859281
log_POS_00539.2195960	2.19948178086006
log_NEG_00295.7366640	2.25880959947803
log_POS_00166.0531960	5.2973472164014
log_POS_00201.0869760	2.22702090631744
log_POS_00746.3835460	1.24411225478022
log_POS_00312.1115560	9.38095969374067
log_POS_00262.1397060	1.51795922540874
log_POS_00129.0224760	1.51772351190044
log_POS_00159.0763860	1.56623688105343
log_POS_00385.1512660	4.68122427045189
log_NEG_00168.0432540	8.58242525235998
log_POS_00203.9715460	1.3740962387403
log_POS_00850.4171560	3.08855638177041
log_POS_00287.1714060	6934.14425462346
log_POS_00429.2295060	2.87941481917068
log_POS_00191.9153460	1.28488851756824
log_NEG_00171.9467140	7636.5574218099
log_POS_00318.9373760	1.63914431391507
log_POS_00208.9724760	1.83688143688381
log_NEG_00427.2564740	4.39541170794216
log_POS_00366.1395860	2.52361188675202
log_POS_00575.2826160	7.93718430493641
log_POS_00133.0317260	2.26704525742779
log_POS_00736.3111860	3.52841837050456
log_POS_00753.3530460	3.02260046161634
log_POS_00166.0862160	2.31703735847374
log_NEG_00149.0025440	6.09051558670752
log_NEG_00110.9699940	2.01679409132526
log_POS_00268.1468160	2.84389030494618
log_POS_00130.0610560	2.39752762305332
log_NEG_00198.9363740	0.63411018498933
log_POS_00166.9506860	1.63244488777038
log_POS_01082.5633160	1.98372777496639
log_POS_00114.0661660	3.17036869390406
sqrt_NEG_00275.9686940	2.05931628572305
log_POS_00183.0340860.1	3.50618527344222
log_POS_00441.2280860	2.4539054944613
log_POS_00344.1818160	1.82097082240094
log_POS_00510.2240460	6.67696882743161
log_POS_00201.1597760	1.66645398837168
log_POS_00158.0600060	2697.92221338446
orig_POS_00205.0682760	0.630882796691011
